code,price_amplitude
002433.XSHE,0.7100000000000009
000713.XSHE,2.5799999999999983
000576.XSHE,2.480000000000004
603227.XSHG,0.1899999999999995
002731.XSHE,0.5599999999999987
300564.XSHE,1.1099999999999994
300675.XSHE,0.7899999999999991
300267.XSHE,1.3299999999999983
000626.XSHE,8.120000000000005
300144.XSHE,7.259999999999991
688520.XSHG,1.1700000000000017
000633.XSHE,5.689999999999998
600901.XSHG,0.1299999999999999
002134.XSHE,0.17999999999999972
603583.XSHG,7.329999999999984
300044.XSHE,0.9899999999999949
002902.XSHE,0.8499999999999979
601199.XSHG,0.3200000000000003
688136.XSHG,1.1300000000000026
002471.XSHE,0.4800000000000004
601801.XSHG,0.16000000000000014
002410.XSHE,35.62999999999988
603012.XSHG,0.2400000000000002
002401.XSHE,4.409999999999997
688011.XSHG,5.640000000000001
603278.XSHG,0.41999999999999993
600537.XSHG,0.8000000000000007
000620.XSHE,0.8500000000000005
000691.XSHE,0.6799999999999997
300379.XSHE,12.800000000000011
603093.XSHG,0.35999999999999943
300404.XSHE,0.6099999999999994
600202.XSHG,0.34999999999999787
000825.XSHE,0.35999999999999943
002474.XSHE,0.8800000000000026
300039.XSHE,1.3800000000000026
002715.XSHE,1.5100000000000016
600211.XSHG,2.4799999999999898
001914.XSHE,14.22999999999999
300327.XSHE,2.819999999999993
000716.XSHE,0.2400000000000002
000882.XSHE,0.17999999999999972
300555.XSHE,1.1099999999999994
300829.XSHE,6.339999999999989
002799.XSHE,1.7299999999999969
000968.XSHE,0.2599999999999998
600372.XSHG,3.3200000000000003
300355.XSHE,1.5
300812.XSHE,1.8200000000000003
000921.XSHE,0.8499999999999979
603001.XSHG,0.14999999999999858
600587.XSHG,1.8299999999999983
600690.XSHG,95.32999999999993
000655.XSHE,0.990000000000002
601816.XSHG,0.09999999999999964
002716.XSHE,0.34999999999999964
603388.XSHG,0.5199999999999996
600479.XSHG,1.0999999999999943
000020.XSHE,1.6799999999999997
600648.XSHG,3.739999999999995
600714.XSHG,0.28999999999999915
000776.XSHE,5.0
600348.XSHG,1.6400000000000006
002365.XSHE,1.0
002388.XSHE,0.4200000000000017
000090.XSHE,4.340000000000003
000880.XSHE,0.48999999999999844
603377.XSHG,0.0
600332.XSHG,0.740000000000002
002862.XSHE,0.5899999999999999
002325.XSHE,1.2399999999999984
600178.XSHG,0.620000000000001
000803.XSHE,0.9600000000000009
000835.XSHE,0.5199999999999996
600538.XSHG,0.9899999999999984
300558.XSHE,6.920000000000016
002272.XSHE,0.41000000000000014
300718.XSHE,0.9699999999999989
603113.XSHG,1.7700000000000031
603777.XSHG,0.360000000000003
002565.XSHE,2.8500000000000014
600775.XSHG,0.2599999999999998
002153.XSHE,27.769999999999982
603239.XSHG,1.5499999999999972
688030.XSHG,3.1699999999999946
002298.XSHE,0.759999999999998
603039.XSHG,23.150000000000034
600163.XSHG,0.7300000000000004
002673.XSHE,1.4600000000000009
600446.XSHG,25.580000000000013
603637.XSHG,0.5
000301.XSHE,1.8500000000000014
300562.XSHE,3.4399999999999977
002424.XSHE,2.0600000000000023
300447.XSHE,1.7199999999999989
600566.XSHG,0.6900000000000048
002823.XSHE,0.41999999999999815
688488.XSHG,0.46999999999999886
300862.XSHE,2.520000000000003
002825.XSHE,0.9699999999999989
600615.XSHG,16.779999999999973
002315.XSHE,2.480000000000004
300639.XSHE,2.5799999999999983
600979.XSHG,0.21999999999999886
000029.XSHE,1.4100000000000001
003004.XSHE,0.8299999999999983
300419.XSHE,6.769999999999996
300915.XSHE,4.019999999999996
688185.XSHG,16.5
300214.XSHE,0.5899999999999999
002842.XSHE,0.5
000938.XSHE,5.3300000000000125
002050.XSHE,23.620000000000005
300100.XSHE,3.6000000000000014
600555.XSHG,0.34000000000000075
002208.XSHE,5.090000000000003
605318.XSHG,0.2599999999999998
000798.XSHE,1.8000000000000007
600094.XSHG,1.17
000925.XSHE,0.3099999999999987
000809.XSHE,0.20000000000000018
300791.XSHE,14.200000000000017
000860.XSHE,5.6299999999999955
002221.XSHE,4.289999999999999
300857.XSHE,1.2199999999999989
300864.XSHE,3.059999999999988
600121.XSHG,3.9099999999999966
688390.XSHG,25.440000000000055
300790.XSHE,1.0100000000000016
688557.XSHG,1.6600000000000037
002370.XSHE,2.120000000000001
603909.XSHG,1.4000000000000021
000547.XSHE,16.049999999999955
300001.XSHE,19.25
002304.XSHE,65.5
600328.XSHG,0.36999999999999744
600894.XSHG,0.4700000000000024
601188.XSHG,0.06000000000000005
002078.XSHE,10.139999999999986
002869.XSHE,1.7800000000000011
000783.XSHE,1.240000000000002
600603.XSHG,15.590000000000032
600612.XSHG,167.51000000000022
600575.XSHG,0.9200000000000017
300020.XSHE,2.0500000000000043
600528.XSHG,0.8599999999999994
600691.XSHG,1.6099999999999994
600750.XSHG,2.25
002106.XSHE,2.8200000000000003
300671.XSHE,2.1799999999999997
300707.XSHE,0.9500000000000028
603587.XSHG,0.5899999999999999
603665.XSHG,1.2899999999999991
300117.XSHE,2.780000000000001
600997.XSHG,1.2100000000000009
002481.XSHE,9.76000000000002
601099.XSHG,0.23000000000000043
002127.XSHE,4.920000000000002
000619.XSHE,1.2100000000000009
300070.XSHE,4.9599999999999795
300337.XSHE,0.9299999999999997
000526.XSHE,6.400000000000006
300024.XSHE,11.629999999999995
002384.XSHE,3.8000000000000114
600352.XSHG,8.930000000000007
603527.XSHG,0.7599999999999998
300604.XSHE,7.560000000000002
002997.XSHE,0.2599999999999998
300625.XSHE,0.3999999999999986
002555.XSHE,20.400000000000034
300782.XSHE,42.649999999999864
300410.XSHE,1.1299999999999955
300797.XSHE,0.5
600493.XSHG,0.23000000000000043
002235.XSHE,1.5100000000000016
002503.XSHE,10.280000000000001
600598.XSHG,1.230000000000004
603839.XSHG,0.35999999999999943
002982.XSHE,2.4000000000000057
002367.XSHE,2.1200000000000045
600444.XSHG,0.4299999999999997
002714.XSHE,29.710000000000036
300537.XSHE,2.1900000000000013
300613.XSHE,10.870000000000005
002479.XSHE,1.009999999999998
600811.XSHG,1.25
300622.XSHE,1.4499999999999993
300183.XSHE,2.780000000000001
000915.XSHE,1.9300000000000068
600769.XSHG,0.9800000000000004
605068.XSHG,2.8900000000000006
002244.XSHE,1.25
603365.XSHG,0.5700000000000003
603707.XSHG,7.060000000000002
000971.XSHE,0.2599999999999998
300006.XSHE,2.3800000000000026
300225.XSHE,7.410000000000025
002442.XSHE,0.27999999999999936
600586.XSHG,8.5
300097.XSHE,1.4200000000000017
600067.XSHG,6.609999999999999
300847.XSHE,0.5700000000000003
600963.XSHG,0.9299999999999997
600395.XSHG,1.5499999999999972
605266.XSHG,3.8799999999999955
000638.XSHE,0.8399999999999999
003022.XSHE,2.0599999999999987
002734.XSHE,0.9200000000000017
002125.XSHE,0.5800000000000018
600746.XSHG,1.6099999999999994
000709.XSHE,0.3100000000000023
300470.XSHE,12.570000000000022
300891.XSHE,1.0299999999999976
300747.XSHE,14.879999999999995
600089.XSHG,16.310000000000002
603186.XSHG,3.299999999999997
600825.XSHG,2.270000000000003
603517.XSHG,11.050000000000011
300318.XSHE,2.1300000000000097
605218.XSHG,0.1999999999999993
605500.XSHG,1.3099999999999987
300800.XSHE,0.9699999999999989
000796.XSHE,2.460000000000001
600658.XSHG,2.3399999999999963
002398.XSHE,2.039999999999999
000523.XSHE,0.7300000000000004
000795.XSHE,0.490000000000002
601615.XSHG,1.2600000000000016
000797.XSHE,0.629999999999999
600530.XSHG,0.6999999999999993
002610.XSHE,1.1300000000000026
002969.XSHE,0.5899999999999999
601258.XSHG,0.10999999999999943
603136.XSHG,1.2000000000000028
603060.XSHG,1.8699999999999974
600745.XSHG,19.659999999999968
600839.XSHG,1.6200000000000045
002559.XSHE,0.5600000000000023
300594.XSHE,0.7399999999999984
600276.XSHG,225.15999999999985
600712.XSHG,1.5900000000000034
603535.XSHG,4.090000000000003
300867.XSHE,1.8200000000000003
603348.XSHG,2.219999999999999
601888.XSHG,30.350000000000023
300015.XSHE,68.77000000000021
600082.XSHG,0.6000000000000014
600295.XSHG,2.1400000000000006
300702.XSHE,4.22999999999999
605277.XSHG,1.2300000000000004
600301.XSHG,0.33999999999999986
603013.XSHG,0.21999999999999886
002949.XSHE,1.1499999999999986
688318.XSHG,12.400000000000006
603220.XSHG,0.5199999999999996
603767.XSHG,0.41999999999999993
603096.XSHG,1.6300000000000026
002074.XSHE,6.230000000000018
002113.XSHE,0.33000000000000007
002154.XSHE,1.2800000000000011
002539.XSHE,3.3299999999999983
002905.XSHE,1.0899999999999999
002605.XSHE,4.290000000000006
600846.XSHG,2.049999999999983
600645.XSHG,9.620000000000005
688066.XSHG,2.8500000000000014
600736.XSHG,4.390000000000001
603161.XSHG,1.120000000000001
688317.XSHG,6.040000000000006
600120.XSHG,14.850000000000023
603421.XSHG,0.2599999999999998
601200.XSHG,0.3800000000000008
002072.XSHE,0.08000000000000007
300314.XSHE,1.2399999999999949
300497.XSHE,1.6099999999999994
601068.XSHG,0.0900000000000003
600076.XSHG,0.16000000000000014
601918.XSHG,0.15000000000000036
002690.XSHE,6.030000000000001
603477.XSHG,0.9899999999999984
688188.XSHG,24.03000000000003
002903.XSHE,0.6400000000000006
605376.XSHG,1.7800000000000011
688013.XSHG,0.6499999999999986
000520.XSHE,0.28999999999999915
300545.XSHE,1.3200000000000003
600475.XSHG,0.629999999999999
600692.XSHG,3.9200000000000017
300770.XSHE,4.810000000000002
605358.XSHG,7.569999999999993
603728.XSHG,0.6999999999999993
002068.XSHE,3.1000000000000014
300785.XSHE,5.509999999999991
600796.XSHG,4.600000000000001
600433.XSHG,1.6000000000000014
603617.XSHG,0.5
601369.XSHG,0.9699999999999989
688668.XSHG,0.759999999999998
000623.XSHE,11.449999999999989
600748.XSHG,1.8299999999999983
601838.XSHG,1.0200000000000014
000820.XSHE,0.1200000000000001
300387.XSHE,1.2699999999999996
000153.XSHE,0.8999999999999986
002561.XSHE,0.1999999999999993
600509.XSHG,1.759999999999998
600881.XSHG,3.1299999999999955
000711.XSHE,1.1099999999999994
002189.XSHE,0.740000000000002
300411.XSHE,1.9200000000000017
600897.XSHG,1.5900000000000034
002105.XSHE,0.3200000000000003
600127.XSHG,1.4099999999999966
600168.XSHG,0.7400000000000002
600212.XSHG,0.1899999999999995
300597.XSHE,0.2699999999999996
300890.XSHE,2.970000000000006
688189.XSHG,2.5500000000000043
603036.XSHG,0.1900000000000004
002947.XSHE,1.4899999999999949
600182.XSHG,0.3299999999999983
300394.XSHE,9.02000000000001
600720.XSHG,3.1200000000000045
300272.XSHE,0.8000000000000007
000958.XSHE,0.259999999999998
600496.XSHG,3.0700000000000003
601878.XSHG,0.3000000000000007
600562.XSHG,4.590000000000003
603813.XSHG,0.4300000000000015
600396.XSHG,0.46999999999999886
600511.XSHG,7.670000000000016
300561.XSHE,2.0799999999999983
002551.XSHE,0.9200000000000017
600831.XSHG,0.8999999999999986
600838.XSHG,2.8500000000000085
002488.XSHE,4.259999999999998
300425.XSHE,1.0700000000000003
603006.XSHG,0.34999999999999787
300473.XSHE,0.5999999999999979
600761.XSHG,8.379999999999995
603238.XSHG,0.6799999999999997
601319.XSHG,0.15000000000000036
300810.XSHE,0.6900000000000048
300313.XSHE,2.469999999999999
300402.XSHE,0.5299999999999994
002316.XSHE,0.5699999999999985
600990.XSHG,5.0800000000000125
688289.XSHG,6.6000000000000085
002901.XSHE,1.4000000000000057
600435.XSHG,5.25
000012.XSHE,6.769999999999982
600758.XSHG,0.27999999999999936
000004.XSHE,10.870000000000005
002392.XSHE,0.8500000000000014
002167.XSHE,0.8599999999999994
603948.XSHG,0.5
600149.XSHG,0.3699999999999992
600821.XSHG,0.33000000000000185
000830.XSHE,4.799999999999997
002358.XSHE,1.6999999999999957
600848.XSHG,1.4100000000000037
002907.XSHE,0.40000000000000036
002850.XSHE,3.3299999999999983
603518.XSHG,0.34999999999999964
688299.XSHG,0.4499999999999993
300150.XSHE,1.3399999999999999
600325.XSHG,2.9000000000000057
000096.XSHE,0.45000000000000284
603007.XSHG,0.6900000000000013
600674.XSHG,7.380000000000024
000423.XSHE,9.870000000000005
002013.XSHE,15.20999999999998
600533.XSHG,1.0799999999999983
300151.XSHE,6.349999999999994
300209.XSHE,1.5100000000000016
603758.XSHG,0.4900000000000002
002843.XSHE,0.4200000000000017
600079.XSHG,10.600000000000023
300895.XSHE,4.5
300241.XSHE,1.0199999999999996
300896.XSHE,35.22000000000003
300485.XSHE,1.7800000000000011
300584.XSHE,1.5599999999999987
600337.XSHG,1.9299999999999926
601860.XSHG,0.10000000000000053
002073.XSHE,1.2899999999999991
600208.XSHG,0.8200000000000003
601375.XSHG,0.3699999999999992
600097.XSHG,0.6300000000000008
002560.XSHE,0.9299999999999997
603938.XSHG,0.7699999999999996
300444.XSHE,1.4499999999999993
300737.XSHE,2.2900000000000027
002491.XSHE,0.509999999999998
002641.XSHE,1.2099999999999937
002462.XSHE,0.5199999999999996
300482.XSHE,15.819999999999993
300817.XSHE,1.1600000000000001
600874.XSHG,0.28999999999999915
300385.XSHE,2.2399999999999984
603319.XSHG,3.259999999999998
688006.XSHG,3.9099999999999966
000909.XSHE,0.259999999999998
600187.XSHG,0.6400000000000006
002776.XSHE,1.4799999999999969
002762.XSHE,0.6600000000000001
603811.XSHG,5.060000000000002
603822.XSHG,0.4800000000000004
002701.XSHE,1.1899999999999977
601288.XSHG,0.08999999999999986
002910.XSHE,0.7300000000000004
002697.XSHE,1.2999999999999972
603337.XSHG,4.52000000000001
603277.XSHG,0.2699999999999996
002530.XSHE,0.9699999999999989
300390.XSHE,8.060000000000002
002796.XSHE,1.3900000000000006
000600.XSHE,0.6999999999999957
300200.XSHE,1.5899999999999963
601607.XSHG,0.33999999999999986
300057.XSHE,0.4599999999999991
688009.XSHG,0.11000000000000032
002366.XSHE,0.16999999999999993
300502.XSHE,8.039999999999992
000728.XSHE,0.5499999999999972
002563.XSHE,2.479999999999997
603392.XSHG,15.009999999999991
002887.XSHE,0.8100000000000023
300174.XSHE,6.590000000000003
000612.XSHE,9.379999999999995
002276.XSHE,0.5700000000000003
603733.XSHG,2.1000000000000014
600169.XSHG,0.7100000000000009
600895.XSHG,9.160000000000025
688196.XSHG,0.990000000000002
600989.XSHG,0.5399999999999991
601066.XSHG,1.269999999999996
000721.XSHE,0.6099999999999994
000905.XSHE,0.22000000000000242
002332.XSHE,0.8200000000000003
603699.XSHG,1.6399999999999988
688019.XSHG,16.02000000000004
603000.XSHG,2.1000000000000085
688529.XSHG,2.2399999999999984
002866.XSHE,0.4800000000000004
002879.XSHE,0.5199999999999996
600739.XSHG,20.809999999999945
300354.XSHE,1.0
300373.XSHE,15.970000000000027
600190.XSHG,0.08000000000000007
000027.XSHE,1.9699999999999989
603267.XSHG,7.719999999999999
002193.XSHE,0.47000000000000064
002601.XSHE,38.44999999999999
000881.XSHE,3.3300000000000054
603855.XSHG,0.75
605006.XSHG,0.5499999999999989
000056.XSHE,0.6600000000000001
300741.XSHE,6.509999999999998
688513.XSHG,1.1199999999999974
600255.XSHG,1.0900000000000034
002750.XSHE,3.760000000000005
600131.XSHG,4.469999999999999
601898.XSHG,0.29000000000000004
600030.XSHG,7.740000000000009
603038.XSHG,2.210000000000001
603596.XSHG,4.100000000000001
600835.XSHG,4.819999999999993
002001.XSHE,45.039999999999964
300345.XSHE,1.1699999999999982
002217.XSHE,0.46000000000000085
600965.XSHG,0.16999999999999993
600136.XSHG,1.0500000000000007
002387.XSHE,1.0600000000000023
300287.XSHE,3.5900000000000034
600346.XSHG,22.69999999999999
002404.XSHE,1.7399999999999984
600763.XSHG,47.91999999999996
600791.XSHG,2.6400000000000006
300297.XSHE,6.640000000000001
300332.XSHE,0.25
603712.XSHG,2.4199999999999946
603612.XSHG,1.7699999999999996
002380.XSHE,1.2100000000000009
600321.XSHG,0.8600000000000012
603579.XSHG,1.5799999999999983
600143.XSHG,21.809999999999945
600749.XSHG,1.0599999999999987
002371.XSHE,48.8900000000001
600593.XSHG,1.6000000000000014
002192.XSHE,6.400000000000006
600280.XSHG,1.0399999999999991
002629.XSHE,0.1900000000000004
600795.XSHG,5.329999999999927
002088.XSHE,1.0899999999999963
600083.XSHG,0.1299999999999999
300477.XSHE,1.2300000000000004
601718.XSHG,0.06000000000000005
600977.XSHG,0.4400000000000013
600996.XSHG,0.20999999999999996
000671.XSHE,16.17999999999998
002233.XSHE,0.6099999999999994
300302.XSHE,2.8299999999999983
600657.XSHG,4.310000000000002
600694.XSHG,3.5799999999999983
600640.XSHG,5.359999999999999
002194.XSHE,2.479999999999997
003002.XSHE,0.4299999999999997
300719.XSHE,1.1499999999999986
603917.XSHG,0.23000000000000043
688135.XSHG,1.3900000000000006
603915.XSHG,1.0399999999999991
000812.XSHE,2.1000000000000014
002439.XSHE,10.350000000000023
600081.XSHG,9.670000000000016
300311.XSHE,2.1299999999999955
000069.XSHE,19.170000000000016
002416.XSHE,0.0
000952.XSHE,0.46000000000000085
300271.XSHE,7.840000000000003
603586.XSHG,0.6600000000000001
