date,code,zt,dt,paused
2023-03-24,000001.XSHE,0,0,0.0
2023-03-24,000002.XSHE,0,0,0.0
2023-03-24,000004.XSHE,0,0,0.0
2023-03-24,000005.XSHE,0,0,0.0
2023-03-24,000006.XSHE,0,0,0.0
2023-03-24,000007.XSHE,0,0,0.0
2023-03-24,000008.XSHE,0,0,0.0
2023-03-24,000009.XSHE,0,0,0.0
2023-03-24,000010.XSHE,0,0,0.0
2023-03-24,000011.XSHE,0,0,0.0
2023-03-24,000012.XSHE,0,0,0.0
2023-03-24,000014.XSHE,0,0,0.0
2023-03-24,000016.XSHE,0,0,0.0
2023-03-24,000017.XSHE,0,0,0.0
2023-03-24,000018.XSHE,0,0,
2023-03-24,000019.XSHE,0,0,0.0
2023-03-24,000020.XSHE,0,0,0.0
2023-03-24,000021.XSHE,1,0,0.0
2023-03-24,000022.XSHE,0,0,
2023-03-24,000023.XSHE,0,0,0.0
2023-03-24,000024.XSHE,0,0,
2023-03-24,000025.XSHE,0,0,0.0
2023-03-24,000026.XSHE,0,0,0.0
2023-03-24,000027.XSHE,0,0,0.0
2023-03-24,000028.XSHE,0,0,0.0
2023-03-24,000029.XSHE,0,0,0.0
2023-03-24,000030.XSHE,0,0,0.0
2023-03-24,000031.XSHE,1,0,0.0
2023-03-24,000032.XSHE,0,0,0.0
2023-03-24,000033.XSHE,0,0,
2023-03-24,000034.XSHE,0,0,0.0
2023-03-24,000035.XSHE,0,0,0.0
2023-03-24,000036.XSHE,0,0,0.0
2023-03-24,000037.XSHE,0,0,0.0
2023-03-24,000038.XSHE,1,0,0.0
2023-03-24,000039.XSHE,0,0,0.0
2023-03-24,000040.XSHE,0,0,0.0
2023-03-24,000042.XSHE,0,0,0.0
2023-03-24,000043.XSHE,0,0,
2023-03-24,000045.XSHE,0,0,0.0
2023-03-24,000046.XSHE,0,0,0.0
2023-03-24,000048.XSHE,0,0,0.0
2023-03-24,000049.XSHE,0,0,0.0
2023-03-24,000050.XSHE,0,0,0.0
2023-03-24,000055.XSHE,0,0,0.0
2023-03-24,000056.XSHE,0,0,0.0
2023-03-24,000058.XSHE,0,0,0.0
2023-03-24,000059.XSHE,0,0,0.0
2023-03-24,000060.XSHE,0,0,0.0
2023-03-24,000061.XSHE,0,0,0.0
2023-03-24,000062.XSHE,0,0,0.0
2023-03-24,000063.XSHE,0,0,0.0
2023-03-24,000065.XSHE,0,0,0.0
2023-03-24,000066.XSHE,0,0,0.0
2023-03-24,000068.XSHE,0,0,0.0
2023-03-24,000069.XSHE,0,0,0.0
2023-03-24,000070.XSHE,1,0,0.0
2023-03-24,000078.XSHE,0,0,0.0
2023-03-24,000088.XSHE,0,0,0.0
2023-03-24,000089.XSHE,0,0,0.0
2023-03-24,000090.XSHE,0,0,0.0
2023-03-24,000096.XSHE,0,0,0.0
2023-03-24,000099.XSHE,0,0,0.0
2023-03-24,000100.XSHE,0,0,0.0
2023-03-24,000150.XSHE,0,0,0.0
2023-03-24,000151.XSHE,0,0,0.0
2023-03-24,000153.XSHE,0,0,0.0
2023-03-24,000155.XSHE,0,0,0.0
2023-03-24,000156.XSHE,0,0,0.0
2023-03-24,000157.XSHE,0,0,0.0
2023-03-24,000158.XSHE,1,0,0.0
2023-03-24,000159.XSHE,0,0,0.0
2023-03-24,000166.XSHE,0,0,0.0
2023-03-24,000301.XSHE,0,0,0.0
2023-03-24,000333.XSHE,0,0,0.0
2023-03-24,000338.XSHE,0,0,0.0
2023-03-24,000400.XSHE,0,0,0.0
2023-03-24,000401.XSHE,0,0,0.0
2023-03-24,000402.XSHE,0,0,0.0
2023-03-24,000403.XSHE,0,0,0.0
2023-03-24,000404.XSHE,0,0,0.0
2023-03-24,000406.XSHE,0,0,
2023-03-24,000407.XSHE,0,0,0.0
2023-03-24,000408.XSHE,0,0,0.0
2023-03-24,000409.XSHE,0,0,0.0
2023-03-24,000410.XSHE,0,0,0.0
2023-03-24,000411.XSHE,0,0,0.0
2023-03-24,000413.XSHE,0,0,0.0
2023-03-24,000415.XSHE,0,0,0.0
2023-03-24,000416.XSHE,0,0,0.0
2023-03-24,000417.XSHE,0,0,0.0
2023-03-24,000418.XSHE,0,0,
2023-03-24,000419.XSHE,0,0,0.0
2023-03-24,000420.XSHE,0,0,0.0
2023-03-24,000421.XSHE,0,0,0.0
2023-03-24,000422.XSHE,0,0,0.0
2023-03-24,000423.XSHE,0,0,0.0
2023-03-24,000425.XSHE,0,0,0.0
2023-03-24,000426.XSHE,0,0,0.0
2023-03-24,000428.XSHE,0,0,0.0
2023-03-24,000429.XSHE,0,0,0.0
2023-03-24,000430.XSHE,0,0,0.0
2023-03-24,000488.XSHE,0,0,0.0
2023-03-24,000498.XSHE,0,0,0.0
2023-03-24,000501.XSHE,0,0,0.0
2023-03-24,000502.XSHE,0,0,
2023-03-24,000503.XSHE,0,0,0.0
2023-03-24,000504.XSHE,0,0,0.0
2023-03-24,000505.XSHE,0,0,0.0
2023-03-24,000506.XSHE,0,0,0.0
2023-03-24,000507.XSHE,0,0,0.0
2023-03-24,000509.XSHE,0,0,0.0
2023-03-24,000510.XSHE,0,0,0.0
2023-03-24,000511.XSHE,0,0,
2023-03-24,000513.XSHE,0,0,0.0
2023-03-24,000514.XSHE,0,0,0.0
2023-03-24,000515.XSHE,0,0,
2023-03-24,000516.XSHE,0,0,0.0
2023-03-24,000517.XSHE,0,0,0.0
2023-03-24,000518.XSHE,0,0,0.0
2023-03-24,000519.XSHE,0,0,0.0
2023-03-24,000520.XSHE,0,0,0.0
2023-03-24,000521.XSHE,0,0,0.0
2023-03-24,000522.XSHE,0,0,
2023-03-24,000523.XSHE,0,0,0.0
2023-03-24,000524.XSHE,0,0,0.0
2023-03-24,000525.XSHE,0,0,0.0
2023-03-24,000526.XSHE,0,0,0.0
2023-03-24,000527.XSHE,0,0,
2023-03-24,000528.XSHE,0,0,0.0
2023-03-24,000529.XSHE,0,0,0.0
2023-03-24,000530.XSHE,0,0,0.0
2023-03-24,000531.XSHE,0,0,0.0
2023-03-24,000532.XSHE,0,0,0.0
2023-03-24,000533.XSHE,0,0,0.0
2023-03-24,000534.XSHE,0,0,0.0
2023-03-24,000535.XSHE,0,0,
2023-03-24,000536.XSHE,0,0,0.0
