date,code,zt,dt,paused
2023-07-26,000001.XSHE,0,0,0.0
2023-07-26,000002.XSHE,0,0,0.0
2023-07-26,000004.XSHE,1,0,0.0
2023-07-26,000005.XSHE,1,0,0.0
2023-07-26,000006.XSHE,0,0,0.0
2023-07-26,000007.XSHE,0,0,0.0
2023-07-26,000008.XSHE,0,0,0.0
2023-07-26,000009.XSHE,0,0,0.0
2023-07-26,000010.XSHE,0,0,0.0
2023-07-26,000011.XSHE,0,0,0.0
2023-07-26,000012.XSHE,0,0,0.0
2023-07-26,000014.XSHE,1,0,0.0
2023-07-26,000016.XSHE,0,0,0.0
2023-07-26,000017.XSHE,0,0,0.0
2023-07-26,000018.XSHE,0,0,
2023-07-26,000019.XSHE,0,0,0.0
2023-07-26,000020.XSHE,0,0,0.0
2023-07-26,000021.XSHE,0,0,0.0
2023-07-26,000022.XSHE,0,0,
2023-07-26,000023.XSHE,0,0,0.0
2023-07-26,000024.XSHE,0,0,
2023-07-26,000025.XSHE,0,0,0.0
2023-07-26,000026.XSHE,0,0,0.0
2023-07-26,000027.XSHE,0,0,0.0
2023-07-26,000028.XSHE,0,0,0.0
2023-07-26,000029.XSHE,0,0,0.0
2023-07-26,000030.XSHE,0,0,0.0
2023-07-26,000031.XSHE,0,0,0.0
2023-07-26,000032.XSHE,0,0,0.0
2023-07-26,000033.XSHE,0,0,
2023-07-26,000034.XSHE,0,0,0.0
2023-07-26,000035.XSHE,0,0,0.0
2023-07-26,000036.XSHE,0,0,0.0
2023-07-26,000037.XSHE,0,0,0.0
2023-07-26,000038.XSHE,0,0,
2023-07-26,000039.XSHE,0,0,0.0
2023-07-26,000040.XSHE,0,0,0.0
2023-07-26,000042.XSHE,0,0,0.0
2023-07-26,000043.XSHE,0,0,
2023-07-26,000045.XSHE,0,0,0.0
2023-07-26,000046.XSHE,1,0,0.0
2023-07-26,000048.XSHE,0,0,0.0
2023-07-26,000049.XSHE,0,0,0.0
2023-07-26,000050.XSHE,0,0,0.0
2023-07-26,000055.XSHE,0,0,0.0
2023-07-26,000056.XSHE,0,0,0.0
2023-07-26,000058.XSHE,0,0,0.0
2023-07-26,000059.XSHE,0,0,0.0
2023-07-26,000060.XSHE,0,0,0.0
2023-07-26,000061.XSHE,0,0,0.0
2023-07-26,000062.XSHE,0,0,0.0
2023-07-26,000063.XSHE,0,0,0.0
2023-07-26,000065.XSHE,0,0,0.0
2023-07-26,000066.XSHE,0,0,0.0
2023-07-26,000068.XSHE,0,0,0.0
2023-07-26,000069.XSHE,0,0,0.0
2023-07-26,000070.XSHE,0,0,0.0
2023-07-26,000078.XSHE,0,0,0.0
2023-07-26,000088.XSHE,0,0,0.0
2023-07-26,000089.XSHE,0,0,0.0
2023-07-26,000090.XSHE,0,0,0.0
2023-07-26,000096.XSHE,0,0,0.0
2023-07-26,000099.XSHE,0,0,0.0
2023-07-26,000100.XSHE,0,0,0.0
2023-07-26,000150.XSHE,0,0,
2023-07-26,000151.XSHE,0,0,0.0
2023-07-26,000153.XSHE,0,0,0.0
2023-07-26,000155.XSHE,0,0,0.0
2023-07-26,000156.XSHE,0,0,0.0
2023-07-26,000157.XSHE,0,0,0.0
2023-07-26,000158.XSHE,0,0,0.0
2023-07-26,000159.XSHE,0,0,0.0
2023-07-26,000166.XSHE,0,0,0.0
2023-07-26,000301.XSHE,0,0,0.0
2023-07-26,000333.XSHE,0,0,0.0
2023-07-26,000338.XSHE,0,0,0.0
2023-07-26,000400.XSHE,0,0,0.0
2023-07-26,000401.XSHE,0,0,0.0
2023-07-26,000402.XSHE,0,0,0.0
2023-07-26,000403.XSHE,0,0,0.0
2023-07-26,000404.XSHE,0,0,0.0
2023-07-26,000406.XSHE,0,0,
2023-07-26,000407.XSHE,0,0,0.0
2023-07-26,000408.XSHE,0,0,0.0
2023-07-26,000409.XSHE,0,0,0.0
2023-07-26,000410.XSHE,0,0,0.0
