date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-12-10,000001.XSHE,18.73,18.71,20.58,16.84,0.0,0,0
2020-12-10,000002.XSHE,28.81,28.66,31.53,25.79,0.0,0,0
2020-12-10,000004.XSHE,24.17,24.4,26.84,21.96,0.0,0,0
2020-12-10,000005.XSHE,2.51,2.52,2.77,2.27,0.0,0,0
2020-12-10,000006.XSHE,5.53,5.52,6.07,4.97,0.0,0,0
2020-12-10,000007.XSHE,8.1,8.12,8.93,7.31,0.0,0,0
2020-12-10,000008.XSHE,2.69,2.69,2.96,2.42,0.0,0,0
2020-12-10,000009.XSHE,7.08,7.08,7.79,6.37,0.0,0,0
2020-12-10,000010.XSHE,4.01,4.02,4.42,3.62,0.0,0,0
2020-12-10,000011.XSHE,12.72,12.8,14.08,11.52,0.0,0,0
2020-12-10,000012.XSHE,6.72,6.65,7.32,5.99,0.0,0,0
2020-12-10,000014.XSHE,8.87,8.87,9.76,7.98,0.0,0,0
2020-12-10,000016.XSHE,6.81,6.83,7.51,6.15,0.0,0,0
2020-12-10,000017.XSHE,2.58,2.59,2.72,2.46,0.0,0,0
2020-12-10,000019.XSHE,7.76,7.77,8.55,6.99,0.0,0,0
2020-12-10,000020.XSHE,9.95,10.0,11.0,9.0,0.0,0,0
2020-12-10,000021.XSHE,20.31,20.38,22.42,18.34,0.0,0,0
2020-12-10,000023.XSHE,17.33,17.35,19.09,15.62,0.0,0,0
2020-12-10,000025.XSHE,17.97,17.95,19.75,16.16,0.0,0,0
2020-12-10,000026.XSHE,12.05,12.08,13.29,10.87,0.0,0,0
2020-12-10,000027.XSHE,5.47,5.47,6.02,4.92,0.0,0,0
2020-12-10,000028.XSHE,50.93,51.8,56.98,46.62,0.0,0,0
2020-12-10,000029.XSHE,8.06,8.14,8.95,7.33,0.0,0,0
2020-12-10,000030.XSHE,7.05,7.07,7.78,6.36,0.0,0,0
2020-12-10,000031.XSHE,4.69,4.7,5.17,4.23,0.0,0,0
2020-12-10,000032.XSHE,20.0,20.0,22.0,18.0,0.0,0,0
2020-12-10,000034.XSHE,23.11,23.32,25.65,20.99,0.0,0,0
2020-12-10,000035.XSHE,4.42,4.44,4.88,4.0,0.0,0,0
2020-12-10,000036.XSHE,4.11,4.11,4.52,3.7,0.0,0,0
2020-12-10,000037.XSHE,10.97,11.1,12.21,9.99,0.0,0,0
2020-12-10,000038.XSHE,10.5,10.54,11.59,9.49,0.0,0,0
2020-12-10,000039.XSHE,15.2,15.33,16.86,13.8,0.0,0,0
2020-12-10,000040.XSHE,3.31,3.32,3.65,2.99,0.0,0,0
2020-12-10,000042.XSHE,9.0,9.05,9.96,8.15,0.0,0,0
2020-12-10,000045.XSHE,7.6,7.63,8.39,6.87,0.0,0,0
2020-12-10,000046.XSHE,3.81,3.83,4.21,3.45,0.0,0,0
2020-12-10,000048.XSHE,23.39,23.4,25.74,21.06,0.0,0,0
2020-12-10,000049.XSHE,52.01,52.51,57.76,47.26,0.0,0,0
2020-12-10,000050.XSHE,15.09,15.12,16.63,13.61,0.0,0,0
2020-12-10,000055.XSHE,4.54,4.57,5.03,4.11,0.0,0,0
2020-12-10,000056.XSHE,3.35,3.35,3.69,3.02,0.0,0,0
2020-12-10,000058.XSHE,6.81,6.83,7.51,6.15,0.0,0,0
2020-12-10,000059.XSHE,5.42,5.43,5.97,4.89,0.0,0,0
2020-12-10,000060.XSHE,4.61,4.62,5.08,4.16,0.0,0,0
2020-12-10,000061.XSHE,6.8,6.82,7.5,6.14,0.0,0,0
2020-12-10,000062.XSHE,14.13,14.03,15.43,12.63,0.0,0,0
2020-12-10,000063.XSHE,32.75,32.84,36.12,29.56,0.0,0,0
