date,code,zt,dt,paused
2023-02-21,000001.XSHE,0,0,0.0
2023-02-21,000002.XSHE,0,0,0.0
2023-02-21,000004.XSHE,0,0,0.0
2023-02-21,000005.XSHE,0,0,0.0
2023-02-21,000006.XSHE,1,0,0.0
2023-02-21,000007.XSHE,0,0,0.0
2023-02-21,000008.XSHE,0,0,0.0
2023-02-21,000009.XSHE,0,0,0.0
2023-02-21,000010.XSHE,0,0,0.0
2023-02-21,000011.XSHE,0,0,0.0
2023-02-21,000012.XSHE,0,0,0.0
2023-02-21,000014.XSHE,0,0,0.0
2023-02-21,000016.XSHE,0,0,0.0
2023-02-21,000017.XSHE,0,0,0.0
2023-02-21,000018.XSHE,0,0,
2023-02-21,000019.XSHE,0,0,0.0
2023-02-21,000020.XSHE,0,0,0.0
2023-02-21,000021.XSHE,0,0,0.0
2023-02-21,000022.XSHE,0,0,
2023-02-21,000023.XSHE,0,0,0.0
2023-02-21,000024.XSHE,0,0,
2023-02-21,000025.XSHE,0,0,0.0
2023-02-21,000026.XSHE,0,0,0.0
2023-02-21,000027.XSHE,0,0,0.0
2023-02-21,000028.XSHE,0,0,0.0
2023-02-21,000029.XSHE,0,0,0.0
2023-02-21,000030.XSHE,0,0,0.0
2023-02-21,000031.XSHE,0,0,0.0
2023-02-21,000032.XSHE,0,0,0.0
2023-02-21,000033.XSHE,0,0,
2023-02-21,000034.XSHE,0,0,0.0
2023-02-21,000035.XSHE,0,0,0.0
2023-02-21,000036.XSHE,0,0,0.0
2023-02-21,000037.XSHE,0,0,0.0
2023-02-21,000038.XSHE,0,0,0.0
2023-02-21,000039.XSHE,0,0,0.0
2023-02-21,000040.XSHE,0,0,0.0
2023-02-21,000042.XSHE,0,0,0.0
2023-02-21,000043.XSHE,0,0,
2023-02-21,000045.XSHE,0,0,0.0
2023-02-21,000046.XSHE,0,0,0.0
2023-02-21,000048.XSHE,0,0,0.0
2023-02-21,000049.XSHE,0,0,0.0
2023-02-21,000050.XSHE,0,0,0.0
2023-02-21,000055.XSHE,0,0,0.0
2023-02-21,000056.XSHE,0,0,0.0
2023-02-21,000058.XSHE,0,0,0.0
2023-02-21,000059.XSHE,0,0,0.0
2023-02-21,000060.XSHE,0,0,0.0
2023-02-21,000061.XSHE,0,0,0.0
2023-02-21,000062.XSHE,0,0,0.0
2023-02-21,000063.XSHE,0,0,0.0
2023-02-21,000065.XSHE,0,0,0.0
2023-02-21,000066.XSHE,0,0,0.0
2023-02-21,000068.XSHE,0,0,0.0
2023-02-21,000069.XSHE,0,0,0.0
2023-02-21,000070.XSHE,0,0,0.0
2023-02-21,000078.XSHE,0,0,0.0
2023-02-21,000088.XSHE,0,0,0.0
2023-02-21,000089.XSHE,0,0,0.0
2023-02-21,000090.XSHE,0,0,0.0
2023-02-21,000096.XSHE,0,0,0.0
2023-02-21,000099.XSHE,0,0,0.0
2023-02-21,000100.XSHE,0,0,0.0
2023-02-21,000150.XSHE,0,0,0.0
2023-02-21,000151.XSHE,0,0,0.0
2023-02-21,000153.XSHE,0,0,0.0
2023-02-21,000155.XSHE,0,0,0.0
2023-02-21,000156.XSHE,0,0,0.0
2023-02-21,000157.XSHE,0,0,0.0
2023-02-21,000158.XSHE,0,0,0.0
2023-02-21,000159.XSHE,0,0,0.0
2023-02-21,000166.XSHE,0,0,0.0
2023-02-21,000301.XSHE,0,0,0.0
2023-02-21,000333.XSHE,0,0,0.0
2023-02-21,000338.XSHE,0,0,0.0
2023-02-21,000400.XSHE,0,0,0.0
2023-02-21,000401.XSHE,0,0,0.0
2023-02-21,000402.XSHE,0,0,0.0
2023-02-21,000403.XSHE,0,0,0.0
2023-02-21,000404.XSHE,0,0,0.0
2023-02-21,000406.XSHE,0,0,
2023-02-21,000407.XSHE,0,0,0.0
2023-02-21,000408.XSHE,0,0,0.0
