date,code,zt,dt,paused
2023-09-27,000001.XSHE,0,0,0.0
2023-09-27,000002.XSHE,0,0,0.0
2023-09-27,000004.XSHE,0,0,0.0
2023-09-27,000005.XSHE,0,0,0.0
2023-09-27,000006.XSHE,0,0,0.0
2023-09-27,000007.XSHE,0,0,0.0
2023-09-27,000008.XSHE,0,0,0.0
2023-09-27,000009.XSHE,0,0,0.0
2023-09-27,000010.XSHE,1,0,0.0
2023-09-27,000011.XSHE,0,0,0.0
2023-09-27,000012.XSHE,0,0,0.0
2023-09-27,000014.XSHE,0,0,0.0
2023-09-27,000016.XSHE,0,0,0.0
2023-09-27,000017.XSHE,0,0,0.0
2023-09-27,000018.XSHE,0,0,
2023-09-27,000019.XSHE,0,0,0.0
2023-09-27,000020.XSHE,0,0,0.0
2023-09-27,000021.XSHE,0,0,0.0
2023-09-27,000022.XSHE,0,0,
2023-09-27,000023.XSHE,0,0,0.0
2023-09-27,000024.XSHE,0,0,
2023-09-27,000025.XSHE,0,0,0.0
2023-09-27,000026.XSHE,0,0,0.0
2023-09-27,000027.XSHE,0,0,0.0
2023-09-27,000028.XSHE,0,0,0.0
2023-09-27,000029.XSHE,0,0,0.0
2023-09-27,000030.XSHE,0,0,0.0
2023-09-27,000031.XSHE,0,0,0.0
2023-09-27,000032.XSHE,0,0,0.0
2023-09-27,000033.XSHE,0,0,
2023-09-27,000034.XSHE,0,0,0.0
2023-09-27,000035.XSHE,0,0,0.0
2023-09-27,000036.XSHE,0,0,0.0
2023-09-27,000037.XSHE,0,0,0.0
2023-09-27,000038.XSHE,0,0,
2023-09-27,000039.XSHE,0,0,0.0
2023-09-27,000040.XSHE,0,0,0.0
2023-09-27,000042.XSHE,0,0,0.0
2023-09-27,000043.XSHE,0,0,
2023-09-27,000045.XSHE,0,0,0.0
2023-09-27,000046.XSHE,0,1,0.0
2023-09-27,000048.XSHE,0,0,0.0
2023-09-27,000049.XSHE,0,0,0.0
2023-09-27,000050.XSHE,0,0,0.0
2023-09-27,000055.XSHE,0,0,0.0
2023-09-27,000056.XSHE,0,0,0.0
2023-09-27,000058.XSHE,0,0,0.0
2023-09-27,000059.XSHE,0,0,0.0
2023-09-27,000060.XSHE,0,0,0.0
2023-09-27,000061.XSHE,0,0,0.0
2023-09-27,000062.XSHE,0,0,0.0
2023-09-27,000063.XSHE,0,0,0.0
2023-09-27,000065.XSHE,1,0,0.0
2023-09-27,000066.XSHE,0,0,0.0
2023-09-27,000068.XSHE,0,0,0.0
2023-09-27,000069.XSHE,0,0,0.0
2023-09-27,000070.XSHE,0,0,0.0
2023-09-27,000078.XSHE,0,0,0.0
2023-09-27,000088.XSHE,0,0,0.0
2023-09-27,000089.XSHE,0,0,0.0
2023-09-27,000090.XSHE,0,0,0.0
2023-09-27,000096.XSHE,0,0,0.0
2023-09-27,000099.XSHE,0,0,0.0
2023-09-27,000100.XSHE,0,0,0.0
2023-09-27,000150.XSHE,0,0,
2023-09-27,000151.XSHE,0,0,0.0
2023-09-27,000153.XSHE,0,0,0.0
2023-09-27,000155.XSHE,0,0,0.0
2023-09-27,000156.XSHE,0,0,0.0
2023-09-27,000157.XSHE,0,0,0.0
2023-09-27,000158.XSHE,1,0,0.0
2023-09-27,000159.XSHE,0,0,0.0
2023-09-27,000166.XSHE,0,0,0.0
2023-09-27,000301.XSHE,0,0,0.0
2023-09-27,000333.XSHE,0,0,0.0
2023-09-27,000338.XSHE,0,0,0.0
2023-09-27,000400.XSHE,0,0,0.0
2023-09-27,000401.XSHE,0,0,0.0
2023-09-27,000402.XSHE,0,0,0.0
2023-09-27,000403.XSHE,0,0,0.0
2023-09-27,000404.XSHE,0,0,0.0
2023-09-27,000406.XSHE,0,0,
2023-09-27,000407.XSHE,0,0,0.0
2023-09-27,000408.XSHE,0,0,0.0
2023-09-27,000409.XSHE,0,0,0.0
2023-09-27,000410.XSHE,0,0,0.0
2023-09-27,000411.XSHE,0,0,0.0
2023-09-27,000413.XSHE,0,0,0.0
2023-09-27,000415.XSHE,0,0,0.0
2023-09-27,000416.XSHE,0,0,0.0
2023-09-27,000417.XSHE,0,0,0.0
2023-09-27,000418.XSHE,0,0,
2023-09-27,000419.XSHE,0,0,0.0
2023-09-27,000420.XSHE,0,0,0.0
2023-09-27,000421.XSHE,0,0,0.0
2023-09-27,000422.XSHE,0,0,0.0
2023-09-27,000423.XSHE,0,0,0.0
2023-09-27,000425.XSHE,0,0,0.0
2023-09-27,000426.XSHE,0,0,0.0
2023-09-27,000428.XSHE,0,0,0.0
2023-09-27,000429.XSHE,0,0,0.0
2023-09-27,000430.XSHE,0,0,0.0
2023-09-27,000488.XSHE,0,0,0.0
2023-09-27,000498.XSHE,0,0,0.0
2023-09-27,000501.XSHE,0,0,0.0
2023-09-27,000502.XSHE,0,0,
2023-09-27,000503.XSHE,0,0,0.0
2023-09-27,000504.XSHE,0,0,0.0
2023-09-27,000505.XSHE,0,0,0.0
2023-09-27,000506.XSHE,0,0,0.0
2023-09-27,000507.XSHE,0,0,0.0
2023-09-27,000509.XSHE,0,0,0.0
2023-09-27,000510.XSHE,0,0,0.0
2023-09-27,000511.XSHE,0,0,
2023-09-27,000513.XSHE,0,0,0.0
2023-09-27,000514.XSHE,0,0,0.0
2023-09-27,000515.XSHE,0,0,
2023-09-27,000516.XSHE,0,0,0.0
2023-09-27,000517.XSHE,0,0,0.0
2023-09-27,000518.XSHE,0,0,0.0
2023-09-27,000519.XSHE,0,0,0.0
2023-09-27,000520.XSHE,0,0,0.0
2023-09-27,000521.XSHE,0,0,0.0
2023-09-27,000522.XSHE,0,0,
2023-09-27,000523.XSHE,0,0,0.0
2023-09-27,000524.XSHE,0,0,0.0
2023-09-27,000525.XSHE,0,0,0.0
2023-09-27,000526.XSHE,0,0,0.0
2023-09-27,000527.XSHE,0,0,
2023-09-27,000528.XSHE,0,0,0.0
2023-09-27,000529.XSHE,0,0,0.0
2023-09-27,000530.XSHE,0,0,0.0
2023-09-27,000531.XSHE,0,0,0.0
2023-09-27,000532.XSHE,0,0,0.0
2023-09-27,000533.XSHE,0,0,0.0
2023-09-27,000534.XSHE,0,0,0.0
2023-09-27,000535.XSHE,0,0,
2023-09-27,000536.XSHE,1,0,0.0
2023-09-27,000537.XSHE,0,0,0.0
2023-09-27,000538.XSHE,0,0,0.0
2023-09-27,000539.XSHE,0,0,0.0
2023-09-27,000540.XSHE,0,0,
2023-09-27,000541.XSHE,0,0,0.0
2023-09-27,000543.XSHE,0,0,0.0
2023-09-27,000544.XSHE,0,0,0.0
2023-09-27,000545.XSHE,0,0,0.0
2023-09-27,000546.XSHE,1,0,0.0
2023-09-27,000547.XSHE,0,0,0.0
2023-09-27,000548.XSHE,0,0,0.0
2023-09-27,000549.XSHE,0,0,
2023-09-27,000550.XSHE,0,0,0.0
2023-09-27,000551.XSHE,0,0,0.0
2023-09-27,000552.XSHE,0,0,0.0
2023-09-27,000553.XSHE,0,0,0.0
2023-09-27,000554.XSHE,0,0,0.0
2023-09-27,000555.XSHE,0,0,0.0
2023-09-27,000557.XSHE,0,0,0.0
2023-09-27,000558.XSHE,0,0,0.0
2023-09-27,000559.XSHE,0,0,0.0
2023-09-27,000560.XSHE,0,0,0.0
2023-09-27,000561.XSHE,0,0,0.0
2023-09-27,000562.XSHE,0,0,
2023-09-27,000563.XSHE,0,0,0.0
2023-09-27,000564.XSHE,0,0,0.0
2023-09-27,000565.XSHE,0,0,0.0
2023-09-27,000566.XSHE,0,0,0.0
2023-09-27,000567.XSHE,0,0,0.0
2023-09-27,000568.XSHE,0,0,0.0
2023-09-27,000569.XSHE,0,0,
2023-09-27,000570.XSHE,0,0,0.0
2023-09-27,000571.XSHE,0,0,0.0
2023-09-27,000572.XSHE,0,0,0.0
2023-09-27,000573.XSHE,0,0,0.0
2023-09-27,000576.XSHE,0,0,0.0
2023-09-27,000578.XSHE,0,0,
2023-09-27,000581.XSHE,0,0,0.0
2023-09-27,000582.XSHE,0,0,0.0
2023-09-27,000583.XSHE,0,0,
2023-09-27,000584.XSHE,0,0,0.0
2023-09-27,000585.XSHE,0,0,
2023-09-27,000586.XSHE,0,0,0.0
2023-09-27,000587.XSHE,0,0,
2023-09-27,000589.XSHE,0,0,0.0
2023-09-27,000590.XSHE,0,0,0.0
2023-09-27,000591.XSHE,0,0,0.0
2023-09-27,000592.XSHE,0,0,0.0
2023-09-27,000593.XSHE,0,0,0.0
2023-09-27,000594.XSHE,0,0,
2023-09-27,000595.XSHE,0,0,0.0
2023-09-27,000596.XSHE,0,0,0.0
2023-09-27,000597.XSHE,0,0,0.0
2023-09-27,000598.XSHE,0,0,0.0
2023-09-27,000599.XSHE,0,0,0.0
2023-09-27,000600.XSHE,0,0,0.0
2023-09-27,000601.XSHE,0,0,0.0
2023-09-27,000602.XSHE,0,0,
2023-09-27,000603.XSHE,0,0,0.0
2023-09-27,000605.XSHE,0,0,0.0
2023-09-27,000606.XSHE,0,0,
2023-09-27,000607.XSHE,0,0,0.0
2023-09-27,000608.XSHE,0,0,0.0
2023-09-27,000609.XSHE,0,0,0.0
2023-09-27,000610.XSHE,0,0,0.0
2023-09-27,000611.XSHE,0,0,
2023-09-27,000612.XSHE,0,0,0.0
2023-09-27,000613.XSHE,0,0,
2023-09-27,000615.XSHE,0,1,0.0
2023-09-27,000616.XSHE,0,0,
2023-09-27,000617.XSHE,0,0,0.0
2023-09-27,000618.XSHE,0,0,
2023-09-27,000619.XSHE,0,0,0.0
2023-09-27,000620.XSHE,0,0,0.0
2023-09-27,000622.XSHE,0,0,0.0
2023-09-27,000623.XSHE,0,0,0.0
2023-09-27,000625.XSHE,0,0,0.0
2023-09-27,000626.XSHE,0,0,0.0
2023-09-27,000627.XSHE,0,0,0.0
2023-09-27,000628.XSHE,1,1,1.0
2023-09-27,000629.XSHE,0,0,0.0
2023-09-27,000630.XSHE,0,0,0.0
2023-09-27,000631.XSHE,0,0,0.0
2023-09-27,000632.XSHE,0,0,0.0
2023-09-27,000633.XSHE,0,0,0.0
2023-09-27,000635.XSHE,0,0,0.0
2023-09-27,000636.XSHE,0,0,0.0
2023-09-27,000637.XSHE,0,0,0.0
2023-09-27,000638.XSHE,0,0,0.0
2023-09-27,000639.XSHE,0,0,0.0
2023-09-27,000650.XSHE,0,0,0.0
2023-09-27,000651.XSHE,0,0,0.0
2023-09-27,000652.XSHE,0,0,0.0
2023-09-27,000655.XSHE,0,0,0.0
2023-09-27,000656.XSHE,0,0,0.0
2023-09-27,000657.XSHE,0,0,0.0
2023-09-27,000659.XSHE,0,0,0.0
2023-09-27,000661.XSHE,0,0,0.0
2023-09-27,000662.XSHE,0,0,
2023-09-27,000663.XSHE,0,0,0.0
