date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-05-27,000001.XSHE,13.05,13.04,14.34,11.74,0.0,0,0
2020-05-27,000002.XSHE,25.83,25.83,28.41,23.25,0.0,0,0
2020-05-27,000004.XSHE,28.58,28.48,31.33,25.63,0.0,0,0
2020-05-27,000005.XSHE,2.6,2.6,2.86,2.34,0.0,0,0
2020-05-27,000006.XSHE,4.8,4.82,5.3,4.34,0.0,0,0
2020-05-27,000007.XSHE,8.01,8.01,8.81,7.21,0.0,0,0
2020-05-27,000008.XSHE,2.98,2.97,3.27,2.67,0.0,0,0
2020-05-27,000009.XSHE,6.7,6.73,7.4,6.06,0.0,0,0
2020-05-27,000010.XSHE,3.99,3.99,4.19,3.79,0.0,0,0
2020-05-27,000011.XSHE,9.01,9.04,9.94,8.14,0.0,0,0
2020-05-27,000012.XSHE,4.6,4.61,5.07,4.15,0.0,0,0
2020-05-27,000014.XSHE,8.59,8.59,9.45,7.73,0.0,0,0
2020-05-27,000016.XSHE,6.84,6.85,7.54,6.17,0.0,0,0
2020-05-27,000017.XSHE,2.14,2.14,2.25,2.03,0.0,0,0
2020-05-27,000019.XSHE,8.57,8.55,9.41,7.7,0.0,0,0
2020-05-27,000020.XSHE,8.96,9.03,9.93,8.13,0.0,0,0
2020-05-27,000021.XSHE,23.34,23.62,25.98,21.26,0.0,0,0
2020-05-27,000023.XSHE,17.19,17.18,18.9,15.46,0.0,0,0
2020-05-27,000025.XSHE,17.81,17.81,19.59,16.03,0.0,0,0
2020-05-27,000026.XSHE,8.46,8.46,9.31,7.61,0.0,0,0
2020-05-27,000027.XSHE,5.37,5.38,5.92,4.84,0.0,0,0
2020-05-27,000028.XSHE,40.01,39.83,43.81,35.85,0.0,0,0
2020-05-27,000029.XSHE,11.17,11.17,11.17,11.17,1.0,0,0
2020-05-27,000030.XSHE,4.68,4.66,5.13,4.19,0.0,0,0
2020-05-27,000031.XSHE,5.03,5.02,5.52,4.52,0.0,0,0
2020-05-27,000032.XSHE,17.55,17.55,19.31,15.8,0.0,0,0
2020-05-27,000034.XSHE,23.66,23.55,25.91,21.2,0.0,0,0
2020-05-27,000035.XSHE,4.85,4.74,5.21,4.27,0.0,0,0
2020-05-27,000036.XSHE,4.2,4.21,4.63,3.79,0.0,0,0
2020-05-27,000037.XSHE,11.9,11.9,13.09,10.71,0.0,0,0
2020-05-27,000038.XSHE,11.08,11.16,12.28,10.04,0.0,0,0
2020-05-27,000039.XSHE,6.92,6.92,7.61,6.23,0.0,0,0
2020-05-27,000040.XSHE,2.93,2.93,3.22,2.64,0.0,0,0
2020-05-27,000042.XSHE,9.85,9.75,10.73,8.78,0.0,0,0
2020-05-27,000045.XSHE,6.78,6.76,7.44,6.08,0.0,0,0
2020-05-27,000046.XSHE,3.36,3.35,3.69,3.02,0.0,0,0
2020-05-27,000048.XSHE,23.41,23.6,25.96,21.24,0.0,0,0
2020-05-27,000049.XSHE,44.99,45.22,49.74,40.7,0.0,0,0
2020-05-27,000050.XSHE,13.63,13.61,14.97,12.25,0.0,0,0
2020-05-27,000055.XSHE,4.26,4.26,4.69,3.83,0.0,0,0
2020-05-27,000056.XSHE,3.32,3.29,3.62,2.96,0.0,0,0
2020-05-27,000058.XSHE,6.25,6.25,6.88,5.63,0.0,0,0
2020-05-27,000059.XSHE,4.61,4.61,5.07,4.15,0.0,0,0
2020-05-27,000060.XSHE,3.52,3.52,3.87,3.17,0.0,0,0
2020-05-27,000061.XSHE,7.98,7.98,8.78,7.18,0.0,0,0
2020-05-27,000062.XSHE,12.03,12.03,13.23,10.83,0.0,0,0
2020-05-27,000063.XSHE,37.54,37.53,41.28,33.78,0.0,0,0
2020-05-27,000065.XSHE,7.38,7.41,8.15,6.67,0.0,0,0
2020-05-27,000066.XSHE,14.15,14.18,15.6,12.76,0.0,0,0
2020-05-27,000068.XSHE,3.2,3.18,3.5,2.86,0.0,0,0
2020-05-27,000069.XSHE,5.91,5.9,6.49,5.31,0.0,0,0
2020-05-27,000070.XSHE,8.75,8.74,9.61,7.87,0.0,0,0
2020-05-27,000078.XSHE,3.91,3.92,4.31,3.53,0.0,0,0
2020-05-27,000088.XSHE,4.35,4.33,4.76,3.9,0.0,0,0
2020-05-27,000089.XSHE,7.59,7.57,8.33,6.81,0.0,0,0
2020-05-27,000090.XSHE,7.09,7.09,7.8,6.38,0.0,0,0
2020-05-27,000096.XSHE,10.52,10.58,11.64,9.52,0.0,0,0
2020-05-27,000099.XSHE,6.83,6.88,7.57,6.19,0.0,0,0
2020-05-27,000100.XSHE,5.03,5.03,5.53,4.53,0.0,0,0
2020-05-27,000150.XSHE,4.09,4.03,4.43,3.63,0.0,0,0
2020-05-27,000151.XSHE,9.13,9.24,10.16,8.32,0.0,0,0
2020-05-27,000153.XSHE,7.22,7.21,7.93,6.49,0.0,0,0
2020-05-27,000155.XSHE,3.74,3.74,3.74,3.74,1.0,0,0
2020-05-27,000156.XSHE,10.25,10.24,11.26,9.22,0.0,0,0
2020-05-27,000157.XSHE,6.51,6.5,7.15,5.85,0.0,0,0
2020-05-27,000158.XSHE,9.95,9.74,10.71,8.77,0.0,0,0
2020-05-27,000159.XSHE,4.68,4.68,5.15,4.21,0.0,0,0
2020-05-27,000166.XSHE,4.43,4.44,4.88,4.0,0.0,0,0
2020-05-27,000301.XSHE,5.23,5.19,5.71,4.67,0.0,0,0
