date,code,zt,dt,paused
2023-09-28,000001.XSHE,0,0,0.0
2023-09-28,000002.XSHE,0,0,0.0
2023-09-28,000004.XSHE,0,0,0.0
2023-09-28,000005.XSHE,0,0,0.0
2023-09-28,000006.XSHE,0,0,0.0
2023-09-28,000007.XSHE,0,0,0.0
2023-09-28,000008.XSHE,0,0,0.0
2023-09-28,000009.XSHE,0,0,0.0
2023-09-28,000010.XSHE,0,0,0.0
2023-09-28,000011.XSHE,0,0,0.0
2023-09-28,000012.XSHE,0,0,0.0
2023-09-28,000014.XSHE,0,0,0.0
2023-09-28,000016.XSHE,0,0,0.0
2023-09-28,000017.XSHE,0,0,0.0
2023-09-28,000018.XSHE,0,0,
2023-09-28,000019.XSHE,0,0,0.0
2023-09-28,000020.XSHE,0,0,0.0
2023-09-28,000021.XSHE,0,0,0.0
2023-09-28,000022.XSHE,0,0,
2023-09-28,000023.XSHE,0,0,0.0
2023-09-28,000024.XSHE,0,0,
2023-09-28,000025.XSHE,0,0,0.0
2023-09-28,000026.XSHE,0,0,0.0
2023-09-28,000027.XSHE,0,0,0.0
2023-09-28,000028.XSHE,0,0,0.0
2023-09-28,000029.XSHE,0,0,0.0
2023-09-28,000030.XSHE,0,0,0.0
2023-09-28,000031.XSHE,0,0,0.0
2023-09-28,000032.XSHE,0,0,0.0
2023-09-28,000033.XSHE,0,0,
2023-09-28,000034.XSHE,0,0,0.0
2023-09-28,000035.XSHE,0,0,0.0
2023-09-28,000036.XSHE,0,0,0.0
2023-09-28,000037.XSHE,0,0,0.0
2023-09-28,000038.XSHE,0,0,
2023-09-28,000039.XSHE,0,0,0.0
2023-09-28,000040.XSHE,0,0,0.0
2023-09-28,000042.XSHE,0,0,0.0
2023-09-28,000043.XSHE,0,0,
2023-09-28,000045.XSHE,1,0,0.0
2023-09-28,000046.XSHE,0,1,0.0
2023-09-28,000048.XSHE,0,0,0.0
2023-09-28,000049.XSHE,0,0,0.0
2023-09-28,000050.XSHE,0,0,0.0
2023-09-28,000055.XSHE,0,0,0.0
2023-09-28,000056.XSHE,0,0,0.0
2023-09-28,000058.XSHE,0,0,0.0
2023-09-28,000059.XSHE,0,0,0.0
2023-09-28,000060.XSHE,0,0,0.0
2023-09-28,000061.XSHE,0,0,0.0
2023-09-28,000062.XSHE,0,0,0.0
2023-09-28,000063.XSHE,0,0,0.0
2023-09-28,000065.XSHE,0,0,0.0
2023-09-28,000066.XSHE,0,0,0.0
2023-09-28,000068.XSHE,0,0,0.0
2023-09-28,000069.XSHE,0,0,0.0
2023-09-28,000070.XSHE,0,0,0.0
2023-09-28,000078.XSHE,0,0,0.0
2023-09-28,000088.XSHE,0,0,0.0
2023-09-28,000089.XSHE,0,0,0.0
2023-09-28,000090.XSHE,0,0,0.0
2023-09-28,000096.XSHE,0,0,0.0
2023-09-28,000099.XSHE,0,0,0.0
2023-09-28,000100.XSHE,0,0,0.0
2023-09-28,000150.XSHE,0,0,
2023-09-28,000151.XSHE,0,0,0.0
2023-09-28,000153.XSHE,0,0,0.0
2023-09-28,000155.XSHE,0,0,0.0
2023-09-28,000156.XSHE,0,0,0.0
2023-09-28,000157.XSHE,0,0,0.0
2023-09-28,000158.XSHE,0,0,0.0
2023-09-28,000159.XSHE,0,0,0.0
2023-09-28,000166.XSHE,0,0,0.0
2023-09-28,000301.XSHE,0,0,0.0
2023-09-28,000333.XSHE,0,0,0.0
2023-09-28,000338.XSHE,0,0,0.0
2023-09-28,000400.XSHE,0,0,0.0
2023-09-28,000401.XSHE,0,0,0.0
2023-09-28,000402.XSHE,0,0,0.0
2023-09-28,000403.XSHE,0,0,0.0
2023-09-28,000404.XSHE,0,0,0.0
2023-09-28,000406.XSHE,0,0,
2023-09-28,000407.XSHE,0,0,0.0
2023-09-28,000408.XSHE,0,0,0.0
2023-09-28,000409.XSHE,0,0,0.0
