date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-11-27,000001.XSHE,20.0,19.5,21.45,17.55,0.0,0,0
2020-11-27,000002.XSHE,31.1,30.94,34.03,27.85,0.0,0,0
2020-11-27,000004.XSHE,28.7,28.7,31.57,25.83,0.0,0,0
2020-11-27,000005.XSHE,2.6,2.6,2.86,2.34,0.0,0,0
2020-11-27,000006.XSHE,5.63,5.63,6.19,5.07,0.0,0,0
2020-11-27,000007.XSHE,9.4,9.49,10.44,8.54,0.0,0,0
2020-11-27,000008.XSHE,2.74,2.74,3.01,2.47,0.0,0,0
2020-11-27,000009.XSHE,7.5,7.49,8.24,6.74,0.0,0,0
2020-11-27,000010.XSHE,4.05,4.05,4.46,3.65,0.0,0,0
2020-11-27,000011.XSHE,13.45,13.38,14.72,12.04,0.0,0,0
2020-11-27,000012.XSHE,7.0,6.97,7.67,6.27,0.0,0,0
2020-11-27,000014.XSHE,9.11,9.12,10.03,8.21,0.0,0,0
2020-11-27,000016.XSHE,6.93,6.94,7.63,6.25,0.0,0,0
2020-11-27,000017.XSHE,2.61,2.62,2.75,2.49,0.0,0,0
2020-11-27,000019.XSHE,7.82,7.8,8.58,7.02,0.0,0,0
2020-11-27,000020.XSHE,9.99,9.99,10.99,8.99,0.0,0,0
2020-11-27,000021.XSHE,20.09,20.11,22.12,18.1,0.0,0,0
2020-11-27,000023.XSHE,17.1,16.9,18.59,15.21,0.0,0,0
2020-11-27,000025.XSHE,18.85,18.85,20.74,16.97,0.0,0,0
2020-11-27,000026.XSHE,12.49,12.4,13.64,11.16,0.0,0,0
2020-11-27,000027.XSHE,5.92,5.9,6.49,5.31,0.0,0,0
2020-11-27,000028.XSHE,49.78,50.0,55.0,45.0,0.0,0,0
2020-11-27,000029.XSHE,8.33,8.35,9.19,7.52,0.0,0,0
2020-11-27,000030.XSHE,7.82,7.84,8.62,7.06,0.0,0,0
2020-11-27,000031.XSHE,4.83,4.8,5.28,4.32,0.0,0,0
2020-11-27,000032.XSHE,21.93,21.93,24.12,19.74,0.0,0,0
2020-11-27,000034.XSHE,24.49,24.68,27.15,22.21,0.0,0,0
2020-11-27,000035.XSHE,4.51,4.51,4.96,4.06,0.0,0,0
2020-11-27,000036.XSHE,4.18,4.16,4.58,3.74,0.0,0,0
2020-11-27,000037.XSHE,11.46,11.54,12.69,10.39,0.0,0,0
2020-11-27,000038.XSHE,11.0,11.01,12.11,9.91,0.0,0,0
2020-11-27,000039.XSHE,15.48,15.38,16.92,13.84,0.0,0,0
2020-11-27,000040.XSHE,3.36,3.37,3.71,3.03,0.0,0,0
2020-11-27,000042.XSHE,9.11,9.12,10.03,8.21,0.0,0,0
2020-11-27,000045.XSHE,7.56,7.56,8.32,6.8,0.0,0,0
2020-11-27,000046.XSHE,3.88,3.89,4.28,3.5,0.0,0,0
2020-11-27,000048.XSHE,23.83,26.48,29.13,23.83,0.0,0,1
2020-11-27,000049.XSHE,50.02,50.5,55.55,45.45,0.0,0,0
2020-11-27,000050.XSHE,15.34,15.45,17.0,13.91,0.0,0,0
2020-11-27,000055.XSHE,4.65,4.65,5.12,4.19,0.0,0,0
2020-11-27,000056.XSHE,3.34,3.34,3.67,3.01,0.0,0,0
2020-11-27,000058.XSHE,6.96,6.96,7.66,6.26,0.0,0,0
2020-11-27,000059.XSHE,5.88,5.84,6.42,5.26,0.0,0,0
2020-11-27,000060.XSHE,4.93,4.93,5.42,4.44,0.0,0,0
