date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2021-08-20,000001.XSHE,19.97,20.34,22.37,18.31,0.0,0,0
2021-08-20,000002.XSHE,23.19,23.15,25.47,20.84,0.0,0,0
2021-08-20,000004.XSHE,21.08,21.08,23.19,18.97,0.0,0,0
2021-08-20,000005.XSHE,2.05,2.05,2.15,1.95,0.0,0,0
2021-08-20,000006.XSHE,4.56,4.56,5.02,4.1,0.0,0,0
2021-08-20,000007.XSHE,4.15,4.14,4.35,3.93,0.0,0,0
2021-08-20,000008.XSHE,2.08,2.09,2.3,1.88,0.0,0,0
2021-08-20,000009.XSHE,27.39,26.88,29.57,24.19,0.0,0,0
2021-08-20,000010.XSHE,3.66,3.68,4.05,3.31,0.0,0,0
2021-08-20,000011.XSHE,11.39,11.42,12.56,10.28,0.0,0,0
2021-08-20,000012.XSHE,11.29,11.34,12.47,10.21,0.0,0,0
2021-08-20,000014.XSHE,6.91,6.95,7.65,6.26,0.0,0,0
2021-08-20,000016.XSHE,7.53,7.55,8.31,6.8,0.0,0,0
2021-08-20,000017.XSHE,3.7,3.7,4.07,3.33,0.0,0,0
2021-08-20,000019.XSHE,6.87,6.89,7.58,6.2,0.0,0,0
2021-08-20,000020.XSHE,9.3,9.32,10.25,8.39,0.0,0,0
2021-08-20,000021.XSHE,16.94,16.96,18.66,15.26,0.0,0,0
2021-08-20,000023.XSHE,14.52,14.46,15.91,13.01,0.0,0,0
2021-08-20,000025.XSHE,15.52,15.61,17.17,14.05,0.0,0,0
2021-08-20,000026.XSHE,12.5,12.45,13.7,11.21,0.0,0,0
2021-08-20,000027.XSHE,7.94,7.95,8.75,7.16,0.0,0,0
2021-08-20,000028.XSHE,35.1,35.11,38.62,31.6,0.0,0,0
2021-08-20,000029.XSHE,6.72,6.75,7.43,6.08,0.0,0,0
2021-08-20,000030.XSHE,6.5,6.57,7.23,5.91,0.0,0,0
2021-08-20,000031.XSHE,3.32,3.34,3.67,3.01,0.0,0,0
2021-08-20,000032.XSHE,16.8,16.68,18.35,15.01,0.0,0,0
2021-08-20,000034.XSHE,16.81,16.92,18.61,15.23,0.0,0,0
2021-08-20,000035.XSHE,4.38,4.39,4.83,3.95,0.0,0,0
2021-08-20,000036.XSHE,3.68,3.69,4.06,3.32,0.0,0,0
2021-08-20,000037.XSHE,7.6,7.72,8.49,6.95,0.0,0,0
2021-08-20,000038.XSHE,9.53,9.59,10.55,8.63,0.0,0,0
2021-08-20,000039.XSHE,17.23,17.21,18.93,15.49,0.0,0,0
2021-08-20,000040.XSHE,3.21,3.19,3.51,2.87,0.0,0,0
2021-08-20,000042.XSHE,7.86,7.87,8.66,7.08,0.0,0,0
2021-08-20,000045.XSHE,8.3,8.3,9.13,7.47,0.0,0,0
2021-08-20,000046.XSHE,2.06,2.07,2.28,1.86,0.0,0,0
2021-08-20,000048.XSHE,18.53,18.4,20.24,16.56,0.0,0,0
2021-08-20,000049.XSHE,40.32,40.23,44.25,36.21,0.0,0,0
2021-08-20,000050.XSHE,14.45,14.48,15.93,13.03,0.0,0,0
2021-08-20,000055.XSHE,4.28,4.3,4.73,3.87,0.0,0,0
2021-08-20,000056.XSHE,3.32,3.33,3.66,3.0,0.0,0,0
2021-08-20,000058.XSHE,5.43,5.46,6.01,4.91,0.0,0,0
2021-08-20,000059.XSHE,6.89,6.94,7.63,6.25,0.0,0,0
2021-08-20,000060.XSHE,5.21,5.29,5.82,4.76,0.0,0,0
2021-08-20,000061.XSHE,5.63,5.64,6.2,5.08,0.0,0,0
2021-08-20,000062.XSHE,14.6,14.6,16.06,13.14,0.0,0,0
2021-08-20,000063.XSHE,35.88,36.09,39.7,32.48,0.0,0,0
2021-08-20,000065.XSHE,8.16,8.05,8.86,7.25,0.0,0,0
2021-08-20,000066.XSHE,15.46,15.45,17.0,13.91,0.0,0,0
2021-08-20,000068.XSHE,2.69,2.69,2.96,2.42,0.0,0,0
