date,code,zt,dt,paused
2023-05-04,000001.XSHE,0,0,0.0
2023-05-04,000002.XSHE,0,0,0.0
2023-05-04,000004.XSHE,1,0,0.0
2023-05-04,000005.XSHE,0,1,0.0
2023-05-04,000006.XSHE,0,0,0.0
2023-05-04,000007.XSHE,1,1,1.0
2023-05-04,000008.XSHE,0,0,0.0
2023-05-04,000009.XSHE,0,0,0.0
2023-05-04,000010.XSHE,0,0,0.0
2023-05-04,000011.XSHE,0,0,0.0
2023-05-04,000012.XSHE,0,0,0.0
2023-05-04,000014.XSHE,0,0,0.0
2023-05-04,000016.XSHE,0,0,0.0
2023-05-04,000017.XSHE,0,0,0.0
2023-05-04,000018.XSHE,0,0,
2023-05-04,000019.XSHE,0,0,0.0
2023-05-04,000020.XSHE,0,0,0.0
2023-05-04,000021.XSHE,0,0,0.0
2023-05-04,000022.XSHE,0,0,
2023-05-04,000023.XSHE,1,1,1.0
2023-05-04,000024.XSHE,0,0,
2023-05-04,000025.XSHE,0,0,0.0
2023-05-04,000026.XSHE,0,0,0.0
2023-05-04,000027.XSHE,0,0,0.0
2023-05-04,000028.XSHE,0,0,0.0
2023-05-04,000029.XSHE,0,0,0.0
2023-05-04,000030.XSHE,0,0,0.0
2023-05-04,000031.XSHE,0,0,0.0
2023-05-04,000032.XSHE,0,0,0.0
2023-05-04,000033.XSHE,0,0,
2023-05-04,000034.XSHE,0,0,0.0
2023-05-04,000035.XSHE,0,0,0.0
2023-05-04,000036.XSHE,0,0,0.0
2023-05-04,000037.XSHE,0,0,0.0
2023-05-04,000038.XSHE,1,1,1.0
2023-05-04,000039.XSHE,0,0,0.0
2023-05-04,000040.XSHE,0,0,0.0
2023-05-04,000042.XSHE,0,0,0.0
2023-05-04,000043.XSHE,0,0,
2023-05-04,000045.XSHE,0,0,0.0
2023-05-04,000046.XSHE,1,1,1.0
2023-05-04,000048.XSHE,0,0,0.0
2023-05-04,000049.XSHE,0,0,0.0
2023-05-04,000050.XSHE,0,1,0.0
2023-05-04,000055.XSHE,0,0,0.0
2023-05-04,000056.XSHE,0,0,0.0
2023-05-04,000058.XSHE,0,0,0.0
2023-05-04,000059.XSHE,0,0,0.0
2023-05-04,000060.XSHE,0,0,0.0
2023-05-04,000061.XSHE,0,0,0.0
2023-05-04,000062.XSHE,0,0,0.0
2023-05-04,000063.XSHE,0,0,0.0
2023-05-04,000065.XSHE,0,0,0.0
2023-05-04,000066.XSHE,0,0,0.0
2023-05-04,000068.XSHE,0,0,0.0
2023-05-04,000069.XSHE,0,0,0.0
2023-05-04,000070.XSHE,0,0,0.0
2023-05-04,000078.XSHE,0,0,0.0
2023-05-04,000088.XSHE,0,0,0.0
2023-05-04,000089.XSHE,0,0,0.0
2023-05-04,000090.XSHE,0,0,0.0
2023-05-04,000096.XSHE,0,0,0.0
2023-05-04,000099.XSHE,0,0,0.0
2023-05-04,000100.XSHE,0,0,0.0
2023-05-04,000150.XSHE,1,1,1.0
2023-05-04,000151.XSHE,0,0,0.0
2023-05-04,000153.XSHE,0,0,0.0
2023-05-04,000155.XSHE,0,0,0.0
2023-05-04,000156.XSHE,0,0,0.0
2023-05-04,000157.XSHE,0,0,0.0
2023-05-04,000158.XSHE,0,0,0.0
2023-05-04,000159.XSHE,0,0,0.0
2023-05-04,000166.XSHE,0,0,0.0
2023-05-04,000301.XSHE,0,0,0.0
2023-05-04,000333.XSHE,0,0,0.0
2023-05-04,000338.XSHE,1,0,0.0
2023-05-04,000400.XSHE,0,0,0.0
2023-05-04,000401.XSHE,0,0,0.0
2023-05-04,000402.XSHE,0,0,0.0
2023-05-04,000403.XSHE,0,1,0.0
2023-05-04,000404.XSHE,0,0,0.0
2023-05-04,000406.XSHE,0,0,
2023-05-04,000407.XSHE,0,0,0.0
2023-05-04,000408.XSHE,0,0,0.0
2023-05-04,000409.XSHE,0,0,0.0
2023-05-04,000410.XSHE,0,1,0.0
2023-05-04,000411.XSHE,0,0,0.0
2023-05-04,000413.XSHE,0,0,0.0
2023-05-04,000415.XSHE,0,0,0.0
2023-05-04,000416.XSHE,1,0,0.0
2023-05-04,000417.XSHE,0,0,0.0
2023-05-04,000418.XSHE,0,0,
2023-05-04,000419.XSHE,0,0,0.0
2023-05-04,000420.XSHE,0,0,0.0
2023-05-04,000421.XSHE,0,0,0.0
2023-05-04,000422.XSHE,0,0,0.0
2023-05-04,000423.XSHE,0,0,0.0
2023-05-04,000425.XSHE,0,0,0.0
2023-05-04,000426.XSHE,0,0,0.0
2023-05-04,000428.XSHE,0,0,0.0
2023-05-04,000429.XSHE,0,0,0.0
2023-05-04,000430.XSHE,0,0,0.0
2023-05-04,000488.XSHE,0,0,0.0
2023-05-04,000498.XSHE,0,0,0.0
2023-05-04,000501.XSHE,0,0,0.0
2023-05-04,000502.XSHE,0,0,
2023-05-04,000503.XSHE,0,0,0.0
2023-05-04,000504.XSHE,0,0,0.0
2023-05-04,000505.XSHE,0,0,0.0
2023-05-04,000506.XSHE,0,0,0.0
2023-05-04,000507.XSHE,0,0,0.0
2023-05-04,000509.XSHE,0,0,0.0
2023-05-04,000510.XSHE,0,0,0.0
2023-05-04,000511.XSHE,0,0,
2023-05-04,000513.XSHE,0,0,0.0
2023-05-04,000514.XSHE,0,0,0.0
2023-05-04,000515.XSHE,0,0,
