date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2022-09-13,000001.XSHE,12.88,12.72,13.99,11.45,0.0,0,0
2022-09-13,000002.XSHE,18.11,18.15,19.97,16.34,0.0,0,0
2022-09-13,000004.XSHE,9.17,9.17,9.63,8.71,0.0,0,0
2022-09-13,000005.XSHE,1.87,1.87,1.96,1.78,0.0,0,0
2022-09-13,000006.XSHE,4.49,4.49,4.94,4.04,0.0,0,0
2022-09-13,000007.XSHE,8.12,8.12,8.93,7.31,0.0,0,0
2022-09-13,000008.XSHE,2.49,2.49,2.74,2.24,0.0,0,0
2022-09-13,000009.XSHE,14.86,14.83,16.31,13.35,0.0,0,0
2022-09-13,000010.XSHE,3.69,3.68,4.05,3.31,0.0,0,0
2022-09-13,000011.XSHE,10.61,10.63,11.69,9.57,0.0,0,0
2022-09-13,000012.XSHE,7.0,6.99,7.69,6.29,0.0,0,0
2022-09-13,000014.XSHE,9.23,9.41,10.35,8.47,0.0,0,0
2022-09-13,000016.XSHE,5.58,5.58,6.14,5.02,0.0,0,0
2022-09-13,000017.XSHE,4.25,4.21,4.63,3.79,0.0,0,0
2022-09-13,000019.XSHE,7.78,7.64,8.4,6.88,0.0,0,0
2022-09-13,000020.XSHE,10.59,10.52,11.57,9.47,0.0,0,0
2022-09-13,000021.XSHE,12.21,12.22,13.44,11.0,0.0,0,0
2022-09-13,000023.XSHE,10.33,10.35,11.39,9.32,0.0,0,0
2022-09-13,000025.XSHE,18.84,18.77,20.65,16.89,0.0,0,0
2022-09-13,000026.XSHE,10.07,10.04,11.04,9.04,0.0,0,0
2022-09-13,000027.XSHE,6.68,6.68,7.35,6.01,0.0,0,0
2022-09-13,000028.XSHE,30.2,30.19,33.21,27.17,0.0,0,0
2022-09-13,000029.XSHE,9.3,9.34,10.27,8.41,0.0,0,0
2022-09-13,000030.XSHE,5.26,5.24,5.76,4.72,0.0,0,0
2022-09-13,000031.XSHE,3.79,3.79,4.17,3.41,0.0,0,0
2022-09-13,000032.XSHE,13.72,13.52,14.87,12.17,0.0,0,0
2022-09-13,000034.XSHE,17.62,17.63,19.39,15.87,0.0,0,0
2022-09-13,000035.XSHE,6.32,6.5,7.15,5.85,0.0,0,0
2022-09-13,000036.XSHE,4.08,4.06,4.47,3.65,0.0,0,0
2022-09-13,000037.XSHE,8.16,8.2,9.02,7.38,0.0,0,0
2022-09-13,000038.XSHE,4.72,4.71,4.95,4.47,0.0,0,0
2022-09-13,000039.XSHE,7.94,7.96,8.76,7.16,0.0,0,0
2022-09-13,000040.XSHE,4.38,4.36,4.8,3.92,0.0,0,0
2022-09-13,000042.XSHE,10.69,10.14,11.15,9.13,0.0,0,0
2022-09-13,000045.XSHE,8.63,8.64,9.5,7.78,0.0,0,0
2022-09-13,000046.XSHE,1.34,1.34,1.47,1.21,0.0,0,0
2022-09-13,000048.XSHE,17.8,17.6,19.36,15.84,0.0,0,0
2022-09-13,000049.XSHE,54.71,54.37,59.81,48.93,0.0,0,0
