date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2022-12-27,000001.XSHE,12.87,12.77,14.05,11.49,0.0,0,0
2022-12-27,000002.XSHE,18.44,18.37,20.21,16.53,0.0,0,0
2022-12-27,000004.XSHE,9.76,9.46,9.93,8.99,0.0,0,0
2022-12-27,000005.XSHE,1.84,1.84,1.93,1.75,0.0,0,0
2022-12-27,000006.XSHE,6.0,6.04,6.64,5.44,0.0,0,0
2022-12-27,000007.XSHE,7.92,7.87,8.66,7.08,0.0,0,0
2022-12-27,000008.XSHE,2.32,2.32,2.55,2.09,0.0,0,0
2022-12-27,000009.XSHE,12.45,12.62,13.88,11.36,0.0,0,0
2022-12-27,000010.XSHE,3.84,3.84,4.22,3.46,0.0,0,0
2022-12-27,000011.XSHE,11.7,11.68,12.85,10.51,0.0,0,0
2022-12-27,000012.XSHE,6.81,6.81,7.49,6.13,0.0,0,0
2022-12-27,000014.XSHE,10.26,10.25,11.28,9.23,0.0,0,0
2022-12-27,000016.XSHE,4.6,4.61,5.07,4.15,0.0,0,0
2022-12-27,000017.XSHE,4.65,4.62,5.08,4.16,0.0,0,0
2022-12-27,000019.XSHE,7.54,7.6,8.36,6.84,0.0,0,0
2022-12-27,000020.XSHE,9.2,9.22,10.14,8.3,0.0,0,0
2022-12-27,000021.XSHE,10.8,10.8,11.88,9.72,0.0,0,0
2022-12-27,000023.XSHE,12.7,12.65,13.92,11.39,0.0,0,0
2022-12-27,000025.XSHE,17.82,18.29,20.12,16.46,0.0,0,0
2022-12-27,000026.XSHE,10.06,10.09,11.1,9.08,0.0,0,0
2022-12-27,000027.XSHE,5.88,5.86,6.45,5.27,0.0,0,0
2022-12-27,000028.XSHE,33.71,33.7,37.07,30.33,0.0,0,0
2022-12-27,000029.XSHE,14.39,14.21,15.63,12.79,0.0,0,0
2022-12-27,000030.XSHE,4.5,4.5,4.95,4.05,0.0,0,0
2022-12-27,000031.XSHE,3.79,3.78,4.16,3.4,0.0,0,0
2022-12-27,000032.XSHE,21.45,21.56,23.72,19.4,0.0,0,0
2022-12-27,000034.XSHE,21.8,21.66,23.83,19.49,0.0,0,0
2022-12-27,000035.XSHE,5.19,5.24,5.76,4.72,0.0,0,0
2022-12-27,000036.XSHE,4.01,3.99,4.39,3.59,0.0,0,0
2022-12-27,000037.XSHE,8.22,8.19,9.01,7.37,0.0,0,0
2022-12-27,000038.XSHE,4.3,4.29,4.5,4.08,0.0,0,0
2022-12-27,000039.XSHE,6.92,6.91,7.6,6.22,0.0,0,0
2022-12-27,000040.XSHE,3.74,3.72,4.09,3.35,0.0,0,0
2022-12-27,000042.XSHE,8.01,7.99,8.79,7.19,0.0,0,0
2022-12-27,000045.XSHE,11.09,11.09,11.09,11.09,1.0,0,0
2022-12-27,000046.XSHE,1.27,1.27,1.4,1.14,0.0,0,0
2022-12-27,000048.XSHE,17.29,17.42,19.16,15.68,0.0,0,0
2022-12-27,000049.XSHE,45.31,45.29,49.82,40.76,0.0,0,0
2022-12-27,000050.XSHE,8.85,8.81,9.69,7.93,0.0,0,0
2022-12-27,000055.XSHE,4.68,4.66,5.13,4.19,0.0,0,0
2022-12-27,000056.XSHE,4.8,4.78,5.26,4.3,0.0,0,0
2022-12-27,000058.XSHE,7.86,7.85,8.64,7.07,0.0,0,0
2022-12-27,000059.XSHE,6.89,6.89,7.58,6.2,0.0,0,0
2022-12-27,000060.XSHE,4.07,4.06,4.47,3.65,0.0,0,0
2022-12-27,000061.XSHE,5.58,5.57,6.13,5.01,0.0,0,0
2022-12-27,000062.XSHE,11.96,11.93,13.12,10.74,0.0,0,0
2022-12-27,000063.XSHE,25.07,25.07,27.58,22.56,0.0,0,0
2022-12-27,000065.XSHE,8.18,8.18,9.0,7.36,0.0,0,0
2022-12-27,000066.XSHE,10.36,10.36,11.4,9.32,0.0,0,0
2022-12-27,000068.XSHE,4.03,4.03,4.43,3.63,0.0,0,0
2022-12-27,000069.XSHE,5.46,5.44,5.98,4.9,0.0,0,0
2022-12-27,000070.XSHE,6.89,6.86,7.55,6.17,0.0,0,0
2022-12-27,000078.XSHE,3.37,3.36,3.7,3.02,0.0,0,0
2022-12-27,000088.XSHE,4.86,4.85,5.34,4.37,0.0,0,0
2022-12-27,000089.XSHE,8.01,7.91,8.7,7.12,0.0,0,0
2022-12-27,000090.XSHE,5.58,5.54,6.09,4.99,0.0,0,0
2022-12-27,000096.XSHE,8.23,8.06,8.87,7.25,0.0,0,0
2022-12-27,000099.XSHE,7.31,7.32,8.05,6.59,0.0,0,0
2022-12-27,000100.XSHE,3.76,3.75,4.13,3.38,0.0,0,0
2022-12-27,000150.XSHE,1.28,1.28,1.34,1.22,0.0,0,0
2022-12-27,000151.XSHE,12.81,12.77,14.05,11.49,0.0,0,0
2022-12-27,000153.XSHE,13.56,13.56,13.56,13.56,1.0,0,0
2022-12-27,000155.XSHE,18.3,18.29,20.12,16.46,0.0,0,0
2022-12-27,000156.XSHE,7.3,7.25,7.98,6.53,0.0,0,0
2022-12-27,000157.XSHE,5.54,5.52,6.07,4.97,0.0,0,0
2022-12-27,000158.XSHE,5.67,5.67,6.24,5.1,0.0,0,0
2022-12-27,000159.XSHE,7.08,7.06,7.77,6.35,0.0,0,0
2022-12-27,000166.XSHE,3.98,3.96,4.36,3.56,0.0,0,0
2022-12-27,000301.XSHE,13.26,13.28,14.61,11.95,0.0,0,0
2022-12-27,000333.XSHE,51.79,51.5,56.65,46.35,0.0,0,0
2022-12-27,000338.XSHE,10.29,10.29,11.32,9.26,0.0,0,0
2022-12-27,000400.XSHE,19.77,19.95,21.95,17.96,0.0,0,0
2022-12-27,000401.XSHE,8.33,8.3,9.13,7.47,0.0,0,0
2022-12-27,000402.XSHE,5.41,5.39,5.93,4.85,0.0,0,0
2022-12-27,000403.XSHE,21.75,21.9,24.09,19.71,0.0,0,0
2022-12-27,000404.XSHE,5.81,5.87,6.46,5.28,0.0,0,0
2022-12-27,000407.XSHE,3.87,3.87,4.26,3.48,0.0,0,0
2022-12-27,000408.XSHE,26.0,25.98,28.58,23.38,0.0,0,0
2022-12-27,000409.XSHE,6.4,6.36,7.0,5.72,0.0,0,0
2022-12-27,000410.XSHE,5.53,5.52,5.8,5.24,0.0,0,0
2022-12-27,000411.XSHE,12.7,12.77,14.05,11.49,0.0,0,0
2022-12-27,000413.XSHE,1.79,1.79,1.97,1.61,0.0,0,0
2022-12-27,000415.XSHE,2.2,2.19,2.41,1.97,0.0,0,0
2022-12-27,000416.XSHE,3.87,3.86,4.25,3.47,0.0,0,0
2022-12-27,000417.XSHE,5.05,5.0,5.5,4.5,0.0,0,0
2022-12-27,000419.XSHE,5.88,5.93,6.52,5.34,0.0,0,0
2022-12-27,000420.XSHE,4.53,4.48,4.93,4.03,0.0,0,0
2022-12-27,000421.XSHE,4.93,4.92,5.41,4.43,0.0,0,0
2022-12-27,000422.XSHE,14.78,14.71,16.18,13.24,0.0,0,0
2022-12-27,000423.XSHE,42.11,41.76,45.94,37.58,0.0,0,0
2022-12-27,000425.XSHE,5.1,5.07,5.58,4.56,0.0,0,0
2022-12-27,000426.XSHE,6.09,6.06,6.67,5.45,0.0,0,0
2022-12-27,000428.XSHE,5.83,5.83,6.41,5.25,0.0,0,0
2022-12-27,000429.XSHE,7.68,7.65,8.42,6.89,0.0,0,0
2022-12-27,000430.XSHE,8.28,8.21,9.03,7.39,0.0,0,0
2022-12-27,000488.XSHE,5.04,5.03,5.53,4.53,0.0,0,0
2022-12-27,000498.XSHE,6.89,6.9,7.59,6.21,0.0,0,0
2022-12-27,000501.XSHE,10.91,10.86,11.95,9.77,0.0,0,0
2022-12-27,000503.XSHE,10.38,10.32,11.35,9.29,0.0,0,0
2022-12-27,000504.XSHE,11.8,11.79,12.97,10.61,0.0,0,0
2022-12-27,000505.XSHE,8.28,8.34,9.17,7.51,0.0,0,0
2022-12-27,000506.XSHE,3.25,3.25,3.58,2.93,0.0,0,0
2022-12-27,000507.XSHE,5.6,5.61,6.17,5.05,0.0,0,0
2022-12-27,000509.XSHE,3.86,3.85,4.24,3.47,0.0,0,0
2022-12-27,000510.XSHE,5.72,5.72,6.29,5.15,0.0,0,0
2022-12-27,000513.XSHE,33.1,33.16,36.48,29.84,0.0,0,0
2022-12-27,000514.XSHE,4.32,4.32,4.75,3.89,0.0,0,0
2022-12-27,000516.XSHE,11.88,11.89,13.08,10.7,0.0,0,0
2022-12-27,000517.XSHE,3.0,3.01,3.31,2.71,0.0,0,0
2022-12-27,000518.XSHE,3.18,3.18,3.5,2.86,0.0,0,0
2022-12-27,000519.XSHE,19.95,19.95,21.95,17.96,0.0,0,0
2022-12-27,000520.XSHE,3.24,3.22,3.54,2.9,0.0,0,0
2022-12-27,000521.XSHE,4.44,4.5,4.95,4.05,0.0,0,0
2022-12-27,000523.XSHE,4.27,4.27,4.7,3.84,0.0,0,0
2022-12-27,000524.XSHE,12.85,12.51,13.76,11.26,0.0,0,0
2022-12-27,000525.XSHE,11.34,11.34,11.91,10.77,0.0,0,0
2022-12-27,000526.XSHE,18.5,18.52,20.37,16.67,0.0,0,0
2022-12-27,000528.XSHE,5.92,5.91,6.5,5.32,0.0,0,0
2022-12-27,000529.XSHE,10.15,9.27,10.2,8.34,0.0,0,0
2022-12-27,000530.XSHE,4.59,4.58,5.04,4.12,0.0,0,0
2022-12-27,000531.XSHE,6.06,6.06,6.67,5.45,0.0,0,0
2022-12-27,000532.XSHE,11.07,11.05,12.16,9.95,0.0,0,0
2022-12-27,000533.XSHE,3.83,3.79,4.17,3.41,0.0,0,0
2022-12-27,000534.XSHE,13.86,13.8,15.18,12.42,0.0,0,0
2022-12-27,000536.XSHE,1.89,1.89,2.08,1.7,0.0,0,0
2022-12-27,000537.XSHE,12.36,12.33,13.56,11.1,0.0,0,0
2022-12-27,000538.XSHE,54.87,55.0,60.5,49.5,0.0,0,0
2022-12-27,000539.XSHE,5.28,5.28,5.81,4.75,0.0,0,0
2022-12-27,000540.XSHE,1.51,1.51,1.66,1.36,0.0,0,0
2022-12-27,000541.XSHE,5.0,4.98,5.48,4.48,0.0,0,0
2022-12-27,000543.XSHE,4.36,4.33,4.76,3.9,0.0,0,0
2022-12-27,000544.XSHE,6.71,6.46,7.11,5.81,0.0,0,0
2022-12-27,000545.XSHE,3.61,3.59,3.95,3.23,0.0,0,0
2022-12-27,000546.XSHE,13.0,13.03,14.33,11.73,0.0,0,0
2022-12-27,000547.XSHE,9.67,9.65,10.62,8.69,0.0,0,0
2022-12-27,000548.XSHE,5.2,5.3,5.83,4.77,0.0,0,0
2022-12-27,000550.XSHE,13.75,13.64,15.0,12.28,0.0,0,0
2022-12-27,000551.XSHE,8.62,8.61,9.47,7.75,0.0,0,0
2022-12-27,000552.XSHE,3.17,3.17,3.49,2.85,0.0,0,0
2022-12-27,000553.XSHE,9.3,9.25,10.18,8.33,0.0,0,0
2022-12-27,000554.XSHE,5.67,5.63,6.19,5.07,0.0,0,0
2022-12-27,000555.XSHE,10.39,10.39,11.43,9.35,0.0,0,0
2022-12-27,000557.XSHE,5.04,5.0,5.5,4.5,0.0,0,0
2022-12-27,000558.XSHE,2.89,2.87,3.16,2.58,0.0,0,0
2022-12-27,000559.XSHE,5.02,4.99,5.49,4.49,0.0,0,0
2022-12-27,000560.XSHE,2.53,2.52,2.77,2.27,0.0,0,0
2022-12-27,000561.XSHE,8.93,9.01,9.91,8.11,0.0,0,0
2022-12-27,000563.XSHE,3.06,3.03,3.33,2.73,0.0,0,0
2022-12-27,000564.XSHE,1.65,1.71,1.8,1.62,0.0,0,0
2022-12-27,000565.XSHE,5.99,5.97,6.57,5.37,0.0,0,0
2022-12-27,000566.XSHE,4.41,4.41,4.85,3.97,0.0,0,0
2022-12-27,000567.XSHE,13.55,13.57,14.93,12.21,0.0,0,0
2022-12-27,000568.XSHE,219.9,217.5,239.25,195.75,0.0,0,0
2022-12-27,000570.XSHE,4.75,4.75,5.23,4.28,0.0,0,0
2022-12-27,000571.XSHE,2.39,2.38,2.5,2.26,0.0,0,0
2022-12-27,000572.XSHE,4.92,4.93,5.42,4.44,0.0,0,0
2022-12-27,000573.XSHE,4.13,4.2,4.62,3.78,0.0,0,0
2022-12-27,000576.XSHE,10.17,10.16,11.18,9.14,0.0,0,0
2022-12-27,000581.XSHE,17.75,17.74,19.51,15.97,0.0,0,0
2022-12-27,000582.XSHE,7.33,7.29,8.02,6.56,0.0,0,0
2022-12-27,000584.XSHE,8.17,8.17,8.99,7.35,0.0,0,0
2022-12-27,000586.XSHE,8.23,8.23,9.05,7.41,0.0,0,0
2022-12-27,000587.XSHE,0.95,0.93,0.98,0.88,0.0,0,0
2022-12-27,000589.XSHE,4.85,4.85,5.34,4.37,0.0,0,0
2022-12-27,000590.XSHE,9.52,9.41,10.35,8.47,0.0,0,0
2022-12-27,000591.XSHE,7.07,7.05,7.76,6.35,0.0,0,0
2022-12-27,000592.XSHE,2.61,2.63,2.89,2.37,0.0,0,0
2022-12-27,000593.XSHE,7.85,7.85,8.64,7.07,0.0,0,0
2022-12-27,000595.XSHE,6.64,6.66,7.33,5.99,0.0,0,0
2022-12-27,000596.XSHE,266.51,266.51,293.16,239.86,0.0,0,0
2022-12-27,000597.XSHE,7.1,7.33,8.06,6.6,0.0,0,0
2022-12-27,000598.XSHE,4.87,4.87,5.36,4.38,0.0,0,0
2022-12-27,000599.XSHE,4.26,4.25,4.68,3.83,0.0,0,0
2022-12-27,000600.XSHE,5.15,5.17,5.69,4.65,0.0,0,0
2022-12-27,000601.XSHE,4.7,4.69,5.16,4.22,0.0,0,0
2022-12-27,000603.XSHE,12.31,12.38,13.62,11.14,0.0,0,0
2022-12-27,000605.XSHE,6.18,6.17,6.79,5.55,0.0,0,0
2022-12-27,000606.XSHE,2.21,2.23,2.34,2.12,0.0,0,0
2022-12-27,000607.XSHE,4.88,4.88,5.37,4.39,0.0,0,0
2022-12-27,000608.XSHE,3.42,3.4,3.74,3.06,0.0,0,0
2022-12-27,000609.XSHE,6.41,6.39,7.03,5.75,0.0,0,0
2022-12-27,000610.XSHE,15.2,15.05,16.56,13.55,0.0,0,0
2022-12-27,000612.XSHE,5.24,5.22,5.74,4.7,0.0,0,0
2022-12-27,000615.XSHE,7.12,6.98,7.68,6.28,0.0,0,0
2022-12-27,000616.XSHE,1.83,1.83,1.92,1.74,0.0,0,0
2022-12-27,000617.XSHE,5.85,5.8,6.38,5.22,0.0,0,0
2022-12-27,000619.XSHE,6.59,6.62,7.28,5.96,0.0,0,0
2022-12-27,000620.XSHE,2.82,2.83,3.11,2.55,0.0,0,0
2022-12-27,000622.XSHE,4.35,4.32,4.75,3.89,0.0,0,0
2022-12-27,000623.XSHE,15.1,15.07,16.58,13.56,0.0,0,0
2022-12-27,000625.XSHE,13.03,13.06,14.37,11.75,0.0,0,0
2022-12-27,000626.XSHE,9.43,9.45,10.4,8.51,0.0,0,0
2022-12-27,000627.XSHE,3.1,3.07,3.38,2.76,0.0,0,0
2022-12-27,000628.XSHE,11.19,11.18,12.3,10.06,0.0,0,0
2022-12-27,000629.XSHE,4.9,4.91,5.4,4.42,0.0,0,0
2022-12-27,000630.XSHE,3.06,3.09,3.4,2.78,0.0,0,0
2022-12-27,000631.XSHE,3.49,3.49,3.84,3.14,0.0,0,0
2022-12-27,000632.XSHE,4.66,4.65,5.12,4.19,0.0,0,0
2022-12-27,000633.XSHE,8.32,8.35,9.19,7.52,0.0,0,0
2022-12-27,000635.XSHE,9.29,9.19,10.11,8.27,0.0,0,0
2022-12-27,000636.XSHE,15.43,15.49,17.04,13.94,0.0,0,0
2022-12-27,000637.XSHE,5.25,5.2,5.72,4.68,0.0,0,0
2022-12-27,000638.XSHE,6.98,7.03,7.73,6.33,0.0,0,0
2022-12-27,000639.XSHE,4.69,4.7,5.17,4.23,0.0,0,0
2022-12-27,000650.XSHE,6.63,6.63,7.29,5.97,0.0,0,0
2022-12-27,000651.XSHE,32.47,32.35,35.59,29.12,0.0,0,0
2022-12-27,000652.XSHE,4.18,4.18,4.6,3.76,0.0,0,0
2022-12-27,000655.XSHE,6.59,6.54,7.19,5.89,0.0,0,0
2022-12-27,000656.XSHE,1.97,1.96,2.16,1.76,0.0,0,0
2022-12-27,000657.XSHE,15.1,15.04,16.54,13.54,0.0,0,0
2022-12-27,000659.XSHE,3.11,3.11,3.42,2.8,0.0,0,0
2022-12-27,000661.XSHE,170.52,169.5,186.45,152.55,0.0,0,0
2022-12-27,000663.XSHE,9.08,9.07,9.98,8.16,0.0,0,0
2022-12-27,000665.XSHE,6.37,6.36,7.0,5.72,0.0,0,0
2022-12-27,000666.XSHE,10.12,10.18,11.2,9.16,0.0,0,0
2022-12-27,000667.XSHE,1.42,1.42,1.56,1.28,0.0,0,0
2022-12-27,000668.XSHE,12.62,12.78,14.06,11.5,0.0,0,0
2022-12-27,000669.XSHE,1.73,1.73,1.82,1.64,0.0,0,0
