date,code,zt,dt,paused
2023-06-09,000001.XSHE,0,0,0.0
2023-06-09,000002.XSHE,0,0,0.0
2023-06-09,000004.XSHE,0,0,0.0
2023-06-09,000005.XSHE,0,1,0.0
2023-06-09,000006.XSHE,0,0,0.0
2023-06-09,000007.XSHE,0,0,0.0
2023-06-09,000008.XSHE,0,0,0.0
2023-06-09,000009.XSHE,0,0,0.0
2023-06-09,000010.XSHE,0,0,0.0
2023-06-09,000011.XSHE,0,0,0.0
2023-06-09,000012.XSHE,0,0,0.0
2023-06-09,000014.XSHE,0,0,0.0
2023-06-09,000016.XSHE,0,0,0.0
2023-06-09,000017.XSHE,0,0,0.0
2023-06-09,000018.XSHE,0,0,
2023-06-09,000019.XSHE,0,0,0.0
2023-06-09,000020.XSHE,0,0,0.0
2023-06-09,000021.XSHE,0,0,0.0
2023-06-09,000022.XSHE,0,0,
2023-06-09,000023.XSHE,0,0,0.0
2023-06-09,000024.XSHE,0,0,
2023-06-09,000025.XSHE,0,0,0.0
2023-06-09,000026.XSHE,0,0,0.0
2023-06-09,000027.XSHE,0,0,0.0
2023-06-09,000028.XSHE,0,0,0.0
2023-06-09,000029.XSHE,0,0,0.0
2023-06-09,000030.XSHE,0,0,0.0
2023-06-09,000031.XSHE,0,0,0.0
2023-06-09,000032.XSHE,0,0,0.0
2023-06-09,000033.XSHE,0,0,
2023-06-09,000034.XSHE,0,0,0.0
2023-06-09,000035.XSHE,0,0,0.0
2023-06-09,000036.XSHE,0,0,0.0
2023-06-09,000037.XSHE,1,0,0.0
2023-06-09,000038.XSHE,1,1,1.0
2023-06-09,000039.XSHE,0,0,0.0
2023-06-09,000040.XSHE,0,0,0.0
2023-06-09,000042.XSHE,0,0,0.0
2023-06-09,000043.XSHE,0,0,
2023-06-09,000045.XSHE,0,0,0.0
2023-06-09,000046.XSHE,0,0,0.0
2023-06-09,000048.XSHE,0,0,0.0
2023-06-09,000049.XSHE,0,0,0.0
2023-06-09,000050.XSHE,0,0,0.0
2023-06-09,000055.XSHE,0,0,0.0
2023-06-09,000056.XSHE,0,0,0.0
2023-06-09,000058.XSHE,0,0,0.0
2023-06-09,000059.XSHE,0,0,0.0
2023-06-09,000060.XSHE,0,0,0.0
2023-06-09,000061.XSHE,0,0,0.0
2023-06-09,000062.XSHE,0,0,0.0
2023-06-09,000063.XSHE,0,0,0.0
2023-06-09,000065.XSHE,0,0,0.0
2023-06-09,000066.XSHE,0,0,0.0
2023-06-09,000068.XSHE,0,0,0.0
2023-06-09,000069.XSHE,0,0,0.0
2023-06-09,000070.XSHE,0,0,0.0
2023-06-09,000078.XSHE,0,0,0.0
2023-06-09,000088.XSHE,0,0,0.0
2023-06-09,000089.XSHE,0,0,0.0
2023-06-09,000090.XSHE,0,0,0.0
2023-06-09,000096.XSHE,0,0,0.0
2023-06-09,000099.XSHE,1,0,0.0
2023-06-09,000100.XSHE,0,0,0.0
2023-06-09,000150.XSHE,0,0,
2023-06-09,000151.XSHE,0,0,0.0
2023-06-09,000153.XSHE,0,0,0.0
2023-06-09,000155.XSHE,0,0,0.0
2023-06-09,000156.XSHE,0,0,0.0
2023-06-09,000157.XSHE,0,0,0.0
2023-06-09,000158.XSHE,0,0,0.0
2023-06-09,000159.XSHE,0,0,0.0
2023-06-09,000166.XSHE,0,0,0.0
2023-06-09,000301.XSHE,0,0,0.0
2023-06-09,000333.XSHE,0,0,0.0
2023-06-09,000338.XSHE,0,0,0.0
2023-06-09,000400.XSHE,0,0,0.0
2023-06-09,000401.XSHE,0,0,0.0
2023-06-09,000402.XSHE,0,0,0.0
2023-06-09,000403.XSHE,0,0,0.0
2023-06-09,000404.XSHE,0,0,0.0
2023-06-09,000406.XSHE,0,0,
2023-06-09,000407.XSHE,0,0,0.0
2023-06-09,000408.XSHE,0,0,0.0
2023-06-09,000409.XSHE,0,0,0.0
2023-06-09,000410.XSHE,0,0,0.0
2023-06-09,000411.XSHE,0,0,0.0
2023-06-09,000413.XSHE,0,0,0.0
2023-06-09,000415.XSHE,0,0,0.0
2023-06-09,000416.XSHE,0,1,0.0
2023-06-09,000417.XSHE,0,0,0.0
2023-06-09,000418.XSHE,0,0,
2023-06-09,000419.XSHE,0,0,0.0
2023-06-09,000420.XSHE,0,0,0.0
2023-06-09,000421.XSHE,0,0,0.0
2023-06-09,000422.XSHE,0,0,0.0
2023-06-09,000423.XSHE,0,0,0.0
2023-06-09,000425.XSHE,0,0,0.0
2023-06-09,000426.XSHE,0,0,0.0
2023-06-09,000428.XSHE,0,0,0.0
2023-06-09,000429.XSHE,0,0,0.0
2023-06-09,000430.XSHE,0,0,0.0
2023-06-09,000488.XSHE,0,0,0.0
