date,code,zt,dt,paused
2023-07-25,000001.XSHE,0,0,0.0
2023-07-25,000002.XSHE,0,0,0.0
2023-07-25,000004.XSHE,0,0,0.0
2023-07-25,000005.XSHE,0,0,0.0
2023-07-25,000006.XSHE,0,0,0.0
2023-07-25,000007.XSHE,0,0,0.0
2023-07-25,000008.XSHE,0,0,0.0
2023-07-25,000009.XSHE,0,0,0.0
2023-07-25,000010.XSHE,1,0,0.0
2023-07-25,000011.XSHE,0,0,0.0
2023-07-25,000012.XSHE,0,0,0.0
2023-07-25,000014.XSHE,1,0,0.0
2023-07-25,000016.XSHE,0,0,0.0
2023-07-25,000017.XSHE,0,0,0.0
2023-07-25,000018.XSHE,0,0,
2023-07-25,000019.XSHE,0,0,0.0
2023-07-25,000020.XSHE,0,0,0.0
2023-07-25,000021.XSHE,0,0,0.0
2023-07-25,000022.XSHE,0,0,
2023-07-25,000023.XSHE,0,0,0.0
2023-07-25,000024.XSHE,0,0,
2023-07-25,000025.XSHE,0,0,0.0
2023-07-25,000026.XSHE,0,0,0.0
2023-07-25,000027.XSHE,0,0,0.0
2023-07-25,000028.XSHE,0,0,0.0
2023-07-25,000029.XSHE,0,0,0.0
2023-07-25,000030.XSHE,0,0,0.0
2023-07-25,000031.XSHE,0,0,0.0
2023-07-25,000032.XSHE,0,0,0.0
2023-07-25,000033.XSHE,0,0,
2023-07-25,000034.XSHE,0,0,0.0
2023-07-25,000035.XSHE,0,0,0.0
2023-07-25,000036.XSHE,0,0,0.0
2023-07-25,000037.XSHE,0,0,0.0
2023-07-25,000038.XSHE,0,0,
2023-07-25,000039.XSHE,0,0,0.0
2023-07-25,000040.XSHE,0,0,0.0
2023-07-25,000042.XSHE,0,0,0.0
2023-07-25,000043.XSHE,0,0,
2023-07-25,000045.XSHE,0,0,0.0
2023-07-25,000046.XSHE,1,0,0.0
2023-07-25,000048.XSHE,0,0,0.0
2023-07-25,000049.XSHE,0,0,0.0
2023-07-25,000050.XSHE,0,0,0.0
2023-07-25,000055.XSHE,0,0,0.0
2023-07-25,000056.XSHE,0,0,0.0
2023-07-25,000058.XSHE,0,0,0.0
2023-07-25,000059.XSHE,0,0,0.0
2023-07-25,000060.XSHE,0,0,0.0
2023-07-25,000061.XSHE,0,0,0.0
2023-07-25,000062.XSHE,0,0,0.0
2023-07-25,000063.XSHE,0,0,0.0
2023-07-25,000065.XSHE,0,0,0.0
2023-07-25,000066.XSHE,0,0,0.0
2023-07-25,000068.XSHE,0,0,0.0
2023-07-25,000069.XSHE,0,0,0.0
2023-07-25,000070.XSHE,0,0,0.0
2023-07-25,000078.XSHE,0,0,0.0
2023-07-25,000088.XSHE,0,0,0.0
2023-07-25,000089.XSHE,0,0,0.0
2023-07-25,000090.XSHE,0,0,0.0
2023-07-25,000096.XSHE,0,0,0.0
2023-07-25,000099.XSHE,0,0,0.0
2023-07-25,000100.XSHE,0,0,0.0
2023-07-25,000150.XSHE,0,0,
2023-07-25,000151.XSHE,0,0,0.0
2023-07-25,000153.XSHE,0,0,0.0
2023-07-25,000155.XSHE,0,0,0.0
2023-07-25,000156.XSHE,0,0,0.0
2023-07-25,000157.XSHE,0,0,0.0
2023-07-25,000158.XSHE,0,0,0.0
2023-07-25,000159.XSHE,0,0,0.0
2023-07-25,000166.XSHE,0,0,0.0
2023-07-25,000301.XSHE,0,0,0.0
2023-07-25,000333.XSHE,0,0,0.0
2023-07-25,000338.XSHE,0,0,0.0
2023-07-25,000400.XSHE,0,0,0.0
2023-07-25,000401.XSHE,0,0,0.0
2023-07-25,000402.XSHE,0,0,0.0
2023-07-25,000403.XSHE,0,0,0.0
2023-07-25,000404.XSHE,0,0,0.0
2023-07-25,000406.XSHE,0,0,
2023-07-25,000407.XSHE,0,0,0.0
2023-07-25,000408.XSHE,1,0,0.0
2023-07-25,000409.XSHE,0,0,0.0
2023-07-25,000410.XSHE,0,0,0.0
2023-07-25,000411.XSHE,0,0,0.0
2023-07-25,000413.XSHE,0,0,0.0
2023-07-25,000415.XSHE,0,0,0.0
2023-07-25,000416.XSHE,0,0,0.0
2023-07-25,000417.XSHE,0,0,0.0
2023-07-25,000418.XSHE,0,0,
2023-07-25,000419.XSHE,0,0,0.0
2023-07-25,000420.XSHE,0,0,0.0
2023-07-25,000421.XSHE,0,0,0.0
2023-07-25,000422.XSHE,0,0,0.0
2023-07-25,000423.XSHE,0,0,0.0
2023-07-25,000425.XSHE,0,0,0.0
2023-07-25,000426.XSHE,0,0,0.0
2023-07-25,000428.XSHE,0,0,0.0
2023-07-25,000429.XSHE,0,0,0.0
2023-07-25,000430.XSHE,0,0,0.0
2023-07-25,000488.XSHE,0,0,0.0
2023-07-25,000498.XSHE,0,0,0.0
2023-07-25,000501.XSHE,0,0,0.0
2023-07-25,000502.XSHE,0,0,
2023-07-25,000503.XSHE,0,0,0.0
2023-07-25,000504.XSHE,0,0,0.0
2023-07-25,000505.XSHE,0,0,0.0
2023-07-25,000506.XSHE,0,0,0.0
2023-07-25,000507.XSHE,0,0,0.0
2023-07-25,000509.XSHE,0,0,0.0
2023-07-25,000510.XSHE,0,0,0.0
2023-07-25,000511.XSHE,0,0,
2023-07-25,000513.XSHE,0,0,0.0
2023-07-25,000514.XSHE,0,0,0.0
2023-07-25,000515.XSHE,0,0,
2023-07-25,000516.XSHE,0,0,0.0
2023-07-25,000517.XSHE,0,0,0.0
2023-07-25,000518.XSHE,0,0,0.0
2023-07-25,000519.XSHE,0,0,0.0
2023-07-25,000520.XSHE,0,0,0.0
2023-07-25,000521.XSHE,0,0,0.0
2023-07-25,000522.XSHE,0,0,
2023-07-25,000523.XSHE,0,0,0.0
2023-07-25,000524.XSHE,0,0,0.0
2023-07-25,000525.XSHE,0,0,0.0
2023-07-25,000526.XSHE,0,0,0.0
2023-07-25,000527.XSHE,0,0,
2023-07-25,000528.XSHE,0,0,0.0
2023-07-25,000529.XSHE,0,0,0.0
2023-07-25,000530.XSHE,0,0,0.0
2023-07-25,000531.XSHE,0,0,0.0
2023-07-25,000532.XSHE,1,0,0.0
2023-07-25,000533.XSHE,0,0,0.0
2023-07-25,000534.XSHE,0,0,0.0
2023-07-25,000535.XSHE,0,0,
2023-07-25,000536.XSHE,0,0,0.0
2023-07-25,000537.XSHE,0,0,0.0
2023-07-25,000538.XSHE,0,0,0.0
2023-07-25,000539.XSHE,0,0,0.0
2023-07-25,000540.XSHE,0,0,
2023-07-25,000541.XSHE,0,0,0.0
2023-07-25,000543.XSHE,0,0,0.0
2023-07-25,000544.XSHE,0,0,0.0
2023-07-25,000545.XSHE,0,0,0.0
2023-07-25,000546.XSHE,0,0,0.0
2023-07-25,000547.XSHE,0,0,0.0
2023-07-25,000548.XSHE,1,0,0.0
2023-07-25,000549.XSHE,0,0,
2023-07-25,000550.XSHE,1,0,0.0
2023-07-25,000551.XSHE,0,0,0.0
2023-07-25,000552.XSHE,0,0,0.0
2023-07-25,000553.XSHE,0,0,0.0
2023-07-25,000554.XSHE,0,0,0.0
2023-07-25,000555.XSHE,0,0,0.0
2023-07-25,000557.XSHE,0,0,0.0
2023-07-25,000558.XSHE,0,0,0.0
2023-07-25,000559.XSHE,0,0,0.0
2023-07-25,000560.XSHE,1,0,0.0
2023-07-25,000561.XSHE,0,0,0.0
2023-07-25,000562.XSHE,0,0,
2023-07-25,000563.XSHE,0,0,0.0
2023-07-25,000564.XSHE,0,0,0.0
2023-07-25,000565.XSHE,0,0,0.0
2023-07-25,000566.XSHE,0,0,0.0
2023-07-25,000567.XSHE,0,0,0.0
2023-07-25,000568.XSHE,0,0,0.0
2023-07-25,000569.XSHE,0,0,
2023-07-25,000570.XSHE,0,0,0.0
2023-07-25,000571.XSHE,0,0,0.0
2023-07-25,000572.XSHE,0,0,0.0
2023-07-25,000573.XSHE,0,0,0.0
2023-07-25,000576.XSHE,0,0,0.0
2023-07-25,000578.XSHE,0,0,
2023-07-25,000581.XSHE,0,0,0.0
2023-07-25,000582.XSHE,0,0,0.0
2023-07-25,000583.XSHE,0,0,
2023-07-25,000584.XSHE,0,0,0.0
2023-07-25,000585.XSHE,0,0,
2023-07-25,000586.XSHE,0,0,0.0
2023-07-25,000587.XSHE,0,0,
2023-07-25,000589.XSHE,0,0,0.0
2023-07-25,000590.XSHE,0,0,0.0
2023-07-25,000591.XSHE,0,0,0.0
2023-07-25,000592.XSHE,0,0,0.0
2023-07-25,000593.XSHE,0,0,0.0
2023-07-25,000594.XSHE,0,0,
2023-07-25,000595.XSHE,0,0,0.0
2023-07-25,000596.XSHE,0,0,0.0
2023-07-25,000597.XSHE,0,0,0.0
2023-07-25,000598.XSHE,0,0,0.0
2023-07-25,000599.XSHE,0,0,0.0
2023-07-25,000600.XSHE,0,0,0.0
2023-07-25,000601.XSHE,0,0,0.0
2023-07-25,000602.XSHE,0,0,
2023-07-25,000603.XSHE,0,0,0.0
2023-07-25,000605.XSHE,0,0,0.0
2023-07-25,000606.XSHE,0,0,
2023-07-25,000607.XSHE,0,0,0.0
2023-07-25,000608.XSHE,0,0,0.0
2023-07-25,000609.XSHE,0,0,0.0
2023-07-25,000610.XSHE,0,0,0.0
2023-07-25,000611.XSHE,0,0,
2023-07-25,000612.XSHE,0,0,0.0
2023-07-25,000613.XSHE,0,0,
2023-07-25,000615.XSHE,0,0,0.0
2023-07-25,000616.XSHE,1,1,1.0
2023-07-25,000617.XSHE,0,0,0.0
2023-07-25,000618.XSHE,0,0,
2023-07-25,000619.XSHE,0,0,0.0
2023-07-25,000620.XSHE,0,0,0.0
2023-07-25,000622.XSHE,0,0,0.0
2023-07-25,000623.XSHE,0,0,0.0
2023-07-25,000625.XSHE,1,0,0.0
2023-07-25,000626.XSHE,0,0,0.0
2023-07-25,000627.XSHE,0,0,0.0
2023-07-25,000628.XSHE,0,0,0.0
2023-07-25,000629.XSHE,0,0,0.0
2023-07-25,000630.XSHE,0,0,0.0
2023-07-25,000631.XSHE,0,0,0.0
2023-07-25,000632.XSHE,0,0,0.0
2023-07-25,000633.XSHE,0,0,0.0
2023-07-25,000635.XSHE,0,0,0.0
2023-07-25,000636.XSHE,0,0,0.0
2023-07-25,000637.XSHE,0,0,0.0
2023-07-25,000638.XSHE,1,0,0.0
2023-07-25,000639.XSHE,0,0,0.0
2023-07-25,000650.XSHE,0,0,0.0
2023-07-25,000651.XSHE,0,0,0.0
2023-07-25,000652.XSHE,0,0,0.0
2023-07-25,000655.XSHE,0,0,0.0
2023-07-25,000656.XSHE,1,0,0.0
2023-07-25,000657.XSHE,0,0,0.0
2023-07-25,000659.XSHE,0,0,0.0
2023-07-25,000661.XSHE,0,0,0.0
2023-07-25,000662.XSHE,0,0,
2023-07-25,000663.XSHE,0,0,0.0
2023-07-25,000665.XSHE,0,0,0.0
2023-07-25,000666.XSHE,0,0,0.0
2023-07-25,000667.XSHE,0,0,
2023-07-25,000668.XSHE,0,0,0.0
2023-07-25,000669.XSHE,0,0,0.0
2023-07-25,000670.XSHE,0,0,0.0
2023-07-25,000671.XSHE,1,1,1.0
2023-07-25,000672.XSHE,0,0,0.0
2023-07-25,000673.XSHE,0,0,
2023-07-25,000676.XSHE,0,0,0.0
2023-07-25,000677.XSHE,0,0,0.0
2023-07-25,000678.XSHE,0,0,0.0
2023-07-25,000679.XSHE,0,0,0.0
2023-07-25,000680.XSHE,0,0,0.0
2023-07-25,000681.XSHE,0,0,0.0
2023-07-25,000682.XSHE,0,0,0.0
2023-07-25,000683.XSHE,0,0,0.0
2023-07-25,000685.XSHE,0,0,0.0
2023-07-25,000686.XSHE,0,0,0.0
2023-07-25,000687.XSHE,0,0,
2023-07-25,000688.XSHE,0,0,0.0
2023-07-25,000690.XSHE,0,0,0.0
2023-07-25,000691.XSHE,0,0,0.0
2023-07-25,000692.XSHE,0,0,0.0
2023-07-25,000693.XSHE,0,0,
2023-07-25,000695.XSHE,0,0,0.0
2023-07-25,000697.XSHE,0,0,0.0
2023-07-25,000698.XSHE,0,0,0.0
2023-07-25,000699.XSHE,0,0,
2023-07-25,000700.XSHE,1,0,0.0
2023-07-25,000701.XSHE,0,0,0.0
2023-07-25,000702.XSHE,0,0,0.0
2023-07-25,000703.XSHE,0,0,0.0
2023-07-25,000705.XSHE,0,0,0.0
2023-07-25,000707.XSHE,0,0,0.0
2023-07-25,000708.XSHE,0,0,0.0
2023-07-25,000709.XSHE,0,0,0.0
2023-07-25,000710.XSHE,0,0,0.0
2023-07-25,000711.XSHE,0,0,0.0
2023-07-25,000712.XSHE,0,0,0.0
2023-07-25,000713.XSHE,0,0,0.0
2023-07-25,000715.XSHE,0,0,0.0
2023-07-25,000716.XSHE,0,0,0.0
2023-07-25,000717.XSHE,0,0,0.0
2023-07-25,000718.XSHE,0,0,0.0
2023-07-25,000719.XSHE,0,0,0.0
2023-07-25,000720.XSHE,0,0,0.0
2023-07-25,000721.XSHE,0,0,0.0
2023-07-25,000722.XSHE,0,0,0.0
2023-07-25,000723.XSHE,0,0,0.0
2023-07-25,000725.XSHE,0,0,0.0
2023-07-25,000726.XSHE,0,0,0.0
2023-07-25,000727.XSHE,0,0,0.0
2023-07-25,000728.XSHE,0,0,0.0
2023-07-25,000729.XSHE,0,0,0.0
2023-07-25,000731.XSHE,0,0,0.0
2023-07-25,000732.XSHE,1,1,1.0
2023-07-25,000733.XSHE,0,0,0.0
2023-07-25,000735.XSHE,0,0,0.0
2023-07-25,000736.XSHE,0,0,0.0
2023-07-25,000737.XSHE,0,0,0.0
2023-07-25,000738.XSHE,0,0,0.0
2023-07-25,000739.XSHE,0,0,0.0
2023-07-25,000748.XSHE,0,0,
2023-07-25,000750.XSHE,1,0,0.0
2023-07-25,000751.XSHE,0,0,0.0
2023-07-25,000752.XSHE,1,0,0.0
2023-07-25,000753.XSHE,0,0,0.0
2023-07-25,000755.XSHE,0,0,0.0
2023-07-25,000756.XSHE,0,0,0.0
2023-07-25,000757.XSHE,0,0,0.0
2023-07-25,000758.XSHE,0,0,0.0
2023-07-25,000759.XSHE,0,0,0.0
2023-07-25,000760.XSHE,0,0,
2023-07-25,000761.XSHE,0,0,0.0
2023-07-25,000762.XSHE,0,0,0.0
2023-07-25,000763.XSHE,0,0,
2023-07-25,000765.XSHE,0,0,
2023-07-25,000766.XSHE,0,0,0.0
2023-07-25,000767.XSHE,0,0,0.0
2023-07-25,000768.XSHE,0,0,0.0
2023-07-25,000769.XSHE,0,0,
2023-07-25,000776.XSHE,0,0,0.0
2023-07-25,000777.XSHE,0,0,0.0
2023-07-25,000778.XSHE,0,0,0.0
2023-07-25,000779.XSHE,0,0,0.0
2023-07-25,000780.XSHE,0,0,
2023-07-25,000782.XSHE,0,0,0.0
2023-07-25,000783.XSHE,0,0,0.0
2023-07-25,000785.XSHE,0,0,0.0
2023-07-25,000786.XSHE,0,0,0.0
2023-07-25,000787.XSHE,0,0,
