date,code,zt,dt,paused
2023-05-16,000001.XSHE,0,0,0.0
2023-05-16,000002.XSHE,0,0,0.0
2023-05-16,000004.XSHE,0,1,0.0
2023-05-16,000005.XSHE,0,0,0.0
2023-05-16,000006.XSHE,0,0,0.0
2023-05-16,000007.XSHE,0,0,0.0
2023-05-16,000008.XSHE,0,0,0.0
2023-05-16,000009.XSHE,0,0,0.0
2023-05-16,000010.XSHE,0,0,0.0
2023-05-16,000011.XSHE,0,0,0.0
2023-05-16,000012.XSHE,0,0,0.0
2023-05-16,000014.XSHE,0,0,0.0
2023-05-16,000016.XSHE,0,0,0.0
2023-05-16,000017.XSHE,0,0,0.0
2023-05-16,000018.XSHE,0,0,
2023-05-16,000019.XSHE,0,0,0.0
2023-05-16,000020.XSHE,0,0,0.0
2023-05-16,000021.XSHE,1,0,0.0
2023-05-16,000022.XSHE,0,0,
2023-05-16,000023.XSHE,0,0,0.0
2023-05-16,000024.XSHE,0,0,
2023-05-16,000025.XSHE,0,0,0.0
2023-05-16,000026.XSHE,0,0,0.0
2023-05-16,000027.XSHE,0,0,0.0
2023-05-16,000028.XSHE,0,0,0.0
2023-05-16,000029.XSHE,0,0,0.0
2023-05-16,000030.XSHE,0,0,0.0
2023-05-16,000031.XSHE,0,0,0.0
2023-05-16,000032.XSHE,0,0,0.0
2023-05-16,000033.XSHE,0,0,
2023-05-16,000034.XSHE,0,0,0.0
2023-05-16,000035.XSHE,0,0,0.0
2023-05-16,000036.XSHE,0,0,0.0
2023-05-16,000037.XSHE,0,0,0.0
2023-05-16,000038.XSHE,1,1,1.0
2023-05-16,000039.XSHE,0,0,0.0
2023-05-16,000040.XSHE,0,0,0.0
2023-05-16,000042.XSHE,0,0,0.0
2023-05-16,000043.XSHE,0,0,
2023-05-16,000045.XSHE,0,0,0.0
2023-05-16,000046.XSHE,0,1,0.0
2023-05-16,000048.XSHE,0,0,0.0
2023-05-16,000049.XSHE,0,0,0.0
2023-05-16,000050.XSHE,0,0,0.0
2023-05-16,000055.XSHE,0,0,0.0
2023-05-16,000056.XSHE,0,0,0.0
2023-05-16,000058.XSHE,0,0,0.0
2023-05-16,000059.XSHE,0,0,0.0
2023-05-16,000060.XSHE,0,0,0.0
2023-05-16,000061.XSHE,0,0,0.0
2023-05-16,000062.XSHE,0,0,0.0
2023-05-16,000063.XSHE,0,0,0.0
2023-05-16,000065.XSHE,0,0,0.0
2023-05-16,000066.XSHE,0,0,0.0
2023-05-16,000068.XSHE,0,0,0.0
2023-05-16,000069.XSHE,0,0,0.0
2023-05-16,000070.XSHE,0,0,0.0
2023-05-16,000078.XSHE,0,0,0.0
2023-05-16,000088.XSHE,0,0,0.0
2023-05-16,000089.XSHE,0,0,0.0
2023-05-16,000090.XSHE,0,0,0.0
2023-05-16,000096.XSHE,0,0,0.0
2023-05-16,000099.XSHE,0,0,0.0
2023-05-16,000100.XSHE,0,0,0.0
2023-05-16,000150.XSHE,1,1,1.0
2023-05-16,000151.XSHE,0,0,0.0
2023-05-16,000153.XSHE,0,0,0.0
2023-05-16,000155.XSHE,0,0,0.0
2023-05-16,000156.XSHE,0,0,0.0
2023-05-16,000157.XSHE,0,0,0.0
2023-05-16,000158.XSHE,0,0,0.0
2023-05-16,000159.XSHE,0,0,0.0
2023-05-16,000166.XSHE,0,0,0.0
2023-05-16,000301.XSHE,0,0,0.0
2023-05-16,000333.XSHE,0,0,0.0
2023-05-16,000338.XSHE,0,0,0.0
2023-05-16,000400.XSHE,0,0,0.0
2023-05-16,000401.XSHE,0,0,0.0
