date,code,zt,dt,paused
2023-06-15,000001.XSHE,0,0,0.0
2023-06-15,000002.XSHE,0,0,0.0
2023-06-15,000004.XSHE,1,0,0.0
2023-06-15,000005.XSHE,0,0,0.0
2023-06-15,000006.XSHE,0,0,0.0
2023-06-15,000007.XSHE,0,0,0.0
2023-06-15,000008.XSHE,0,0,0.0
2023-06-15,000009.XSHE,0,0,0.0
2023-06-15,000010.XSHE,0,0,0.0
2023-06-15,000011.XSHE,0,0,0.0
2023-06-15,000012.XSHE,0,0,0.0
2023-06-15,000014.XSHE,0,0,0.0
2023-06-15,000016.XSHE,0,0,0.0
2023-06-15,000017.XSHE,0,0,0.0
2023-06-15,000018.XSHE,0,0,
2023-06-15,000019.XSHE,0,0,0.0
2023-06-15,000020.XSHE,0,0,0.0
2023-06-15,000021.XSHE,0,0,0.0
2023-06-15,000022.XSHE,0,0,
2023-06-15,000023.XSHE,0,0,0.0
2023-06-15,000024.XSHE,0,0,
2023-06-15,000025.XSHE,0,0,0.0
2023-06-15,000026.XSHE,0,0,0.0
2023-06-15,000027.XSHE,0,0,0.0
2023-06-15,000028.XSHE,0,0,0.0
2023-06-15,000029.XSHE,0,0,0.0
2023-06-15,000030.XSHE,0,0,0.0
2023-06-15,000031.XSHE,0,0,0.0
2023-06-15,000032.XSHE,0,0,0.0
2023-06-15,000033.XSHE,0,0,
2023-06-15,000034.XSHE,0,0,0.0
2023-06-15,000035.XSHE,0,0,0.0
2023-06-15,000036.XSHE,0,0,0.0
2023-06-15,000037.XSHE,0,0,0.0
2023-06-15,000038.XSHE,1,1,1.0
2023-06-15,000039.XSHE,0,0,0.0
2023-06-15,000040.XSHE,0,0,0.0
2023-06-15,000042.XSHE,0,0,0.0
2023-06-15,000043.XSHE,0,0,
2023-06-15,000045.XSHE,0,0,0.0
2023-06-15,000046.XSHE,0,0,0.0
2023-06-15,000048.XSHE,0,0,0.0
2023-06-15,000049.XSHE,0,0,0.0
2023-06-15,000050.XSHE,0,0,0.0
2023-06-15,000055.XSHE,0,0,0.0
2023-06-15,000056.XSHE,1,0,0.0
2023-06-15,000058.XSHE,0,0,0.0
2023-06-15,000059.XSHE,0,0,0.0
2023-06-15,000060.XSHE,0,0,0.0
2023-06-15,000061.XSHE,0,0,0.0
2023-06-15,000062.XSHE,0,0,0.0
2023-06-15,000063.XSHE,0,0,0.0
2023-06-15,000065.XSHE,0,0,0.0
2023-06-15,000066.XSHE,0,0,0.0
2023-06-15,000068.XSHE,0,0,0.0
