date,code,zt,dt,paused
2023-06-12,000001.XSHE,0,0,0.0
2023-06-12,000002.XSHE,0,0,0.0
2023-06-12,000004.XSHE,0,1,0.0
2023-06-12,000005.XSHE,0,0,0.0
2023-06-12,000006.XSHE,0,0,0.0
2023-06-12,000007.XSHE,0,0,0.0
2023-06-12,000008.XSHE,0,0,0.0
2023-06-12,000009.XSHE,0,0,0.0
2023-06-12,000010.XSHE,0,0,0.0
2023-06-12,000011.XSHE,0,0,0.0
2023-06-12,000012.XSHE,0,0,0.0
2023-06-12,000014.XSHE,0,0,0.0
2023-06-12,000016.XSHE,0,0,0.0
2023-06-12,000017.XSHE,0,0,0.0
2023-06-12,000018.XSHE,0,0,
2023-06-12,000019.XSHE,0,0,0.0
2023-06-12,000020.XSHE,0,0,0.0
2023-06-12,000021.XSHE,0,0,0.0
2023-06-12,000022.XSHE,0,0,
2023-06-12,000023.XSHE,0,0,0.0
2023-06-12,000024.XSHE,0,0,
2023-06-12,000025.XSHE,0,0,0.0
2023-06-12,000026.XSHE,0,0,0.0
2023-06-12,000027.XSHE,0,0,0.0
2023-06-12,000028.XSHE,0,0,0.0
2023-06-12,000029.XSHE,0,0,0.0
2023-06-12,000030.XSHE,0,0,0.0
2023-06-12,000031.XSHE,0,0,0.0
2023-06-12,000032.XSHE,0,0,0.0
2023-06-12,000033.XSHE,0,0,
2023-06-12,000034.XSHE,0,0,0.0
2023-06-12,000035.XSHE,0,0,0.0
2023-06-12,000036.XSHE,0,0,0.0
2023-06-12,000037.XSHE,0,0,0.0
2023-06-12,000038.XSHE,1,1,1.0
2023-06-12,000039.XSHE,0,0,0.0
2023-06-12,000040.XSHE,0,0,0.0
2023-06-12,000042.XSHE,0,0,0.0
2023-06-12,000043.XSHE,0,0,
2023-06-12,000045.XSHE,0,0,0.0
2023-06-12,000046.XSHE,0,0,0.0
2023-06-12,000048.XSHE,0,0,0.0
2023-06-12,000049.XSHE,0,0,0.0
2023-06-12,000050.XSHE,0,0,0.0
2023-06-12,000055.XSHE,0,0,0.0
2023-06-12,000056.XSHE,0,0,0.0
2023-06-12,000058.XSHE,0,0,0.0
2023-06-12,000059.XSHE,0,0,0.0
2023-06-12,000060.XSHE,0,0,0.0
2023-06-12,000061.XSHE,0,0,0.0
2023-06-12,000062.XSHE,0,0,0.0
2023-06-12,000063.XSHE,0,0,0.0
2023-06-12,000065.XSHE,0,0,0.0
2023-06-12,000066.XSHE,0,0,0.0
2023-06-12,000068.XSHE,0,0,0.0
2023-06-12,000069.XSHE,0,0,0.0
2023-06-12,000070.XSHE,0,0,0.0
2023-06-12,000078.XSHE,0,0,0.0
2023-06-12,000088.XSHE,0,0,0.0
2023-06-12,000089.XSHE,0,0,0.0
2023-06-12,000090.XSHE,0,0,0.0
2023-06-12,000096.XSHE,0,0,0.0
2023-06-12,000099.XSHE,0,0,0.0
2023-06-12,000100.XSHE,0,0,0.0
2023-06-12,000150.XSHE,0,0,
2023-06-12,000151.XSHE,0,0,0.0
2023-06-12,000153.XSHE,0,0,0.0
2023-06-12,000155.XSHE,0,0,0.0
2023-06-12,000156.XSHE,0,0,0.0
2023-06-12,000157.XSHE,0,0,0.0
2023-06-12,000158.XSHE,1,0,0.0
2023-06-12,000159.XSHE,0,0,0.0
2023-06-12,000166.XSHE,0,0,0.0
2023-06-12,000301.XSHE,0,0,0.0
2023-06-12,000333.XSHE,0,0,0.0
2023-06-12,000338.XSHE,0,0,0.0
2023-06-12,000400.XSHE,0,0,0.0
2023-06-12,000401.XSHE,0,0,0.0
2023-06-12,000402.XSHE,0,0,0.0
2023-06-12,000403.XSHE,0,0,0.0
2023-06-12,000404.XSHE,0,0,0.0
2023-06-12,000406.XSHE,0,0,
2023-06-12,000407.XSHE,0,0,0.0
2023-06-12,000408.XSHE,0,0,0.0
2023-06-12,000409.XSHE,0,0,0.0
2023-06-12,000410.XSHE,0,0,0.0
2023-06-12,000411.XSHE,0,0,0.0
2023-06-12,000413.XSHE,0,0,0.0
2023-06-12,000415.XSHE,0,0,0.0
2023-06-12,000416.XSHE,0,0,0.0
2023-06-12,000417.XSHE,0,0,0.0
2023-06-12,000418.XSHE,0,0,
2023-06-12,000419.XSHE,0,0,0.0
2023-06-12,000420.XSHE,0,0,0.0
2023-06-12,000421.XSHE,0,0,0.0
2023-06-12,000422.XSHE,0,0,0.0
2023-06-12,000423.XSHE,0,0,0.0
2023-06-12,000425.XSHE,0,0,0.0
2023-06-12,000426.XSHE,0,0,0.0
2023-06-12,000428.XSHE,0,0,0.0
2023-06-12,000429.XSHE,0,0,0.0
2023-06-12,000430.XSHE,0,0,0.0
2023-06-12,000488.XSHE,0,0,0.0
2023-06-12,000498.XSHE,0,0,0.0
2023-06-12,000501.XSHE,0,0,0.0
2023-06-12,000502.XSHE,0,0,
2023-06-12,000503.XSHE,0,0,0.0
2023-06-12,000504.XSHE,0,0,0.0
2023-06-12,000505.XSHE,0,0,0.0
2023-06-12,000506.XSHE,0,0,0.0
2023-06-12,000507.XSHE,0,0,0.0
2023-06-12,000509.XSHE,0,0,0.0
2023-06-12,000510.XSHE,0,0,0.0
2023-06-12,000511.XSHE,0,0,
2023-06-12,000513.XSHE,0,0,0.0
2023-06-12,000514.XSHE,0,0,0.0
2023-06-12,000515.XSHE,0,0,
2023-06-12,000516.XSHE,0,0,0.0
2023-06-12,000517.XSHE,0,0,0.0
2023-06-12,000518.XSHE,0,0,0.0
2023-06-12,000519.XSHE,0,0,0.0
2023-06-12,000520.XSHE,0,0,0.0
2023-06-12,000521.XSHE,0,0,0.0
2023-06-12,000522.XSHE,0,0,
2023-06-12,000523.XSHE,0,0,0.0
2023-06-12,000524.XSHE,0,0,0.0
2023-06-12,000525.XSHE,0,0,0.0
2023-06-12,000526.XSHE,0,0,0.0
2023-06-12,000527.XSHE,0,0,
2023-06-12,000528.XSHE,0,0,0.0
2023-06-12,000529.XSHE,0,0,0.0
2023-06-12,000530.XSHE,0,0,0.0
2023-06-12,000531.XSHE,0,0,0.0
2023-06-12,000532.XSHE,0,0,0.0
2023-06-12,000533.XSHE,0,0,0.0
2023-06-12,000534.XSHE,0,0,0.0
2023-06-12,000535.XSHE,0,0,
2023-06-12,000536.XSHE,0,0,0.0
2023-06-12,000537.XSHE,0,0,0.0
2023-06-12,000538.XSHE,0,0,0.0
2023-06-12,000539.XSHE,0,0,0.0
2023-06-12,000540.XSHE,1,1,1.0
2023-06-12,000541.XSHE,0,0,0.0
2023-06-12,000543.XSHE,0,0,0.0
2023-06-12,000544.XSHE,0,0,0.0
2023-06-12,000545.XSHE,0,0,0.0
2023-06-12,000546.XSHE,0,0,0.0
2023-06-12,000547.XSHE,0,0,0.0
2023-06-12,000548.XSHE,0,0,0.0
2023-06-12,000549.XSHE,0,0,
2023-06-12,000550.XSHE,0,0,0.0
2023-06-12,000551.XSHE,0,0,0.0
2023-06-12,000552.XSHE,0,0,0.0
2023-06-12,000553.XSHE,0,0,0.0
2023-06-12,000554.XSHE,0,0,0.0
2023-06-12,000555.XSHE,0,0,0.0
2023-06-12,000557.XSHE,0,0,0.0
2023-06-12,000558.XSHE,0,0,0.0
2023-06-12,000559.XSHE,0,0,0.0
2023-06-12,000560.XSHE,0,0,0.0
2023-06-12,000561.XSHE,0,0,0.0
2023-06-12,000562.XSHE,0,0,
2023-06-12,000563.XSHE,0,0,0.0
2023-06-12,000564.XSHE,0,0,0.0
2023-06-12,000565.XSHE,0,0,0.0
2023-06-12,000566.XSHE,0,0,0.0
