date,code,zt,dt,paused
2023-01-13,000001.XSHE,0,0,0.0
2023-01-13,000002.XSHE,0,0,0.0
2023-01-13,000004.XSHE,0,0,0.0
2023-01-13,000005.XSHE,0,0,0.0
2023-01-13,000006.XSHE,0,0,0.0
2023-01-13,000007.XSHE,0,0,0.0
2023-01-13,000008.XSHE,0,0,0.0
2023-01-13,000009.XSHE,0,0,0.0
2023-01-13,000010.XSHE,0,0,0.0
2023-01-13,000011.XSHE,0,0,0.0
2023-01-13,000012.XSHE,0,0,0.0
2023-01-13,000014.XSHE,0,0,0.0
2023-01-13,000016.XSHE,0,0,0.0
2023-01-13,000017.XSHE,0,0,0.0
2023-01-13,000018.XSHE,0,0,
2023-01-13,000019.XSHE,0,0,0.0
2023-01-13,000020.XSHE,0,0,0.0
2023-01-13,000021.XSHE,0,0,0.0
2023-01-13,000022.XSHE,0,0,
2023-01-13,000023.XSHE,0,0,0.0
2023-01-13,000024.XSHE,0,0,
2023-01-13,000025.XSHE,0,0,0.0
2023-01-13,000026.XSHE,0,0,0.0
2023-01-13,000027.XSHE,0,0,0.0
2023-01-13,000028.XSHE,0,0,0.0
2023-01-13,000029.XSHE,0,0,0.0
2023-01-13,000030.XSHE,0,0,0.0
2023-01-13,000031.XSHE,0,0,0.0
2023-01-13,000032.XSHE,0,0,0.0
2023-01-13,000033.XSHE,0,0,
2023-01-13,000034.XSHE,0,0,0.0
2023-01-13,000035.XSHE,0,0,0.0
2023-01-13,000036.XSHE,0,0,0.0
2023-01-13,000037.XSHE,0,0,0.0
2023-01-13,000038.XSHE,0,0,0.0
2023-01-13,000039.XSHE,0,0,0.0
2023-01-13,000040.XSHE,0,0,0.0
2023-01-13,000042.XSHE,0,0,0.0
2023-01-13,000043.XSHE,0,0,
2023-01-13,000045.XSHE,0,0,0.0
2023-01-13,000046.XSHE,0,0,0.0
2023-01-13,000048.XSHE,0,0,0.0
2023-01-13,000049.XSHE,0,0,0.0
2023-01-13,000050.XSHE,0,0,0.0
2023-01-13,000055.XSHE,0,0,0.0
2023-01-13,000056.XSHE,0,0,0.0
2023-01-13,000058.XSHE,0,0,0.0
2023-01-13,000059.XSHE,0,0,0.0
2023-01-13,000060.XSHE,0,0,0.0
2023-01-13,000061.XSHE,0,0,0.0
2023-01-13,000062.XSHE,0,0,0.0
2023-01-13,000063.XSHE,0,0,0.0
2023-01-13,000065.XSHE,0,0,0.0
2023-01-13,000066.XSHE,0,0,0.0
2023-01-13,000068.XSHE,0,0,0.0
2023-01-13,000069.XSHE,0,0,0.0
2023-01-13,000070.XSHE,0,0,0.0
2023-01-13,000078.XSHE,0,0,0.0
2023-01-13,000088.XSHE,0,0,0.0
2023-01-13,000089.XSHE,0,0,0.0
2023-01-13,000090.XSHE,0,0,0.0
2023-01-13,000096.XSHE,0,0,0.0
2023-01-13,000099.XSHE,0,0,0.0
2023-01-13,000100.XSHE,0,0,0.0
2023-01-13,000150.XSHE,0,0,0.0
2023-01-13,000151.XSHE,1,0,0.0
2023-01-13,000153.XSHE,0,0,0.0
2023-01-13,000155.XSHE,0,0,0.0
2023-01-13,000156.XSHE,0,0,0.0
2023-01-13,000157.XSHE,0,0,0.0
2023-01-13,000158.XSHE,0,0,0.0
2023-01-13,000159.XSHE,0,0,0.0
2023-01-13,000166.XSHE,0,0,0.0
2023-01-13,000301.XSHE,0,0,0.0
2023-01-13,000333.XSHE,0,0,0.0
2023-01-13,000338.XSHE,0,0,0.0
2023-01-13,000400.XSHE,0,0,0.0
2023-01-13,000401.XSHE,0,0,0.0
2023-01-13,000402.XSHE,0,0,0.0
2023-01-13,000403.XSHE,0,0,0.0
2023-01-13,000404.XSHE,0,0,0.0
2023-01-13,000406.XSHE,0,0,
2023-01-13,000407.XSHE,0,0,0.0
2023-01-13,000408.XSHE,0,0,0.0
2023-01-13,000409.XSHE,0,0,0.0
2023-01-13,000410.XSHE,0,0,0.0
2023-01-13,000411.XSHE,0,0,0.0
2023-01-13,000413.XSHE,0,0,0.0
2023-01-13,000415.XSHE,0,0,0.0
2023-01-13,000416.XSHE,0,0,0.0
