date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-11-30,000001.XSHE,19.9,19.7,21.67,17.73,0.0,0,0
2020-11-30,000002.XSHE,31.7,31.61,34.77,28.45,0.0,0,0
2020-11-30,000004.XSHE,28.2,28.35,31.19,25.52,0.0,0,0
2020-11-30,000005.XSHE,2.59,2.58,2.84,2.32,0.0,0,0
2020-11-30,000006.XSHE,5.68,5.69,6.26,5.12,0.0,0,0
2020-11-30,000007.XSHE,9.48,9.49,10.44,8.54,0.0,0,0
2020-11-30,000008.XSHE,2.72,2.72,2.99,2.45,0.0,0,0
2020-11-30,000009.XSHE,7.6,7.5,8.25,6.75,0.0,0,0
2020-11-30,000010.XSHE,4.1,4.05,4.46,3.65,0.0,0,0
2020-11-30,000011.XSHE,13.46,13.49,14.84,12.14,0.0,0,0
2020-11-30,000012.XSHE,6.92,6.95,7.65,6.26,0.0,0,0
2020-11-30,000014.XSHE,9.19,9.18,10.1,8.26,0.0,0,0
2020-11-30,000016.XSHE,6.83,6.86,7.55,6.17,0.0,0,0
2020-11-30,000017.XSHE,2.5,2.52,2.65,2.39,0.0,0,0
2020-11-30,000019.XSHE,7.83,7.83,8.61,7.05,0.0,0,0
2020-11-30,000020.XSHE,9.95,9.94,10.93,8.95,0.0,0,0
2020-11-30,000021.XSHE,20.7,20.25,22.28,18.23,0.0,0,0
2020-11-30,000023.XSHE,17.09,17.08,18.79,15.37,0.0,0,0
2020-11-30,000025.XSHE,19.1,18.91,20.8,17.02,0.0,0,0
2020-11-30,000026.XSHE,12.41,12.32,13.55,11.09,0.0,0,0
2020-11-30,000027.XSHE,5.71,5.77,6.35,5.19,0.0,0,0
2020-11-30,000028.XSHE,49.1,49.23,54.15,44.31,0.0,0,0
2020-11-30,000029.XSHE,8.38,8.41,9.25,7.57,0.0,0,0
2020-11-30,000030.XSHE,7.66,7.68,8.45,6.91,0.0,0,0
2020-11-30,000031.XSHE,4.86,4.85,5.34,4.37,0.0,0,0
2020-11-30,000032.XSHE,21.55,21.68,23.85,19.51,0.0,0,0
2020-11-30,000034.XSHE,23.83,24.08,26.49,21.67,0.0,0,0
2020-11-30,000035.XSHE,4.5,4.51,4.96,4.06,0.0,0,0
2020-11-30,000036.XSHE,4.22,4.22,4.64,3.8,0.0,0,0
2020-11-30,000037.XSHE,11.72,11.83,13.01,10.65,0.0,0,0
2020-11-30,000038.XSHE,10.98,10.87,11.96,9.78,0.0,0,0
2020-11-30,000039.XSHE,15.65,15.6,17.16,14.04,0.0,0,0
2020-11-30,000040.XSHE,3.37,3.35,3.69,3.02,0.0,0,0
2020-11-30,000042.XSHE,9.14,9.15,10.07,8.24,0.0,0,0
2020-11-30,000045.XSHE,7.65,7.63,8.39,6.87,0.0,0,0
