date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2021-10-21,000001.XSHE,19.52,19.24,21.16,17.32,0.0,0,0
2021-10-21,000002.XSHE,20.2,20.0,22.0,18.0,0.0,0,0
2021-10-21,000004.XSHE,19.0,19.0,20.9,17.1,0.0,0,0
2021-10-21,000005.XSHE,2.26,2.28,2.39,2.17,0.0,0,0
2021-10-21,000006.XSHE,4.44,4.41,4.85,3.97,0.0,0,0
2021-10-21,000007.XSHE,4.09,4.09,4.29,3.89,0.0,0,0
2021-10-21,000008.XSHE,2.26,2.26,2.49,2.03,0.0,0,0
2021-10-21,000009.XSHE,18.88,18.88,20.77,16.99,0.0,0,0
2021-10-21,000010.XSHE,3.86,3.9,4.29,3.51,0.0,0,0
2021-10-21,000011.XSHE,11.64,11.56,12.72,10.4,0.0,0,0
2021-10-21,000012.XSHE,9.68,9.68,10.65,8.71,0.0,0,0
2021-10-21,000014.XSHE,7.0,6.98,7.68,6.28,0.0,0,0
2021-10-21,000016.XSHE,6.0,6.03,6.63,5.43,0.0,0,0
2021-10-21,000017.XSHE,3.49,3.49,3.84,3.14,0.0,0,0
2021-10-21,000019.XSHE,7.22,7.24,7.96,6.52,0.0,0,0
2021-10-21,000020.XSHE,8.85,8.9,9.79,8.01,0.0,0,0
2021-10-21,000021.XSHE,14.57,14.55,16.01,13.1,0.0,0,0
2021-10-21,000023.XSHE,13.2,13.18,14.5,11.86,0.0,0,0
2021-10-21,000025.XSHE,14.71,14.71,16.18,13.24,0.0,0,0
2021-10-21,000026.XSHE,11.81,11.83,13.01,10.65,0.0,0,0
2021-10-21,000027.XSHE,8.42,8.41,9.25,7.57,0.0,0,0
2021-10-21,000028.XSHE,35.0,34.94,38.43,31.45,0.0,0,0
2021-10-21,000029.XSHE,7.05,6.9,7.59,6.21,0.0,0,0
2021-10-21,000030.XSHE,6.22,6.14,6.75,5.53,0.0,0,0
2021-10-21,000031.XSHE,3.41,3.38,3.72,3.04,0.0,0,0
2021-10-21,000032.XSHE,17.67,17.67,19.44,15.9,0.0,0,0
2021-10-21,000034.XSHE,15.2,15.26,16.79,13.73,0.0,0,0
2021-10-21,000035.XSHE,4.8,4.82,5.3,4.34,0.0,0,0
2021-10-21,000036.XSHE,4.19,4.18,4.6,3.76,0.0,0,0
2021-10-21,000037.XSHE,8.05,8.12,8.93,7.31,0.0,0,0
2021-10-21,000038.XSHE,8.73,8.72,9.59,7.85,0.0,0,0
2021-10-21,000039.XSHE,17.63,17.56,19.32,15.8,0.0,0,0
2021-10-21,000040.XSHE,3.48,3.5,3.85,3.15,0.0,0,0
2021-10-21,000042.XSHE,7.29,7.25,7.98,6.53,0.0,0,0
2021-10-21,000045.XSHE,8.71,8.74,9.61,7.87,0.0,0,0
2021-10-21,000046.XSHE,1.93,1.93,2.12,1.74,0.0,0,0
2021-10-21,000048.XSHE,18.38,18.35,20.19,16.52,0.0,0,0
2021-10-21,000049.XSHE,36.34,35.8,39.38,32.22,0.0,0,0
2021-10-21,000050.XSHE,13.02,13.01,14.31,11.71,0.0,0,0
2021-10-21,000055.XSHE,4.23,4.24,4.66,3.82,0.0,0,0
2021-10-21,000056.XSHE,3.85,3.77,4.15,3.39,0.0,0,0
2021-10-21,000058.XSHE,5.83,5.83,6.41,5.25,0.0,0,0
2021-10-21,000059.XSHE,6.74,6.73,7.4,6.06,0.0,0,0
2021-10-21,000060.XSHE,5.55,5.48,6.03,4.93,0.0,0,0
2021-10-21,000061.XSHE,6.73,6.81,7.49,6.13,0.0,0,0
2021-10-21,000062.XSHE,14.95,14.79,16.27,13.31,0.0,0,0
2021-10-21,000063.XSHE,33.81,33.78,37.16,30.4,0.0,0,0
2021-10-21,000065.XSHE,7.78,7.79,8.57,7.01,0.0,0,0
2021-10-21,000066.XSHE,13.78,13.94,15.33,12.55,0.0,0,0
2021-10-21,000068.XSHE,2.91,2.91,3.2,2.62,0.0,0,0
