date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-01-22,000001.XSHE,15.92,16.0,17.6,14.4,0.0,0,0
2020-01-22,000002.XSHE,29.2,29.21,32.13,26.29,0.0,0,0
2020-01-22,000004.XSHE,23.51,23.55,25.91,21.2,0.0,0,0
2020-01-22,000005.XSHE,3.04,3.04,3.34,2.74,0.0,0,0
2020-01-22,000006.XSHE,5.24,5.24,5.76,4.72,0.0,0,0
2020-01-22,000007.XSHE,9.25,9.29,10.22,8.36,0.0,0,0
2020-01-22,000008.XSHE,3.52,3.53,3.88,3.18,0.0,0,0
2020-01-22,000009.XSHE,6.3,6.41,7.05,5.77,0.0,0,0
2020-01-22,000010.XSHE,3.63,3.66,3.84,3.48,0.0,0,0
2020-01-22,000011.XSHE,9.03,9.09,10.0,8.18,0.0,0,0
2020-01-22,000012.XSHE,4.73,4.76,5.24,4.28,0.0,0,0
2020-01-22,000014.XSHE,9.35,9.33,10.26,8.4,0.0,0,0
2020-01-22,000016.XSHE,4.54,4.6,5.06,4.14,0.0,0,0
2020-01-22,000017.XSHE,4.3,4.3,4.73,3.87,0.0,0,0
2020-01-22,000019.XSHE,6.11,6.11,6.72,5.5,0.0,0,0
2020-01-22,000020.XSHE,10.48,10.56,11.62,9.5,0.0,0,0
2020-01-22,000021.XSHE,14.04,14.16,15.58,12.74,0.0,0,0
2020-01-22,000023.XSHE,12.76,12.7,13.97,11.43,0.0,0,0
2020-01-22,000025.XSHE,20.2,20.59,22.65,18.53,0.0,0,0
2020-01-22,000026.XSHE,10.89,10.91,12.0,9.82,0.0,0,0
2020-01-22,000027.XSHE,6.02,6.03,6.63,5.43,0.0,0,0
2020-01-22,000028.XSHE,49.6,49.81,54.79,44.83,0.0,0,0
2020-01-22,000029.XSHE,11.17,11.17,11.17,11.17,1.0,0,0
2020-01-22,000030.XSHE,4.83,4.81,5.29,4.33,0.0,0,0
2020-01-22,000031.XSHE,6.49,6.52,7.17,5.87,0.0,0,0
2020-01-22,000032.XSHE,17.4,15.82,17.4,14.24,0.0,1,0
2020-01-22,000034.XSHE,24.08,24.33,26.76,21.9,0.0,0,0
2020-01-22,000035.XSHE,5.51,5.76,6.34,5.18,0.0,0,0
2020-01-22,000036.XSHE,4.08,4.08,4.49,3.67,0.0,0,0
2020-01-22,000037.XSHE,11.79,11.77,12.95,10.59,0.0,0,0
2020-01-22,000038.XSHE,10.83,10.95,12.05,9.86,0.0,0,0
2020-01-22,000039.XSHE,9.46,9.51,10.46,8.56,0.0,0,0
2020-01-22,000040.XSHE,3.99,3.95,4.35,3.56,0.0,0,0
2020-01-22,000042.XSHE,10.21,10.23,11.25,9.21,0.0,0,0
2020-01-22,000045.XSHE,7.6,7.64,8.4,6.88,0.0,0,0
2020-01-22,000046.XSHE,4.73,4.75,5.23,4.28,0.0,0,0
2020-01-22,000048.XSHE,22.83,22.82,25.1,20.54,0.0,0,0
2020-01-22,000049.XSHE,46.03,46.48,51.13,41.83,0.0,0,0
2020-01-22,000050.XSHE,16.8,16.95,18.65,15.26,0.0,0,0
2020-01-22,000055.XSHE,4.64,4.62,5.08,4.16,0.0,0,0
2020-01-22,000056.XSHE,4.06,4.09,4.5,3.68,0.0,0,0
2020-01-22,000058.XSHE,7.7,7.78,8.56,7.0,0.0,0,0
2020-01-22,000059.XSHE,5.93,5.94,6.53,5.35,0.0,0,0
2020-01-22,000060.XSHE,4.22,4.23,4.65,3.81,0.0,0,0
2020-01-22,000061.XSHE,5.45,5.46,6.01,4.91,0.0,0,0
2020-01-22,000062.XSHE,14.62,14.74,16.21,13.27,0.0,0,0
2020-01-22,000063.XSHE,38.38,38.61,42.47,34.75,0.0,0,0
2020-01-22,000065.XSHE,8.35,8.37,9.21,7.53,0.0,0,0
2020-01-22,000066.XSHE,15.12,15.31,16.84,13.78,0.0,0,0
2020-01-22,000068.XSHE,4.07,4.01,4.41,3.61,0.0,0,0
2020-01-22,000069.XSHE,7.28,7.3,8.03,6.57,0.0,0,0
2020-01-22,000070.XSHE,10.78,10.78,11.86,9.7,0.0,0,0
2020-01-22,000078.XSHE,4.74,4.43,4.87,3.99,0.0,0,0
2020-01-22,000088.XSHE,5.41,5.41,5.95,4.87,0.0,0,0
2020-01-22,000089.XSHE,9.3,9.37,10.31,8.43,0.0,0,0
2020-01-22,000090.XSHE,5.18,5.18,5.7,4.66,0.0,0,0
2020-01-22,000096.XSHE,10.81,11.07,12.18,9.96,0.0,0,0
