date,code,zt,dt,paused
2023-10-31,000001.XSHE,0,0,0.0
2023-10-31,000002.XSHE,0,0,0.0
2023-10-31,000004.XSHE,0,0,0.0
2023-10-31,000005.XSHE,0,0,0.0
2023-10-31,000006.XSHE,0,0,0.0
2023-10-31,000007.XSHE,0,0,0.0
2023-10-31,000008.XSHE,0,0,0.0
2023-10-31,000009.XSHE,0,0,0.0
2023-10-31,000010.XSHE,0,0,0.0
2023-10-31,000011.XSHE,0,0,0.0
2023-10-31,000012.XSHE,0,0,0.0
2023-10-31,000014.XSHE,0,0,0.0
2023-10-31,000016.XSHE,0,0,0.0
2023-10-31,000017.XSHE,0,0,0.0
2023-10-31,000018.XSHE,0,0,
2023-10-31,000019.XSHE,0,0,0.0
2023-10-31,000020.XSHE,0,0,0.0
2023-10-31,000021.XSHE,1,0,0.0
2023-10-31,000022.XSHE,0,0,
2023-10-31,000023.XSHE,0,0,0.0
2023-10-31,000024.XSHE,0,0,
2023-10-31,000025.XSHE,0,0,0.0
2023-10-31,000026.XSHE,0,0,0.0
2023-10-31,000027.XSHE,0,0,0.0
2023-10-31,000028.XSHE,0,0,0.0
2023-10-31,000029.XSHE,0,0,0.0
2023-10-31,000030.XSHE,0,0,0.0
2023-10-31,000031.XSHE,0,0,0.0
2023-10-31,000032.XSHE,0,0,0.0
2023-10-31,000033.XSHE,0,0,
2023-10-31,000034.XSHE,0,0,0.0
2023-10-31,000035.XSHE,0,0,0.0
2023-10-31,000036.XSHE,0,0,0.0
2023-10-31,000037.XSHE,0,0,0.0
2023-10-31,000038.XSHE,0,0,
2023-10-31,000039.XSHE,0,0,0.0
2023-10-31,000040.XSHE,0,0,0.0
2023-10-31,000042.XSHE,0,0,0.0
2023-10-31,000043.XSHE,0,0,
2023-10-31,000045.XSHE,0,0,0.0
2023-10-31,000046.XSHE,0,1,0.0
2023-10-31,000048.XSHE,0,0,0.0
2023-10-31,000049.XSHE,0,0,0.0
2023-10-31,000050.XSHE,0,0,0.0
2023-10-31,000055.XSHE,0,0,0.0
2023-10-31,000056.XSHE,0,0,0.0
2023-10-31,000058.XSHE,0,0,0.0
2023-10-31,000059.XSHE,0,0,0.0
2023-10-31,000060.XSHE,0,0,0.0
2023-10-31,000061.XSHE,0,0,0.0
2023-10-31,000062.XSHE,0,0,0.0
2023-10-31,000063.XSHE,0,0,0.0
2023-10-31,000065.XSHE,0,0,0.0
2023-10-31,000066.XSHE,0,0,0.0
2023-10-31,000068.XSHE,0,0,0.0
2023-10-31,000069.XSHE,0,0,0.0
2023-10-31,000070.XSHE,0,0,0.0
2023-10-31,000078.XSHE,0,0,0.0
2023-10-31,000088.XSHE,0,0,0.0
2023-10-31,000089.XSHE,0,0,0.0
2023-10-31,000090.XSHE,0,0,0.0
2023-10-31,000096.XSHE,0,0,0.0
2023-10-31,000099.XSHE,0,0,0.0
2023-10-31,000100.XSHE,0,0,0.0
2023-10-31,000150.XSHE,0,0,
2023-10-31,000151.XSHE,0,0,0.0
2023-10-31,000153.XSHE,0,0,0.0
2023-10-31,000155.XSHE,0,0,0.0
2023-10-31,000156.XSHE,0,0,0.0
2023-10-31,000157.XSHE,0,0,0.0
2023-10-31,000158.XSHE,0,0,0.0
2023-10-31,000159.XSHE,0,0,0.0
2023-10-31,000166.XSHE,0,0,0.0
2023-10-31,000301.XSHE,0,0,0.0
2023-10-31,000333.XSHE,0,0,0.0
2023-10-31,000338.XSHE,0,0,0.0
2023-10-31,000400.XSHE,0,0,0.0
2023-10-31,000401.XSHE,0,0,0.0
2023-10-31,000402.XSHE,0,0,0.0
2023-10-31,000403.XSHE,0,0,0.0
2023-10-31,000404.XSHE,0,0,0.0
2023-10-31,000406.XSHE,0,0,
2023-10-31,000407.XSHE,0,0,0.0
2023-10-31,000408.XSHE,0,0,0.0
2023-10-31,000409.XSHE,0,0,0.0
2023-10-31,000410.XSHE,0,0,0.0
2023-10-31,000411.XSHE,0,0,0.0
2023-10-31,000413.XSHE,0,0,0.0
2023-10-31,000415.XSHE,0,0,0.0
2023-10-31,000416.XSHE,1,0,0.0
2023-10-31,000417.XSHE,0,0,0.0
2023-10-31,000418.XSHE,0,0,
2023-10-31,000419.XSHE,0,0,0.0
2023-10-31,000420.XSHE,0,0,0.0
2023-10-31,000421.XSHE,0,0,0.0
2023-10-31,000422.XSHE,0,0,0.0
2023-10-31,000423.XSHE,0,0,0.0
2023-10-31,000425.XSHE,0,0,0.0
2023-10-31,000426.XSHE,0,0,0.0
2023-10-31,000428.XSHE,0,0,0.0
2023-10-31,000429.XSHE,0,0,0.0
2023-10-31,000430.XSHE,0,0,0.0
2023-10-31,000488.XSHE,0,0,0.0
2023-10-31,000498.XSHE,0,0,0.0
2023-10-31,000501.XSHE,0,0,0.0
2023-10-31,000502.XSHE,0,0,
2023-10-31,000503.XSHE,0,0,0.0
2023-10-31,000504.XSHE,0,0,0.0
2023-10-31,000505.XSHE,0,0,0.0
2023-10-31,000506.XSHE,0,0,0.0
2023-10-31,000507.XSHE,0,0,0.0
2023-10-31,000509.XSHE,0,0,0.0
2023-10-31,000510.XSHE,0,0,0.0
2023-10-31,000511.XSHE,0,0,
2023-10-31,000513.XSHE,0,0,0.0
2023-10-31,000514.XSHE,0,0,0.0
2023-10-31,000515.XSHE,0,0,
2023-10-31,000516.XSHE,0,0,0.0
2023-10-31,000517.XSHE,0,0,0.0
2023-10-31,000518.XSHE,0,0,0.0
2023-10-31,000519.XSHE,0,0,0.0
2023-10-31,000520.XSHE,0,0,0.0
2023-10-31,000521.XSHE,0,0,0.0
2023-10-31,000522.XSHE,0,0,
2023-10-31,000523.XSHE,0,0,0.0
2023-10-31,000524.XSHE,0,0,0.0
2023-10-31,000525.XSHE,0,0,0.0
2023-10-31,000526.XSHE,0,0,0.0
2023-10-31,000527.XSHE,0,0,
2023-10-31,000528.XSHE,0,0,0.0
2023-10-31,000529.XSHE,0,0,0.0
2023-10-31,000530.XSHE,0,0,0.0
2023-10-31,000531.XSHE,0,0,0.0
2023-10-31,000532.XSHE,0,0,0.0
2023-10-31,000533.XSHE,0,0,0.0
2023-10-31,000534.XSHE,0,0,0.0
2023-10-31,000535.XSHE,0,0,
2023-10-31,000536.XSHE,0,0,0.0
2023-10-31,000537.XSHE,0,0,0.0
2023-10-31,000538.XSHE,0,0,0.0
2023-10-31,000539.XSHE,0,0,0.0
2023-10-31,000540.XSHE,0,0,
2023-10-31,000541.XSHE,0,0,0.0
2023-10-31,000543.XSHE,0,0,0.0
2023-10-31,000544.XSHE,0,0,0.0
2023-10-31,000545.XSHE,0,0,0.0
2023-10-31,000546.XSHE,0,0,0.0
2023-10-31,000547.XSHE,0,0,0.0
2023-10-31,000548.XSHE,0,0,0.0
2023-10-31,000549.XSHE,0,0,
2023-10-31,000550.XSHE,0,0,0.0
2023-10-31,000551.XSHE,0,0,0.0
2023-10-31,000552.XSHE,0,0,0.0
2023-10-31,000553.XSHE,0,0,0.0
2023-10-31,000554.XSHE,0,0,0.0
2023-10-31,000555.XSHE,0,0,0.0
2023-10-31,000557.XSHE,0,0,0.0
2023-10-31,000558.XSHE,0,0,0.0
2023-10-31,000559.XSHE,0,0,0.0
2023-10-31,000560.XSHE,0,0,0.0
2023-10-31,000561.XSHE,0,0,0.0
2023-10-31,000562.XSHE,0,0,
2023-10-31,000563.XSHE,0,0,0.0
2023-10-31,000564.XSHE,0,0,0.0
2023-10-31,000565.XSHE,0,0,0.0
2023-10-31,000566.XSHE,0,0,0.0
2023-10-31,000567.XSHE,0,0,0.0
2023-10-31,000568.XSHE,0,0,0.0
2023-10-31,000569.XSHE,0,0,
2023-10-31,000570.XSHE,0,0,0.0
2023-10-31,000571.XSHE,0,0,0.0
2023-10-31,000572.XSHE,0,0,0.0
2023-10-31,000573.XSHE,0,0,0.0
2023-10-31,000576.XSHE,0,0,0.0
2023-10-31,000578.XSHE,0,0,
2023-10-31,000581.XSHE,0,0,0.0
2023-10-31,000582.XSHE,0,0,0.0
2023-10-31,000583.XSHE,0,0,
2023-10-31,000584.XSHE,0,0,0.0
2023-10-31,000585.XSHE,0,0,
2023-10-31,000586.XSHE,0,0,0.0
2023-10-31,000587.XSHE,0,0,
2023-10-31,000589.XSHE,0,0,0.0
2023-10-31,000590.XSHE,0,0,0.0
2023-10-31,000591.XSHE,0,0,0.0
2023-10-31,000592.XSHE,0,0,0.0
2023-10-31,000593.XSHE,0,0,0.0
2023-10-31,000594.XSHE,0,0,
2023-10-31,000595.XSHE,0,0,0.0
2023-10-31,000596.XSHE,0,0,0.0
2023-10-31,000597.XSHE,0,0,0.0
2023-10-31,000598.XSHE,0,0,0.0
2023-10-31,000599.XSHE,0,0,0.0
2023-10-31,000600.XSHE,0,0,0.0
2023-10-31,000601.XSHE,0,0,0.0
2023-10-31,000602.XSHE,0,0,
2023-10-31,000603.XSHE,0,0,0.0
2023-10-31,000605.XSHE,0,0,0.0
2023-10-31,000606.XSHE,0,0,
2023-10-31,000607.XSHE,0,0,0.0
2023-10-31,000608.XSHE,0,0,0.0
2023-10-31,000609.XSHE,0,0,0.0
2023-10-31,000610.XSHE,0,0,0.0
2023-10-31,000611.XSHE,0,0,
2023-10-31,000612.XSHE,0,0,0.0
2023-10-31,000613.XSHE,0,0,
2023-10-31,000615.XSHE,1,0,0.0
2023-10-31,000616.XSHE,0,0,
2023-10-31,000617.XSHE,0,0,0.0
2023-10-31,000618.XSHE,0,0,
2023-10-31,000619.XSHE,0,0,0.0
2023-10-31,000620.XSHE,1,0,0.0
2023-10-31,000622.XSHE,0,0,0.0
2023-10-31,000623.XSHE,0,0,0.0
2023-10-31,000625.XSHE,0,0,0.0
2023-10-31,000626.XSHE,0,0,0.0
2023-10-31,000627.XSHE,0,0,0.0
2023-10-31,000628.XSHE,1,0,0.0
2023-10-31,000629.XSHE,0,0,0.0
2023-10-31,000630.XSHE,0,0,0.0
2023-10-31,000631.XSHE,0,1,0.0
2023-10-31,000632.XSHE,0,0,0.0
2023-10-31,000633.XSHE,0,0,0.0
