date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-03-03,000001.XSHE,14.96,14.79,16.27,13.31,0.0,0,0
2020-03-03,000002.XSHE,31.51,31.13,34.24,28.02,0.0,0,0
2020-03-03,000004.XSHE,48.0,44.77,49.25,40.29,0.0,0,0
2020-03-03,000005.XSHE,2.91,2.88,3.17,2.59,0.0,0,0
2020-03-03,000006.XSHE,4.88,4.82,5.3,4.34,0.0,0,0
2020-03-03,000007.XSHE,8.8,8.8,9.68,7.92,0.0,0,0
2020-03-03,000008.XSHE,3.35,3.29,3.62,2.96,0.0,0,0
2020-03-03,000009.XSHE,7.94,7.71,8.48,6.94,0.0,0,0
2020-03-03,000010.XSHE,3.58,3.57,3.75,3.39,0.0,0,0
2020-03-03,000011.XSHE,7.9,7.85,8.64,7.07,0.0,0,0
2020-03-03,000012.XSHE,5.52,5.39,5.93,4.85,0.0,0,0
2020-03-03,000014.XSHE,8.48,8.43,9.27,7.59,0.0,0,0
2020-03-03,000016.XSHE,10.1,10.09,11.1,9.08,0.0,0,0
2020-03-03,000017.XSHE,3.85,3.83,4.21,3.45,0.0,0,0
2020-03-03,000019.XSHE,6.47,6.43,7.07,5.79,0.0,0,0
2020-03-03,000020.XSHE,10.03,9.99,10.99,8.99,0.0,0,0
2020-03-03,000021.XSHE,19.31,18.86,20.75,16.97,0.0,0,0
2020-03-03,000023.XSHE,12.86,12.54,13.79,11.29,0.0,0,0
2020-03-03,000025.XSHE,19.98,19.85,21.84,17.87,0.0,0,0
2020-03-03,000026.XSHE,9.46,9.35,10.29,8.42,0.0,0,0
2020-03-03,000027.XSHE,5.66,5.59,6.15,5.03,0.0,0,0
2020-03-03,000028.XSHE,44.4,44.22,48.64,39.8,0.0,0,0
2020-03-03,000029.XSHE,11.17,11.17,11.17,11.17,1.0,0,0
2020-03-03,000030.XSHE,7.05,6.41,7.05,5.77,0.0,1,0
2020-03-03,000031.XSHE,5.9,5.84,6.42,5.26,0.0,0,0
2020-03-03,000032.XSHE,19.01,18.69,20.56,16.82,0.0,0,0
2020-03-03,000034.XSHE,29.3,28.3,31.13,25.47,0.0,0,0
2020-03-03,000035.XSHE,5.36,5.3,5.83,4.77,0.0,0,0
2020-03-03,000036.XSHE,3.69,3.65,4.02,3.29,0.0,0,0
2020-03-03,000037.XSHE,10.38,10.33,11.36,9.3,0.0,0,0
2020-03-03,000038.XSHE,9.75,9.59,10.55,8.63,0.0,0,0
2020-03-03,000039.XSHE,8.31,8.22,9.04,7.4,0.0,0,0
2020-03-03,000040.XSHE,3.72,3.64,4.0,3.28,0.0,0,0
2020-03-03,000042.XSHE,9.76,9.76,10.74,8.78,0.0,0,0
2020-03-03,000045.XSHE,8.19,8.04,8.84,7.24,0.0,0,0
2020-03-03,000046.XSHE,4.6,4.52,4.97,4.07,0.0,0,0
2020-03-03,000048.XSHE,22.81,22.43,24.67,20.19,0.0,0,0
2020-03-03,000049.XSHE,47.05,45.61,50.17,41.05,0.0,0,0
2020-03-03,000050.XSHE,16.97,16.69,18.36,15.02,0.0,0,0
2020-03-03,000055.XSHE,4.44,4.37,4.81,3.93,0.0,0,0
2020-03-03,000056.XSHE,3.74,3.7,4.07,3.33,0.0,0,0
2020-03-03,000058.XSHE,6.83,6.69,7.36,6.02,0.0,0,0
2020-03-03,000059.XSHE,6.2,6.16,6.78,5.54,0.0,0,0
2020-03-03,000060.XSHE,3.88,3.84,4.22,3.46,0.0,0,0
2020-03-03,000061.XSHE,6.91,6.87,7.56,6.18,0.0,0,0
2020-03-03,000062.XSHE,13.95,13.75,15.13,12.38,0.0,0,0
2020-03-03,000063.XSHE,56.7,54.6,60.06,49.14,0.0,0,0
2020-03-03,000065.XSHE,8.4,8.2,9.02,7.38,0.0,0,0
2020-03-03,000066.XSHE,16.0,15.39,16.93,13.85,0.0,0,0
2020-03-03,000068.XSHE,3.62,3.56,3.92,3.2,0.0,0,0
2020-03-03,000069.XSHE,6.81,6.79,7.47,6.11,0.0,0,0
2020-03-03,000070.XSHE,11.0,10.73,11.8,9.66,0.0,0,0
2020-03-03,000078.XSHE,5.81,5.98,6.58,5.38,0.0,0,0
2020-03-03,000088.XSHE,4.78,4.74,5.21,4.27,0.0,0,0
2020-03-03,000089.XSHE,8.31,8.25,9.08,7.43,0.0,0,0
2020-03-03,000090.XSHE,5.07,4.96,5.46,4.46,0.0,0,0
2020-03-03,000096.XSHE,10.73,10.61,11.67,9.55,0.0,0,0
2020-03-03,000099.XSHE,6.76,6.68,7.35,6.01,0.0,0,0
2020-03-03,000100.XSHE,6.49,6.36,7.0,5.72,0.0,0,0
2020-03-03,000150.XSHE,4.03,3.98,4.38,3.58,0.0,0,0
