date,code,open,pre_close,high_limit,low_limit,paused,zt,dt
2020-04-23,000001.XSHE,13.23,13.23,14.55,11.91,0.0,0,0
2020-04-23,000002.XSHE,26.19,26.13,28.74,23.52,0.0,0,0
2020-04-23,000004.XSHE,29.5,29.5,32.45,26.55,0.0,0,0
2020-04-23,000005.XSHE,2.75,2.76,3.04,2.48,0.0,0,0
2020-04-23,000006.XSHE,5.07,5.09,5.6,4.58,0.0,0,0
2020-04-23,000007.XSHE,8.06,8.02,8.82,7.22,0.0,0,0
2020-04-23,000008.XSHE,3.19,3.18,3.5,2.86,0.0,0,0
2020-04-23,000009.XSHE,6.32,6.28,6.91,5.65,0.0,0,0
2020-04-23,000010.XSHE,3.97,3.94,4.14,3.74,0.0,0,0
2020-04-23,000011.XSHE,9.25,9.28,10.21,8.35,0.0,0,0
2020-04-23,000012.XSHE,4.5,4.47,4.92,4.02,0.0,0,0
2020-04-23,000014.XSHE,8.62,8.61,9.47,7.75,0.0,0,0
2020-04-23,000016.XSHE,7.63,7.66,8.43,6.89,0.0,0,0
2020-04-23,000017.XSHE,3.84,3.88,4.27,3.49,0.0,0,0
2020-04-23,000019.XSHE,10.66,9.69,10.66,8.72,0.0,1,0
2020-04-23,000020.XSHE,9.41,9.5,10.45,8.55,0.0,0,0
2020-04-23,000021.XSHE,19.8,19.87,21.86,17.88,0.0,0,0
2020-04-23,000023.XSHE,20.21,20.43,22.47,18.39,0.0,0,0
2020-04-23,000025.XSHE,18.6,18.61,20.47,16.75,0.0,0,0
2020-04-23,000026.XSHE,8.61,8.65,9.52,7.79,0.0,0,0
2020-04-23,000027.XSHE,5.35,5.33,5.86,4.8,0.0,0,0
2020-04-23,000028.XSHE,42.71,42.6,46.86,38.34,0.0,0,0
2020-04-23,000029.XSHE,11.17,11.17,11.17,11.17,1.0,0,0
2020-04-23,000030.XSHE,5.01,4.93,5.42,4.44,0.0,0,0
2020-04-23,000031.XSHE,5.32,5.33,5.86,4.8,0.0,0,0
2020-04-23,000032.XSHE,18.01,18.01,19.81,16.21,0.0,0,0
2020-04-23,000034.XSHE,27.0,26.97,29.67,24.27,0.0,0,0
2020-04-23,000035.XSHE,5.06,5.1,5.61,4.59,0.0,0,0
2020-04-23,000036.XSHE,3.7,3.71,4.08,3.34,0.0,0,0
2020-04-23,000037.XSHE,11.67,11.72,12.89,10.55,0.0,0,0
2020-04-23,000038.XSHE,9.84,9.57,10.53,8.61,0.0,0,0
2020-04-23,000039.XSHE,7.56,7.54,8.29,6.79,0.0,0,0
2020-04-23,000040.XSHE,3.14,3.14,3.45,2.83,0.0,0,0
2020-04-23,000042.XSHE,10.18,10.18,11.2,9.16,0.0,0,0
2020-04-23,000045.XSHE,6.96,6.94,7.63,6.25,0.0,0,0
2020-04-23,000046.XSHE,3.67,3.66,4.03,3.29,0.0,0,0
2020-04-23,000048.XSHE,23.89,23.89,26.28,21.5,0.0,0,0
2020-04-23,000049.XSHE,37.18,37.18,40.9,33.46,0.0,0,0
2020-04-23,000050.XSHE,13.39,13.36,14.7,12.02,0.0,0,0
2020-04-23,000055.XSHE,4.5,4.56,5.02,4.1,0.0,0,0
2020-04-23,000056.XSHE,3.48,3.47,3.82,3.12,0.0,0,0
2020-04-23,000058.XSHE,6.91,6.94,7.63,6.25,0.0,0,0
2020-04-23,000059.XSHE,5.04,5.03,5.53,4.53,0.0,0,0
2020-04-23,000060.XSHE,3.56,3.55,3.91,3.2,0.0,0,0
2020-04-23,000061.XSHE,8.34,7.58,8.34,6.82,0.0,1,0
2020-04-23,000062.XSHE,12.13,11.95,13.15,10.76,0.0,0,0
2020-04-23,000063.XSHE,41.0,40.6,44.66,36.54,0.0,0,0
2020-04-23,000065.XSHE,7.82,7.76,8.54,6.98,0.0,0,0
2020-04-23,000066.XSHE,12.3,12.37,13.61,11.13,0.0,0,0
2020-04-23,000068.XSHE,3.22,3.22,3.54,2.9,0.0,0,0
2020-04-23,000069.XSHE,6.27,6.24,6.86,5.62,0.0,0,0
2020-04-23,000070.XSHE,9.44,9.41,10.35,8.47,0.0,0,0
2020-04-23,000078.XSHE,4.7,4.68,5.15,4.21,0.0,0,0
2020-04-23,000088.XSHE,4.47,4.47,4.92,4.02,0.0,0,0
2020-04-23,000089.XSHE,7.79,7.78,8.56,7.0,0.0,0,0
2020-04-23,000090.XSHE,6.86,6.9,7.59,6.21,0.0,0,0
2020-04-23,000096.XSHE,10.73,10.72,11.79,9.65,0.0,0,0
2020-04-23,000099.XSHE,6.72,6.86,7.55,6.17,0.0,0,0
2020-04-23,000100.XSHE,4.46,4.44,4.88,4.0,0.0,0,0
2020-04-23,000150.XSHE,4.8,4.77,5.25,4.29,0.0,0,0
2020-04-23,000151.XSHE,8.12,8.1,8.91,7.29,0.0,0,0
2020-04-23,000153.XSHE,7.05,7.05,7.76,6.35,0.0,0,0
2020-04-23,000155.XSHE,3.98,3.95,4.35,3.56,0.0,0,0
2020-04-23,000156.XSHE,9.87,9.88,10.87,8.89,0.0,0,0
2020-04-23,000157.XSHE,6.36,6.32,6.95,5.69,0.0,0,0
2020-04-23,000158.XSHE,9.8,9.86,10.85,8.87,0.0,0,0
2020-04-23,000159.XSHE,5.21,5.34,5.87,4.81,0.0,0,0
2020-04-23,000166.XSHE,4.35,4.35,4.79,3.92,0.0,0,0
2020-04-23,000301.XSHE,5.08,5.04,5.54,4.54,0.0,0,0
2020-04-23,000333.XSHE,51.69,51.4,56.54,46.26,0.0,0,0
2020-04-23,000338.XSHE,13.47,13.42,14.76,12.08,0.0,0,0
2020-04-23,000400.XSHE,14.83,14.84,16.32,13.36,0.0,0,0
2020-04-23,000401.XSHE,20.16,19.99,21.99,17.99,0.0,0,0
2020-04-23,000402.XSHE,6.75,6.72,7.39,6.05,0.0,0,0
2020-04-23,000403.XSHE,37.22,36.95,40.65,33.26,0.0,0,0
2020-04-23,000404.XSHE,3.51,3.51,3.86,3.16,0.0,0,0
2020-04-23,000407.XSHE,3.41,3.44,3.78,3.1,0.0,0,0
2020-04-23,000408.XSHE,5.82,5.8,6.38,5.22,0.0,0,0
2020-04-23,000409.XSHE,4.4,4.36,4.58,4.14,0.0,0,0
2020-04-23,000410.XSHE,4.87,4.86,5.1,4.62,0.0,0,0
2020-04-23,000411.XSHE,11.56,11.54,12.69,10.39,0.0,0,0
2020-04-23,000413.XSHE,2.92,2.92,3.21,2.63,0.0,0,0
2020-04-23,000415.XSHE,2.85,2.84,3.12,2.56,0.0,0,0
2020-04-23,000416.XSHE,4.44,4.46,4.91,4.01,0.0,0,0
2020-04-23,000417.XSHE,4.49,4.51,4.96,4.06,0.0,0,0
2020-04-23,000419.XSHE,4.09,4.09,4.5,3.68,0.0,0,0
2020-04-23,000420.XSHE,2.44,2.44,2.68,2.2,0.0,0,0
2020-04-23,000421.XSHE,4.34,4.36,4.8,3.92,0.0,0,0
2020-04-23,000422.XSHE,2.66,2.65,2.78,2.52,0.0,0,0
2020-04-23,000423.XSHE,27.06,27.02,29.72,24.32,0.0,0,0
2020-04-23,000425.XSHE,5.81,5.78,6.36,5.2,0.0,0,0
2020-04-23,000426.XSHE,5.28,5.27,5.8,4.74,0.0,0,0
2020-04-23,000428.XSHE,3.83,3.87,4.26,3.48,0.0,0,0
2020-04-23,000429.XSHE,6.79,6.78,7.46,6.1,0.0,0,0
2020-04-23,000430.XSHE,4.87,4.86,5.35,4.37,0.0,0,0
2020-04-23,000488.XSHE,4.95,4.94,5.43,4.45,0.0,0,0
2020-04-23,000498.XSHE,5.6,5.59,6.15,5.03,0.0,0,0
2020-04-23,000501.XSHE,11.03,11.02,12.12,9.92,0.0,0,0
2020-04-23,000502.XSHE,7.0,7.01,7.71,6.31,0.0,0,0
2020-04-23,000503.XSHE,12.59,12.53,13.78,11.28,0.0,0,0
2020-04-23,000504.XSHE,7.3,7.29,7.65,6.93,0.0,0,0
