code,volume_turnover_ratio
600689.XSHG,-0.0006624073256326484
300831.XSHE,-9.388889494297051e-06
600865.XSHG,-0.00032851161627757105
300958.XSHE,-0.0003979573997940213
601666.XSHG,0.008085778698390306
002843.XSHE,6.437395155659193e-05
600476.XSHG,-0.00039193095996203973
300259.XSHE,-0.00021524852742640032
000831.XSHE,0.002002769664984782
600008.XSHG,0.008516771628400175
300534.XSHE,-0.0003415516103392412
600720.XSHG,0.00017130628841664048
000707.XSHE,0.00014284169203117292
300741.XSHE,0.000766844892825179
000603.XSHE,0.0007718677193438942
600691.XSHG,0.0011470620937300566
300305.XSHE,-0.0003896962644867779
000688.XSHE,0.0017236041314437566
688557.XSHG,-0.0008792779867354719
002441.XSHE,-1.3208965736398307e-05
300184.XSHE,0.0002996409848219242
600064.XSHG,0.0002539166105264554
002841.XSHE,0.0026468180927080717
600462.XSHG,-6.980577699364568e-05
300370.XSHE,-0.0006802271772836056
600310.XSHG,0.000179665602034402
600551.XSHG,0.00046922363545537815
300711.XSHE,0.00043205009124633017
002890.XSHE,-0.0007761884262518956
601858.XSHG,0.006896753738435547
002695.XSHE,0.0005638537834139439
603327.XSHG,0.00033205897375027007
603600.XSHG,0.00014499651220750795
003028.XSHE,-0.000554656832195982
300181.XSHE,-0.00020130015561411585
002467.XSHE,0.00040102951371423
600083.XSHG,0.0010582740744520189
600737.XSHG,0.001419681454186349
300742.XSHE,-0.0007369104728431675
603305.XSHG,0.003970934965423861
000488.XSHE,0.0015931441424197914
000632.XSHE,-0.0005835759966685308
600339.XSHG,0.013322679196608764
600118.XSHG,0.0006049777672967791
002968.XSHE,-0.0003363477138809951
688667.XSHG,-0.0005793461311754403
603185.XSHG,0.00033339429826912325
603899.XSHG,0.004492180471889079
600331.XSHG,0.001381447066425443
300297.XSHE,0.0003240635311421527
000420.XSHE,0.0021824798653191976
002159.XSHE,-0.00018452768339329267
002724.XSHE,0.0011640374746993056
300007.XSHE,-0.000239410556981571
300429.XSHE,-0.0002109098710417987
600523.XSHG,0.0012346566491919886
601633.XSHG,0.016314092341408678
603711.XSHG,0.0033821680460314326
688092.XSHG,-0.000993037876075831
002333.XSHE,0.0002189897837441714
002940.XSHE,-0.0004953340083467725
300384.XSHE,-0.0004428839531284036
603021.XSHG,3.873470822227587e-05
000159.XSHE,0.0004876931981516342
300135.XSHE,-0.0003414928984466608
600051.XSHG,-0.00035719739270911454
300507.XSHE,-0.0005490343344326126
000301.XSHE,0.007804490947487331
002540.XSHE,0.00036916523700063035
601727.XSHG,0.10484444441174127
688777.XSHG,0.0003235116520248546
000012.XSHE,0.0002974073184083047
603636.XSHG,0.0004961394422558599
