code,volume_turnover_ratio
600689.XSHG,-0.00014698990970106918
600865.XSHG,-9.370950949696565e-06
600677.XSHG,0.00013528844252553272
601666.XSHG,0.009001475037584679
002843.XSHE,-6.950361101405755e-06
600476.XSHG,0.00010233355144385154
300259.XSHE,4.251151637448859e-05
000831.XSHE,0.0020755325704204463
600008.XSHG,0.0072625090420731075
300534.XSHE,8.56655103225936e-05
600720.XSHG,0.00035096271831340026
000707.XSHE,0.0006188505392638745
300741.XSHE,0.000891897081629258
000603.XSHE,0.0010313409725263606
600691.XSHG,0.0013487102994826508
300305.XSHE,-9.565213507676325e-05
000688.XSHE,0.002063956172062942
002441.XSHE,0.0003383323914931339
300184.XSHE,0.0003617936824542608
600064.XSHG,0.00047027138448173293
002841.XSHE,0.0005307847787235667
600462.XSHG,0.0002223944357827083
300370.XSHE,-0.00017222210153875866
600310.XSHG,0.00039535283222369335
600551.XSHG,0.0008200268929973108
300711.XSHE,-0.00021728058707096495
002890.XSHE,-0.00038525698405578954
601858.XSHG,0.0015040270768098293
002695.XSHE,0.0007394073206968857
603327.XSHG,0.0002397354248877446
603600.XSHG,0.0005012115734340618
300181.XSHE,2.2417152123564016e-06
002467.XSHE,0.000642952771561496
600083.XSHG,0.0017823949296064889
600737.XSHG,0.0015323768734010852
300742.XSHE,-0.00034975975942188144
603305.XSHG,0.00048221962664103224
000488.XSHE,0.0015625703962774075
000632.XSHE,-4.511991337777005e-05
600339.XSHG,0.013703377663720063
600118.XSHG,0.0006355331564142024
002968.XSHE,-0.0003489396454072921
603185.XSHG,-0.00018095526648657364
603899.XSHG,0.004407274076644383
600331.XSHG,0.0017687902178750276
300297.XSHE,0.0006799607281232354
000420.XSHE,0.0021618255692613954
002159.XSHE,0.0001221220199603087
002724.XSHE,0.0012773237407620501
300007.XSHE,6.644403356744421e-05
300429.XSHE,0.00014153465074751926
600523.XSHG,0.0015228802031505278
601633.XSHG,0.016848652243976282
603711.XSHG,0.0001627735834040755
002333.XSHE,0.0005911041859301106
002940.XSHE,-0.00020796031080648795
300384.XSHE,-0.00012327285926757388
603021.XSHG,0.0005164428595620251
000159.XSHE,0.000845052424554618
300135.XSHE,5.47431097280075e-05
600051.XSHG,-7.904854165019038e-05
