date,code,open,close,low,high,volume,money,turnover_ratio
2020-09-04,000001.XSHE,1778.93,1806.71,1763.23,1818.79,753411.0,1353550808.28,0.4689
2020-09-04,000002.XSHE,3942.06,4015.01,3927.76,4026.45,570617.0,2279067498.7,0.8402
2020-09-04,000004.XSHE,180.19,181.46,173.94,181.98,346857.0,61517762.5,3.0776
2020-09-04,000005.XSHE,29.85,30.16,29.24,30.26,758130.0,22654476.24,0.7326
2020-09-04,000006.XSHE,286.05,292.22,281.31,294.59,477940.0,138187571.03,1.6816
2020-09-04,000007.XSHE,108.86,111.51,106.69,111.51,594664.0,65214101.27,2.3203
2020-09-04,000008.XSHE,80.92,81.72,80.65,81.99,502479.0,40853435.18,0.5068
2020-09-04,000009.XSHE,72.75,73.15,71.75,73.35,5165547.0,374567323.97,2.0312
2020-09-04,000010.XSHE,57.96,59.29,57.56,59.95,983390.0,57871499.68,2.5034
2020-09-04,000011.XSHE,70.82,70.47,68.99,71.37,4027276.0,283202165.63,2.9916
2020-09-04,000012.XSHE,179.89,181.82,178.27,182.79,557281.0,100517500.58,0.918
2020-09-04,000014.XSHE,98.03,98.13,95.93,99.5,275005.0,26839552.14,1.2468
2020-09-04,000016.XSHE,166.28,174.59,164.14,176.49,3124081.0,539482967.06,4.6481
2020-09-04,000017.XSHE,8.36,8.53,8.3,8.56,719085.0,6079136.61,0.7723
2020-09-04,000019.XSHE,51.92,52.03,51.25,52.48,1768161.0,91818971.8,2.3643
2020-09-04,000020.XSHE,28.5,29.0,27.87,29.08,594632.0,17037409.0,0.7887
2020-09-04,000021.XSHE,389.77,397.53,388.18,400.54,1329076.0,525753742.44,1.4335
2020-09-04,000023.XSHE,46.01,47.37,44.99,47.56,992124.0,46451442.5,1.9147
2020-09-04,000025.XSHE,58.06,59.45,57.86,60.27,2221983.0,132110803.05,1.5492
2020-09-04,000026.XSHE,163.79,167.65,154.4,170.28,2620842.0,421474998.63,6.4455
2020-09-04,000027.XSHE,120.42,120.42,119.76,121.51,596135.0,71753369.47,0.2744
2020-09-04,000028.XSHE,207.33,206.25,204.42,208.8,957646.0,197149586.26,1.0377
2020-09-04,000030.XSHE,23.01,23.25,22.77,23.38,2547737.0,58777766.02,0.4942
2020-09-04,000031.XSHE,100.3,101.26,99.53,101.83,545070.0,54887486.36,0.5752
2020-09-04,000032.XSHE,91.75,94.05,91.38,94.55,718913.0,66903183.06,0.7284
2020-09-04,000034.XSHE,76.15,80.66,75.08,80.85,17212630.0,1331884878.95,10.5908
2020-09-04,000035.XSHE,23.72,23.67,23.31,23.72,2512319.0,59129622.97,0.4896
2020-09-04,000036.XSHE,37.96,38.31,37.78,38.84,935272.0,35879532.32,0.5581
2020-09-04,000037.XSHE,96.32,97.2,94.08,98.26,1015068.0,97927881.7,1.7612
2020-09-04,000038.XSHE,40.2,40.74,39.45,40.83,1671509.0,67388950.07,2.2043
2020-09-04,000039.XSHE,266.75,273.85,264.28,274.47,314614.0,84678444.59,0.6365
2020-09-04,000040.XSHE,14.68,15.05,14.63,15.14,6242567.0,93045429.1,2.7256
2020-09-04,000042.XSHE,126.27,127.85,123.77,128.5,282701.0,35812165.91,0.5614
2020-09-04,000045.XSHE,24.53,25.03,24.29,25.2,1505433.0,37299540.53,0.9642
2020-09-04,000046.XSHE,143.96,147.02,142.94,147.02,330024.0,47744000.04,0.2172
2020-09-04,000048.XSHE,262.6,264.03,258.07,267.07,654354.0,171423484.46,1.0526
2020-09-04,000049.XSHE,305.17,303.2,299.8,308.24,361225.0,109530985.4,0.965
2020-09-04,000050.XSHE,133.87,135.55,133.28,136.3,2236306.0,301404697.91,1.025
2020-09-04,000055.XSHE,46.52,47.01,46.13,47.21,660482.0,30853159.54,0.9598
2020-09-04,000056.XSHE,16.45,16.83,16.31,16.83,742179.0,12312896.0,0.3871
2020-09-04,000058.XSHE,36.75,37.86,36.42,38.19,3337756.0,125235102.77,2.8846
2020-09-04,000059.XSHE,8.72,8.7,8.65,8.73,5195142.0,45136208.18,0.5573
