date,code,open,close,low,high,volume,money,turnover_ratio
2022-09-27,000001.XSHE,1486.92,1505.5,1463.37,1506.74,637256.0,946732994.0,0.4069
2022-09-27,000002.XSHE,2791.63,2826.97,2769.14,2857.48,363441.0,1021378398.0,0.6007
2022-09-27,000004.XSHE,61.73,63.81,61.73,64.18,134059.0,8489381.0,0.8581
2022-09-27,000005.XSHE,17.28,17.48,16.97,17.58,561299.0,9703638.0,0.5424
2022-09-27,000006.XSHE,215.56,217.58,209.48,218.09,241276.0,51712905.0,0.9043
2022-09-27,000007.XSHE,92.22,94.87,91.26,95.11,824562.0,76963242.0,3.2174
2022-09-27,000008.XSHE,60.22,61.29,60.22,62.1,588191.0,35950784.0,0.5868
2022-09-27,000009.XSHE,120.98,122.19,118.77,122.79,3650602.0,440367728.0,1.4401
2022-09-27,000010.XSHE,44.4,44.93,43.34,45.06,825352.0,36475761.0,2.1011
2022-09-27,000011.XSHE,40.51,40.9,39.7,40.98,907126.0,36702738.0,0.7348
2022-09-27,000012.XSHE,241.45,257.5,241.45,263.19,4302871.0,1097599839.0,7.3537
2022-09-27,000014.XSHE,99.32,97.55,92.47,100.31,2346894.0,224647051.0,10.6996
2022-09-27,000016.XSHE,118.85,122.99,118.85,123.48,352768.0,42703937.0,0.5381
2022-09-27,000017.XSHE,13.93,14.06,13.57,14.15,7306354.0,101239698.0,7.847
2022-09-27,000019.XSHE,40.66,41.37,40.37,41.43,853596.0,34903943.0,1.2069
2022-09-27,000020.XSHE,25.62,26.07,25.16,26.14,1275656.0,32841914.0,1.692
2022-09-27,000021.XSHE,172.7,177.73,172.54,178.05,467329.0,82219589.0,0.4853
2022-09-27,000023.XSHE,24.96,26.46,24.96,26.62,998174.0,26088186.0,1.9265
2022-09-27,000025.XSHE,52.98,52.16,49.94,53.4,6518648.0,333994809.0,4.5538
2022-09-27,000026.XSHE,85.23,87.65,84.31,87.93,202244.0,17468921.0,0.5224
2022-09-27,000027.XSHE,134.63,135.79,133.48,136.25,516904.0,69858749.0,0.2509
2022-09-27,000028.XSHE,118.79,120.7,117.84,120.83,302184.0,36069236.0,0.3413
2022-09-27,000029.XSHE,18.96,19.31,18.7,19.48,1987911.0,37945445.0,0.527
2022-09-27,000030.XSHE,17.24,17.17,16.72,17.28,1894479.0,32147963.0,0.4033
