date,code,open,close,low,high,volume,money,turnover_ratio
2020-08-21,000001.XSHE,1776.52,1745.12,1729.42,1776.52,1022210.0,1787278581.34,0.6362
2020-08-21,000002.XSHE,3967.81,3913.46,3892.0,3970.67,360435.0,1412631491.62,0.5307
2020-08-21,000004.XSHE,200.0,198.81,198.44,201.79,144923.0,28968694.64,1.2859
2020-08-21,000005.XSHE,30.87,31.49,30.46,31.49,1655620.0,51318271.0,1.5998
2020-08-21,000006.XSHE,346.3,350.1,342.03,357.69,823826.0,287765754.22,2.8985
2020-08-21,000007.XSHE,110.42,109.1,108.25,110.79,317242.0,34601194.0,1.2379
2020-08-21,000008.XSHE,84.68,84.14,83.87,84.95,771774.0,65149679.97,0.7784
2020-08-21,000009.XSHE,79.67,79.27,78.87,80.68,3666864.0,291933457.3,1.4419
2020-08-21,000010.XSHE,58.62,59.95,57.56,63.01,1441089.0,86369230.0,3.6686
2020-08-21,000011.XSHE,99.84,100.47,93.51,103.4,6940327.0,677878449.24,5.1555
2020-08-21,000012.XSHE,193.75,195.04,193.75,197.62,623246.0,121651063.19,1.0266
2020-08-21,000014.XSHE,109.28,112.39,109.1,115.5,887739.0,100249630.8,4.0248
2020-08-21,000016.XSHE,179.58,176.49,175.31,181.96,2155072.0,383346191.4,3.2064
2020-08-21,000017.XSHE,8.72,8.72,8.62,8.79,1009666.0,8787007.8,1.0844
2020-08-21,000019.XSHE,59.55,57.77,57.38,60.55,7978389.0,467982400.11,10.6677
2020-08-21,000020.XSHE,28.96,28.6,28.43,29.77,952908.0,27578202.81,1.2639
2020-08-21,000021.XSHE,427.79,418.29,411.63,427.79,2626216.0,1102357022.54,2.8319
2020-08-21,000023.XSHE,48.63,48.5,47.93,50.18,680760.0,33376622.0,1.3138
2020-08-21,000025.XSHE,64.35,64.02,63.01,66.63,7861408.0,510411979.23,5.481
2020-08-21,000026.XSHE,134.22,138.44,134.22,141.95,1477019.0,203837738.09,3.6325
2020-08-21,000027.XSHE,126.33,128.52,124.8,130.05,1322671.0,169065081.54,0.6087
2020-08-21,000028.XSHE,218.13,214.82,210.99,219.0,1915514.0,410133057.87,2.0757
2020-08-21,000030.XSHE,27.75,27.89,27.65,28.95,2154845.0,60723918.88,0.418
2020-08-21,000031.XSHE,109.87,108.72,107.95,110.63,512689.0,55993490.05,0.5411
2020-08-21,000032.XSHE,103.22,104.43,103.22,105.89,810158.0,84697875.27,0.8212
2020-08-21,000034.XSHE,67.33,67.0,66.81,67.88,2480114.0,166492665.57,1.5381
2020-08-21,000035.XSHE,24.18,24.37,24.14,24.46,1938774.0,47191547.25,0.3778
2020-08-21,000036.XSHE,40.61,40.52,40.35,40.96,888044.0,36076525.32,0.5301
2020-08-21,000037.XSHE,105.84,107.02,105.14,107.14,396770.0,42191089.5,0.6884
2020-08-21,000038.XSHE,45.39,44.92,44.1,46.02,2761919.0,124699419.78,3.7381
2020-08-21,000040.XSHE,15.6,15.74,15.42,15.97,9236850.0,144702738.98,4.033
2020-08-21,000042.XSHE,128.5,127.45,125.87,128.5,199305.0,25299934.06,0.3958
2020-08-21,000045.XSHE,29.5,28.36,27.69,29.65,4956742.0,141204680.53,3.1746
2020-08-21,000046.XSHE,141.23,141.57,140.55,142.94,268032.0,37980254.45,0.1763
2020-08-21,000048.XSHE,186.55,200.66,185.77,204.93,1486536.0,290981641.96,2.391
2020-08-21,000049.XSHE,310.6,305.23,303.75,314.16,403515.0,124413278.13,1.0779
2020-08-21,000050.XSHE,137.47,135.55,133.7,138.81,2507748.0,341577140.31,1.1494
2020-08-21,000055.XSHE,48.39,48.89,48.3,49.48,906289.0,44145807.7,1.317
2020-08-21,000056.XSHE,18.38,18.29,18.19,18.95,1314658.0,24305663.0,0.6856
2020-08-21,000058.XSHE,50.1,49.26,48.56,50.75,6367368.0,315597884.58,5.505
2020-08-21,000059.XSHE,9.11,9.04,8.96,9.16,9759983.0,88236682.14,1.047
2020-08-21,000060.XSHE,171.27,170.13,169.37,172.41,488835.0,83586657.09,0.5191
2020-08-21,000061.XSHE,187.28,189.04,186.4,190.58,1483109.0,279099192.3,1.9274
2020-08-21,000062.XSHE,112.58,113.38,111.93,114.98,652689.0,74107601.86,0.4532
