date,code,open,close,low,high,volume,money,turnover_ratio
2021-01-07,000001.XSHE,2357.42,2403.31,2322.4,2412.97,1311744.0,3111274625.37,0.8163
2021-01-07,000002.XSHE,4148.03,4118.0,4060.78,4219.55,857657.0,3544224002.55,1.2628
2021-01-07,000004.XSHE,148.92,141.85,140.58,149.22,553301.0,79400003.54,4.9094
2021-01-07,000005.XSHE,24.54,24.33,24.13,24.84,976952.0,23914193.4,0.944
2021-01-07,000006.XSHE,254.74,247.63,247.15,258.54,227855.0,57477647.66,0.8017
2021-01-07,000007.XSHE,55.09,55.09,55.09,55.09,539983.0,29748415.0,2.107
2021-01-07,000008.XSHE,71.78,69.63,69.09,72.04,1272781.0,89469257.73,1.2838
2021-01-07,000009.XSHE,77.27,75.76,75.76,79.17,8261584.0,637899576.92,3.2486
2021-01-07,000010.XSHE,54.24,53.04,53.04,55.83,725969.0,39269637.0,1.8481
2021-01-07,000011.XSHE,46.93,43.45,43.21,47.63,3491312.0,157137243.76,2.5934
2021-01-07,000012.XSHE,232.76,234.05,228.89,237.91,1829837.0,425581208.14,3.0142
2021-01-07,000014.XSHE,73.98,71.33,70.96,74.07,400495.0,28944579.77,1.8158
2021-01-07,000016.XSHE,160.34,154.4,152.03,162.24,1519710.0,237738659.34,2.2611
2021-01-07,000017.XSHE,7.58,7.74,7.48,7.91,1245728.0,9687995.0,1.3379
2021-01-07,000019.XSHE,42.8,41.74,41.4,43.19,1336389.0,56315461.06,1.787
2021-01-07,000020.XSHE,22.42,21.75,21.48,22.44,808258.0,17623643.34,1.0721
2021-01-07,000021.XSHE,302.31,298.19,294.07,304.84,1110905.0,331422443.16,1.1982
2021-01-07,000023.XSHE,43.78,45.77,43.36,46.57,573402.0,25882019.16,1.1066
2021-01-07,000025.XSHE,45.65,44.39,44.06,45.79,1208416.0,54043776.01,0.8425
2021-01-07,000026.XSHE,102.03,98.78,97.29,103.26,942848.0,93823159.14,2.3188
2021-01-07,000027.XSHE,133.12,130.93,129.62,135.09,2520263.0,332713773.54,1.1599
2021-01-07,000028.XSHE,177.48,170.43,169.39,178.0,1799412.0,311264434.74,1.9499
2021-01-07,000029.XSHE,15.9,14.95,14.77,15.97,5952589.0,90551952.37,1.5475
2021-01-07,000030.XSHE,24.41,23.08,22.97,24.48,4611300.0,108574108.15,0.8944
2021-01-07,000031.XSHE,82.69,79.24,78.48,83.26,666865.0,53634042.86,0.6751
2021-01-07,000032.XSHE,82.54,82.29,80.17,84.38,683056.0,56077130.6,0.6921
2021-01-07,000034.XSHE,64.74,63.03,62.54,65.29,4611400.0,292562972.34,2.8288
2021-01-07,000035.XSHE,18.92,18.37,18.18,18.92,2553334.0,47138000.28,0.4803
2021-01-07,000036.XSHE,36.55,35.31,35.31,36.64,1375725.0,49236920.19,0.8209
2021-01-07,000037.XSHE,60.27,60.09,59.27,61.09,792226.0,47464058.99,1.3746
2021-01-07,000038.XSHE,29.21,27.92,27.89,29.46,1375354.0,39083042.81,1.8138
2021-01-07,000039.XSHE,500.16,518.37,485.34,524.24,2323410.0,1186770482.58,4.6754
2021-01-07,000040.XSHE,15.37,14.26,14.12,15.37,16709108.0,243443888.86,7.2955
2021-01-07,000042.XSHE,120.35,120.09,118.38,121.14,143406.0,17241312.0,0.2848
2021-01-07,000045.XSHE,20.58,20.17,20.14,20.75,1239852.0,25182344.45,0.7941
2021-01-07,000046.XSHE,106.86,105.84,104.82,108.56,407959.0,43313454.3,0.2685
2021-01-07,000048.XSHE,153.8,153.92,150.43,154.9,316336.0,48044620.48,0.5088
2021-01-07,000049.XSHE,379.96,367.67,361.75,381.82,1757422.0,648491669.37,4.6947
2021-01-07,000050.XSHE,124.23,122.39,120.71,125.4,2212302.0,272675701.59,1.014
2021-01-07,000055.XSHE,44.25,42.97,42.48,44.25,717002.0,31015303.95,1.0419
2021-01-07,000056.XSHE,14.04,13.71,13.38,14.04,1203710.0,16452704.0,0.6277
2021-01-07,000058.XSHE,29.72,28.61,28.47,29.72,1568870.0,45313036.14,1.3557
2021-01-07,000059.XSHE,9.64,9.68,9.52,9.83,11143130.0,107627746.62,1.1954
2021-01-07,000060.XSHE,181.12,186.05,180.74,190.21,3126144.0,581411698.98,3.3194
2021-01-07,000061.XSHE,159.96,163.26,158.86,163.7,1492877.0,241676556.2,1.9401
2021-01-07,000062.XSHE,88.79,86.11,85.09,89.01,869168.0,75314463.48,0.6036
2021-01-07,000063.XSHE,569.16,558.39,550.53,569.33,5388775.0,3015595641.71,2.6495
2021-01-07,000065.XSHE,118.41,115.46,114.83,118.88,308217.0,35896832.18,0.7125
2021-01-07,000066.XSHE,232.49,224.8,219.07,234.21,11680622.0,2632757687.81,4.5759
2021-01-07,000068.XSHE,6.61,6.73,6.61,7.07,9424981.0,63896092.55,2.1347
2021-01-07,000069.XSHE,309.9,306.25,304.42,313.09,712334.0,219087542.98,0.4607
2021-01-07,000070.XSHE,32.24,30.95,30.6,32.24,4317343.0,134622260.86,1.892
2021-01-07,000078.XSHE,83.39,81.95,81.54,83.39,1306013.0,107356347.22,1.0208
2021-01-07,000088.XSHE,50.24,49.84,49.68,51.52,1244586.0,62693745.81,0.4434
2021-01-07,000089.XSHE,58.27,56.67,56.16,58.27,3261568.0,185902853.99,1.1599
2021-01-07,000090.XSHE,43.42,41.77,41.33,43.42,2745018.0,115754328.84,1.098
2021-01-07,000096.XSHE,25.98,25.44,25.28,26.0,417288.0,10681167.0,0.2176
2021-01-07,000099.XSHE,28.16,26.21,25.98,28.23,3217391.0,86132034.81,2.0253
2021-01-07,000100.XSHE,22.99,23.27,22.92,23.56,118918384.0,2763170098.35,2.9752
2021-01-07,000150.XSHE,12.93,13.53,12.93,14.27,11550213.0,157476132.64,5.6509
2021-01-07,000151.XSHE,22.0,21.26,21.09,22.03,858217.0,18494177.65,0.8911
2021-01-07,000153.XSHE,50.9,49.21,48.64,50.9,1748352.0,86750025.33,3.1659
2021-01-07,000155.XSHE,15.36,15.78,14.82,16.38,100910943.0,1576538071.77,12.4907
2021-01-07,000156.XSHE,14.21,13.87,13.76,14.21,4873514.0,67855684.88,0.6582
2021-01-07,000157.XSHE,780.83,839.89,780.83,844.26,3091541.0,2527657905.91,3.4535
2021-01-07,000158.XSHE,17.36,16.5,16.24,17.36,10233559.0,169711091.03,1.9199
2021-01-07,000159.XSHE,16.6,16.18,16.08,16.66,3732772.0,60803676.09,2.4975
2021-01-07,000166.XSHE,7.54,7.57,7.41,7.6,65369680.0,491156663.54,0.4205
2021-01-07,000301.XSHE,24.82,25.81,24.75,26.65,26933136.0,690992634.78,4.82
2021-01-07,000333.XSHE,474.11,487.21,470.39,491.16,9711504.0,4687111402.95,0.6578
2021-01-07,000338.XSHE,324.85,329.4,319.31,331.77,5131815.0,1672288088.49,2.392
2021-01-07,000400.XSHE,113.91,115.33,113.28,116.9,2197601.0,252955046.09,1.7147
2021-01-07,000401.XSHE,91.37,89.55,88.86,91.44,3336878.0,299167529.65,1.5565
2021-01-07,000402.XSHE,224.15,218.87,218.16,224.15,196052.0,43300597.91,0.2313
2021-01-07,000403.XSHE,288.41,284.34,281.63,289.61,228018.0,64782287.61,0.3734
2021-01-07,000404.XSHE,18.29,17.48,17.4,18.29,6672335.0,118397273.09,3.6995
2021-01-07,000407.XSHE,49.01,46.34,46.1,49.13,957820.0,45260271.01,1.3269
2021-01-07,000408.XSHE,47.48,47.24,46.53,47.9,1354676.0,64112043.0,1.6980000000000002
2021-01-07,000409.XSHE,8.9,8.75,8.73,8.9,1433327.0,12595545.02,0.7766
2021-01-07,000410.XSHE,10.71,10.65,10.6,10.97,1561455.0,16836658.58,0.2689
2021-01-07,000411.XSHE,46.02,44.48,44.27,46.08,2794450.0,125443710.07,3.4695
2021-01-07,000413.XSHE,11.47,10.83,10.6,11.52,24887648.0,274709961.87,2.3483
2021-01-07,000415.XSHE,48.93,48.48,47.8,50.96,1769010.0,86969869.68,1.1244
