date,code,open,close,high,low,volume,money,turnover_ratio
2023-06-29,000001.XSHE,1433.03,1419.07,1433.03,1417.8,382817.0,544534826.0,0.2504
2023-06-29,000002.XSHE,2279.24,2250.33,2288.88,2247.12,300032.0,678095640.0,0.496
2023-06-29,000004.XSHE,110.65,119.06,123.6,104.69,2978119.0,332476274.0,18.6475
2023-06-29,000005.XSHE,12.47,12.68,12.88,12.47,1013814.0,12826842.0,0.9797
2023-06-29,000006.XSHE,224.12,223.6,225.15,222.05,156163.0,34892599.0,0.5974
2023-06-29,000007.XSHE,51.35,51.35,51.35,51.35,20088.0,1031610.0,0.0784
2023-06-29,000008.XSHE,62.64,63.17,63.44,62.37,566613.0,35768904.0,0.5791
2023-06-29,000009.XSHE,119.57,119.17,120.28,118.87,1093619.0,130661275.0,0.4314
2023-06-29,000010.XSHE,28.58,29.38,29.78,28.58,681850.0,19939321.0,1.7358
2023-06-29,000011.XSHE,39.45,39.19,39.7,39.15,425216.0,16710390.0,0.3444
2023-06-29,000012.XSHE,196.64,197.31,198.31,195.97,278234.0,54932254.0,0.4756
2023-06-29,000014.XSHE,127.55,126.1,128.89,124.98,1029107.0,129982663.0,4.7487
2023-06-29,000016.XSHE,113.01,114.47,115.2,112.77,368878.0,42089277.0,0.5627
2023-06-29,000017.XSHE,13.83,13.67,13.86,13.67,823079.0,11320957.0,0.884
2023-06-29,000019.XSHE,44.58,44.64,44.88,44.4,422259.0,18848135.0,0.617
2023-06-29,000020.XSHE,25.02,26.48,27.39,24.39,7753882.0,200738051.0,10.2848
2023-06-29,000021.XSHE,316.57,323.21,329.86,315.92,7324103.0,2368518128.0,7.6063
2023-06-29,000023.XSHE,17.3,17.62,18.1,17.3,556632.0,9828858.0,1.0743
2023-06-29,000025.XSHE,49.42,49.39,49.94,49.12,2901540.0,143518761.0,2.027
2023-06-29,000026.XSHE,111.27,113.17,113.93,110.51,418766.0,47290255.0,1.0948
2023-06-29,000027.XSHE,158.17,157.93,158.64,156.75,1046576.0,165055201.0,0.5193
2023-06-29,000028.XSHE,224.04,231.32,235.32,223.05,629835.0,144543126.0,0.7213
2023-06-29,000029.XSHE,25.81,25.05,25.83,24.95,1628116.0,41056418.0,0.4339
2023-06-29,000030.XSHE,19.86,19.82,20.02,19.58,1804319.0,35708455.0,0.4201
2023-06-29,000031.XSHE,70.82,69.1,70.82,68.91,710705.0,49329461.0,0.3398
2023-06-29,000032.XSHE,140.2,138.6,140.87,134.31,4939954.0,678963392.0,3.2218
2023-06-29,000034.XSHE,84.29,84.45,85.24,83.11,5416803.0,456101588.0,3.1327
2023-06-29,000035.XSHE,21.37,21.14,21.46,21.04,2566234.0,54470090.0,0.4913
2023-06-29,000036.XSHE,38.54,38.25,38.83,37.78,1263292.0,48402706.0,0.8125
2023-06-29,000037.XSHE,78.26,77.73,82.32,76.44,20542696.0,1629654533.0,35.6432
2023-06-29,000038.XSHE,2.01,1.92,2.01,1.92,3409339.0,6635152.0,4.2733
2023-06-29,000039.XSHE,338.11,341.58,342.57,338.11,162608.0,55438232.0,0.3503
2023-06-29,000040.XSHE,19.21,19.21,19.49,19.12,7341609.0,140958857.0,3.2055
2023-06-29,000042.XSHE,98.39,97.59,98.65,96.79,171867.0,16765142.0,0.3442
2023-06-29,000045.XSHE,31.51,31.84,32.26,31.28,2008051.0,63922259.0,1.3063
2023-06-29,000046.XSHE,33.01,33.01,33.35,32.67,1357328.0,44787548.0,0.8894
2023-06-29,000048.XSHE,184.76,187.71,189.28,183.29,410959.0,76928278.0,0.7707
2023-06-29,000049.XSHE,285.22,286.89,290.75,284.46,213295.0,61337230.0,0.5979
2023-06-29,000050.XSHE,76.55,76.98,77.49,76.47,560754.0,43150731.0,0.2003
2023-06-29,000055.XSHE,46.36,46.86,47.06,46.16,370325.0,17329613.0,0.5522
2023-06-29,000056.XSHE,17.86,18.0,18.29,17.82,2365005.0,42686951.0,1.2334
2023-06-29,000058.XSHE,28.9,28.76,29.18,28.71,981042.0,28355691.0,0.4659
2023-06-29,000059.XSHE,11.35,11.31,11.62,11.26,8499923.0,97297688.0,0.9744
2023-06-29,000060.XSHE,187.26,185.65,188.46,184.85,426986.0,79674263.0,0.4591
2023-06-29,000061.XSHE,133.95,134.63,135.31,133.73,345599.0,46509744.0,0.4616
2023-06-29,000062.XSHE,86.25,87.33,87.56,85.55,492010.0,42782393.0,0.365
2023-06-29,000063.XSHE,750.46,796.84,810.95,747.46,8462765.0,6661032179.0,3.747
2023-06-29,000065.XSHE,260.5,263.32,269.5,256.08,984546.0,259181238.0,1.9206
2023-06-29,000066.XSHE,164.0,162.96,167.48,162.38,5634014.0,925556311.0,2.0766
2023-06-29,000068.XSHE,6.63,6.63,6.66,6.59,1171754.0,7778688.0,0.2654
2023-06-29,000069.XSHE,214.39,212.94,214.88,212.45,363945.0,77625734.0,0.2507
2023-06-29,000070.XSHE,32.59,32.24,33.04,32.06,8375366.0,271036210.0,3.2849
2023-06-29,000078.XSHE,64.74,65.15,65.77,64.74,333029.0,21773414.0,0.2605
2023-06-29,000088.XSHE,39.31,39.23,39.47,39.07,448567.0,17620698.0,0.1627
2023-06-29,000089.XSHE,50.69,50.62,50.84,50.4,650688.0,32938056.0,0.2324
2023-06-29,000090.XSHE,42.13,41.71,42.13,41.71,1072156.0,44884166.0,0.4816
2023-06-29,000096.XSHE,22.97,22.94,23.02,22.8,372458.0,8537435.0,0.2085
2023-06-29,000099.XSHE,37.5,37.73,38.08,37.19,8065208.0,303821345.0,4.4264
2023-06-29,000100.XSHE,13.96,14.07,14.44,13.82,77911088.0,1094313314.0,1.5732
2023-06-29,000151.XSHE,33.68,36.86,36.86,33.63,10054740.0,362161379.0,10.4402
2023-06-29,000153.XSHE,54.3,55.0,55.46,54.01,726560.0,39921194.0,1.3454
2023-06-29,000155.XSHE,22.34,22.17,22.45,22.15,5662490.0,125921514.0,0.6863
2023-06-29,000156.XSHE,15.52,15.76,15.89,15.47,4921131.0,77257023.0,0.5722
2023-06-29,000157.XSHE,537.08,537.88,541.07,531.51,472976.0,253919855.0,0.5332
2023-06-29,000158.XSHE,23.62,22.88,23.62,22.73,29800331.0,683994275.0,5.5634
2023-06-29,000159.XSHE,23.23,23.04,23.33,23.0,1508791.0,34903547.0,1.0127
2023-06-29,000166.XSHE,6.83,6.9,6.92,6.78,22134694.0,151744582.0,0.1493
2023-06-29,000301.XSHE,26.67,26.65,27.11,26.58,7850292.0,210204668.0,0.3302
2023-06-29,000333.XSHE,306.76,303.78,307.12,299.06,5388416.0,1635162204.0,0.4023
2023-06-29,000338.XSHE,256.15,258.65,259.06,254.7,1705383.0,439541499.0,0.7012
2023-06-29,000400.XSHE,178.85,180.45,182.06,177.89,1401581.0,252888231.0,1.1149
2023-06-29,000401.XSHE,52.42,51.99,52.63,51.92,898201.0,46936840.0,0.4134
2023-06-29,000402.XSHE,167.82,165.97,167.82,165.6,153073.0,25493460.0,0.1898
2023-06-29,000403.XSHE,163.21,162.89,165.29,161.69,263723.0,43054769.0,0.3315
2023-06-29,000404.XSHE,28.08,28.71,28.92,27.66,7543174.0,214417097.0,4.5486
2023-06-29,000407.XSHE,44.74,44.62,44.86,44.37,376958.0,16813897.0,0.529
2023-06-29,000408.XSHE,145.68,143.72,145.68,143.52,1242362.0,178713808.0,0.5135
2023-06-29,000409.XSHE,20.88,21.87,22.26,20.68,8938327.0,193097765.0,4.64
2023-06-29,000410.XSHE,23.83,24.2,24.69,23.68,11081191.0,269243823.0,1.9085
2023-06-29,000411.XSHE,37.23,37.87,38.48,37.23,706551.0,26829519.0,0.7474
2023-06-29,000413.XSHE,7.3,7.3,7.34,7.3,2926935.0,21404962.0,0.2671
2023-06-29,000415.XSHE,47.35,46.9,47.35,46.9,456624.0,21493446.0,0.1909
2023-06-29,000416.XSHE,18.99,19.39,19.59,18.89,986080.0,19098285.0,1.8637
2023-06-29,000417.XSHE,88.9,89.29,89.87,88.51,289671.0,25885625.0,0.7186
2023-06-29,000419.XSHE,87.55,88.36,88.68,87.23,221930.0,19594617.0,0.6623
2023-06-29,000420.XSHE,23.29,23.97,24.58,23.09,5019815.0,119995948.0,1.3908
2023-06-29,000421.XSHE,58.55,57.07,58.97,56.64,3757171.0,215453672.0,6.9593
2023-06-29,000422.XSHE,155.84,153.65,156.8,153.65,730487.0,113384238.0,1.1113
2023-06-29,000423.XSHE,523.08,574.74,575.82,522.01,1229315.0,688227715.0,2.0462
2023-06-29,000425.XSHE,309.05,314.22,318.46,306.7,1243010.0,391318860.0,1.2368
2023-06-29,000426.XSHE,149.39,148.2,150.75,147.69,613372.0,91397010.0,0.7059
2023-06-29,000428.XSHE,55.4,54.48,55.93,54.35,978182.0,53597081.0,1.2664
