date,code,open,close,low,high,volume,money,turnover_ratio
2022-09-26,000001.XSHE,1506.74,1486.92,1485.68,1521.61,729345.0,1094060839.0,0.4657
2022-09-26,000002.XSHE,2841.42,2801.27,2796.45,2904.07,436453.0,1243153966.0,0.7214
2022-09-26,000004.XSHE,64.48,62.1,61.28,64.93,186557.0,11785888.0,1.1941
2022-09-26,000005.XSHE,18.09,17.28,17.28,18.09,833719.0,14668661.0,0.8056
2022-09-26,000006.XSHE,218.59,214.54,214.04,223.65,249135.0,54235888.0,0.9338
2022-09-26,000007.XSHE,94.87,92.22,91.86,94.87,747010.0,69495114.0,2.9148
2022-09-26,000008.XSHE,61.02,59.68,59.68,61.29,700670.0,42277673.0,0.6990000000000001
2022-09-26,000009.XSHE,121.59,120.68,119.57,124.61,4360023.0,531314308.0,1.72
2022-09-26,000010.XSHE,44.93,44.0,43.73,45.33,1151726.0,51212980.0,2.932
2022-09-26,000011.XSHE,42.01,40.51,40.09,42.6,1218265.0,50382234.0,0.9868
2022-09-26,000012.XSHE,246.8,241.12,240.11,249.14,2210473.0,540204973.0,3.7778
2022-09-26,000014.XSHE,97.99,99.32,97.99,104.5,2244470.0,225997913.0,10.2327
2022-09-26,000016.XSHE,120.56,118.12,117.88,121.53,441676.0,52851775.0,0.6738
2022-09-26,000017.XSHE,13.73,14.02,13.5,14.81,11028318.0,155435487.0,11.8444
2022-09-26,000019.XSHE,41.43,40.37,40.37,41.48,1232105.0,50429901.0,1.742
2022-09-26,000020.XSHE,25.93,25.66,25.18,26.14,1441698.0,37001555.0,1.9123
2022-09-26,000021.XSHE,176.11,173.35,173.03,177.08,408612.0,71452634.0,0.4244
2022-09-26,000023.XSHE,25.28,24.96,24.82,25.68,567184.0,14236877.0,1.0947
2022-09-26,000025.XSHE,54.96,52.96,52.82,55.84,7076223.0,383302635.0,4.9433
2022-09-26,000026.XSHE,86.16,84.21,83.75,86.16,201490.0,17136136.0,0.5205
2022-09-26,000027.XSHE,137.17,134.17,133.94,137.87,618106.0,83850475.0,0.3
2022-09-26,000028.XSHE,120.29,117.96,117.55,121.08,260452.0,31119899.0,0.2942
