date,code,open,close,low,high,volume,money,turnover_ratio
2022-08-23,000001.XSHE,1542.68,1529.05,1521.61,1547.63,743657.0,1137300431.0,0.4748
2022-08-23,000002.XSHE,2578.79,2550.05,2519.8,2580.3,384666.0,976410303.0,0.5987
2022-08-23,000004.XSHE,74.46,73.19,73.12,75.58,292896.0,21599312.0,1.8748
2022-08-23,000005.XSHE,19.22,19.12,18.91,19.32,1017020.0,19456762.0,0.9828
2022-08-23,000006.XSHE,210.5,209.99,207.97,211.0,129765.0,27210636.0,0.4864
2022-08-23,000007.XSHE,99.94,100.06,98.61,101.5,1812707.0,181369901.0,7.0731
2022-08-23,000008.XSHE,66.4,66.94,66.4,67.21,496267.0,33158234.0,0.4952
2022-08-23,000009.XSHE,165.24,161.82,158.21,168.45,10892796.0,1772909235.0,4.2885
2022-08-23,000010.XSHE,45.73,45.99,45.33,46.13,481782.0,21998183.0,1.2265
2022-08-23,000011.XSHE,44.86,44.35,43.97,44.86,890768.0,39403279.0,0.7216
2022-08-23,000012.XSHE,226.74,227.4,226.4,230.08,898900.0,204855376.0,1.5364
2022-08-23,000014.XSHE,93.47,94.35,92.58,95.01,606796.0,57098840.0,2.7664
2022-08-23,000016.XSHE,135.42,141.5,135.42,141.75,1402138.0,195952016.0,2.1389
2022-08-23,000017.XSHE,14.61,15.23,14.38,15.33,6731251.0,101285939.0,7.2293
2022-08-23,000019.XSHE,47.02,47.25,46.25,47.37,2458579.0,115448551.0,3.4761
2022-08-23,000020.XSHE,23.74,26.12,23.43,26.12,1494591.0,37897952.0,1.9824
2022-08-23,000021.XSHE,214.5,218.07,212.4,219.36,1147973.0,249146295.0,1.1922
2022-08-23,000023.XSHE,29.24,29.38,29.08,29.62,308788.0,9062347.0,0.5959
2022-08-23,000025.XSHE,56.85,56.96,56.58,57.57,2377944.0,135397269.0,1.6612
2022-08-23,000026.XSHE,94.71,95.26,93.59,95.82,351022.0,33218233.0,0.9067
2022-08-23,000027.XSHE,153.57,155.42,151.95,156.34,1054462.0,163477848.0,0.5119
2022-08-23,000028.XSHE,121.7,121.08,121.08,122.16,198440.0,24094927.0,0.2241
2022-08-23,000029.XSHE,22.31,22.2,21.84,22.34,1851856.0,40758662.0,0.4909
2022-08-23,000030.XSHE,20.51,20.47,20.36,20.81,1315609.0,27000232.0,0.28
2022-08-23,000031.XSHE,68.52,66.99,66.61,68.52,422960.0,28431432.0,0.4282
2022-08-23,000032.XSHE,64.6,66.24,63.89,67.96,1449805.0,95652136.0,0.9433
2022-08-23,000034.XSHE,60.74,59.87,59.12,60.84,3013950.0,180510432.0,1.7388
2022-08-23,000035.XSHE,29.59,30.67,29.4,31.19,11263939.0,343986557.0,2.1564
2022-08-23,000036.XSHE,37.39,37.01,36.82,37.39,538044.0,19911710.0,0.3433
2022-08-23,000037.XSHE,48.28,50.86,47.63,50.92,2792198.0,137994721.0,4.8447
2022-08-23,000038.XSHE,15.86,15.86,15.7,15.92,1421675.0,22490548.0,1.7819
2022-08-23,000039.XSHE,415.95,415.45,410.99,417.43,232079.0,96065197.0,0.4999
2022-08-23,000040.XSHE,24.35,27.36,24.35,27.36,30084034.0,793637029.0,13.1352
2022-08-23,000042.XSHE,121.09,120.03,119.37,121.09,152152.0,18250732.0,0.3043
2022-08-23,000045.XSHE,37.62,37.95,36.32,37.95,28019668.0,1051616656.0,18.1326
2022-08-23,000046.XSHE,48.67,47.99,47.65,48.67,571700.0,27441099.0,0.3746
2022-08-23,000048.XSHE,176.64,179.35,174.49,180.47,358337.0,64001165.0,0.6401
2022-08-23,000049.XSHE,475.67,520.06,474.35,520.06,3980997.0,2035820334.0,10.983
2022-08-23,000050.XSHE,87.84,86.65,86.31,88.26,1139574.0,99129702.0,0.4071
2022-08-23,000055.XSHE,52.06,53.26,51.96,53.76,2366978.0,125463041.0,3.4848
2022-08-23,000056.XSHE,24.6,24.41,23.99,24.6,5606500.0,135866469.0,2.9238
2022-08-23,000058.XSHE,30.63,33.33,30.25,33.33,5151731.0,168440507.0,2.4426
2022-08-23,000059.XSHE,12.49,12.74,12.49,12.97,30464851.0,389963160.0,3.4179
2022-08-23,000060.XSHE,176.28,176.67,175.49,177.46,629506.0,110934501.0,0.6628
2022-08-23,000061.XSHE,133.06,135.09,132.61,135.31,446250.0,59957207.0,0.5921
2022-08-23,000062.XSHE,97.59,96.0,95.62,98.04,670541.0,64674433.0,0.4856
2022-08-23,000063.XSHE,431.82,427.29,426.95,432.87,973230.0,417676385.0,0.4351
2022-08-23,000065.XSHE,182.44,180.32,175.73,183.32,2947597.0,529548662.0,5.7504
2022-08-23,000066.XSHE,113.78,115.17,113.43,116.56,1876989.0,216357779.0,0.6918
2022-08-23,000068.XSHE,8.3,8.39,8.23,8.44,3297939.0,27527767.0,0.7469
2022-08-23,000069.XSHE,263.98,263.5,261.55,265.44,657396.0,172960572.0,0.4529999999999999
2022-08-23,000070.XSHE,24.53,25.06,24.15,25.09,7042549.0,175205066.0,2.9471
2022-08-23,000078.XSHE,69.45,69.86,69.04,69.86,433291.0,30097195.0,0.3387
2022-08-23,000088.XSHE,41.26,41.34,40.85,41.34,674038.0,27734432.0,0.2424
2022-08-23,000089.XSHE,49.74,49.89,49.52,50.11,744076.0,37031849.0,0.2658
2022-08-23,000090.XSHE,47.84,47.59,46.83,48.01,2822692.0,133497935.0,1.268
2022-08-23,000096.XSHE,25.06,25.88,24.91,26.08,1727208.0,44176782.0,0.967
2022-08-23,000099.XSHE,31.53,31.69,31.38,31.73,2026389.0,63910108.0,1.1121
2022-08-23,000100.XSHE,15.15,15.15,15.05,15.41,36054633.0,547862200.0,0.8927
2022-08-23,000150.XSHE,6.55,6.39,6.35,6.59,5764357.0,37132163.0,2.8202
2022-08-23,000151.XSHE,34.18,34.18,33.52,34.29,3793291.0,128764813.0,3.9387
2022-08-23,000153.XSHE,47.46,48.31,47.06,48.49,1127532.0,53939688.0,2.0664
2022-08-23,000155.XSHE,35.84,35.45,35.42,36.47,15172503.0,542452925.0,1.839
2022-08-23,000156.XSHE,13.01,13.08,12.97,13.13,2010753.0,26247074.0,0.2274
2022-08-23,000157.XSHE,478.91,476.52,475.73,478.91,289134.0,137808538.0,0.3259
2022-08-23,000158.XSHE,18.83,18.86,18.75,19.16,6199484.0,117540875.0,1.1605
2022-08-23,000159.XSHE,26.94,28.17,26.94,28.26,5800533.0,160814844.0,3.8932
2022-08-23,000166.XSHE,6.34,6.35,6.32,6.45,32484057.0,206971150.0,0.2191
2022-08-23,000301.XSHE,49.96,51.25,49.8,52.0,23016252.0,1180415346.0,1.0915
2022-08-23,000333.XSHE,259.0,254.94,254.36,259.74,4504757.0,1151798157.0,0.3217
2022-08-23,000338.XSHE,235.38,234.57,234.37,235.99,1134151.0,266410628.0,0.4546
2022-08-23,000400.XSHE,180.48,190.44,179.53,193.63,7117139.0,1350405613.0,5.6247
2022-08-23,000401.XSHE,65.81,65.11,64.76,65.95,973804.0,63434786.0,0.4397
2022-08-23,000402.XSHE,204.13,200.79,200.05,205.24,837523.0,168551759.0,1.0385
2022-08-23,000403.XSHE,175.21,172.01,171.29,175.85,549619.0,94934874.0,0.7290000000000001
2022-08-23,000404.XSHE,25.37,25.33,25.09,25.53,5835155.0,147689872.0,3.4101
2022-08-23,000407.XSHE,51.25,52.85,51.01,53.34,2714076.0,142688348.0,3.8091
2022-08-23,000408.XSHE,205.2,201.94,201.06,208.72,1768194.0,359948284.0,0.7021
2022-08-23,000409.XSHE,14.62,14.62,14.33,14.77,4340572.0,63062676.0,2.3518
2022-08-23,000410.XSHE,16.44,16.94,16.13,16.94,4961540.0,82604522.0,0.8545
2022-08-23,000411.XSHE,32.47,32.94,32.06,33.0,844140.0,27518568.0,0.8898
2022-08-23,000413.XSHE,9.64,10.42,9.55,10.65,78887756.0,814862818.0,7.4435
2022-08-23,000415.XSHE,49.83,50.51,49.38,50.96,835551.0,41960517.0,0.4719
2022-08-23,000416.XSHE,36.27,36.68,35.87,36.98,1039208.0,37943947.0,1.9641
2022-08-23,000417.XSHE,81.08,81.27,80.32,81.46,320627.0,25946245.0,0.7834
2022-08-23,000419.XSHE,84.31,85.77,83.82,85.77,612580.0,52051222.0,1.828
2022-08-23,000420.XSHE,33.03,32.96,32.82,33.23,3825235.0,126173265.0,1.202
2022-08-23,000421.XSHE,55.37,60.15,55.27,60.15,3246254.0,187971052.0,5.8894
2022-08-23,000422.XSHE,254.57,259.72,252.67,259.85,1938861.0,497194127.0,2.9258
2022-08-23,000423.XSHE,376.16,368.01,366.23,378.78,575956.0,212898057.0,0.9209
2022-08-23,000425.XSHE,230.93,230.06,228.74,230.93,744300.0,170783744.0,0.417
2022-08-23,000426.XSHE,118.83,118.32,117.81,119.51,649174.0,76856779.0,0.747
2022-08-23,000428.XSHE,51.05,53.29,50.79,55.01,2596930.0,137557391.0,3.3621
2022-08-23,000429.XSHE,31.61,31.56,31.52,31.65,269343.0,8501221.0,0.0895
2022-08-23,000430.XSHE,28.61,28.94,28.52,29.03,1454710.0,41933191.0,2.0237
2022-08-23,000488.XSHE,51.3,51.11,51.01,51.4,799586.0,40888196.0,0.4601
2022-08-23,000498.XSHE,23.68,23.97,23.42,24.14,8722784.0,207261009.0,3.3747
2022-08-23,000501.XSHE,84.56,84.89,84.16,85.29,479099.0,40581247.0,0.5067
2022-08-23,000503.XSHE,113.95,115.7,112.5,118.62,2217333.0,257716640.0,2.3987
2022-08-23,000504.XSHE,49.25,47.55,47.41,49.25,684170.0,32779589.0,0.7637
2022-08-23,000505.XSHE,29.02,29.15,28.92,29.54,4198078.0,122635150.0,2.1977
2022-08-23,000506.XSHE,10.33,10.36,10.24,10.42,6647836.0,68550624.0,2.149
