date,code,open,close,low,high,volume,money,turnover_ratio
2020-07-20,000001.XSHE,1718.55,1778.93,1702.85,1783.76,1639183.0,2872758056.19,1.0201
2020-07-20,000002.XSHE,3778.02,3903.54,3764.23,3931.13,821224.0,3171353300.92,1.166
2020-07-20,000004.XSHE,219.21,223.68,216.68,225.54,375369.0,83237895.69,3.3305
2020-07-20,000005.XSHE,30.06,30.77,29.75,30.87,1620755.0,49167448.96,1.5661
2020-07-20,000006.XSHE,340.61,350.1,340.61,354.37,922337.0,320660915.41,3.2451
2020-07-20,000007.XSHE,102.83,104.28,102.83,104.64,212841.0,22093138.86,0.8305
2020-07-20,000008.XSHE,83.6,85.75,82.8,86.29,1616997.0,137260083.45,1.6309
2020-07-20,000009.XSHE,98.39,101.49,96.19,101.89,13573339.0,1346125132.67,5.3407
2020-07-20,000010.XSHE,50.38,50.65,50.11,50.78,122734.0,6197221.0,0.3124
2020-07-20,000011.XSHE,86.27,91.9,86.27,92.26,7873583.0,705317684.18,5.8487
2020-07-20,000012.XSHE,177.31,192.14,176.98,192.14,1827686.0,346880413.63,3.0107
2020-07-20,000014.XSHE,108.37,113.85,106.81,114.22,995512.0,110858775.52,4.5135
2020-07-20,000016.XSHE,174.83,183.62,173.64,184.1,2873712.0,515151864.39,4.2756
2020-07-20,000017.XSHE,8.23,8.59,8.2,8.66,1577645.0,13457883.2,1.6944
2020-07-20,000019.XSHE,51.37,54.2,50.25,54.32,5931033.0,312060462.28,7.9303
2020-07-20,000020.XSHE,28.93,30.45,28.79,30.81,1881661.0,56014432.63,2.4959
2020-07-20,000021.XSHE,387.39,391.35,377.25,391.98,3471531.0,1340184506.98,3.7434
2020-07-20,000023.XSHE,45.61,48.87,45.61,50.13,1450389.0,70227516.06,2.7977
2020-07-20,000025.XSHE,57.12,58.36,56.99,59.01,3374867.0,196030291.69,2.353
2020-07-20,000026.XSHE,106.5,115.36,105.8,117.29,2382858.0,266436901.88,5.8603
2020-07-20,000027.XSHE,121.73,126.99,120.64,128.3,1619627.0,202713167.52,0.7454
2020-07-20,000028.XSHE,185.93,189.04,184.34,190.43,888186.0,166577754.61,0.9624
2020-07-20,000030.XSHE,29.02,30.14,28.03,30.18,4567798.0,133278287.0,0.8859999999999999
2020-07-20,000031.XSHE,107.76,110.25,106.81,111.21,990207.0,108068560.71,1.045
2020-07-20,000032.XSHE,99.34,107.18,98.55,107.35,1968930.0,204735783.04,1.9957
2020-07-20,000034.XSHE,70.38,72.3,69.44,72.3,6961694.0,492449674.76,4.3174
2020-07-20,000035.XSHE,25.43,26.44,25.29,26.58,7289549.0,190901393.73,1.4205
2020-07-20,000036.XSHE,37.17,38.58,36.73,38.58,3061689.0,115591623.18,1.8275
2020-07-20,000037.XSHE,106.37,111.72,106.31,114.13,3456107.0,382299184.86,5.9966
2020-07-20,000038.XSHE,44.6,45.98,42.4,45.98,7059923.0,312912405.97,9.5551
2020-07-20,000039.XSHE,249.15,257.8,249.15,258.41,490806.0,124461331.72,0.9935
2020-07-20,000040.XSHE,14.44,14.68,14.31,14.72,6674327.0,96943315.86,2.9141
2020-07-20,000042.XSHE,127.71,131.92,127.58,132.19,203780.0,26475575.6,0.4048
2020-07-20,000045.XSHE,24.88,25.73,24.53,25.99,3537788.0,89880289.55,2.2658
2020-07-20,000046.XSHE,145.32,148.38,143.96,149.74,762979.0,112013987.38,0.5017
2020-07-20,000048.XSHE,163.38,165.71,159.56,166.87,343154.0,56234901.56,0.5519
2020-07-20,000049.XSHE,282.36,287.08,279.73,289.0,567154.0,161245370.74,1.5151
2020-07-20,000050.XSHE,136.13,140.66,134.2,141.08,3463025.0,476274095.26,1.5872
2020-07-20,000055.XSHE,48.1,49.77,47.9,49.77,1569532.0,76938769.93,2.2808
2020-07-20,000056.XSHE,19.04,19.56,18.85,19.56,1793249.0,34561930.18,0.9352
2020-07-20,000058.XSHE,42.1,44.33,41.35,44.61,6490155.0,280473163.99,5.6111
2020-07-20,000059.XSHE,8.32,8.66,8.32,8.68,10084119.0,86383711.44,1.0817
2020-07-20,000060.XSHE,168.99,178.09,168.62,178.47,2056003.0,357666753.57,2.1832
2020-07-20,000061.XSHE,181.99,187.06,179.57,187.5,1691978.0,312846956.55,2.1988
2020-07-20,000062.XSHE,115.7,118.17,113.96,118.32,1155385.0,134388124.36,0.8023
2020-07-20,000063.XSHE,689.94,701.16,678.38,703.2,4942192.0,3424632854.16,2.4171
2020-07-20,000065.XSHE,122.15,128.06,122.15,129.46,641768.0,81661331.74,1.4836
