date,code,open,close,low,high,volume,money,turnover_ratio
2020-01-02,000001.XSHE,1976.78,2002.9,1964.91,2012.4,1288881.0,2571196482.14,0.7885
2020-01-02,000002.XSHE,4524.25,4491.14,4484.25,4634.6,733777.0,3342373870.6,1.0418
2020-01-02,000004.XSHE,168.65,166.27,165.08,170.51,239769.0,40144977.23,2.1613
2020-01-02,000005.XSHE,31.79,32.1,31.79,32.2,1018626.0,32661410.56,0.9843
2020-01-02,000006.XSHE,249.97,248.58,247.2,250.89,270999.0,67452865.7,0.9252
2020-01-02,000007.XSHE,115.25,115.13,113.8,115.49,310634.0,35694686.29,1.2121
2020-01-02,000008.XSHE,98.06,99.4,97.52,99.4,1408895.0,139208169.44,1.4553
2020-01-02,000009.XSHE,62.86,66.66,61.96,67.96,24039687.0,1559130143.57,9.4588
2020-01-02,000010.XSHE,45.2,45.33,44.8,45.46,293672.0,13282211.18,0.7477
2020-01-02,000011.XSHE,35.65,35.73,35.39,36.07,955178.0,34098873.49,0.6817
2020-01-02,000012.XSHE,159.26,160.21,158.62,161.48,1045876.0,166913437.07,1.6984
2020-01-02,000014.XSHE,85.69,86.05,85.6,86.6,260905.0,22421411.73,1.1816
2020-01-02,000016.XSHE,103.86,105.27,103.62,106.92,1165970.0,122819660.26,1.7238
2020-01-02,000017.XSHE,14.74,14.9,14.68,15.0,1861583.0,27683095.92,1.9993
2020-01-02,000018.XSHE,1.96,1.96,1.89,2.03,6179456.0,12053932.45,4.4992
2020-01-02,000019.XSHE,33.18,33.51,33.07,33.72,1335877.0,44629575.32,1.7442
2020-01-02,000020.XSHE,25.74,26.14,25.74,26.31,600874.0,15689408.0,0.797
2020-01-02,000021.XSHE,195.94,203.53,193.26,208.11,5203407.0,1043003070.88,5.596
2020-01-02,000023.XSHE,35.01,35.3,34.93,35.84,1138350.0,40285162.0,2.1958
2020-01-02,000025.XSHE,58.03,58.2,57.71,58.66,2561469.0,149086870.95,1.7819
2020-01-02,000026.XSHE,96.57,97.0,94.51,98.8,3168717.0,306711280.59,7.6184
2020-01-02,000027.XSHE,113.14,112.59,112.41,113.5,507546.0,57306377.88,0.2314
2020-01-02,000028.XSHE,179.05,180.51,177.32,181.21,500530.0,89837168.75,0.64
2020-01-02,000030.XSHE,15.94,16.04,15.81,16.08,1329791.0,21266498.21,0.251
2020-01-02,000031.XSHE,133.98,134.54,133.98,136.4,799536.0,108096392.5,0.8192
2020-01-02,000032.XSHE,59.03,61.02,58.65,61.39,1516418.0,91500438.88,1.5305
2020-01-02,000034.XSHE,60.31,62.24,60.06,62.75,5730300.0,353160869.22,3.568
2020-01-02,000035.XSHE,28.43,28.2,28.06,28.52,2679841.0,75800758.11,0.9654
2020-01-02,000036.XSHE,35.44,35.2,35.2,35.61,1000887.0,35373354.41,0.5529
2020-01-02,000037.XSHE,73.61,73.55,73.32,74.55,496133.0,36693731.0,0.8594
2020-01-02,000038.XSHE,37.63,38.04,37.35,38.54,2399762.0,91131993.62,3.255
2020-01-02,000039.XSHE,297.67,299.49,297.67,301.92,493972.0,147945717.3,0.9853
2020-01-02,000040.XSHE,19.58,19.68,19.35,19.77,13614121.0,266475253.27,5.9442
2020-01-02,000042.XSHE,142.55,141.64,141.51,143.85,252797.0,36062912.78,0.4965
2020-01-02,000045.XSHE,21.95,22.3,21.84,22.36,2517328.0,55878580.01,1.6122
2020-01-02,000046.XSHE,153.71,153.71,152.71,156.04,1217241.0,188005444.82,0.7826
2020-01-02,000048.XSHE,136.68,137.56,136.68,138.69,109885.0,15139527.76,0.1717
2020-01-02,000049.XSHE,222.32,225.62,220.16,227.84,1481477.0,332796075.05,3.9035
2020-01-02,000050.XSHE,136.65,139.82,136.32,140.15,3320253.0,461275954.6,1.5128
2020-01-02,000055.XSHE,47.25,47.06,46.86,48.03,1172801.0,55474665.42,1.6846
2020-01-02,000056.XSHE,19.61,19.98,19.61,19.98,1997344.0,39640884.24,1.0416
2020-01-02,000058.XSHE,34.38,34.93,34.15,35.03,3038044.0,105335890.82,2.616
2020-01-02,000059.XSHE,10.0,10.0,9.98,10.08,8437713.0,84616514.52,0.8635
2020-01-02,000060.XSHE,161.99,161.62,160.88,163.48,1183670.0,191625943.27,1.2325
2020-01-02,000061.XSHE,123.1,123.76,122.23,124.19,611268.0,75381207.18,0.7883
2020-01-02,000062.XSHE,102.51,105.09,102.36,105.37,1169762.0,122213776.4,0.8027
2020-01-02,000063.XSHE,606.29,602.72,597.28,608.67,5965503.0,3592989149.98,2.9239
2020-01-02,000065.XSHE,134.51,133.59,132.97,134.97,384610.0,51327259.41,0.9401
2020-01-02,000066.XSHE,178.76,181.61,176.83,183.21,5243846.0,949194323.55,2.4003
2020-01-02,000068.XSHE,9.55,9.64,9.46,9.64,8653132.0,82994274.66,1.9598
2020-01-02,000069.XSHE,341.65,338.17,336.43,344.69,1793919.0,610356161.99,1.1113
2020-01-02,000070.XSHE,38.13,38.58,37.99,38.96,6782051.0,261343875.9,2.9564
2020-01-02,000078.XSHE,75.6,76.63,72.94,78.67,6194518.0,466617900.67,4.8404
2020-01-02,000088.XSHE,41.48,41.84,41.4,41.92,1007367.0,42041588.13,0.3814
2020-01-02,000089.XSHE,70.77,71.35,70.63,71.93,3015724.0,214929541.53,1.062
2020-01-02,000090.XSHE,37.52,37.38,37.17,37.8,2379096.0,89065483.87,0.8946
2020-01-02,000096.XSHE,30.4,30.35,30.05,30.56,633690.0,19192531.05,0.3299
