date,code,open,close,high,low,volume,money,turnover_ratio
2023-03-27,000001.XSHE,1586.04,1561.26,1587.28,1543.91,813836.0,1266945056.0,0.5197
2023-03-27,000002.XSHE,2539.45,2484.84,2542.66,2480.02,526164.0,1313913690.0,0.8698
2023-03-27,000004.XSHE,77.07,74.68,78.03,74.16,364531.0,27508107.0,2.2825
2023-03-27,000005.XSHE,18.5,18.5,18.5,18.3,494209.0,9086662.0,0.4776
2023-03-27,000006.XSHE,270.71,267.17,270.71,265.14,402229.0,107471217.0,1.5076
2023-03-27,000007.XSHE,95.96,95.23,98.61,94.03,681875.0,65387793.0,2.6606
2023-03-27,000008.XSHE,65.06,64.52,65.32,63.98,744272.0,47998663.0,0.7607
2023-03-27,000009.XSHE,118.06,116.96,118.57,116.75,1797969.0,210747917.0,0.7093
2023-03-27,000010.XSHE,38.95,38.42,39.08,38.15,655036.0,25205830.0,1.6675
2023-03-27,000011.XSHE,45.89,44.1,46.06,43.41,3364797.0,148146111.0,2.7256
2023-03-27,000012.XSHE,233.42,229.74,233.42,229.41,682384.0,157341076.0,1.1662
2023-03-27,000014.XSHE,108.81,107.92,109.25,106.71,426153.0,45802410.0,1.9429
2023-03-27,000016.XSHE,123.72,122.51,126.16,120.07,1190186.0,146039376.0,1.8156
2023-03-27,000017.XSHE,15.55,15.42,15.72,15.23,3239310.0,49973876.0,3.479
2023-03-27,000019.XSHE,46.19,45.72,46.37,45.19,1437838.0,65709476.0,2.0329
2023-03-27,000020.XSHE,25.93,25.9,26.19,25.45,1249147.0,32300237.0,1.6569
2023-03-27,000021.XSHE,247.07,240.59,253.71,236.21,6404952.0,1553581733.0,6.6518
2023-03-27,000023.XSHE,28.44,28.25,28.71,27.9,546774.0,15406812.0,1.0553
2023-03-27,000025.XSHE,50.76,51.31,51.5,50.51,2034904.0,104007260.0,1.4216
2023-03-27,000026.XSHE,105.66,103.99,106.78,103.43,608187.0,63564959.0,1.5575
2023-03-27,000027.XSHE,144.1,142.02,144.33,142.02,661280.0,94344289.0,0.321
2023-03-27,000028.XSHE,181.93,181.01,185.66,179.43,1305226.0,238210317.0,1.4743
2023-03-27,000029.XSHE,28.84,28.15,28.84,27.82,1584186.0,44601363.0,0.42
2023-03-27,000030.XSHE,17.92,17.84,17.96,17.66,1104365.0,19660714.0,0.2447
2023-03-27,000031.XSHE,74.46,73.12,76.18,72.93,4102743.0,303320203.0,1.9618
2023-03-27,000032.XSHE,145.36,141.96,149.72,137.6,11684640.0,1664042762.0,7.6025
2023-03-27,000034.XSHE,102.28,105.26,107.19,100.13,21518439.0,2235558635.0,12.2683
2023-03-27,000035.XSHE,23.77,24.89,25.03,23.67,8628107.0,211741842.0,1.6518
2023-03-27,000036.XSHE,37.11,36.73,37.2,36.73,615575.0,22695926.0,0.3928
2023-03-27,000037.XSHE,46.04,45.28,46.04,44.75,715753.0,32325632.0,1.2419
2023-03-27,000038.XSHE,12.97,13.32,13.69,12.88,5094467.0,67816513.0,6.3854
2023-03-27,000039.XSHE,370.83,365.87,371.33,365.87,241736.0,88851577.0,0.5207
2023-03-27,000040.XSHE,18.75,18.43,18.8,18.33,4674397.0,86393769.0,2.0409
2023-03-27,000042.XSHE,110.87,109.67,111.4,108.34,253876.0,27763478.0,0.5077
2023-03-27,000045.XSHE,32.77,32.21,32.92,31.97,2169521.0,70188105.0,1.404
2023-03-27,000046.XSHE,38.12,37.44,38.12,37.44,689561.0,25968449.0,0.4518
