date,code,open,close,low,high,volume,money,turnover_ratio
2021-08-26,000001.XSHE,2337.01,2246.94,2240.85,2344.31,781815.0,1783725035.26,0.4904
2021-08-26,000002.XSHE,3194.37,3156.56,3149.0,3250.33,397703.0,1266424488.46,0.619
2021-08-26,000004.XSHE,148.92,143.93,143.04,149.29,446231.0,64557169.06,2.8562
2021-08-26,000005.XSHE,22.18,22.18,21.57,22.18,2100870.0,46079901.28,2.0301
2021-08-26,000006.XSHE,228.38,229.86,226.41,232.32,217210.0,49717308.3,0.7919
2021-08-26,000007.XSHE,50.87,50.27,50.03,50.99,364518.0,18378033.88,1.4223
2021-08-26,000008.XSHE,58.6,59.14,58.07,59.68,1013681.0,59959801.54,1.0224
2021-08-26,000009.XSHE,289.29,268.9,264.58,290.3,8483145.0,2306120567.55,3.3398
2021-08-26,000010.XSHE,50.11,50.51,49.72,50.51,307132.0,15384299.0,0.7819
2021-08-26,000011.XSHE,46.65,47.54,46.37,47.9,1847384.0,87362269.0,1.4173
2021-08-26,000012.XSHE,397.66,399.94,393.43,411.67,3615384.0,1457245154.58,6.0171
2021-08-26,000014.XSHE,64.19,64.37,64.19,65.19,158305.0,10222944.37,0.7186
2021-08-26,000016.XSHE,185.83,185.83,182.21,190.42,1743341.0,324856162.35,2.6353
2021-08-26,000017.XSHE,12.4,12.89,12.27,12.89,2436417.0,30684525.0,2.6167
2021-08-26,000019.XSHE,39.39,39.05,38.99,39.45,532458.0,20863405.49,0.7304
2021-08-26,000020.XSHE,22.42,22.16,22.13,22.54,315827.0,7030262.72,0.4189
2021-08-26,000021.XSHE,267.62,266.5,265.22,271.3,1739765.0,464900345.75,1.8912
2021-08-26,000023.XSHE,38.03,39.18,37.65,39.31,615230.0,23503608.16,1.1873
2021-08-26,000025.XSHE,41.43,41.54,41.08,42.06,1720707.0,71675798.79,1.2013
2021-08-26,000026.XSHE,117.55,115.03,114.85,117.82,566184.0,65570156.68,1.4272
2021-08-26,000027.XSHE,181.04,178.56,177.89,182.16,1360505.0,244762884.86,0.6431
