date,code,open,close,low,high,volume,money,turnover_ratio
2021-08-30,000001.XSHE,2216.51,2156.86,2136.17,2226.24,1028771.0,2221855858.7,0.6453
2021-08-30,000002.XSHE,3024.97,2938.76,2919.1,3035.56,1128782.0,3346337006.46,1.7569
2021-08-30,000004.XSHE,151.0,149.81,148.03,153.61,693403.0,103904478.8,4.4383
2021-08-30,000005.XSHE,22.39,23.31,22.29,23.31,2440659.0,56620808.01,2.3584
2021-08-30,000006.XSHE,223.95,221.49,218.54,223.95,225163.0,49694711.97,0.8209
2021-08-30,000007.XSHE,50.75,50.15,48.7,50.87,673130.0,33473561.36,2.6265
2021-08-30,000008.XSHE,60.75,59.95,59.41,60.75,1076261.0,64370764.59,1.074
2021-08-30,000009.XSHE,276.44,271.51,267.2,283.67,5957555.0,1636907265.72,2.3455
2021-08-30,000010.XSHE,49.18,49.58,49.05,49.72,279989.0,13828229.0,0.7128
2021-08-30,000011.XSHE,48.47,49.0,47.42,49.52,2951496.0,142978658.0,2.2644
2021-08-30,000012.XSHE,375.52,407.76,374.54,410.36,4147539.0,1645044689.49,6.9028
2021-08-30,000014.XSHE,63.45,63.91,62.45,64.46,168777.0,10678829.82,0.7662
2021-08-30,000016.XSHE,178.35,183.18,175.21,186.8,2385016.0,437913943.49,3.6053
2021-08-30,000017.XSHE,12.63,12.37,12.3,12.72,1613233.0,20180645.8,1.7326
2021-08-30,000019.XSHE,38.88,38.88,38.65,39.22,548645.0,21330001.49,0.7526
2021-08-30,000020.XSHE,21.99,21.7,21.65,22.06,458885.0,10017045.0,0.6087
2021-08-30,000021.XSHE,257.39,259.47,256.75,263.46,1024403.0,266572185.49,1.1136
2021-08-30,000023.XSHE,37.76,37.65,37.52,38.64,202398.0,7628871.6,0.3906
2021-08-30,000025.XSHE,42.56,42.2,41.93,43.02,1504177.0,63664239.9,1.0501
2021-08-30,000026.XSHE,115.3,112.59,112.5,116.11,684746.0,78157057.69,1.726
2021-08-30,000027.XSHE,179.01,174.07,173.62,179.46,1745597.0,306149970.92,0.8252
2021-08-30,000028.XSHE,140.44,138.0,137.27,140.44,653282.0,90508140.83,0.723
2021-08-30,000029.XSHE,16.3,16.07,16.07,16.44,1608373.0,26072781.14,0.4231
2021-08-30,000030.XSHE,23.02,22.38,22.02,23.27,5050233.0,113615974.31,1.0241
2021-08-30,000031.XSHE,66.04,64.7,64.7,66.42,375890.0,24432360.24,0.3805
2021-08-30,000032.XSHE,83.42,84.63,80.25,86.0,2256334.0,187793089.74,2.2862
2021-08-30,000034.XSHE,50.22,49.33,47.66,50.68,4002841.0,196522513.95,2.4715
2021-08-30,000035.XSHE,20.17,20.81,19.98,21.0,2585154.0,53233336.26,0.4863
2021-08-30,000036.XSHE,39.14,39.61,39.05,40.26,1523560.0,60369542.9,0.9551
2021-08-30,000037.XSHE,45.63,46.92,45.57,47.45,820040.0,38290048.55,1.4228
2021-08-30,000038.XSHE,29.93,30.0,29.87,30.06,234841.0,7030923.4,0.3097
2021-08-30,000039.XSHE,590.18,582.96,570.72,601.17,1087003.0,637254309.43,2.2241
2021-08-30,000040.XSHE,15.32,16.94,15.32,16.94,18212474.0,304021431.2,7.9519
2021-08-30,000042.XSHE,100.43,100.29,97.78,100.43,114367.0,11296878.22,0.2279
2021-08-30,000045.XSHE,26.7,26.29,25.97,27.38,4068482.0,108250512.54,2.6151
2021-08-30,000046.XSHE,67.72,69.77,67.38,70.11,1486541.0,102903938.82,0.974
2021-08-30,000048.XSHE,161.28,159.24,154.81,161.28,188289.0,29722899.73,0.3191
