date,code,open,close,low,high,volume,money,turnover_ratio
2022-01-18,000001.XSHE,1977.94,2010.8,1966.98,2013.23,947242.0,1891094610.0,0.5941
2022-01-18,000002.XSHE,3168.66,3265.46,3155.05,3312.34,705618.0,2286204060.0,1.0983
2022-01-18,000004.XSHE,166.79,171.03,164.56,184.36,2153021.0,378144671.0,13.7809
2022-01-18,000005.XSHE,23.31,22.49,22.49,23.31,1878089.0,42561703.0,1.8148
2022-01-18,000006.XSHE,223.46,221.98,220.01,224.44,209057.0,46449148.0,0.7622
2022-01-18,000007.XSHE,81.37,83.54,81.13,83.9,693653.0,57607154.0,2.7066
2022-01-18,000008.XSHE,73.39,74.2,72.04,75.0,2329024.0,171110749.0,2.3242
2022-01-18,000009.XSHE,146.35,148.26,144.75,149.77,9418972.0,1393954006.0,3.7082
2022-01-18,000010.XSHE,51.84,49.85,49.45,51.84,1080200.0,54313868.0,2.7499
2022-01-18,000011.XSHE,47.1,46.53,46.17,47.38,1065177.0,49821377.0,0.8172
2022-01-18,000012.XSHE,297.35,294.42,290.84,298.65,499505.0,146785558.0,0.8313
2022-01-18,000014.XSHE,77.65,75.63,74.9,79.02,678737.0,52126114.0,3.0812
2022-01-18,000016.XSHE,157.6,154.46,153.01,158.56,437436.0,67865875.0,0.6612
2022-01-18,000017.XSHE,12.2,11.78,11.68,12.24,1467973.0,17547402.0,1.5766
2022-01-18,000019.XSHE,42.65,41.79,41.39,42.93,4104053.0,171989475.0,5.6298
2022-01-18,000020.XSHE,23.24,22.88,22.54,24.46,1464613.0,34390780.0,1.9427
2022-01-18,000021.XSHE,242.84,241.88,241.08,243.8,504883.0,122341421.0,0.5174
2022-01-18,000023.XSHE,35.32,35.03,34.68,35.54,316518.0,11035945.0,0.6109
2022-01-18,000025.XSHE,41.46,40.58,40.34,41.57,1239634.0,50491620.0,0.8654
2022-01-18,000026.XSHE,111.15,106.46,106.28,111.78,1241485.0,134033527.0,3.1289
2022-01-18,000027.XSHE,175.42,176.77,174.29,178.11,882495.0,155344276.0,0.4172
2022-01-18,000028.XSHE,148.54,145.28,145.04,148.87,878276.0,128642912.0,0.972
2022-01-18,000029.XSHE,18.98,18.65,18.65,19.0,1386103.0,26044790.0,0.3647
2022-01-18,000030.XSHE,25.91,25.63,25.38,26.23,3307009.0,85072474.0,0.6706
2022-01-18,000031.XSHE,73.31,74.08,72.93,74.65,558502.0,41191144.0,0.5654
2022-01-18,000032.XSHE,103.34,104.97,100.88,112.97,3878893.0,416734532.0,3.9303
2022-01-18,000034.XSHE,58.67,57.07,56.08,58.67,26664367.0,1546940265.0,15.2541
2022-01-18,000035.XSHE,27.14,27.0,26.58,27.46,4140255.0,111728422.0,0.7788
2022-01-18,000036.XSHE,41.28,40.9,39.61,41.46,1109978.0,45393959.0,0.6958
2022-01-18,000037.XSHE,44.22,43.34,43.04,44.22,639300.0,27765018.0,1.1092
2022-01-18,000038.XSHE,27.55,26.45,26.42,27.58,763795.0,20540290.0,1.0073
2022-01-18,000039.XSHE,532.42,534.3,528.02,541.83,542356.0,289752525.0,1.1097
2022-01-18,000040.XSHE,16.99,16.9,16.85,17.18,3835419.0,65239790.0,1.6746
2022-01-18,000042.XSHE,111.67,109.29,108.63,112.07,159388.0,17536604.0,0.3176
2022-01-18,000045.XSHE,27.94,27.23,27.03,28.02,1568686.0,43037503.0,1.0083
2022-01-18,000046.XSHE,67.38,66.36,65.34,67.72,982491.0,65145359.0,0.6438
2022-01-18,000048.XSHE,153.83,154.81,152.94,155.16,159639.0,24604989.0,0.2706
2022-01-18,000049.XSHE,446.81,449.47,438.18,462.37,1288147.0,577445306.0,3.4806
2022-01-18,000050.XSHE,109.49,110.17,108.9,110.25,1186703.0,130098755.0,0.4337
2022-01-18,000055.XSHE,49.58,48.3,48.3,49.97,1277245.0,62335355.0,1.8584
