date,code,open,close,low,high,volume,money,turnover_ratio
2021-11-08,000001.XSHE,2144.69,2120.35,2113.04,2167.82,1131141.0,2406417771.91,0.7095
2021-11-08,000002.XSHE,2779.95,2769.36,2742.14,2813.22,796387.0,2211029748.2,1.2395
2021-11-08,000004.XSHE,127.4,128.29,125.84,129.11,230814.0,29488683.44,1.4774
2021-11-08,000005.XSHE,21.37,21.77,21.16,21.98,988088.0,21400255.96,0.9548
2021-11-08,000006.XSHE,201.31,201.31,199.83,201.8,67886.0,13624864.87,0.2475
2021-11-08,000007.XSHE,59.43,62.93,58.11,62.93,572602.0,35535714.1,2.2343
2021-11-08,000008.XSHE,56.72,56.45,56.18,56.99,398759.0,22583789.51,0.3979
2021-11-08,000009.XSHE,185.33,203.21,185.33,203.21,12488426.0,2495701339.86,4.9167
2021-11-08,000010.XSHE,50.78,49.98,49.32,51.05,945565.0,47191743.72,2.4071
2021-11-08,000011.XSHE,41.93,41.72,41.6,42.13,636840.0,26577833.86,0.4886
2021-11-08,000012.XSHE,277.48,278.79,275.53,280.42,632536.0,175594077.42,1.0527
2021-11-08,000014.XSHE,63.09,63.91,63.09,64.0,78291.0,4990491.4,0.3554
2021-11-08,000016.XSHE,144.81,143.12,139.5,144.81,545911.0,77635834.26,0.8252
2021-11-08,000017.XSHE,10.71,11.1,10.71,11.29,1271758.0,13986050.0,1.3659
2021-11-08,000019.XSHE,38.99,38.59,38.31,39.22,830432.0,32062586.8,1.1392
2021-11-08,000020.XSHE,20.76,20.64,20.5,20.76,76571.0,1578103.0,0.1016
2021-11-08,000021.XSHE,263.78,255.63,250.35,266.18,4359824.0,1118111467.38,4.7393
2021-11-08,000023.XSHE,34.04,33.74,33.71,34.38,211547.0,7187556.56,0.4083
2021-11-08,000025.XSHE,39.43,39.79,39.27,40.17,773394.0,30820307.3,0.5399
2021-11-08,000026.XSHE,99.6,99.24,98.61,100.41,371020.0,36923596.95,0.9351
2021-11-08,000027.XSHE,173.84,174.97,173.39,175.42,763654.0,133272776.66,0.361
2021-11-08,000028.XSHE,135.4,134.21,133.81,136.13,445969.0,59988756.43,0.4935
2021-11-08,000029.XSHE,16.66,16.61,16.44,16.66,452736.0,7489492.41,0.1191
2021-11-08,000030.XSHE,22.66,21.2,21.06,22.66,6130061.0,132432762.74,1.2431
2021-11-08,000031.XSHE,64.5,65.46,63.93,65.46,255993.0,16623150.1,0.2592
2021-11-08,000032.XSHE,74.41,74.75,72.54,75.37,357236.0,26332100.22,0.362
2021-11-08,000034.XSHE,48.37,47.94,47.2,48.37,1400169.0,66961105.21,0.8009999999999999
2021-11-08,000035.XSHE,21.51,21.69,21.37,22.15,2977527.0,64814811.3,0.5601
2021-11-08,000036.XSHE,40.9,41.83,40.81,41.93,1057544.0,43899253.68,0.6629
2021-11-08,000037.XSHE,41.87,41.75,41.4,41.87,324569.0,13533008.0,0.5632
2021-11-08,000038.XSHE,25.38,25.44,25.13,25.44,472174.0,11928323.0,0.6227
2021-11-08,000039.XSHE,493.8,493.49,489.72,497.57,459769.0,226917862.86,0.9407
2021-11-08,000040.XSHE,14.35,14.49,14.12,14.63,6858117.0,98786866.5,2.9944
2021-11-08,000042.XSHE,92.22,91.3,91.3,92.75,140041.0,12873865.82,0.2791
2021-11-08,000045.XSHE,26.82,27.44,26.82,27.55,1274708.0,34764568.25,0.8193
2021-11-08,000046.XSHE,59.22,58.88,57.86,59.56,593490.0,34895284.96,0.3889
2021-11-08,000048.XSHE,156.93,155.25,153.92,157.73,171999.0,26721536.58,0.2915
2021-11-08,000049.XSHE,320.91,325.43,315.35,329.22,2365830.0,768814484.89,6.3925
2021-11-08,000050.XSHE,104.36,104.02,102.76,104.61,959801.0,99589237.57,0.3507
2021-11-08,000055.XSHE,44.65,45.83,44.45,45.93,1154212.0,52356762.79,1.6794
2021-11-08,000056.XSHE,19.37,20.41,18.8,20.78,9007982.0,180010959.2,4.6977
2021-11-08,000058.XSHE,26.65,27.02,26.65,27.35,1078501.0,29113588.65,0.9336
2021-11-08,000059.XSHE,9.9,10.11,9.79,10.18,12849947.0,128727828.73,1.3928
2021-11-08,000060.XSHE,180.14,181.68,178.6,182.45,1008077.0,182502812.11,1.0657
2021-11-08,000061.XSHE,154.76,153.43,151.2,158.77,1098425.0,170160452.15,1.4414
2021-11-08,000062.XSHE,118.5,120.93,115.4,122.03,1167877.0,138689010.03,0.8234
2021-11-08,000063.XSHE,534.85,535.36,532.96,540.0,1625860.0,871105981.81,0.7188
2021-11-08,000065.XSHE,118.23,118.7,117.91,119.49,204232.0,24168989.53,0.4748
2021-11-08,000066.XSHE,161.1,161.56,158.79,162.14,2569314.0,412468962.61,1.0091
2021-11-08,000068.XSHE,6.52,6.77,6.5,6.93,6561910.0,44249599.84,1.4862
2021-11-08,000069.XSHE,283.67,284.15,283.2,289.41,719066.0,205413846.33,0.4867
2021-11-08,000070.XSHE,21.54,21.36,21.26,21.54,1231431.0,26319793.33,0.5332
2021-11-08,000078.XSHE,62.9,62.69,62.49,63.1,292412.0,18384059.12,0.2286
2021-11-08,000088.XSHE,40.85,41.33,40.85,41.57,321560.0,13301486.65,0.115
2021-11-08,000089.XSHE,52.44,53.31,52.29,54.19,3328592.0,178129423.59,1.1838
2021-11-08,000090.XSHE,39.68,39.68,39.6,40.0,759207.0,30201485.1,0.3232
2021-11-08,000096.XSHE,22.34,22.1,21.99,22.34,123930.0,2742136.49,0.0648
2021-11-08,000099.XSHE,27.77,27.96,27.77,28.31,1239708.0,34776672.29,0.7889
