date,code,open,close,low,high,volume,money,turnover_ratio
2021-01-26,000001.XSHE,2693.16,2701.61,2693.16,2816.34,932952.0,2558575511.97,0.5806
2021-01-26,000002.XSHE,4185.22,4248.16,4169.49,4312.53,570945.0,2433266442.45,0.8407
2021-01-26,000004.XSHE,143.56,144.9,142.81,149.59,358419.0,52672323.17,2.3182
2021-01-26,000005.XSHE,22.49,22.29,22.18,22.8,411421.0,9248362.77,0.3976
2021-01-26,000006.XSHE,241.46,240.51,239.56,244.31,95184.0,22997587.82,0.3349
2021-01-26,000007.XSHE,35.56,37.37,35.08,37.37,1597246.0,57961241.96,6.2324
2021-01-26,000008.XSHE,68.28,68.01,67.74,68.82,432158.0,29390455.11,0.4359
2021-01-26,000009.XSHE,75.36,71.55,71.45,75.46,5786309.0,422933197.51,2.2753
2021-01-26,000010.XSHE,49.85,49.58,48.92,50.11,212834.0,10531706.0,0.5418
2021-01-26,000011.XSHE,42.04,42.0,41.69,42.86,959211.0,40566290.74,0.7125
2021-01-26,000012.XSHE,228.56,219.22,218.57,233.4,1628496.0,366082267.99,2.6825
2021-01-26,000014.XSHE,69.41,69.87,69.14,71.15,244988.0,17195310.0,1.1107
2021-01-26,000016.XSHE,169.84,171.03,167.7,175.07,2755461.0,475020960.29,4.0996
2021-01-26,000017.XSHE,7.58,7.61,7.55,7.71,407037.0,3102635.98,0.4372
2021-01-26,000019.XSHE,37.4,36.79,36.62,37.51,778961.0,28870297.6,1.0416
2021-01-26,000020.XSHE,22.11,22.11,22.11,22.35,2096671.0,46359988.1,2.7811
2021-01-26,000021.XSHE,325.6,318.63,316.09,331.46,1702252.0,550119306.54,1.836
2021-01-26,000023.XSHE,43.92,45.12,43.92,45.52,176584.0,7889476.8,0.3408
2021-01-26,000025.XSHE,43.16,42.86,42.47,43.68,618509.0,26646409.6,0.4312
2021-01-26,000026.XSHE,107.64,104.31,103.96,108.26,1021986.0,108214911.47,2.5134
2021-01-26,000027.XSHE,128.08,128.96,126.11,129.83,1083166.0,139242163.79,0.4985
2021-01-26,000028.XSHE,161.38,155.61,155.21,161.38,1519931.0,239117179.73,1.6469999999999998
2021-01-26,000029.XSHE,15.81,15.55,15.51,16.18,3604795.0,57150907.74,0.9371
2021-01-26,000030.XSHE,22.94,22.94,22.7,23.18,1972467.0,45234617.79,0.3826
2021-01-26,000031.XSHE,77.33,78.09,76.95,79.05,321238.0,25125007.83,0.3252
2021-01-26,000032.XSHE,76.5,75.16,75.04,76.58,404033.0,30478754.96,0.4094
2021-01-26,000034.XSHE,58.42,57.17,57.05,59.28,3705013.0,214468150.98,2.2728
2021-01-26,000035.XSHE,17.95,17.91,17.86,18.32,1307662.0,23585025.52,0.246
2021-01-26,000036.XSHE,33.55,33.19,33.19,33.64,472302.0,15790553.28,0.2818
2021-01-26,000037.XSHE,55.74,52.57,52.57,55.74,971449.0,52136690.2,1.6855
2021-01-26,000038.XSHE,29.27,29.27,28.9,29.97,848048.0,25054524.2,1.1184
2021-01-26,000039.XSHE,567.77,542.45,533.5,569.62,1823022.0,1004023852.68,3.6684
