date,code,open,close,high,low,volume,money,turnover_ratio
2023-07-10,000001.XSHE,1427.95,1421.61,1431.76,1417.8,390676.0,556581582.0,0.2555
2023-07-10,000002.XSHE,2234.27,2234.27,2243.9,2219.81,249677.0,557204062.0,0.4127
2023-07-10,000004.XSHE,121.82,113.77,129.34,113.77,3182325.0,378838179.0,19.9262
2023-07-10,000005.XSHE,12.68,12.88,12.98,12.57,567446.0,7249959.0,0.5483
2023-07-10,000006.XSHE,228.76,228.76,231.35,227.73,144535.0,33112745.0,0.5529
2023-07-10,000007.XSHE,55.94,58.59,58.59,55.45,343419.0,19640963.0,1.34
2023-07-10,000008.XSHE,63.98,64.52,64.79,63.44,804027.0,51534791.0,0.8218
2023-07-10,000009.XSHE,117.76,119.27,120.08,117.76,1185720.0,141249122.0,0.4678
2023-07-10,000010.XSHE,30.57,30.57,30.71,30.31,384977.0,11724400.0,0.98
2023-07-10,000011.XSHE,40.68,40.9,41.7,40.46,1224547.0,50201386.0,1.0308
2023-07-10,000012.XSHE,200.32,201.32,201.65,199.98,283924.0,57088295.0,0.4853
2023-07-10,000014.XSHE,129.67,126.54,130.23,126.32,778392.0,99101038.0,3.5918
2023-07-10,000016.XSHE,116.17,115.2,117.15,114.47,355026.0,40867533.0,0.5416
2023-07-10,000017.XSHE,14.29,14.77,15.52,14.22,5587762.0,82844018.0,6.0013
2023-07-10,000019.XSHE,46.4,46.16,46.71,45.92,816146.0,37713580.0,1.1925
2023-07-10,000020.XSHE,37.25,38.26,38.26,36.04,3630050.0,135212421.0,4.8149
2023-07-10,000021.XSHE,317.71,312.36,321.59,310.41,2305802.0,724329563.0,2.3946
2023-07-10,000023.XSHE,18.13,17.65,18.48,17.62,519327.0,9233041.0,1.0023
2023-07-10,000025.XSHE,48.37,48.21,48.84,48.05,1837941.0,88775643.0,1.284
2023-07-10,000026.XSHE,113.45,113.17,114.68,112.5,219158.0,24789304.0,0.5729
2023-07-10,000027.XSHE,156.52,156.52,159.35,155.34,1522611.0,239490261.0,0.7556
2023-07-10,000028.XSHE,210.41,207.18,212.38,205.31,621238.0,128745539.0,0.7115
2023-07-10,000029.XSHE,26.02,26.66,26.93,25.98,1916923.0,50845021.0,0.5109
2023-07-10,000030.XSHE,20.57,20.69,20.88,20.49,2136170.0,44207844.0,0.4974
2023-07-10,000031.XSHE,71.78,71.97,72.35,71.01,475846.0,34175333.0,0.2275
2023-07-10,000032.XSHE,135.87,137.42,137.67,133.64,2768314.0,376681142.0,1.8055
2023-07-10,000034.XSHE,88.68,87.63,90.24,87.28,5034550.0,446291153.0,2.9117
2023-07-10,000035.XSHE,21.56,21.37,21.75,21.32,1787018.0,38454328.0,0.3421
2023-07-10,000036.XSHE,38.92,39.21,39.21,38.73,591083.0,23079386.0,0.3801
2023-07-10,000037.XSHE,80.03,83.85,86.91,77.91,16808244.0,1382791395.0,29.1637
2023-07-10,000038.XSHE,1.66,1.73,1.79,1.63,4214266.0,7307239.0,5.2822
2023-07-10,000039.XSHE,350.51,351.5,352.98,350.01,190704.0,67055923.0,0.4108
2023-07-10,000040.XSHE,20.0,20.14,20.28,19.81,10282384.0,206287100.0,4.4895
2023-07-10,000042.XSHE,102.51,101.45,102.91,101.05,156541.0,15927245.0,0.3135
2023-07-10,000045.XSHE,32.85,33.33,34.55,32.7,3629706.0,120998734.0,2.3612
2023-07-10,000046.XSHE,35.73,38.12,38.12,35.73,1833682.0,68543201.0,1.2015
2023-07-10,000048.XSHE,191.34,193.5,195.07,190.16,492495.0,95061914.0,0.9236
2023-07-10,000049.XSHE,293.44,295.53,299.73,293.18,361173.0,107122233.0,1.0124
2023-07-10,000050.XSHE,79.86,79.44,80.2,79.18,624552.0,49723989.0,0.2231
2023-07-10,000055.XSHE,48.47,48.68,48.88,48.47,688721.0,33514903.0,1.0269
