code,low_close_diff
603398.XSHG,0.3100000000000023
600871.XSHG,0.019999999999999574
600215.XSHG,0.0
000521.XSHE,0.9100000000000037
688221.XSHG,0.08999999999999986
002119.XSHE,0.18999999999999773
600621.XSHG,22.840000000000146
000421.XSHE,0.0
601155.XSHG,0.5
601020.XSHG,0.4300000000000015
300690.XSHE,0.4099999999999966
301333.XSHE,1.4000000000000057
002133.XSHE,0.13000000000000078
300536.XSHE,3.0400000000000063
003016.XSHE,0.16999999999999993
002577.XSHE,0.37999999999999545
000545.XSHE,0.09999999999999964
600151.XSHG,0.0
600815.XSHG,0.19000000000000128
603739.XSHG,0.11000000000000298
000607.XSHE,0.41000000000000014
002369.XSHE,0.04999999999999716
300011.XSHE,1.0899999999999963
001238.XSHE,0.240000000000002
600888.XSHG,0.5300000000000011
301216.XSHE,0.13999999999999702
002631.XSHE,0.21000000000000085
002552.XSHE,0.5700000000000003
688062.XSHG,0.629999999999999
000514.XSHE,0.16000000000000014
301167.XSHE,0.6400000000000006
601106.XSHG,0.009999999999999787
600649.XSHG,1.3700000000000045
600184.XSHG,0.2600000000000051
600297.XSHG,0.07000000000000028
002970.XSHE,2.6300000000000026
600429.XSHG,0.0600000000000005
600537.XSHG,0.45000000000000284
300649.XSHE,0.8200000000000003
688586.XSHG,0.120000000000001
688037.XSHG,3.5
688059.XSHG,0.9500000000000028
002632.XSHE,0.25
688786.XSHG,0.6199999999999974
300267.XSHE,0.3200000000000003
301025.XSHE,0.33000000000000007
688058.XSHG,2.2900000000000063
688002.XSHG,0.7700000000000031
002543.XSHE,0.2700000000000031
603607.XSHG,0.33000000000000185
688385.XSHG,0.8900000000000006
600676.XSHG,1.019999999999996
001314.XSHE,0.4299999999999997
002224.XSHE,0.28000000000000114
002556.XSHE,0.3500000000000014
301001.XSHE,0.759999999999998
002474.XSHE,0.6900000000000048
688006.XSHG,0.759999999999998
002522.XSHE,0.6099999999999994
688067.XSHG,0.26000000000000156
000985.XSHE,1.0399999999999991
002296.XSHE,0.14999999999999858
000955.XSHE,0.20000000000000107
300806.XSHE,0.030000000000001137
601233.XSHG,0.6099999999999994
600802.XSHG,0.05000000000000071
600501.XSHG,2.8900000000000006
300545.XSHE,1.4600000000000009
000961.XSHE,0.25
301188.XSHE,0.23000000000000043
603906.XSHG,0.5700000000000003
601949.XSHG,0.08000000000000185
002430.XSHE,0.3200000000000074
600236.XSHG,0.45000000000000284
600860.XSHG,0.1999999999999993
301298.XSHE,0.3100000000000023
001266.XSHE,0.5600000000000023
601118.XSHG,0.009999999999999787
002753.XSHE,0.5500000000000007
601577.XSHG,0.16999999999999993
688606.XSHG,0.06999999999999318
300456.XSHE,0.9799999999999898
688613.XSHG,0.05000000000000071
000557.XSHE,0.1599999999999966
002405.XSHE,0.240000000000002
301115.XSHE,0.08999999999999986
603010.XSHG,0.3300000000000054
003005.XSHE,1.1099999999999994
301155.XSHE,0.3499999999999943
300273.XSHE,0.0
000752.XSHE,0.25
000627.XSHE,0.6099999999999994
002687.XSHE,0.33000000000000185
600578.XSHG,0.40000000000000213
603227.XSHG,0.14999999999999858
603800.XSHG,0.7100000000000009
002061.XSHE,0.030000000000001137
300907.XSHE,0.6199999999999974
688581.XSHG,6.949999999999989
603825.XSHG,0.5300000000000011
688129.XSHG,0.16000000000000014
000860.XSHE,1.3199999999999932
300979.XSHE,2.1099999999999994
600018.XSHG,0.02999999999999936
002353.XSHE,2.5999999999999943
603366.XSHG,0.049999999999998934
300444.XSHE,0.8100000000000023
688089.XSHG,0.4800000000000004
301277.XSHE,0.38000000000000256
300500.XSHE,0.5800000000000054
301283.XSHE,1.5500000000000043
002588.XSHE,0.10000000000000142
600378.XSHG,0.6000000000000227
688071.XSHG,0.9699999999999989
300502.XSHE,4.329999999999927
300055.XSHE,0.3200000000000003
603037.XSHG,0.5100000000000016
603666.XSHG,0.44999999999998863
300122.XSHE,0.5699999999999932
688185.XSHG,0.6700000000000017
600380.XSHG,1.0199999999999818
300926.XSHE,2.460000000000001
688038.XSHG,0.17999999999999972
002140.XSHE,0.18000000000000682
300528.XSHE,0.20999999999999908
603019.XSHG,2.8700000000000045
000995.XSHE,0.0799999999999983
603598.XSHG,0.9499999999999993
000875.XSHE,0.04999999999999982
300180.XSHE,0.14000000000000057
300685.XSHE,1.2900000000000063
688292.XSHG,0.46999999999999886
601108.XSHG,0.02999999999999936
600573.XSHG,0.120000000000001
600266.XSHG,0.46000000000000085
605318.XSHG,0.16999999999999993
002749.XSHE,1.5699999999999932
300103.XSHE,0.16000000000000014
600331.XSHG,1.4399999999999977
600867.XSHG,5.220000000000027
600180.XSHG,0.060000000000002274
688663.XSHG,0.09999999999999787
603055.XSHG,0.2699999999999996
601888.XSHG,1.849999999999966
300435.XSHE,0.38000000000000256
300796.XSHE,0.13000000000000256
600425.XSHG,0.42999999999999616
300145.XSHE,0.5899999999999963
600456.XSHG,1.0100000000000051
688456.XSHG,0.5899999999999963
603577.XSHG,0.08999999999999986
603095.XSHG,0.1700000000000017
002677.XSHE,0.7199999999999989
300268.XSHE,0.6499999999999986
688036.XSHG,0.9399999999999977
300561.XSHE,2.6200000000000045
603589.XSHG,0.8400000000000034
688560.XSHG,0.2700000000000031
603596.XSHG,2.3100000000000023
300114.XSHE,8.900000000000034
002200.XSHE,0.16000000000000014
300198.XSHE,0.1999999999999993
688401.XSHG,1.2899999999999991
000059.XSHE,0.08999999999999986
600056.XSHG,0.8199999999999932
601788.XSHG,0.14000000000000057
600461.XSHG,0.7999999999999972
002386.XSHE,0.11999999999999922
300261.XSHE,0.36999999999999034
000812.XSHE,0.21000000000000085
002945.XSHE,0.030000000000001137
000705.XSHE,0.4399999999999977
003017.XSHE,0.5300000000000011
600367.XSHG,1.1400000000000006
600898.XSHG,0.08000000000000007
600345.XSHG,0.3999999999999986
688017.XSHG,5.740000000000009
001337.XSHE,0.21999999999999886
601766.XSHG,0.030000000000001137
300628.XSHE,5.290000000000077
301005.XSHE,0.7100000000000009
601128.XSHG,0.10999999999999943
300798.XSHE,0.1299999999999999
300281.XSHE,0.18999999999999773
300687.XSHE,0.710000000000008
002461.XSHE,0.15000000000000213
001289.XSHE,0.21999999999999886
300759.XSHE,0.7800000000000011
002110.XSHE,0.120000000000001
002228.XSHE,0.3100000000000023
002518.XSHE,2.3500000000000227
600734.XSHG,0.5900000000000034
300071.XSHE,0.6700000000000017
300049.XSHE,2.660000000000011
300596.XSHE,1.1099999999999994
603555.XSHG,0.020000000000000018
003041.XSHE,0.11999999999999744
300688.XSHE,3.950000000000003
002567.XSHE,0.4199999999999946
001203.XSHE,0.0600000000000005
301051.XSHE,0.0
600527.XSHG,0.269999999999996
002197.XSHE,0.490000000000002
688132.XSHG,0.020000000000003126
300485.XSHE,0.39000000000000057
000905.XSHE,0.05000000000000071
601918.XSHG,0.0
603496.XSHG,0.19999999999999574
002128.XSHE,0.6600000000000037
600576.XSHG,0.6600000000000001
002230.XSHE,14.769999999999982
300718.XSHE,0.4299999999999997
603948.XSHG,0.10000000000000142
002275.XSHE,0.6199999999999974
300191.XSHE,2.3400000000000034
603001.XSHG,0.09999999999999964
002187.XSHE,0.3000000000000007
000758.XSHE,0.5100000000000051
300395.XSHE,2.009999999999991
300285.XSHE,3.740000000000009
002640.XSHE,0.4899999999999949
300108.XSHE,0.11999999999999922
600250.XSHG,0.48999999999999844
603060.XSHG,0.3499999999999943
601825.XSHG,0.019999999999999574
300571.XSHE,1.2000000000000028
600353.XSHG,0.8499999999999943
603995.XSHG,1.1199999999999974
600157.XSHG,1.5300000000000011
605287.XSHG,0.1999999999999993
002599.XSHE,1.3200000000000003
300236.XSHE,0.8499999999999943
300708.XSHE,0.33999999999999986
603726.XSHG,0.18999999999999773
002779.XSHE,0.6199999999999974
603136.XSHG,1.1099999999999994
301026.XSHE,0.39000000000000057
002521.XSHE,0.2799999999999976
300872.XSHE,0.21999999999999886
603163.XSHG,1.2299999999999969
002756.XSHE,0.0
301367.XSHE,1.9899999999999807
600099.XSHG,0.7699999999999996
600859.XSHG,1.9399999999999977
603602.XSHG,0.1600000000000037
300107.XSHE,0.19999999999999574
001219.XSHE,0.5199999999999996
300405.XSHE,0.07000000000000028
600750.XSHG,8.370000000000005
002292.XSHE,0.6400000000000006
002635.XSHE,0.5299999999999869
000683.XSHE,1.1000000000000014
601107.XSHG,0.040000000000000036
603967.XSHG,0.11999999999999922
002101.XSHE,1.8400000000000034
300110.XSHE,0.05999999999999872
600160.XSHG,6.689999999999998
603779.XSHG,0.6999999999999993
301103.XSHE,2.1100000000000065
603990.XSHG,0.0
601059.XSHG,0.11000000000000121
600048.XSHG,3.1999999999999886
600319.XSHG,0.010000000000000675
002872.XSHE,0.04999999999999982
688114.XSHG,1.9099999999999966
601633.XSHG,1.9399999999999977
600909.XSHG,0.02999999999999936
300750.XSHE,5.589999999999975
301330.XSHE,0.20000000000000284
601058.XSHG,0.4200000000000017
000637.XSHE,1.1999999999999957
688512.XSHG,0.33999999999999986
001222.XSHE,0.120000000000001
605138.XSHG,0.02999999999999936
688282.XSHG,0.9099999999999966
600312.XSHG,0.8599999999999994
600455.XSHG,0.38000000000000256
002797.XSHE,0.030000000000001137
300933.XSHE,0.05000000000000071
002511.XSHE,3.030000000000001
002289.XSHE,0.11999999999999922
