code,date,low_close_diff
300256.XSHE,2021-06-21,-0.6000000000000014
002225.XSHE,2021-06-21,-0.08000000000000007
688588.XSHG,2021-06-21,-0.16000000000000014
300588.XSHE,2021-06-21,-1.0899999999999999
603269.XSHG,2021-06-21,-0.13000000000000078
605277.XSHG,2021-06-21,-0.15000000000000213
601668.XSHG,2021-06-21,-0.019999999999999574
300287.XSHE,2021-06-21,-4.950000000000003
002295.XSHE,2021-06-21,-0.1700000000000017
600858.XSHG,2021-06-21,-0.3500000000000014
603323.XSHG,2021-06-21,-0.04999999999999982
300166.XSHE,2021-06-21,-6.349999999999994
603676.XSHG,2021-06-21,-0.120000000000001
600536.XSHG,2021-06-21,-11.46999999999997
000929.XSHE,2021-06-21,-0.8300000000000018
600103.XSHG,2021-06-21,-0.09999999999999964
603015.XSHG,2021-06-21,-1.1799999999999997
688109.XSHG,2021-06-21,-0.8599999999999994
688698.XSHG,2021-06-21,-1.3999999999999986
000758.XSHE,2021-06-21,-0.6800000000000068
300595.XSHE,2021-06-21,-52.909999999999854
600352.XSHG,2021-06-21,0.0
300931.XSHE,2021-06-21,-0.28000000000000114
002048.XSHE,2021-06-21,-2.3100000000000023
002327.XSHE,2021-06-21,-0.6400000000000006
300789.XSHE,2021-06-21,-2.0
605001.XSHG,2021-06-21,-0.02999999999999936
002433.XSHE,2021-06-21,-0.13000000000000078
600105.XSHG,2021-06-21,-0.7000000000000028
002324.XSHE,2021-06-21,-0.730000000000004
002641.XSHE,2021-06-21,-0.35999999999999943
300618.XSHE,2021-06-21,-2.920000000000016
601390.XSHG,2021-06-21,-0.040000000000000036
002892.XSHE,2021-06-21,-0.6700000000000017
000533.XSHE,2021-06-21,-0.03000000000000025
002441.XSHE,2021-06-21,-0.9299999999999997
000950.XSHE,2021-06-21,-0.03999999999999915
300469.XSHE,2021-06-21,-1.7899999999999991
000989.XSHE,2021-06-21,-0.4799999999999969
600892.XSHG,2021-06-21,-0.129999999999999
688598.XSHG,2021-06-21,-13.240000000000009
603713.XSHG,2021-06-21,-0.6999999999999886
002352.XSHE,2021-06-21,-14.659999999999997
603882.XSHG,2021-06-21,-0.5200000000000102
603868.XSHG,2021-06-21,-3.960000000000001
300279.XSHE,2021-06-21,-2.3200000000000003
688678.XSHG,2021-06-21,-0.2700000000000031
600760.XSHG,2021-06-21,-30.409999999999968
000506.XSHE,2021-06-21,-0.03000000000000025
002606.XSHE,2021-06-21,-0.08000000000000185
300653.XSHE,2021-06-21,-2.8799999999999955
688219.XSHG,2021-06-21,-0.23000000000000043
601377.XSHG,2021-06-21,-0.11999999999999744
600576.XSHG,2021-06-21,-0.629999999999999
600327.XSHG,2021-06-21,-15.469999999999999
002231.XSHE,2021-06-21,-0.6799999999999997
603650.XSHG,2021-06-21,-2.6600000000000037
002403.XSHE,2021-06-21,-0.08999999999999986
600810.XSHG,2021-06-21,-0.6499999999999986
601600.XSHG,2021-06-21,-0.07000000000000028
002313.XSHE,2021-06-21,-0.46000000000000085
603326.XSHG,2021-06-21,-0.6400000000000006
002291.XSHE,2021-06-21,-0.30999999999999517
300699.XSHE,2021-06-21,-3.530000000000001
300828.XSHE,2021-06-21,-0.7699999999999996
300270.XSHE,2021-06-21,-0.8700000000000045
002377.XSHE,2021-06-21,-0.17999999999999972
600651.XSHG,2021-06-21,-112.47000000000116
688319.XSHG,2021-06-21,-1.9800000000000004
601881.XSHG,2021-06-21,-0.05000000000000071
003016.XSHE,2021-06-21,-0.23000000000000043
688700.XSHG,2021-06-21,-1.9500000000000028
300313.XSHE,2021-06-21,-0.0600000000000005
603363.XSHG,2021-06-21,-0.14999999999999858
600336.XSHG,2021-06-21,-0.5899999999999999
600854.XSHG,2021-06-21,-0.120000000000001
002788.XSHE,2021-06-21,-0.2700000000000031
600495.XSHG,2021-06-21,-0.14999999999999858
000856.XSHE,2021-06-21,-0.03999999999999915
603798.XSHG,2021-06-21,-0.6600000000000001
300338.XSHE,2021-06-21,-0.3099999999999987
600371.XSHG,2021-06-21,-0.28000000000000114
300232.XSHE,2021-06-21,-0.5799999999999983
000421.XSHE,2021-06-21,-0.5
002816.XSHE,2021-06-21,-0.8900000000000006
300157.XSHE,2021-06-21,-0.25
300762.XSHE,2021-06-21,-1.3299999999999983
605090.XSHG,2021-06-21,-1.2899999999999991
601226.XSHG,2021-06-21,-0.040000000000000036
601999.XSHG,2021-06-21,-0.1299999999999999
000877.XSHE,2021-06-21,0.0
000819.XSHE,2021-06-21,-0.6899999999999977
688101.XSHG,2021-06-21,-0.23000000000000043
300079.XSHE,2021-06-21,-4.140000000000001
000789.XSHE,2021-06-21,-0.1799999999999926
000153.XSHE,2021-06-21,-4.689999999999998
300161.XSHE,2021-06-21,-0.33999999999999986
600837.XSHG,2021-06-21,-1.8400000000000318
002695.XSHE,2021-06-21,-0.20999999999999375
600187.XSHG,2021-06-21,-0.370000000000001
603277.XSHG,2021-06-21,-0.3200000000000003
300328.XSHE,2021-06-21,-0.5
601618.XSHG,2021-06-21,-0.020000000000000018
002302.XSHE,2021-06-21,-0.8800000000000026
002833.XSHE,2021-06-21,-2.1000000000000085
300471.XSHE,2021-06-21,-3.280000000000001
603900.XSHG,2021-06-21,-0.28999999999999915
002412.XSHE,2021-06-21,-0.8100000000000023
002393.XSHE,2021-06-21,-0.34999999999999787
600657.XSHG,2021-06-21,-0.5
000519.XSHE,2021-06-21,-3.4200000000000017
002221.XSHE,2021-06-21,-0.0799999999999983
600375.XSHG,2021-06-21,-0.9699999999999989
600007.XSHG,2021-06-21,-1.7000000000000028
002241.XSHE,2021-06-21,-60.569999999999936
603186.XSHG,2021-06-21,-0.7800000000000011
600386.XSHG,2021-06-21,-0.10999999999999943
002960.XSHE,2021-06-21,-1.5599999999999952
600219.XSHG,2021-06-21,-0.07000000000000028
300477.XSHE,2021-06-21,-0.7100000000000009
000910.XSHE,2021-06-21,-0.9200000000000017
002493.XSHE,2021-06-21,-3.75
002721.XSHE,2021-06-21,-0.3699999999999992
688308.XSHG,2021-06-21,-4.459999999999994
300838.XSHE,2021-06-21,-0.23000000000000043
300856.XSHE,2021-06-21,-1.1099999999999994
300672.XSHE,2021-06-21,-2.4499999999999886
002530.XSHE,2021-06-21,0.0
002775.XSHE,2021-06-21,-0.03999999999999915
300120.XSHE,2021-06-21,-1.1099999999999994
688399.XSHG,2021-06-21,-15.280000000000001
000735.XSHE,2021-06-21,-0.490000000000002
002597.XSHE,2021-06-21,-2.3799999999999955
300635.XSHE,2021-06-21,-0.4399999999999977
002613.XSHE,2021-06-21,-0.2900000000000009
600883.XSHG,2021-06-21,-0.3300000000000054
300490.XSHE,2021-06-21,-1.0600000000000023
002370.XSHE,2021-06-21,-0.8099999999999987
002489.XSHE,2021-06-21,-0.8400000000000034
002665.XSHE,2021-06-21,-0.2699999999999996
688003.XSHG,2021-06-21,-2.9599999999999973
000534.XSHE,2021-06-21,-1.0799999999999983
605189.XSHG,2021-06-21,-0.8099999999999987
000058.XSHE,2021-06-21,-0.6099999999999994
000886.XSHE,2021-06-21,-0.08999999999999986
300052.XSHE,2021-06-21,-0.6700000000000017
002484.XSHE,2021-06-21,-0.9500000000000028
300676.XSHE,2021-06-21,-0.4300000000000068
002183.XSHE,2021-06-21,-4.040000000000006
603200.XSHG,2021-06-21,-0.2699999999999996
002215.XSHE,2021-06-21,-0.3999999999999986
000926.XSHE,2021-06-21,-0.14000000000000057
600959.XSHG,2021-06-21,-0.019999999999999574
603136.XSHG,2021-06-21,-0.38000000000000256
002981.XSHE,2021-06-21,-0.6799999999999997
601919.XSHG,2021-06-21,-0.75
605055.XSHG,2021-06-21,-0.1999999999999993
