code,date,low_close_diff
300256.XSHE,2021-06-09,-0.10000000000000142
002225.XSHE,2021-06-09,-0.08000000000000007
688588.XSHG,2021-06-09,0.0
300588.XSHE,2021-06-09,-1.1600000000000001
603269.XSHG,2021-06-09,-0.17999999999999972
605277.XSHG,2021-06-09,-0.05999999999999872
601668.XSHG,2021-06-09,-0.0600000000000005
300287.XSHE,2021-06-09,-0.8700000000000045
002295.XSHE,2021-06-09,-0.10999999999999943
600858.XSHG,2021-06-09,-0.3500000000000014
603323.XSHG,2021-06-09,-0.009999999999999787
300166.XSHE,2021-06-09,-3.549999999999983
603676.XSHG,2021-06-09,-0.05999999999999872
600536.XSHG,2021-06-09,-14.810000000000002
000929.XSHE,2021-06-09,-0.5
600103.XSHG,2021-06-09,-0.0600000000000005
603015.XSHG,2021-06-09,-0.16999999999999993
688109.XSHG,2021-06-09,-1.2999999999999972
688698.XSHG,2021-06-09,-0.33000000000000185
000758.XSHE,2021-06-09,-0.6800000000000068
300595.XSHE,2021-06-09,-53.27999999999997
600352.XSHG,2021-06-09,-1.1200000000000045
300931.XSHE,2021-06-09,-0.08999999999999986
002048.XSHE,2021-06-09,-0.960000000000008
002327.XSHE,2021-06-09,0.0
300789.XSHE,2021-06-09,-0.21000000000000085
605001.XSHG,2021-06-09,0.0
002433.XSHE,2021-06-09,-0.20999999999999908
600105.XSHG,2021-06-09,-4.759999999999998
002324.XSHE,2021-06-09,-2.6000000000000085
002641.XSHE,2021-06-09,-0.11999999999999744
300618.XSHE,2021-06-09,-3.6699999999999875
601390.XSHG,2021-06-09,-0.009999999999999787
002892.XSHE,2021-06-09,-4.009999999999998
000533.XSHE,2021-06-09,-0.1299999999999999
002441.XSHE,2021-06-09,-0.14000000000000057
000950.XSHE,2021-06-09,-0.120000000000001
300469.XSHE,2021-06-09,-2.6099999999999994
000989.XSHE,2021-06-09,-0.240000000000002
600892.XSHG,2021-06-09,-0.05999999999999872
688598.XSHG,2021-06-09,-5.77000000000001
603713.XSHG,2021-06-09,-2.4000000000000057
002352.XSHE,2021-06-09,-3.490000000000009
603882.XSHG,2021-06-09,-7.530000000000001
603868.XSHG,2021-06-09,-0.4399999999999977
300279.XSHE,2021-06-09,-0.46000000000000085
688678.XSHG,2021-06-09,-0.5699999999999967
600760.XSHG,2021-06-09,-11.04000000000002
000506.XSHE,2021-06-09,-0.0600000000000005
002606.XSHE,2021-06-09,-0.21000000000000085
300653.XSHE,2021-06-09,-2.3100000000000023
688219.XSHG,2021-06-09,-0.9400000000000013
601377.XSHG,2021-06-09,-0.1999999999999993
600576.XSHG,2021-06-09,-0.4700000000000024
600327.XSHG,2021-06-09,-4.739999999999995
002231.XSHE,2021-06-09,-0.14999999999999858
603650.XSHG,2021-06-09,-2.0700000000000003
002403.XSHE,2021-06-09,-0.05000000000000071
600810.XSHG,2021-06-09,-5.0
601600.XSHG,2021-06-09,-0.10999999999999943
002313.XSHE,2021-06-09,-0.46000000000000085
603326.XSHG,2021-06-09,-1.4600000000000009
002291.XSHE,2021-06-09,-0.12000000000000455
300699.XSHE,2021-06-09,-0.6599999999999966
300828.XSHE,2021-06-09,-0.1999999999999993
300270.XSHE,2021-06-09,-0.6099999999999994
002377.XSHE,2021-06-09,-0.13000000000000078
600651.XSHG,2021-06-09,-1462.0499999999993
688319.XSHG,2021-06-09,-0.15000000000000568
601881.XSHG,2021-06-09,-0.049999999999998934
003016.XSHE,2021-06-09,-1.1400000000000006
300313.XSHE,2021-06-09,-2.030000000000001
603363.XSHG,2021-06-09,-0.40000000000000036
600336.XSHG,2021-06-09,-0.09999999999999787
600854.XSHG,2021-06-09,-0.3099999999999987
002788.XSHE,2021-06-09,-0.3000000000000007
600495.XSHG,2021-06-09,-0.08000000000000185
000856.XSHE,2021-06-09,-0.21999999999999886
603798.XSHG,2021-06-09,-0.4599999999999973
300338.XSHE,2021-06-09,-0.9299999999999997
600371.XSHG,2021-06-09,-0.20000000000000284
300232.XSHE,2021-06-09,-0.480000000000004
000421.XSHE,2021-06-09,-1.2000000000000028
002816.XSHE,2021-06-09,-0.41999999999999815
