code,date,low_close_diff
300256.XSHE,2021-11-26,-0.33000000000000185
002225.XSHE,2021-11-26,-0.21000000000000085
688588.XSHG,2021-11-26,-0.040000000000000924
300588.XSHE,2021-11-26,-0.9499999999999993
603269.XSHG,2021-11-26,-0.09999999999999964
605277.XSHG,2021-11-26,-0.6100000000000065
601668.XSHG,2021-11-26,0.0
300287.XSHE,2021-11-26,-3.0899999999999963
002295.XSHE,2021-11-26,-0.019999999999999574
600858.XSHG,2021-11-26,-0.28000000000000114
603323.XSHG,2021-11-26,-0.040000000000000036
300166.XSHE,2021-11-26,-7.659999999999997
603676.XSHG,2021-11-26,-0.15000000000000036
600536.XSHG,2021-11-26,-6.9599999999999795
000929.XSHE,2021-11-26,-0.3999999999999986
600103.XSHG,2021-11-26,-0.16000000000000014
603015.XSHG,2021-11-26,-0.3400000000000034
688109.XSHG,2021-11-26,-0.5799999999999983
688698.XSHG,2021-11-26,0.0
688800.XSHG,2021-11-26,-10.150000000000006
000758.XSHE,2021-11-26,-4.099999999999994
300595.XSHE,2021-11-26,-1.240000000000009
600352.XSHG,2021-11-26,-0.18999999999999773
300931.XSHE,2021-11-26,-0.040000000000000924
002048.XSHE,2021-11-26,-0.8400000000000034
002327.XSHE,2021-11-26,-1.5
300789.XSHE,2021-11-26,-0.0899999999999963
605001.XSHG,2021-11-26,-0.040000000000000924
002433.XSHE,2021-11-26,-0.6699999999999982
600105.XSHG,2021-11-26,-0.8100000000000023
002324.XSHE,2021-11-26,-0.6500000000000057
002641.XSHE,2021-11-26,-0.120000000000001
300618.XSHE,2021-11-26,-4.489999999999981
601390.XSHG,2021-11-26,-0.009999999999999787
002892.XSHE,2021-11-26,-0.36999999999999744
000533.XSHE,2021-11-26,-0.5599999999999987
002441.XSHE,2021-11-26,-0.240000000000002
000950.XSHE,2021-11-26,-0.09999999999999964
300469.XSHE,2021-11-26,-10.019999999999996
000989.XSHE,2021-11-26,-0.519999999999996
600892.XSHG,2021-11-26,-0.11999999999999744
688598.XSHG,2021-11-26,-20.79000000000002
603713.XSHG,2021-11-26,-1.210000000000008
002352.XSHE,2021-11-26,-1.1899999999999977
301046.XSHE,2021-11-26,-1.6000000000000014
688212.XSHG,2021-11-26,-1.6599999999999966
603882.XSHG,2021-11-26,-2.969999999999999
001211.XSHE,2021-11-26,-0.18999999999999773
603868.XSHG,2021-11-26,-0.00999999999999801
300279.XSHE,2021-11-26,-0.22999999999999687
688678.XSHG,2021-11-26,-0.28000000000000114
600760.XSHG,2021-11-26,-5.610000000000014
000506.XSHE,2021-11-26,-0.09000000000000163
002606.XSHE,2021-11-26,-2.559999999999995
300653.XSHE,2021-11-26,-0.7000000000000028
688219.XSHG,2021-11-26,-0.03999999999999915
601377.XSHG,2021-11-26,0.0
600576.XSHG,2021-11-26,-0.1899999999999995
600327.XSHG,2021-11-26,-2.1400000000000006
002231.XSHE,2021-11-26,-0.3099999999999987
603650.XSHG,2021-11-26,-0.6099999999999994
002403.XSHE,2021-11-26,-0.08999999999999986
600810.XSHG,2021-11-26,-1.8100000000000023
601600.XSHG,2021-11-26,-0.019999999999999574
002313.XSHE,2021-11-26,-0.31999999999999673
603326.XSHG,2021-11-26,-0.07000000000000028
002291.XSHE,2021-11-26,-0.509999999999998
300699.XSHE,2021-11-26,-1.3700000000000045
300828.XSHE,2021-11-26,-3.09
300270.XSHE,2021-11-26,-0.8699999999999974
002377.XSHE,2021-11-26,-0.40000000000000036
600651.XSHG,2021-11-26,0.0
688425.XSHG,2021-11-26,0.0
688319.XSHG,2021-11-26,-0.4799999999999969
601881.XSHG,2021-11-26,-0.02999999999999936
003016.XSHE,2021-11-26,-0.08000000000000007
688700.XSHG,2021-11-26,-0.9399999999999977
300313.XSHE,2021-11-26,-0.0799999999999983
603363.XSHG,2021-11-26,-0.10999999999999943
600336.XSHG,2021-11-26,-0.28999999999999915
600854.XSHG,2021-11-26,-3.3000000000000007
002788.XSHE,2021-11-26,-0.11999999999999744
600495.XSHG,2021-11-26,-0.15000000000000213
000856.XSHE,2021-11-26,-0.08000000000000007
603798.XSHG,2021-11-26,-0.25
300338.XSHE,2021-11-26,-0.22000000000000242
600371.XSHG,2021-11-26,-0.35999999999999943
300232.XSHE,2021-11-26,-0.6800000000000068
000421.XSHE,2021-11-26,-0.09999999999999432
002816.XSHE,2021-11-26,-0.17999999999999972
300157.XSHE,2021-11-26,-0.6099999999999994
300762.XSHE,2021-11-26,-0.5600000000000023
605090.XSHG,2021-11-26,-0.259999999999998
601226.XSHG,2021-11-26,-0.06999999999999851
601999.XSHG,2021-11-26,-0.04999999999999982
000877.XSHE,2021-11-26,0.0
000819.XSHE,2021-11-26,-1.0300000000000011
688101.XSHG,2021-11-26,-1.1700000000000017
300079.XSHE,2021-11-26,-2.509999999999991
000789.XSHE,2021-11-26,-0.13000000000000966
000153.XSHE,2021-11-26,-2.1500000000000057
300161.XSHE,2021-11-26,-0.36999999999999744
600837.XSHG,2021-11-26,0.0
002695.XSHE,2021-11-26,-0.3399999999999963
600187.XSHG,2021-11-26,-0.14000000000000057
603277.XSHG,2021-11-26,-0.019999999999999574
301055.XSHE,2021-11-26,-0.370000000000001
300328.XSHE,2021-11-26,-1.009999999999998
601618.XSHG,2021-11-26,-0.03000000000000025
002302.XSHE,2021-11-26,0.0
002833.XSHE,2021-11-26,-1.1500000000000057
300471.XSHE,2021-11-26,-2.7700000000000102
603900.XSHG,2021-11-26,-0.0600000000000005
002412.XSHE,2021-11-26,-0.0799999999999983
002393.XSHE,2021-11-26,-0.4299999999999997
600657.XSHG,2021-11-26,-0.3299999999999983
000519.XSHE,2021-11-26,-5.6200000000000045
002221.XSHE,2021-11-26,-0.1700000000000017
600375.XSHG,2021-11-26,-0.8599999999999994
600007.XSHG,2021-11-26,-0.7199999999999989
002241.XSHE,2021-11-26,-12.710000000000036
603186.XSHG,2021-11-26,-0.6099999999999994
600386.XSHG,2021-11-26,-0.23000000000000043
002960.XSHE,2021-11-26,-3.8399999999999963
600219.XSHG,2021-11-26,-0.07000000000000028
603286.XSHG,2021-11-26,-0.379999999999999
300477.XSHE,2021-11-26,-1.8699999999999974
000910.XSHE,2021-11-26,-0.14999999999999858
002493.XSHE,2021-11-26,-4.509999999999991
002721.XSHE,2021-11-26,-0.4499999999999993
688308.XSHG,2021-11-26,-0.37000000000000455
300838.XSHE,2021-11-26,-0.03999999999999915
300856.XSHE,2021-11-26,-0.9600000000000009
300672.XSHE,2021-11-26,-6.769999999999982
002530.XSHE,2021-11-26,-0.870000000000001
002775.XSHE,2021-11-26,-0.14000000000000057
300120.XSHE,2021-11-26,-0.6099999999999994
688399.XSHG,2021-11-26,-1.1200000000000045
000735.XSHE,2021-11-26,-0.05999999999999517
002597.XSHE,2021-11-26,-3.780000000000001
300635.XSHE,2021-11-26,-0.23999999999999844
002613.XSHE,2021-11-26,-0.10999999999999943
600883.XSHG,2021-11-26,-1.1300000000000026
300490.XSHE,2021-11-26,-1.730000000000004
002370.XSHE,2021-11-26,-0.02999999999999936
002489.XSHE,2021-11-26,-0.11999999999999744
002665.XSHE,2021-11-26,-0.4100000000000037
688003.XSHG,2021-11-26,-1.4799999999999969
000534.XSHE,2021-11-26,-0.8399999999999892
605189.XSHG,2021-11-26,-0.3099999999999987
000058.XSHE,2021-11-26,-0.08999999999999986
000886.XSHE,2021-11-26,-0.05999999999999872
300052.XSHE,2021-11-26,-2.7099999999999937
002484.XSHE,2021-11-26,-1.8900000000000006
