code,date,low_close_diff
300256.XSHE,2023-04-19,0.05000000000000071
002225.XSHE,2023-04-19,0.08999999999999986
688247.XSHG,2023-04-19,0.7300000000000022
688588.XSHG,2023-04-19,0.6999999999999993
300588.XSHE,2023-04-19,0.41000000000000014
603269.XSHG,2023-04-19,0.17999999999999972
605277.XSHG,2023-04-19,0.5899999999999999
601668.XSHG,2023-04-19,0.4800000000000004
300287.XSHE,2023-04-19,1.3599999999999994
002295.XSHE,2023-04-19,0.27000000000000135
301112.XSHE,2023-04-19,0.38000000000000256
600858.XSHG,2023-04-19,0.8999999999999986
603323.XSHG,2023-04-19,0.11000000000000032
603163.XSHG,2023-04-19,1.7800000000000011
300166.XSHE,2023-04-19,5.789999999999992
603676.XSHG,2023-04-19,0.41999999999999993
600536.XSHG,2023-04-19,12.649999999999977
000929.XSHE,2023-04-19,0.25
688173.XSHG,2023-04-19,0.41999999999999815
600103.XSHG,2023-04-19,0.4299999999999997
603015.XSHG,2023-04-19,0.3500000000000014
688109.XSHG,2023-04-19,0.5900000000000034
688698.XSHG,2023-04-19,0.6500000000000021
688800.XSHG,2023-04-19,1.5400000000000063
000758.XSHE,2023-04-19,1.710000000000008
300595.XSHE,2023-04-19,5.230000000000018
600352.XSHG,2023-04-19,3.109999999999985
300931.XSHE,2023-04-19,0.1299999999999999
002048.XSHE,2023-04-19,1.7600000000000051
002327.XSHE,2023-04-19,1.0400000000000063
300789.XSHE,2023-04-19,1.3100000000000023
605001.XSHG,2023-04-19,0.16000000000000014
002433.XSHE,2023-04-19,0.25
600105.XSHG,2023-04-19,3.719999999999999
002324.XSHE,2023-04-19,4.3999999999999915
002641.XSHE,2023-04-19,0.379999999999999
300618.XSHE,2023-04-19,0.5600000000000023
601390.XSHG,2023-04-19,0.46000000000000085
002892.XSHE,2023-04-19,0.5700000000000003
000533.XSHE,2023-04-19,0.0600000000000005
002441.XSHE,2023-04-19,0.5500000000000043
301299.XSHE,2023-04-19,3.6700000000000017
000950.XSHE,2023-04-19,0.2599999999999998
300469.XSHE,2023-04-19,2.8900000000000006
000989.XSHE,2023-04-19,0.8999999999999915
600892.XSHG,2023-04-19,1.8700000000000045
688598.XSHG,2023-04-19,10.120000000000005
603713.XSHG,2023-04-19,3.430000000000007
002352.XSHE,2023-04-19,3.8499999999999943
301046.XSHE,2023-04-19,0.5799999999999983
688212.XSHG,2023-04-19,1.059999999999988
603882.XSHG,2023-04-19,1.269999999999996
001211.XSHE,2023-04-19,0.25
603868.XSHG,2023-04-19,2.690000000000012
300279.XSHE,2023-04-19,0.6899999999999977
688678.XSHG,2023-04-19,0.16000000000000014
600760.XSHG,2023-04-19,3.6999999999999886
000506.XSHE,2023-04-19,0.6600000000000001
002606.XSHE,2023-04-19,0.21000000000000085
300653.XSHE,2023-04-19,2.219999999999999
688219.XSHG,2023-04-19,0.15000000000000036
301153.XSHE,2023-04-19,5.480000000000018
301269.XSHE,2023-04-19,3.8700000000000045
601377.XSHG,2023-04-19,0.28999999999999915
600576.XSHG,2023-04-19,0.5300000000000011
688282.XSHG,2023-04-19,0.7100000000000009
600327.XSHG,2023-04-19,0.1799999999999926
002231.XSHE,2023-04-19,0.36999999999999744
603650.XSHG,2023-04-19,1.5200000000000031
002403.XSHE,2023-04-19,0.3200000000000003
600810.XSHG,2023-04-19,0.3400000000000034
601600.XSHG,2023-04-19,0.16999999999999993
002313.XSHE,2023-04-19,0.490000000000002
603326.XSHG,2023-04-19,0.35999999999999943
002291.XSHE,2023-04-19,1.0199999999999996
300699.XSHE,2023-04-19,0.9500000000000028
300828.XSHE,2023-04-19,0.0
300270.XSHE,2023-04-19,1.0100000000000051
002377.XSHE,2023-04-19,0.08000000000000007
600651.XSHG,2023-04-19,843.4900000000016
603291.XSHG,2023-04-19,0.0
688425.XSHG,2023-04-19,0.1299999999999999
688319.XSHG,2023-04-19,0.28999999999999915
601881.XSHG,2023-04-19,0.25
003016.XSHE,2023-04-19,0.0
688700.XSHG,2023-04-19,2.780000000000001
300313.XSHE,2023-04-19,0.6499999999999986
603363.XSHG,2023-04-19,0.08000000000000185
600336.XSHG,2023-04-19,0.3299999999999983
600854.XSHG,2023-04-19,0.4400000000000013
002788.XSHE,2023-04-19,0.370000000000001
301273.XSHE,2023-04-19,0.6899999999999977
000670.XSHE,2023-04-19,0.9399999999999977
600495.XSHG,2023-04-19,0.3000000000000007
000856.XSHE,2023-04-19,0.0
603798.XSHG,2023-04-19,0.2700000000000031
300338.XSHE,2023-04-19,0.26000000000000156
600371.XSHG,2023-04-19,0.519999999999996
300232.XSHE,2023-04-19,1.269999999999996
000421.XSHE,2023-04-19,0.6199999999999974
002816.XSHE,2023-04-19,0.1999999999999993
300157.XSHE,2023-04-19,0.35999999999999943
300762.XSHE,2023-04-19,1.4499999999999957
605090.XSHG,2023-04-19,0.6300000000000026
601226.XSHG,2023-04-19,0.2400000000000002
601999.XSHG,2023-04-19,0.08000000000000007
000877.XSHE,2023-04-19,1.2800000000000011
000819.XSHE,2023-04-19,2.8300000000000125
001318.XSHE,2023-04-19,0.03999999999999915
