code,low_close_diff
603398.XSHG,-8.75
600871.XSHG,-0.08000000000000007
600215.XSHG,-0.46999999999999886
000521.XSHE,-0.41999999999999815
688221.XSHG,-0.25
600311.XSHG,-0.08999999999999986
002119.XSHE,-1.6299999999999955
600621.XSHG,-79.9399999999996
000421.XSHE,-2.2900000000000063
601155.XSHG,-1.1799999999999997
601020.XSHG,-0.16000000000000014
300690.XSHE,-2.239999999999995
301333.XSHE,-1.4699999999999989
002133.XSHE,-0.25
300536.XSHE,-3.269999999999996
003016.XSHE,-0.07000000000000028
002577.XSHE,-0.23000000000000043
000545.XSHE,-0.5500000000000007
600151.XSHG,-0.759999999999998
600815.XSHG,-0.3200000000000003
603739.XSHG,-0.3299999999999983
000607.XSHE,-0.6000000000000014
002369.XSHE,-0.7799999999999976
300011.XSHE,-0.5899999999999963
600888.XSHG,-2.780000000000001
301216.XSHE,-3.289999999999999
002631.XSHE,-0.21000000000000085
002552.XSHE,-1.509999999999998
688062.XSHG,-0.20999999999999908
000514.XSHE,-1.0999999999999979
301167.XSHE,-0.26000000000000156
601106.XSHG,-0.06999999999999984
600649.XSHG,-2.280000000000001
600184.XSHG,-0.6200000000000045
600297.XSHG,-0.1899999999999995
002970.XSHE,-0.5899999999999963
600429.XSHG,-0.05999999999999961
600537.XSHG,-2.0500000000000007
300649.XSHE,-0.39000000000000057
688586.XSHG,-0.5300000000000011
688037.XSHG,-3.8400000000000034
688059.XSHG,-6.519999999999996
002632.XSHE,-1.0500000000000043
688786.XSHG,-4.119999999999997
300267.XSHE,-0.5200000000000031
301025.XSHE,-0.19000000000000128
688058.XSHG,-0.9300000000000068
688002.XSHG,-0.759999999999998
002543.XSHE,-4.030000000000001
603607.XSHG,-0.18999999999999773
688385.XSHG,-1.4500000000000028
600676.XSHG,-1.019999999999996
002224.XSHE,-1.7600000000000051
002556.XSHE,-3.8100000000000023
301001.XSHE,-0.240000000000002
002474.XSHE,-0.3100000000000023
688006.XSHG,-1.2199999999999989
002522.XSHE,-0.4299999999999997
688067.XSHG,-0.240000000000002
000985.XSHE,-2.5
002296.XSHE,-1.1799999999999997
000955.XSHE,-0.16999999999999993
300806.XSHE,-2.719999999999999
601233.XSHG,-1.6299999999999955
600802.XSHG,-0.16999999999999815
600501.XSHG,-0.9400000000000048
300545.XSHE,-1.2399999999999949
000961.XSHE,-0.370000000000001
301188.XSHE,-0.1999999999999993
603906.XSHG,-3.75
601949.XSHG,-0.04999999999999982
002430.XSHE,-4.640000000000001
600236.XSHG,-1.1899999999999977
600860.XSHG,-0.5899999999999999
301298.XSHE,-0.14000000000000057
001266.XSHE,-1.0899999999999963
601118.XSHG,-0.04999999999999982
002753.XSHE,-2.309999999999995
601577.XSHG,-0.04999999999999982
688606.XSHG,-0.9200000000000017
300456.XSHE,-0.9799999999999898
688613.XSHG,-0.33000000000000185
000557.XSHE,-1.8100000000000023
002405.XSHE,-0.6899999999999977
301115.XSHE,-0.2100000000000044
603010.XSHG,-1.8599999999999994
003005.XSHE,-0.23999999999999844
301155.XSHE,-6.909999999999997
300273.XSHE,-0.6999999999999993
000752.XSHE,-0.25
000627.XSHE,-0.8800000000000097
002687.XSHE,-0.129999999999999
600578.XSHG,-1.4400000000000013
603227.XSHG,-1.7299999999999969
603800.XSHG,-2.019999999999996
002061.XSHE,-0.1399999999999988
300907.XSHE,-0.9000000000000021
603825.XSHG,-1.1499999999999986
688129.XSHG,-0.1399999999999988
000860.XSHE,-0.6599999999999966
300979.XSHE,-0.3199999999999932
600018.XSHG,-0.09999999999999964
002353.XSHE,-5.789999999999964
603366.XSHG,-0.9499999999999993
300444.XSHE,-0.5300000000000011
688089.XSHG,-0.8099999999999952
