code,date,low_close_diff
300256.XSHE,2022-08-05,-0.17999999999999972
002225.XSHE,2022-08-05,-0.27000000000000135
688588.XSHG,2022-08-05,-0.5999999999999996
300588.XSHE,2022-08-05,-0.5999999999999979
603269.XSHG,2022-08-05,-0.21999999999999886
605277.XSHG,2022-08-05,-0.7300000000000004
601668.XSHG,2022-08-05,-0.16000000000000014
300287.XSHE,2022-08-05,-2.219999999999999
002295.XSHE,2022-08-05,-0.379999999999999
301112.XSHE,2022-08-05,-0.6499999999999986
600858.XSHG,2022-08-05,-0.4200000000000017
603323.XSHG,2022-08-05,-0.1899999999999995
300166.XSHE,2022-08-05,-4.109999999999985
603676.XSHG,2022-08-05,-0.1899999999999995
600536.XSHG,2022-08-05,-25.49000000000001
000929.XSHE,2022-08-05,-0.11999999999999744
688173.XSHG,2022-08-05,-4.830000000000005
600103.XSHG,2022-08-05,-0.2599999999999998
603015.XSHG,2022-08-05,-0.5299999999999976
688109.XSHG,2022-08-05,-2.1799999999999997
688698.XSHG,2022-08-05,-0.5100000000000016
688800.XSHG,2022-08-05,-3.990000000000009
000758.XSHE,2022-08-05,-2.219999999999999
300595.XSHE,2022-08-05,-13.57000000000005
600352.XSHG,2022-08-05,-2.9099999999999966
300931.XSHE,2022-08-05,-0.11000000000000121
002048.XSHE,2022-08-05,-1.6099999999999994
002327.XSHE,2022-08-05,-1.9699999999999989
300789.XSHE,2022-08-05,-1.2899999999999991
605001.XSHG,2022-08-05,-0.16999999999999993
002433.XSHE,2022-08-05,-0.33999999999999986
600105.XSHG,2022-08-05,-0.9299999999999997
002324.XSHE,2022-08-05,-5.5400000000000205
002641.XSHE,2022-08-05,-1.0700000000000003
300618.XSHE,2022-08-05,-3.780000000000001
601390.XSHG,2022-08-05,-0.1299999999999999
002892.XSHE,2022-08-05,-1.3099999999999952
000533.XSHE,2022-08-05,-0.3200000000000003
002441.XSHE,2022-08-05,-0.9499999999999957
000950.XSHE,2022-08-05,-0.1899999999999995
300469.XSHE,2022-08-05,-0.8900000000000006
000989.XSHE,2022-08-05,-0.6499999999999986
600892.XSHG,2022-08-05,-0.6600000000000001
688598.XSHG,2022-08-05,-3.019999999999982
