code,date,low_close_diff
300256.XSHE,2022-04-26,-0.35999999999999943
002225.XSHE,2022-04-26,-0.020000000000000462
688588.XSHG,2022-04-26,-0.05000000000000071
300588.XSHE,2022-04-26,-0.1999999999999993
603269.XSHG,2022-04-26,-0.040000000000000924
605277.XSHG,2022-04-26,-0.14999999999999858
601668.XSHG,2022-04-26,-0.39000000000000057
300287.XSHE,2022-04-26,-0.11999999999999744
002295.XSHE,2022-04-26,-0.040000000000000924
600858.XSHG,2022-04-26,-0.21000000000000085
603323.XSHG,2022-04-26,-0.14000000000000057
300166.XSHE,2022-04-26,-0.5599999999999739
603676.XSHG,2022-04-26,-0.08000000000000007
600536.XSHG,2022-04-26,-2.119999999999976
000929.XSHE,2022-04-26,-0.10000000000000142
688173.XSHG,2022-04-26,0.0
600103.XSHG,2022-04-26,-0.05000000000000071
603015.XSHG,2022-04-26,-0.019999999999999574
688109.XSHG,2022-04-26,-0.17999999999999972
688698.XSHG,2022-04-26,-0.08000000000000007
688800.XSHG,2022-04-26,-4.38000000000001
000758.XSHE,2022-04-26,-0.1700000000000017
300595.XSHE,2022-04-26,-3.7199999999999704
600352.XSHG,2022-04-26,-0.7600000000000193
300931.XSHE,2022-04-26,-0.08999999999999986
002048.XSHE,2022-04-26,-0.8299999999999983
002327.XSHE,2022-04-26,-1.8200000000000074
300789.XSHE,2022-04-26,-0.17999999999999972
605001.XSHG,2022-04-26,0.0
002433.XSHE,2022-04-26,-0.28999999999999915
600105.XSHG,2022-04-26,-0.3500000000000014
002324.XSHE,2022-04-26,-2.2700000000000102
002641.XSHE,2022-04-26,-0.05999999999999872
300618.XSHE,2022-04-26,-0.3499999999999943
601390.XSHG,2022-04-26,-0.35999999999999943
002892.XSHE,2022-04-26,-0.28000000000000114
000533.XSHE,2022-04-26,-0.04999999999999982
002441.XSHE,2022-04-26,-0.10000000000000142
000950.XSHE,2022-04-26,-0.08999999999999986
300469.XSHE,2022-04-26,-1.269999999999996
000989.XSHE,2022-04-26,0.0
600892.XSHG,2022-04-26,-1.2199999999999989
688598.XSHG,2022-04-26,-7.489999999999981
603713.XSHG,2022-04-26,-2.1799999999999926
002352.XSHE,2022-04-26,-1.049999999999983
301046.XSHE,2022-04-26,-0.38000000000000256
688212.XSHG,2022-04-26,-1.9600000000000009
603882.XSHG,2022-04-26,-3.5400000000000063
001211.XSHE,2022-04-26,-0.03999999999999915
603868.XSHG,2022-04-26,-0.28999999999999915
300279.XSHE,2022-04-26,-0.28999999999999915
688678.XSHG,2022-04-26,-0.05000000000000071
600760.XSHG,2022-04-26,-3.599999999999966
000506.XSHE,2022-04-26,-0.03000000000000025
002606.XSHE,2022-04-26,-0.03999999999999915
300653.XSHE,2022-04-26,-0.20000000000000284
688219.XSHG,2022-04-26,-0.019999999999999574
601377.XSHG,2022-04-26,-0.08000000000000007
600576.XSHG,2022-04-26,0.0
688282.XSHG,2022-04-26,-0.07000000000000028
600327.XSHG,2022-04-26,-0.4900000000000091
002231.XSHE,2022-04-26,-0.030000000000001137
603650.XSHG,2022-04-26,-0.3299999999999983
002403.XSHE,2022-04-26,-1.2400000000000002
600810.XSHG,2022-04-26,-0.2700000000000031
601600.XSHG,2022-04-26,-0.02999999999999936
002313.XSHE,2022-04-26,-0.13000000000000256
603326.XSHG,2022-04-26,-0.019999999999999574
002291.XSHE,2022-04-26,0.0
300699.XSHE,2022-04-26,-0.28000000000000114
300828.XSHE,2022-04-26,-0.019999999999999574
300270.XSHE,2022-04-26,-1.610000000000003
002377.XSHE,2022-04-26,0.0
600651.XSHG,2022-04-26,-168.6999999999989
688425.XSHG,2022-04-26,-0.020000000000000018
688319.XSHG,2022-04-26,-0.14000000000000057
601881.XSHG,2022-04-26,-0.13000000000000078
003016.XSHE,2022-04-26,-0.03999999999999915
688700.XSHG,2022-04-26,-0.10000000000000142
300313.XSHE,2022-04-26,-0.14000000000000057
603363.XSHG,2022-04-26,0.0
600336.XSHG,2022-04-26,-1.4499999999999993
600854.XSHG,2022-04-26,-3.3599999999999994
002788.XSHE,2022-04-26,-0.3000000000000007
600495.XSHG,2022-04-26,-0.08000000000000185
000856.XSHE,2022-04-26,-0.19000000000000128
603798.XSHG,2022-04-26,-0.19000000000000128
300338.XSHE,2022-04-26,-0.13000000000000256
600371.XSHG,2022-04-26,-0.4000000000000057
300232.XSHE,2022-04-26,-0.18999999999999773
000421.XSHE,2022-04-26,-1.4299999999999997
002816.XSHE,2022-04-26,-0.7499999999999982
300157.XSHE,2022-04-26,-0.05999999999999872
300762.XSHE,2022-04-26,-0.46000000000000085
605090.XSHG,2022-04-26,-0.40000000000000213
601226.XSHG,2022-04-26,-0.040000000000000036
601999.XSHG,2022-04-26,-0.009999999999999787
000877.XSHE,2022-04-26,-0.8100000000000023
000819.XSHE,2022-04-26,-0.5100000000000051
688101.XSHG,2022-04-26,-0.02000000000000135
300079.XSHE,2022-04-26,-0.38000000000000256
000789.XSHE,2022-04-26,-0.3100000000000023
000153.XSHE,2022-04-26,-0.10999999999999943
300161.XSHE,2022-04-26,0.0
600837.XSHG,2022-04-26,-0.6999999999999886
002695.XSHE,2022-04-26,-0.8000000000000043
600187.XSHG,2022-04-26,-0.14000000000000057
688281.XSHG,2022-04-26,-0.009999999999990905
603277.XSHG,2022-04-26,-0.17999999999999972
301055.XSHE,2022-04-26,-1.4100000000000001
300328.XSHE,2022-04-26,-0.44999999999999574
601618.XSHG,2022-04-26,-0.06000000000000005
002302.XSHE,2022-04-26,-0.2900000000000027
002833.XSHE,2022-04-26,-0.20999999999999375
300471.XSHE,2022-04-26,-0.46000000000000085
688331.XSHG,2022-04-26,-0.46999999999999886
603900.XSHG,2022-04-26,-0.0600000000000005
002412.XSHE,2022-04-26,-0.06999999999999318
002393.XSHE,2022-04-26,-0.26000000000000156
600657.XSHG,2022-04-26,-3.1500000000000057
000519.XSHE,2022-04-26,-1.789999999999992
002221.XSHE,2022-04-26,-0.17999999999999972
600375.XSHG,2022-04-26,-0.10999999999999943
600007.XSHG,2022-04-26,-0.8900000000000006
002241.XSHE,2022-04-26,-5.780000000000086
603186.XSHG,2022-04-26,-0.10000000000000142
600386.XSHG,2022-04-26,-0.23000000000000043
002960.XSHE,2022-04-26,-1.3700000000000045
600219.XSHG,2022-04-26,-0.14999999999999858
603286.XSHG,2022-04-26,-0.2599999999999998
300477.XSHE,2022-04-26,-0.8399999999999963
000910.XSHE,2022-04-26,-0.2699999999999996
002493.XSHE,2022-04-26,-5.110000000000014
002721.XSHE,2022-04-26,-0.0600000000000005
688308.XSHG,2022-04-26,-0.5700000000000003
300838.XSHE,2022-04-26,-0.05000000000000071
300856.XSHE,2022-04-26,-4.719999999999999
300672.XSHE,2022-04-26,-0.5499999999999972
301212.XSHE,2022-04-26,-8.589999999999996
002530.XSHE,2022-04-26,-0.05999999999999872
002775.XSHE,2022-04-26,0.0
300120.XSHE,2022-04-26,-0.09999999999999787
688399.XSHG,2022-04-26,-3.759999999999991
000735.XSHE,2022-04-26,-0.17999999999999972
002597.XSHE,2022-04-26,-7.659999999999997
300635.XSHE,2022-04-26,-0.759999999999998
002613.XSHE,2022-04-26,-0.10999999999999943
600883.XSHG,2022-04-26,-0.4299999999999997
300490.XSHE,2022-04-26,-0.019999999999999574
002370.XSHE,2022-04-26,-1.9399999999999995
002489.XSHE,2022-04-26,-0.480000000000004
002665.XSHE,2022-04-26,-0.28000000000000114
688003.XSHG,2022-04-26,-0.019999999999999574
000534.XSHE,2022-04-26,0.0
605189.XSHG,2022-04-26,0.0
000058.XSHE,2022-04-26,0.0
000886.XSHE,2022-04-26,-0.08999999999999986
300052.XSHE,2022-04-26,-0.490000000000002
002484.XSHE,2022-04-26,-0.2400000000000091
001288.XSHE,2022-04-26,-0.13000000000000078
300676.XSHE,2022-04-26,-0.28000000000000114
002183.XSHE,2022-04-26,-0.8999999999999915
603200.XSHG,2022-04-26,-0.010000000000001563
002215.XSHE,2022-04-26,-0.7199999999999989
000926.XSHE,2022-04-26,-0.10000000000000142
600959.XSHG,2022-04-26,-0.02999999999999936
