code,low_close_diff
603398.XSHG,-0.060000000000002274
600871.XSHG,-0.02999999999999936
600215.XSHG,-0.019999999999999574
000521.XSHE,-1.509999999999998
688221.XSHG,-0.07000000000000028
600311.XSHG,-0.040000000000000036
002119.XSHE,-1.9499999999999957
600621.XSHG,-342.9399999999996
000421.XSHE,-0.7000000000000028
601155.XSHG,-4.049999999999997
601020.XSHG,-0.2599999999999998
300690.XSHE,-1.6799999999999926
002133.XSHE,-0.02999999999999936
300536.XSHE,-2.1499999999999986
003016.XSHE,-0.15000000000000036
002577.XSHE,-0.26000000000000156
000545.XSHE,-0.4499999999999993
600151.XSHG,-0.18999999999999773
600815.XSHG,-0.120000000000001
603739.XSHG,-0.120000000000001
000607.XSHE,-0.11000000000000121
002369.XSHE,0.0
300011.XSHE,-0.4200000000000017
600888.XSHG,-2.0
002631.XSHE,-0.759999999999998
002552.XSHE,-0.21999999999999886
000514.XSHE,-0.05999999999999872
601106.XSHG,-0.010000000000000231
600649.XSHG,-0.4399999999999977
600184.XSHG,-0.4299999999999997
600297.XSHG,-0.2699999999999996
002970.XSHE,-1.3499999999999943
600429.XSHG,-0.040000000000000036
600537.XSHG,-0.8000000000000007
300649.XSHE,-0.19000000000000128
688586.XSHG,-0.1999999999999993
688037.XSHG,-1.1799999999999926
002632.XSHE,-0.28999999999999915
300267.XSHE,-0.20000000000000284
688058.XSHG,-1.0499999999999972
688002.XSHG,-1.7999999999999972
002543.XSHE,-1.3900000000000006
603607.XSHG,-1.2000000000000028
600676.XSHG,-1.019999999999996
002224.XSHE,-0.28000000000000114
002556.XSHE,-0.269999999999996
002474.XSHE,-0.25
688006.XSHG,-1.7600000000000051
002522.XSHE,-0.75
000985.XSHE,-0.6899999999999977
002296.XSHE,-0.25
000955.XSHE,-1.3299999999999983
300806.XSHE,-3.1399999999999935
601233.XSHG,-3.010000000000005
600802.XSHG,-0.31999999999999673
600501.XSHG,-1.1300000000000026
300545.XSHE,-0.11999999999999744
000961.XSHE,-0.28000000000000114
603906.XSHG,-2.009999999999998
601949.XSHG,-0.11999999999999922
002430.XSHE,-4.020000000000003
600236.XSHG,-0.07000000000000028
600860.XSHG,-0.2699999999999996
601118.XSHG,-0.2599999999999998
002753.XSHE,-0.5300000000000011
600856.XSHG,-0.1200000000000001
601577.XSHG,-0.08999999999999986
300456.XSHE,-1.7800000000000011
600890.XSHG,-0.19000000000000128
000557.XSHE,-0.490000000000002
002405.XSHE,-0.6799999999999926
603010.XSHG,-0.480000000000004
003005.XSHE,-0.29999999999999716
300273.XSHE,-0.28999999999999915
000752.XSHE,-0.8599999999999994
000627.XSHE,-1.7399999999999949
002687.XSHE,-0.120000000000001
600578.XSHG,-0.05999999999999872
603227.XSHG,-0.09999999999999964
603800.XSHG,-0.11000000000000121
002061.XSHE,-0.08999999999999986
300907.XSHE,-0.3999999999999986
603825.XSHG,-0.3500000000000014
688129.XSHG,-0.019999999999999574
000860.XSHE,-9.52000000000001
600018.XSHG,-0.09999999999999964
002353.XSHE,-6.479999999999961
603366.XSHG,-0.2900000000000009
300444.XSHE,-0.13000000000000256
688089.XSHG,-1.4600000000000009
300500.XSHE,-0.5599999999999952
002588.XSHE,-1.8000000000000043
600378.XSHG,-2.160000000000011
300502.XSHE,-3.430000000000007
300055.XSHE,-1.1199999999999974
603037.XSHG,-0.06999999999999673
603666.XSHG,-0.9699999999999989
300122.XSHE,-30.329999999999927
688185.XSHG,-5.1200000000000045
600380.XSHG,-0.7800000000000011
300926.XSHE,-0.029999999999997584
002140.XSHE,-0.7800000000000011
300528.XSHE,-0.04999999999999982
603019.XSHG,-2.059999999999974
000995.XSHE,-1.5800000000000054
603598.XSHG,-0.4399999999999977
000875.XSHE,-0.08999999999999986
300180.XSHE,-0.4200000000000017
300685.XSHE,-3.4099999999999966
601108.XSHG,-0.20000000000000107
600573.XSHG,-0.2400000000000002
600266.XSHG,-0.05999999999999872
605318.XSHG,-0.02999999999999936
002749.XSHE,-1.7999999999999972
300103.XSHE,-2.6799999999999997
600331.XSHG,-0.620000000000001
600867.XSHG,-3.0399999999999636
600180.XSHG,-0.14000000000000057
603055.XSHG,-0.05999999999999961
601888.XSHG,-19.610000000000014
300435.XSHE,-0.46000000000000085
300796.XSHE,-0.07000000000000028
600425.XSHG,-0.060000000000002274
300145.XSHE,-0.7800000000000011
600456.XSHG,-3.7299999999999898
603577.XSHG,-0.08999999999999986
603095.XSHG,-0.120000000000001
002677.XSHE,-2.799999999999997
300268.XSHE,-0.259999999999998
688036.XSHG,-21.789999999999992
300561.XSHE,-11.97999999999999
603589.XSHG,-2.0799999999999983
688560.XSHG,-0.5
603596.XSHG,-2.4200000000000017
300114.XSHE,-0.9500000000000028
002200.XSHE,-0.05000000000000071
300198.XSHE,-0.509999999999998
000059.XSHE,-0.049999999999998934
600056.XSHG,-0.8499999999999943
601788.XSHG,-0.610000000000003
600461.XSHG,-0.22000000000000242
002386.XSHE,-0.16000000000000014
300261.XSHE,-2.5700000000000003
000812.XSHE,-1.1900000000000013
002945.XSHE,-0.3200000000000003
000705.XSHE,-0.10999999999999943
003017.XSHE,-0.6000000000000014
600367.XSHG,-0.5199999999999996
600898.XSHG,0.0
600345.XSHG,-0.28999999999999915
688017.XSHG,-8.0
601766.XSHG,-0.3600000000000012
300628.XSHE,-36.41999999999996
601128.XSHG,-0.05000000000000071
300798.XSHE,-0.16000000000000014
300281.XSHE,-0.36999999999999744
300687.XSHE,-1.2800000000000011
002461.XSHE,-0.5899999999999999
300759.XSHE,-4.3300000000000125
002110.XSHE,-0.03999999999999915
002228.XSHE,-1.8400000000000034
