code,date,low_close_diff
300256.XSHE,2022-09-13,-0.14000000000000057
002225.XSHE,2022-09-13,-0.14999999999999858
688247.XSHG,2022-09-13,-0.15000000000000036
688588.XSHG,2022-09-13,-0.129999999999999
300588.XSHE,2022-09-13,-0.240000000000002
603269.XSHG,2022-09-13,-0.2400000000000002
605277.XSHG,2022-09-13,-0.16000000000000014
601668.XSHG,2022-09-13,-0.03999999999999915
300287.XSHE,2022-09-13,-0.12000000000000455
002295.XSHE,2022-09-13,-0.16000000000000014
301112.XSHE,2022-09-13,-3.6599999999999966
600858.XSHG,2022-09-13,-0.28000000000000114
603323.XSHG,2022-09-13,-0.08000000000000007
300166.XSHE,2022-09-13,-0.37000000000000455
603676.XSHG,2022-09-13,-0.09999999999999964
600536.XSHG,2022-09-13,-3.660000000000025
000929.XSHE,2022-09-13,-2.3000000000000007
688173.XSHG,2022-09-13,-0.8999999999999986
600103.XSHG,2022-09-13,-0.16000000000000014
603015.XSHG,2022-09-13,-0.1999999999999993
688109.XSHG,2022-09-13,-0.23000000000000043
688698.XSHG,2022-09-13,-0.4200000000000017
688800.XSHG,2022-09-13,-2.8100000000000023
000758.XSHE,2022-09-13,-0.3399999999999892
300595.XSHE,2022-09-13,-6.720000000000027
600352.XSHG,2022-09-13,-0.20000000000001705
300931.XSHE,2022-09-13,-0.08999999999999986
002048.XSHE,2022-09-13,-0.769999999999996
002327.XSHE,2022-09-13,-0.22999999999998977
300789.XSHE,2022-09-13,-0.2600000000000051
605001.XSHG,2022-09-13,-0.27999999999999936
002433.XSHE,2022-09-13,-0.120000000000001
600105.XSHG,2022-09-13,-0.240000000000002
002324.XSHE,2022-09-13,-1.799999999999983
002641.XSHE,2022-09-13,-0.379999999999999
300618.XSHE,2022-09-13,-0.25
601390.XSHG,2022-09-13,-0.040000000000000036
002892.XSHE,2022-09-13,-1.3800000000000026
000533.XSHE,2022-09-13,-0.07000000000000028
002441.XSHE,2022-09-13,-1.0499999999999972
000950.XSHE,2022-09-13,-0.05000000000000071
300469.XSHE,2022-09-13,-0.37000000000000455
000989.XSHE,2022-09-13,-0.20000000000000284
600892.XSHG,2022-09-13,-0.370000000000001
688598.XSHG,2022-09-13,-5.470000000000027
603713.XSHG,2022-09-13,-5.329999999999984
002352.XSHE,2022-09-13,-3.079999999999984
301046.XSHE,2022-09-13,-0.45000000000000284
688212.XSHG,2022-09-13,-1.9100000000000037
603882.XSHG,2022-09-13,-0.46999999999999886
001211.XSHE,2022-09-13,-0.17999999999999972
603868.XSHG,2022-09-13,-5.549999999999997
300279.XSHE,2022-09-13,0.0
688678.XSHG,2022-09-13,-1.0300000000000011
600760.XSHG,2022-09-13,-14.920000000000016
000506.XSHE,2022-09-13,-0.2400000000000002
002606.XSHE,2022-09-13,-0.7600000000000051
300653.XSHE,2022-09-13,-1.4200000000000017
688219.XSHG,2022-09-13,-0.05000000000000071
301153.XSHE,2022-09-13,-1.8699999999999974
301269.XSHE,2022-09-13,-0.4200000000000017
601377.XSHG,2022-09-13,-0.23000000000000043
600576.XSHG,2022-09-13,-1.1700000000000017
688282.XSHG,2022-09-13,-0.7600000000000051
600327.XSHG,2022-09-13,-0.3499999999999943
002231.XSHE,2022-09-13,-0.21000000000000085
603650.XSHG,2022-09-13,-0.4200000000000017
002403.XSHE,2022-09-13,-0.030000000000001137
600810.XSHG,2022-09-13,-0.20000000000000284
601600.XSHG,2022-09-13,-0.03000000000000025
002313.XSHE,2022-09-13,-0.48999999999999844
603326.XSHG,2022-09-13,-0.6699999999999982
002291.XSHE,2022-09-13,-0.16000000000000014
300699.XSHE,2022-09-13,-2.769999999999996
300828.XSHE,2022-09-13,-0.5199999999999996
300270.XSHE,2022-09-13,0.0
002377.XSHE,2022-09-13,-0.03999999999999915
600651.XSHG,2022-09-13,-112.45999999999913
688425.XSHG,2022-09-13,-0.009999999999999787
688319.XSHG,2022-09-13,-0.019999999999999574
601881.XSHG,2022-09-13,-0.14000000000000057
003016.XSHE,2022-09-13,-0.33999999999999986
688700.XSHG,2022-09-13,-4.1200000000000045
300313.XSHE,2022-09-13,-0.4900000000000002
603363.XSHG,2022-09-13,-1.5199999999999996
600336.XSHG,2022-09-13,-0.08999999999999986
600854.XSHG,2022-09-13,-0.3200000000000003
002788.XSHE,2022-09-13,-0.2699999999999996
000670.XSHE,2022-09-13,-3.6700000000000017
600495.XSHG,2022-09-13,-0.0799999999999983
000856.XSHE,2022-09-13,-0.25
603798.XSHG,2022-09-13,-0.5500000000000007
300338.XSHE,2022-09-13,-1.2300000000000004
600371.XSHG,2022-09-13,-0.11999999999999744
300232.XSHE,2022-09-13,-0.20000000000000284
000421.XSHE,2022-09-13,-0.519999999999996
002816.XSHE,2022-09-13,-0.75
300157.XSHE,2022-09-13,-0.17999999999999972
300762.XSHE,2022-09-13,-1.0800000000000054
605090.XSHG,2022-09-13,-0.030000000000001137
601226.XSHG,2022-09-13,-0.040000000000000924
601999.XSHG,2022-09-13,-0.03000000000000025
000877.XSHE,2022-09-13,-0.23000000000000398
000819.XSHE,2022-09-13,-9.699999999999989
001318.XSHE,2022-09-13,-0.17999999999999972
688101.XSHG,2022-09-13,-0.08000000000000007
300079.XSHE,2022-09-13,-0.37999999999999545
000789.XSHE,2022-09-13,-0.269999999999996
000153.XSHE,2022-09-13,-0.18000000000000682
300161.XSHE,2022-09-13,-0.39000000000000057
600837.XSHG,2022-09-13,-0.2400000000000091
002695.XSHE,2022-09-13,-0.1700000000000017
600187.XSHG,2022-09-13,-0.46000000000000085
688281.XSHG,2022-09-13,-2.0500000000000114
603277.XSHG,2022-09-13,-0.28000000000000114
301055.XSHE,2022-09-13,-0.040000000000000924
300328.XSHE,2022-09-13,-0.28000000000000114
601618.XSHG,2022-09-13,-0.010000000000000675
002302.XSHE,2022-09-13,-0.1600000000000037
002833.XSHE,2022-09-13,-0.1700000000000017
300471.XSHE,2022-09-13,-0.5200000000000102
688331.XSHG,2022-09-13,-0.8399999999999963
603900.XSHG,2022-09-13,-0.29999999999999893
002412.XSHE,2022-09-13,-0.14999999999999858
002393.XSHE,2022-09-13,-0.08999999999999986
600657.XSHG,2022-09-13,-1.1700000000000017
000519.XSHE,2022-09-13,-4.490000000000009
002221.XSHE,2022-09-13,-0.21999999999999886
600375.XSHG,2022-09-13,-0.10999999999999943
600007.XSHG,2022-09-13,-0.10000000000000142
002241.XSHE,2022-09-13,-1.6200000000000045
