code,low_close_diff
603398.XSHG,-1.0300000000000011
600871.XSHG,-0.020000000000000462
600215.XSHG,-0.11000000000000121
000521.XSHE,-0.23999999999999844
688221.XSHG,-0.1999999999999993
600311.XSHG,-0.040000000000000036
002119.XSHE,-0.44999999999999574
600621.XSHG,-49.48999999999978
000421.XSHE,-0.7199999999999989
601155.XSHG,-0.7699999999999996
601020.XSHG,-0.08999999999999986
300690.XSHE,-0.030000000000001137
301333.XSHE,-0.45999999999999375
002133.XSHE,-0.879999999999999
300536.XSHE,-0.030000000000001137
003016.XSHE,-0.019999999999999574
002577.XSHE,-0.03999999999999915
000545.XSHE,-0.1999999999999993
600151.XSHG,-0.28000000000000114
600815.XSHG,-0.379999999999999
603739.XSHG,-0.030000000000001137
000607.XSHE,-0.0799999999999983
002369.XSHE,-0.04999999999999716
300011.XSHE,-0.1700000000000017
001238.XSHE,-0.23999999999999844
600888.XSHG,-0.5100000000000051
301216.XSHE,-0.060000000000002274
002631.XSHE,-0.33999999999999986
002552.XSHE,-0.060000000000002274
688062.XSHG,-0.040000000000000924
000514.XSHE,-1.0999999999999979
301167.XSHE,-0.4200000000000017
601106.XSHG,-0.020000000000000018
600649.XSHG,-3.4099999999999966
600184.XSHG,-0.05999999999999517
600297.XSHG,-0.0600000000000005
002970.XSHE,-0.25
600429.XSHG,-0.04999999999999982
600537.XSHG,-0.35999999999999943
300649.XSHE,-2.030000000000001
688586.XSHG,-0.21999999999999886
688037.XSHG,-1.990000000000009
688059.XSHG,-4.430000000000007
002632.XSHE,-0.11999999999999744
688786.XSHG,-0.6199999999999974
300267.XSHE,-0.10999999999999943
301025.XSHE,-0.010000000000001563
688058.XSHG,-0.6299999999999955
688002.XSHG,-0.01999999999999602
002543.XSHE,-0.04999999999999716
603607.XSHG,-0.15000000000000213
688385.XSHG,-0.6099999999999994
600676.XSHG,-0.5800000000000054
002224.XSHE,-0.07000000000000028
002556.XSHE,-0.1600000000000037
301001.XSHE,0.0
002474.XSHE,0.0
688006.XSHG,-0.28000000000000114
002522.XSHE,-0.0799999999999983
688067.XSHG,-0.07000000000000028
000985.XSHE,-0.14999999999999858
002296.XSHE,-0.4099999999999966
000955.XSHE,-0.4499999999999993
300806.XSHE,-0.4899999999999949
601233.XSHG,-0.8200000000000003
600802.XSHG,-0.41000000000000014
600501.XSHG,-0.18999999999999773
300545.XSHE,-0.020000000000003126
000961.XSHE,-1.0099999999999998
301188.XSHE,-0.030000000000001137
603906.XSHG,-0.04999999999999716
601949.XSHG,0.0
002430.XSHE,-0.8100000000000023
600236.XSHG,-0.6000000000000014
600860.XSHG,-0.10000000000000142
301298.XSHE,-0.030000000000001137
001266.XSHE,-1.519999999999996
601118.XSHG,-0.040000000000000036
002753.XSHE,-0.07000000000000028
601577.XSHG,-0.1200000000000001
688606.XSHG,-0.36000000000001364
300456.XSHE,-0.11999999999999034
688613.XSHG,-0.03999999999999915
000557.XSHE,-0.5799999999999983
002405.XSHE,-0.11999999999999744
301115.XSHE,-0.05999999999999872
603010.XSHG,0.0
003005.XSHE,-9.39
301155.XSHE,-0.8999999999999915
300273.XSHE,-0.120000000000001
000752.XSHE,-0.15000000000000213
000627.XSHE,-0.8799999999999955
002687.XSHE,-0.18999999999999773
600578.XSHG,-0.2799999999999976
603227.XSHG,-0.14999999999999858
603800.XSHG,-0.010000000000005116
002061.XSHE,-0.25
300907.XSHE,-0.020000000000003126
603825.XSHG,-0.03999999999999915
688129.XSHG,-0.03999999999999915
000860.XSHE,-4.590000000000003
300979.XSHE,-2.039999999999999
600018.XSHG,-0.11000000000000121
002353.XSHE,-2.480000000000018
603366.XSHG,0.0
300444.XSHE,-0.03999999999999915
688089.XSHG,-0.020000000000003126
300500.XSHE,-0.18999999999999773
301283.XSHE,-0.4000000000000057
002588.XSHE,-0.28999999999999915
600378.XSHG,-1.9000000000000057
688071.XSHG,-1.0900000000000034
300502.XSHE,-0.8499999999999943
300055.XSHE,0.0
603037.XSHG,-0.07000000000000028
603666.XSHG,-3.4099999999999966
300122.XSHE,-4.890000000000043
688185.XSHG,-1.089999999999975
600380.XSHG,-0.799999999999983
300926.XSHE,-0.08999999999999986
688038.XSHG,-0.009999999999999787
002140.XSHE,-0.0899999999999892
300528.XSHE,-0.23999999999999932
603019.XSHG,-0.6400000000000006
000995.XSHE,-0.379999999999999
603598.XSHG,-0.03999999999999915
000875.XSHE,-0.030000000000001137
300180.XSHE,0.0
300685.XSHE,-0.539999999999992
688292.XSHG,-0.26000000000000156
601108.XSHG,-0.0600000000000005
600573.XSHG,-0.11000000000000121
600266.XSHG,-0.7100000000000009
605318.XSHG,-0.4499999999999975
002749.XSHE,-1.8800000000000026
300103.XSHE,-0.46000000000000085
600331.XSHG,-0.17999999999999972
600867.XSHG,-0.37000000000000455
600180.XSHG,-0.15000000000000213
688663.XSHG,-1.8799999999999955
603055.XSHG,-0.11000000000000121
601888.XSHG,-12.560000000000002
300435.XSHE,-0.03999999999999915
300796.XSHE,-0.010000000000001563
600425.XSHG,-0.4299999999999997
300145.XSHE,0.0
600456.XSHG,-0.6700000000000017
688456.XSHG,-0.16000000000000014
603577.XSHG,-0.0799999999999983
603095.XSHG,-0.00999999999999801
002677.XSHE,-0.8100000000000023
300268.XSHE,-0.17999999999999972
688036.XSHG,-0.4899999999999949
300561.XSHE,-0.6599999999999966
603589.XSHG,-0.5600000000000023
688560.XSHG,-2.8200000000000003
603596.XSHG,-0.7600000000000051
300114.XSHE,-0.17999999999999972
002200.XSHE,-0.47000000000000064
300198.XSHE,-0.41000000000000014
688401.XSHG,-1.0300000000000011
000059.XSHE,-0.09999999999999964
600056.XSHG,-5.910000000000025
601788.XSHG,-0.6400000000000006
600461.XSHG,-0.4100000000000037
002386.XSHE,-0.07000000000000028
300261.XSHE,-3.3400000000000034
000812.XSHE,-0.14000000000000057
002945.XSHE,-0.08000000000000007
000705.XSHE,-0.8400000000000034
003017.XSHE,-0.41000000000000014
600367.XSHG,-0.13000000000000966
600898.XSHG,0.0
600345.XSHG,-0.03999999999999915
688017.XSHG,-3.530000000000001
601766.XSHG,-0.09000000000000075
300628.XSHE,-8.899999999999977
301005.XSHE,-1.0799999999999983
601128.XSHG,-0.20000000000000107
300798.XSHE,-0.04999999999999982
300281.XSHE,-0.25
300687.XSHE,-1.240000000000009
002461.XSHE,-0.07000000000000028
001289.XSHE,-0.019999999999999574
300759.XSHE,-0.8900000000000006
002110.XSHE,-0.20000000000000107
002228.XSHE,-0.21000000000000085
002518.XSHE,-10.21999999999997
600734.XSHG,-0.19999999999999574
300071.XSHE,-3.0
300049.XSHE,-0.5799999999999983
300596.XSHE,-0.05000000000001137
603555.XSHG,-0.010000000000000231
003041.XSHE,-0.26000000000000156
300688.XSHE,-0.29999999999999716
002567.XSHE,-0.259999999999998
001203.XSHE,-0.02000000000000135
301051.XSHE,-0.6799999999999997
600527.XSHG,-0.7899999999999991
002197.XSHE,-0.11999999999999744
688132.XSHG,-0.4800000000000004
300485.XSHE,-0.20999999999999375
000905.XSHE,-0.29999999999999716
601918.XSHG,-0.09999999999999964
603496.XSHG,-0.17999999999999972
002128.XSHE,-0.8500000000000014
600576.XSHG,0.0
002230.XSHE,-4.199999999999989
300718.XSHE,-1.9899999999999949
603948.XSHG,-0.07000000000000028
002275.XSHE,-0.13000000000000256
300191.XSHE,-0.3199999999999932
603001.XSHG,-0.05000000000000071
002187.XSHE,-0.3500000000000014
000758.XSHE,-0.3400000000000034
300395.XSHE,-1.3600000000000136
300285.XSHE,-12.430000000000007
002640.XSHE,-3.0600000000000023
300108.XSHE,-0.11999999999999922
600250.XSHG,-0.049999999999998934
603060.XSHG,-0.10999999999999943
601825.XSHG,-0.07999999999999918
300571.XSHE,-0.09000000000000341
600353.XSHG,-0.0799999999999983
603995.XSHG,-0.9299999999999997
600157.XSHG,0.0
605287.XSHG,-1.129999999999999
002599.XSHE,-0.17999999999999972
300236.XSHE,-0.18000000000000682
300708.XSHE,-0.019999999999999574
603726.XSHG,-0.03999999999999915
002779.XSHE,-0.060000000000002274
603136.XSHG,-3.059999999999995
301026.XSHE,-0.9600000000000009
002521.XSHE,-0.03999999999999915
300872.XSHE,-0.030000000000001137
603163.XSHG,-1.6099999999999994
002756.XSHE,-1.4499999999999886
301367.XSHE,-10.230000000000018
600099.XSHG,-1.1300000000000026
600859.XSHG,-4.8700000000000045
603602.XSHG,-0.17999999999999972
300107.XSHE,-0.18999999999999773
001219.XSHE,0.0
300405.XSHE,-0.07000000000000028
600750.XSHG,-0.35000000000002274
002292.XSHE,-0.240000000000002
002635.XSHE,-0.04999999999999716
000683.XSHE,-2.3800000000000026
601107.XSHG,-0.03000000000000025
603967.XSHG,-0.3200000000000003
002101.XSHE,-0.3299999999999983
300110.XSHE,-0.2699999999999996
600160.XSHG,-4.050000000000011
603779.XSHG,-0.08000000000000007
301103.XSHE,-0.03999999999999915
603990.XSHG,-0.14000000000000057
600048.XSHG,-27.16999999999996
600319.XSHG,-0.03999999999999915
002872.XSHE,-0.02999999999999936
688114.XSHG,-1.7800000000000011
601633.XSHG,-1.210000000000008
600909.XSHG,-0.05999999999999961
300750.XSHE,-8.310000000000002
301330.XSHE,-0.14000000000000057
601058.XSHG,-1.2600000000000051
000637.XSHE,-0.5100000000000051
001222.XSHE,-0.010000000000001563
605138.XSHG,0.0
688282.XSHG,0.0
600312.XSHG,-0.3299999999999983
600455.XSHG,-0.14999999999999858
002797.XSHE,-0.049999999999998934
300933.XSHE,-0.03000000000000025
002511.XSHE,-3.030000000000001
002289.XSHE,-0.019999999999999574
600162.XSHG,-0.4800000000000004
002499.XSHE,-0.14999999999999858
002213.XSHE,-1.2600000000000016
600995.XSHG,-1.259999999999991
002286.XSHE,-0.13999999999999702
002350.XSHE,-0.10000000000000142
600569.XSHG,-0.04999999999999982
600798.XSHG,-0.25
000973.XSHE,-0.10999999999999943
002084.XSHE,-0.2599999999999998
002025.XSHE,-10.419999999999959
603959.XSHG,-0.019999999999999574
000897.XSHE,-0.4800000000000004
000049.XSHE,-5.359999999999957
300864.XSHE,-0.35999999999999943
601665.XSHG,-0.0699999999999994
300318.XSHE,-0.13000000000000256
002420.XSHE,0.0
000565.XSHE,-0.9200000000000017
600391.XSHG,-0.3500000000000014
002658.XSHE,-0.09999999999999432
002883.XSHE,-0.2700000000000031
300674.XSHE,-0.3500000000000014
002132.XSHE,-0.120000000000001
300149.XSHE,-6.75
600696.XSHG,-0.6000000000000085
688579.XSHG,-0.02999999999999936
000838.XSHE,-2.0999999999999943
688370.XSHG,-0.09000000000000341
600789.XSHG,-0.030000000000001137
600517.XSHG,0.0
300287.XSHE,-0.11999999999999744
600717.XSHG,-0.9800000000000182
600866.XSHG,-2.9200000000000017
000100.XSHE,-0.2699999999999996
300262.XSHE,-0.08000000000000185
603429.XSHG,-0.4399999999999977
600828.XSHG,-0.5900000000000034
688676.XSHG,-0.4200000000000017
002957.XSHE,-0.05999999999999872
301108.XSHE,-0.030000000000001137
002066.XSHE,-0.6400000000000006
603020.XSHG,0.0
688009.XSHG,-0.019999999999999574
688608.XSHG,-3.180000000000007
002126.XSHE,0.0
002366.XSHE,-0.019999999999999574
002181.XSHE,-0.040000000000000924
000666.XSHE,-0.08000000000000007
688235.XSHG,-0.3100000000000023
002507.XSHE,-3.5500000000000114
002639.XSHE,-0.030000000000001137
000150.XSHE,0.0
001965.XSHE,-0.07000000000000028
300534.XSHE,-0.3499999999999943
301183.XSHE,-0.029999999999997584
600518.XSHG,-0.960000000000008
300766.XSHE,-0.019999999999999574
000902.XSHE,-0.17999999999999972
002376.XSHE,0.0
300831.XSHE,-0.07000000000000028
688196.XSHG,-0.060000000000002274
002222.XSHE,-0.0800000000000054
300390.XSHE,-1.6899999999999977
688278.XSHG,-0.28999999999999915
600760.XSHG,-9.140000000000043
002986.XSHE,-0.6199999999999974
000151.XSHE,-0.14000000000000057
600193.XSHG,-1.2800000000000011
601098.XSHG,-0.009999999999999787
603100.XSHG,-0.6199999999999974
