code,date,low_close_diff
300256.XSHE,2020-02-07,-1.240000000000002
002225.XSHE,2020-02-07,-0.14000000000000057
300588.XSHE,2020-02-07,-0.4200000000000017
603269.XSHG,2020-02-07,-0.2400000000000002
601668.XSHG,2020-02-07,-0.07000000000000028
300287.XSHE,2020-02-07,-1.8599999999999994
002295.XSHE,2020-02-07,-0.049999999999998934
600858.XSHG,2020-02-07,-0.5500000000000007
603323.XSHG,2020-02-07,-0.05999999999999961
300166.XSHE,2020-02-07,-27.180000000000007
603676.XSHG,2020-02-07,-0.08999999999999986
600536.XSHG,2020-02-07,-15.699999999999989
000929.XSHE,2020-02-07,-0.5
600103.XSHG,2020-02-07,-0.3199999999999985
603015.XSHG,2020-02-07,-0.15000000000000036
000758.XSHE,2020-02-07,-9.909999999999997
300595.XSHE,2020-02-07,-6.180000000000007
600352.XSHG,2020-02-07,-5.1200000000000045
002048.XSHE,2020-02-07,-2.670000000000016
002327.XSHE,2020-02-07,-1.1399999999999935
300789.XSHE,2020-02-07,-2.6099999999999994
002433.XSHE,2020-02-07,-0.379999999999999
600105.XSHG,2020-02-07,-1.490000000000002
002324.XSHE,2020-02-07,-2.049999999999997
002641.XSHE,2020-02-07,-1.1300000000000026
300618.XSHE,2020-02-07,-3.3799999999999955
601390.XSHG,2020-02-07,-0.14000000000000057
002892.XSHE,2020-02-07,-0.9200000000000017
000533.XSHE,2020-02-07,-0.1299999999999999
002441.XSHE,2020-02-07,-1.0
000950.XSHE,2020-02-07,-0.08999999999999986
300469.XSHE,2020-02-07,-1.3900000000000006
000989.XSHE,2020-02-07,-0.480000000000004
600892.XSHG,2020-02-07,-2.0600000000000023
603713.XSHG,2020-02-07,-0.8499999999999943
002352.XSHE,2020-02-07,-5.069999999999993
603882.XSHG,2020-02-07,-0.6599999999999966
603868.XSHG,2020-02-07,-1.3200000000000003
300279.XSHE,2020-02-07,-2.4299999999999997
600760.XSHG,2020-02-07,-2.549999999999983
000506.XSHE,2020-02-07,-0.1200000000000001
002606.XSHE,2020-02-07,-0.4200000000000017
300653.XSHE,2020-02-07,-0.9099999999999966
601377.XSHG,2020-02-07,-0.3100000000000005
600576.XSHG,2020-02-07,-0.27999999999999936
600327.XSHG,2020-02-07,-1.6900000000000048
002231.XSHE,2020-02-07,-0.9600000000000009
603650.XSHG,2020-02-07,-0.3400000000000034
002403.XSHE,2020-02-07,-0.4800000000000004
600810.XSHG,2020-02-07,-0.75
601600.XSHG,2020-02-07,-0.050000000000000266
002313.XSHE,2020-02-07,-1.1799999999999997
603326.XSHG,2020-02-07,-0.25
002291.XSHE,2020-02-07,0.0
300699.XSHE,2020-02-07,-3.530000000000001
300270.XSHE,2020-02-07,-2.8800000000000026
002377.XSHE,2020-02-07,-0.6300000000000008
600651.XSHG,2020-02-07,-224.9300000000003
601881.XSHG,2020-02-07,-0.16999999999999993
300313.XSHE,2020-02-07,-0.28999999999999915
603363.XSHG,2020-02-07,-0.17999999999999972
