code,date,low_close_diff
300256.XSHE,2021-10-15,-0.09999999999999964
002225.XSHE,2021-10-15,-0.16999999999999993
688588.XSHG,2021-10-15,-0.15000000000000036
300588.XSHE,2021-10-15,-0.05000000000000071
603269.XSHG,2021-10-15,-0.5499999999999989
605277.XSHG,2021-10-15,-0.39000000000000057
601668.XSHG,2021-10-15,-0.040000000000000924
300287.XSHE,2021-10-15,-1.240000000000002
002295.XSHE,2021-10-15,-0.2400000000000002
600858.XSHG,2021-10-15,-0.14000000000000057
603323.XSHG,2021-10-15,-0.009999999999999787
300166.XSHE,2021-10-15,-1.1199999999999761
603676.XSHG,2021-10-15,-0.010000000000001563
600536.XSHG,2021-10-15,-2.5500000000000114
000929.XSHE,2021-10-15,-0.5300000000000011
600103.XSHG,2021-10-15,0.0
603015.XSHG,2021-10-15,-0.049999999999998934
688109.XSHG,2021-10-15,-0.10000000000000142
688698.XSHG,2021-10-15,-0.25
688800.XSHG,2021-10-15,-0.5
000758.XSHE,2021-10-15,-0.519999999999996
300595.XSHE,2021-10-15,-7.92999999999995
600352.XSHG,2021-10-15,-1.700000000000017
300931.XSHE,2021-10-15,0.0
002048.XSHE,2021-10-15,-3.109999999999985
002327.XSHE,2021-10-15,-1.1799999999999926
300789.XSHE,2021-10-15,-1.240000000000002
605001.XSHG,2021-10-15,-0.019999999999999574
002433.XSHE,2021-10-15,0.0
600105.XSHG,2021-10-15,-0.46999999999999886
002324.XSHE,2021-10-15,-2.8400000000000034
002641.XSHE,2021-10-15,0.0
300618.XSHE,2021-10-15,-3.700000000000017
601390.XSHG,2021-10-15,-0.040000000000000036
002892.XSHE,2021-10-15,-2.979999999999997
000533.XSHE,2021-10-15,-0.019999999999999574
002441.XSHE,2021-10-15,-0.0899999999999963
000950.XSHE,2021-10-15,-0.02999999999999936
300469.XSHE,2021-10-15,-1.7000000000000028
000989.XSHE,2021-10-15,-0.38000000000000256
600892.XSHG,2021-10-15,-0.3100000000000023
688598.XSHG,2021-10-15,-9.839999999999975
603713.XSHG,2021-10-15,-1.2800000000000011
002352.XSHE,2021-10-15,-1.8499999999999943
301046.XSHE,2021-10-15,-1.5
603882.XSHG,2021-10-15,-2.519999999999996
001211.XSHE,2021-10-15,-0.03999999999999915
603868.XSHG,2021-10-15,-1.3800000000000026
300279.XSHE,2021-10-15,-0.6999999999999957
688678.XSHG,2021-10-15,0.0
600760.XSHG,2021-10-15,-4.019999999999982
000506.XSHE,2021-10-15,-0.08999999999999986
002606.XSHE,2021-10-15,-1.0900000000000034
300653.XSHE,2021-10-15,-2.5400000000000063
688219.XSHG,2021-10-15,-0.10000000000000142
601377.XSHG,2021-10-15,-0.14999999999999858
600576.XSHG,2021-10-15,-0.15000000000000036
600327.XSHG,2021-10-15,0.0
002231.XSHE,2021-10-15,-0.10000000000000142
603650.XSHG,2021-10-15,-2.009999999999998
002403.XSHE,2021-10-15,0.0
600810.XSHG,2021-10-15,-2.3599999999999994
601600.XSHG,2021-10-15,-0.2400000000000002
002313.XSHE,2021-10-15,-0.3000000000000007
603326.XSHG,2021-10-15,-0.21000000000000085
002291.XSHE,2021-10-15,-1.0200000000000031
300699.XSHE,2021-10-15,-2.1099999999999994
300828.XSHE,2021-10-15,-0.03999999999999915
300270.XSHE,2021-10-15,-1.0799999999999983
002377.XSHE,2021-10-15,-0.5600000000000005
600651.XSHG,2021-10-15,-56.22999999999956
688425.XSHG,2021-10-15,-0.010000000000000675
688319.XSHG,2021-10-15,-0.759999999999998
601881.XSHG,2021-10-15,-0.019999999999999574
003016.XSHE,2021-10-15,-0.08999999999999986
688700.XSHG,2021-10-15,-1.0400000000000063
300313.XSHE,2021-10-15,-0.15000000000000213
603363.XSHG,2021-10-15,-1.0399999999999991
600336.XSHG,2021-10-15,-0.19000000000000128
600854.XSHG,2021-10-15,0.0
002788.XSHE,2021-10-15,-0.030000000000001137
600495.XSHG,2021-10-15,-0.0799999999999983
000856.XSHE,2021-10-15,-0.019999999999999574
603798.XSHG,2021-10-15,-0.14999999999999858
300338.XSHE,2021-10-15,-3.1599999999999966
600371.XSHG,2021-10-15,-0.0799999999999983
300232.XSHE,2021-10-15,-0.5800000000000125
000421.XSHE,2021-10-15,-0.29999999999999716
002816.XSHE,2021-10-15,-0.9000000000000021
300157.XSHE,2021-10-15,-0.9199999999999982
300762.XSHE,2021-10-15,-0.519999999999996
