code,date,low_close_diff
300256.XSHE,2020-08-13,-0.14000000000000057
002225.XSHE,2020-08-13,-0.19000000000000128
688588.XSHG,2020-08-13,-0.5200000000000031
300588.XSHE,2020-08-13,-0.0799999999999983
603269.XSHG,2020-08-13,-0.3100000000000005
601668.XSHG,2020-08-13,-0.07000000000000028
300287.XSHE,2020-08-13,-0.740000000000002
002295.XSHE,2020-08-13,-0.10999999999999943
600858.XSHG,2020-08-13,-0.3500000000000014
603323.XSHG,2020-08-13,-0.0600000000000005
300166.XSHE,2020-08-13,-1.1200000000000045
603676.XSHG,2020-08-13,-0.16000000000000014
600536.XSHG,2020-08-13,-2.3799999999999955
000929.XSHE,2020-08-13,-0.2699999999999996
600103.XSHG,2020-08-13,-0.3699999999999992
603015.XSHG,2020-08-13,-0.019999999999999574
000758.XSHE,2020-08-13,-1.2000000000000028
300595.XSHE,2020-08-13,-2.3799999999999955
600352.XSHG,2020-08-13,-4.099999999999966
002048.XSHE,2020-08-13,-0.19000000000001194
002327.XSHE,2020-08-13,-0.20000000000000284
300789.XSHE,2020-08-13,-0.14999999999999858
605001.XSHG,2020-08-13,-0.05000000000000071
002433.XSHE,2020-08-13,-0.33999999999999986
600105.XSHG,2020-08-13,-1.5100000000000051
002324.XSHE,2020-08-13,-0.4099999999999966
002641.XSHE,2020-08-13,-0.30000000000000426
300618.XSHE,2020-08-13,-1.9699999999999989
601390.XSHG,2020-08-13,-0.020000000000000462
002892.XSHE,2020-08-13,-0.21000000000000085
000533.XSHE,2020-08-13,-0.17999999999999972
002441.XSHE,2020-08-13,-0.03999999999999915
000950.XSHE,2020-08-13,-0.019999999999999574
300469.XSHE,2020-08-13,-0.9199999999999946
000989.XSHE,2020-08-13,-0.2700000000000031
600892.XSHG,2020-08-13,-0.17999999999999972
688598.XSHG,2020-08-13,-1.2900000000000063
603713.XSHG,2020-08-13,-7.659999999999997
002352.XSHE,2020-08-13,-1.2199999999999989
