code,date,low_close_diff
300256.XSHE,2021-07-26,-1.1999999999999993
002225.XSHE,2021-07-26,-0.16000000000000014
688588.XSHG,2021-07-26,-0.5700000000000003
300588.XSHE,2021-07-26,-1.9400000000000013
603269.XSHG,2021-07-26,-0.05000000000000071
605277.XSHG,2021-07-26,-1.0
601668.XSHG,2021-07-26,-0.02000000000000135
300287.XSHE,2021-07-26,-2.3500000000000014
002295.XSHE,2021-07-26,-0.3999999999999986
600858.XSHG,2021-07-26,-0.6300000000000026
603323.XSHG,2021-07-26,-0.20999999999999996
300166.XSHE,2021-07-26,-6.719999999999999
603676.XSHG,2021-07-26,-0.14000000000000057
600536.XSHG,2021-07-26,-9.03000000000003
000929.XSHE,2021-07-26,-0.75
600103.XSHG,2021-07-26,-0.0600000000000005
603015.XSHG,2021-07-26,-0.2699999999999996
688109.XSHG,2021-07-26,-1.2099999999999937
688698.XSHG,2021-07-26,-1.0
688800.XSHG,2021-07-26,-1.2999999999999972
000758.XSHE,2021-07-26,-6.150000000000006
300595.XSHE,2021-07-26,-35.319999999999936
600352.XSHG,2021-07-26,-2.8400000000000034
300931.XSHE,2021-07-26,-0.5399999999999991
002048.XSHE,2021-07-26,-2.450000000000017
002327.XSHE,2021-07-26,-1.0699999999999932
300789.XSHE,2021-07-26,-0.7600000000000051
605001.XSHG,2021-07-26,-0.14000000000000057
002433.XSHE,2021-07-26,-0.7100000000000009
600105.XSHG,2021-07-26,-1.6300000000000026
002324.XSHE,2021-07-26,-2.1099999999999994
002641.XSHE,2021-07-26,-0.17999999999999972
300618.XSHE,2021-07-26,-6.259999999999991
601390.XSHG,2021-07-26,-0.1299999999999999
002892.XSHE,2021-07-26,-1.6400000000000006
000533.XSHE,2021-07-26,-0.04999999999999982
002441.XSHE,2021-07-26,-0.5300000000000011
000950.XSHE,2021-07-26,-0.11999999999999922
300469.XSHE,2021-07-26,-0.29999999999999716
000989.XSHE,2021-07-26,-0.8599999999999994
600892.XSHG,2021-07-26,-0.17999999999999972
