code,date,low_close_diff
300256.XSHE,2022-04-25,-0.6899999999999995
002225.XSHE,2022-04-25,-0.0600000000000005
688588.XSHG,2022-04-25,-0.009999999999999787
300588.XSHE,2022-04-25,-0.2699999999999996
603269.XSHG,2022-04-25,-0.07000000000000028
605277.XSHG,2022-04-25,-0.2900000000000027
601668.XSHG,2022-04-25,0.0
300287.XSHE,2022-04-25,-0.36999999999999744
002295.XSHE,2022-04-25,0.0
600858.XSHG,2022-04-25,0.0
603323.XSHG,2022-04-25,-0.11000000000000121
300166.XSHE,2022-04-25,-0.18000000000000682
603676.XSHG,2022-04-25,-0.04999999999999982
600536.XSHG,2022-04-25,-0.21999999999999886
000929.XSHE,2022-04-25,0.0
688173.XSHG,2022-04-25,-0.1999999999999993
600103.XSHG,2022-04-25,-0.22000000000000064
603015.XSHG,2022-04-25,-0.049999999999998934
688109.XSHG,2022-04-25,0.0
688698.XSHG,2022-04-25,-0.040000000000000924
688800.XSHG,2022-04-25,-0.5999999999999943
000758.XSHE,2022-04-25,-0.6800000000000068
300595.XSHE,2022-04-25,-0.9900000000000091
600352.XSHG,2022-04-25,-0.5699999999999932
300931.XSHE,2022-04-25,-0.009999999999999787
002048.XSHE,2022-04-25,0.0
002327.XSHE,2022-04-25,-1.9200000000000017
300789.XSHE,2022-04-25,-0.490000000000002
605001.XSHG,2022-04-25,-0.010000000000000675
002433.XSHE,2022-04-25,-0.16000000000000014
600105.XSHG,2022-04-25,-0.11999999999999744
002324.XSHE,2022-04-25,-0.730000000000004
002641.XSHE,2022-04-25,-0.05999999999999872
300618.XSHE,2022-04-25,-0.10000000000000853
601390.XSHG,2022-04-25,-0.03000000000000025
002892.XSHE,2022-04-25,0.0
000533.XSHE,2022-04-25,-0.03000000000000025
002441.XSHE,2022-04-25,-0.05000000000000426
000950.XSHE,2022-04-25,-0.09999999999999964
300469.XSHE,2022-04-25,-0.17999999999999972
000989.XSHE,2022-04-25,0.0
600892.XSHG,2022-04-25,0.0
688598.XSHG,2022-04-25,-2.4399999999999977
603713.XSHG,2022-04-25,-0.36999999999999034
002352.XSHE,2022-04-25,-0.1699999999999875
301046.XSHE,2022-04-25,0.0
688212.XSHG,2022-04-25,0.0
603882.XSHG,2022-04-25,-0.6499999999999915
001211.XSHE,2022-04-25,0.0
603868.XSHG,2022-04-25,-0.23000000000000398
300279.XSHE,2022-04-25,-0.10999999999999943
688678.XSHG,2022-04-25,-0.02999999999999936
600760.XSHG,2022-04-25,-0.20999999999997954
000506.XSHE,2022-04-25,-0.03000000000000025
002606.XSHE,2022-04-25,0.0
300653.XSHE,2022-04-25,-0.9599999999999937
688219.XSHG,2022-04-25,-0.049999999999998934
601377.XSHG,2022-04-25,-0.019999999999999574
600576.XSHG,2022-04-25,-0.06999999999999851
688282.XSHG,2022-04-25,-0.38000000000000256
600327.XSHG,2022-04-25,-0.3299999999999983
002231.XSHE,2022-04-25,-0.17999999999999972
603650.XSHG,2022-04-25,-0.21000000000000085
002403.XSHE,2022-04-25,-0.0600000000000005
600810.XSHG,2022-04-25,0.0
601600.XSHG,2022-04-25,0.0
002313.XSHE,2022-04-25,0.0
603326.XSHG,2022-04-25,0.0
002291.XSHE,2022-04-25,-0.26000000000000156
300699.XSHE,2022-04-25,-0.259999999999998
300828.XSHE,2022-04-25,0.0
300270.XSHE,2022-04-25,-0.07000000000000028
002377.XSHE,2022-04-25,0.0
600651.XSHG,2022-04-25,-224.9300000000003
688425.XSHG,2022-04-25,-0.009999999999999787
688319.XSHG,2022-04-25,-0.23000000000000043
601881.XSHG,2022-04-25,0.0
003016.XSHE,2022-04-25,0.0
688700.XSHG,2022-04-25,-0.3100000000000023
300313.XSHE,2022-04-25,-0.5299999999999994
603363.XSHG,2022-04-25,0.0
600336.XSHG,2022-04-25,-1.1000000000000014
600854.XSHG,2022-04-25,-1.490000000000002
002788.XSHE,2022-04-25,0.0
600495.XSHG,2022-04-25,0.0
000856.XSHE,2022-04-25,-0.08000000000000007
603798.XSHG,2022-04-25,-0.26000000000000156
300338.XSHE,2022-04-25,0.0
600371.XSHG,2022-04-25,-0.36000000000000654
300232.XSHE,2022-04-25,0.0
000421.XSHE,2022-04-25,-0.10000000000000142
002816.XSHE,2022-04-25,-1.6199999999999992
300157.XSHE,2022-04-25,-0.17999999999999972
300762.XSHE,2022-04-25,-0.0799999999999983
605090.XSHG,2022-04-25,-0.010000000000001563
601226.XSHG,2022-04-25,0.0
601999.XSHG,2022-04-25,-0.03000000000000025
000877.XSHE,2022-04-25,-0.21999999999999886
000819.XSHE,2022-04-25,0.0
688101.XSHG,2022-04-25,-0.03999999999999915
300079.XSHE,2022-04-25,-0.5
000789.XSHE,2022-04-25,0.0
000153.XSHE,2022-04-25,-0.12000000000000455
300161.XSHE,2022-04-25,-0.03999999999999915
600837.XSHG,2022-04-25,-0.2300000000000182
002695.XSHE,2022-04-25,-0.0799999999999983
600187.XSHG,2022-04-25,-0.03999999999999915
688281.XSHG,2022-04-25,0.0
603277.XSHG,2022-04-25,-0.33000000000000185
301055.XSHE,2022-04-25,-0.9399999999999977
300328.XSHE,2022-04-25,-0.28000000000000114
601618.XSHG,2022-04-25,-0.009999999999999787
002302.XSHE,2022-04-25,-0.0400000000000027
002833.XSHE,2022-04-25,-0.28000000000000114
300471.XSHE,2022-04-25,0.0
688331.XSHG,2022-04-25,-0.379999999999999
603900.XSHG,2022-04-25,-0.019999999999999574
002412.XSHE,2022-04-25,0.0
002393.XSHE,2022-04-25,-0.030000000000001137
600657.XSHG,2022-04-25,-2.9799999999999898
000519.XSHE,2022-04-25,-0.4899999999999807
002221.XSHE,2022-04-25,-0.21000000000000085
600375.XSHG,2022-04-25,0.0
600007.XSHG,2022-04-25,-0.34999999999999787
002241.XSHE,2022-04-25,0.0
603186.XSHG,2022-04-25,0.0
600386.XSHG,2022-04-25,-0.10999999999999943
002960.XSHE,2022-04-25,-0.8399999999999963
600219.XSHG,2022-04-25,0.0
603286.XSHG,2022-04-25,-0.019999999999999574
300477.XSHE,2022-04-25,-0.25
000910.XSHE,2022-04-25,-0.07000000000000028
002493.XSHE,2022-04-25,-0.6000000000000227
002721.XSHE,2022-04-25,0.0
688308.XSHG,2022-04-25,-0.00999999999999801
300838.XSHE,2022-04-25,-0.17999999999999972
300856.XSHE,2022-04-25,-0.4899999999999949
300672.XSHE,2022-04-25,0.0
301212.XSHE,2022-04-25,-2.690000000000005
002530.XSHE,2022-04-25,0.0
002775.XSHE,2022-04-25,-0.03999999999999915
300120.XSHE,2022-04-25,-0.030000000000001137
688399.XSHG,2022-04-25,-0.9099999999999966
000735.XSHE,2022-04-25,-0.05999999999999517
002597.XSHE,2022-04-25,-0.9000000000000057
300635.XSHE,2022-04-25,-1.129999999999999
002613.XSHE,2022-04-25,0.0
600883.XSHG,2022-04-25,-0.09999999999999787
300490.XSHE,2022-04-25,-0.17999999999999972
002370.XSHE,2022-04-25,0.0
002489.XSHE,2022-04-25,-1.4399999999999977
002665.XSHE,2022-04-25,0.0
688003.XSHG,2022-04-25,-0.10999999999999943
000534.XSHE,2022-04-25,0.0
605189.XSHG,2022-04-25,-0.22000000000000242
000058.XSHE,2022-04-25,-0.05000000000000071
000886.XSHE,2022-04-25,-0.02999999999999936
300052.XSHE,2022-04-25,0.0
002484.XSHE,2022-04-25,-1.0400000000000063
001288.XSHE,2022-04-25,-0.07000000000000028
300676.XSHE,2022-04-25,-0.04999999999999716
002183.XSHE,2022-04-25,-2.4000000000000057
603200.XSHG,2022-04-25,-0.10999999999999943
002215.XSHE,2022-04-25,0.0
000926.XSHE,2022-04-25,-0.09999999999999964
600959.XSHG,2022-04-25,-0.019999999999999574
603136.XSHG,2022-04-25,-2.700000000000003
002981.XSHE,2022-04-25,-0.5899999999999999
601919.XSHG,2022-04-25,-0.019999999999999574
301079.XSHE,2022-04-25,-0.26000000000000156
605055.XSHG,2022-04-25,-0.1900000000000004
000593.XSHE,2022-04-25,-0.25
001213.XSHE,2022-04-25,-0.03000000000000025
601528.XSHG,2022-04-25,-0.21999999999999886
300833.XSHE,2022-04-25,-0.060000000000002274
301109.XSHE,2022-04-25,-0.019999999999999574
600986.XSHG,2022-04-25,0.0
300525.XSHE,2022-04-25,-2.0600000000000023
300556.XSHE,2022-04-25,-0.11999999999999744
600110.XSHG,2022-04-25,0.0
300939.XSHE,2022-04-25,-0.8700000000000045
002407.XSHE,2022-04-25,-0.3400000000000034
688138.XSHG,2022-04-25,0.0
600081.XSHG,2022-04-25,-0.20000000000000284
002349.XSHE,2022-04-25,-1.5
001202.XSHE,2022-04-25,0.0
603789.XSHG,2022-04-25,-0.019999999999999574
688200.XSHG,2022-04-25,-1.009999999999991
000785.XSHE,2022-04-25,0.0
600866.XSHG,2022-04-25,0.0
605208.XSHG,2022-04-25,-0.009999999999999787
603968.XSHG,2022-04-25,-0.36999999999999744
605111.XSHG,2022-04-25,-0.3499999999999943
603320.XSHG,2022-04-25,-0.08999999999999986
603822.XSHG,2022-04-25,-0.10000000000000142
300990.XSHE,2022-04-25,-0.6500000000000057
301136.XSHE,2022-04-25,-0.030000000000001137
600691.XSHG,2022-04-25,-0.10000000000000142
603948.XSHG,2022-04-25,0.0
688621.XSHG,2022-04-25,-3.2900000000000063
601111.XSHG,2022-04-25,-0.05000000000000071
300558.XSHE,2022-04-25,-0.03999999999999915
002084.XSHE,2022-04-25,-0.08999999999999986
000505.XSHE,2022-04-25,-0.41999999999999815
002678.XSHE,2022-04-25,0.0
600126.XSHG,2022-04-25,0.0
600190.XSHG,2022-04-25,-0.11000000000000121
000028.XSHE,2022-04-25,0.0
300625.XSHE,2022-04-25,-0.17999999999999972
603881.XSHG,2022-04-25,0.0
002902.XSHE,2022-04-25,-0.03999999999999915
600537.XSHG,2022-04-25,0.0
600082.XSHG,2022-04-25,-0.4299999999999997
300669.XSHE,2022-04-25,0.0
002866.XSHE,2022-04-25,-0.00999999999999801
000055.XSHE,2022-04-25,-0.18999999999999773
601360.XSHG,2022-04-25,-0.03999999999999915
688028.XSHG,2022-04-25,-0.16999999999999815
000665.XSHE,2022-04-25,0.0
300334.XSHE,2022-04-25,0.0
300098.XSHE,2022-04-25,-0.15000000000000568
300038.XSHE,2022-04-25,-0.16999999999999993
002365.XSHE,2022-04-25,-0.19999999999999574
300029.XSHE,2022-04-25,-0.2599999999999998
002523.XSHE,2022-04-25,0.0
600521.XSHG,2022-04-25,-0.5500000000000114
002759.XSHE,2022-04-25,0.0
603396.XSHG,2022-04-25,0.0
603639.XSHG,2022-04-25,-0.490000000000002
300929.XSHE,2022-04-25,-0.07000000000000028
688039.XSHG,2022-04-25,-0.509999999999998
688378.XSHG,2022-04-25,-0.1600000000000037
300599.XSHE,2022-04-25,0.0
600661.XSHG,2022-04-25,0.0
