code,date,low_close_diff
300256.XSHE,2020-02-24,-1.009999999999998
002225.XSHE,2020-02-24,-0.11000000000000032
300588.XSHE,2020-02-24,0.0
603269.XSHG,2020-02-24,-0.16000000000000014
601668.XSHG,2020-02-24,-0.009999999999999787
300287.XSHE,2020-02-24,-1.3599999999999994
002295.XSHE,2020-02-24,-0.7199999999999989
600858.XSHG,2020-02-24,-0.28000000000000114
603323.XSHG,2020-02-24,-0.040000000000000036
300166.XSHE,2020-02-24,-9.870000000000005
603676.XSHG,2020-02-24,-0.08000000000000007
600536.XSHG,2020-02-24,-46.660000000000025
000929.XSHE,2020-02-24,-0.2699999999999996
600103.XSHG,2020-02-24,-0.09999999999999964
603015.XSHG,2020-02-24,-0.2900000000000009
000758.XSHE,2020-02-24,-2.3900000000000006
300595.XSHE,2020-02-24,-7.060000000000002
600352.XSHG,2020-02-24,-4.75
002048.XSHE,2020-02-24,-3.0500000000000114
002327.XSHE,2020-02-24,-0.8500000000000014
300789.XSHE,2020-02-24,-0.980000000000004
002433.XSHE,2020-02-24,-0.5500000000000007
600105.XSHG,2020-02-24,-2.4099999999999966
002324.XSHE,2020-02-24,-4.1499999999999915
002641.XSHE,2020-02-24,-0.8999999999999986
300618.XSHE,2020-02-24,-1.460000000000008
601390.XSHG,2020-02-24,-0.009999999999999787
002892.XSHE,2020-02-24,-1.8900000000000006
000533.XSHE,2020-02-24,-0.15999999999999925
002441.XSHE,2020-02-24,-1.0400000000000063
000950.XSHE,2020-02-24,-0.08999999999999986
300469.XSHE,2020-02-24,-1.5399999999999991
000989.XSHE,2020-02-24,-0.39000000000000057
600892.XSHG,2020-02-24,-2.0
603713.XSHG,2020-02-24,-2.5900000000000034
002352.XSHE,2020-02-24,-3.3499999999999943
603882.XSHG,2020-02-24,-1.1600000000000037
603868.XSHG,2020-02-24,-0.46999999999999886
300279.XSHE,2020-02-24,-1.3900000000000006
600760.XSHG,2020-02-24,-4.52000000000001
000506.XSHE,2020-02-24,-0.7799999999999994
002606.XSHE,2020-02-24,-0.33999999999999986
300653.XSHE,2020-02-24,-5.200000000000003
601377.XSHG,2020-02-24,-0.23000000000000043
600576.XSHG,2020-02-24,-0.3099999999999987
600327.XSHG,2020-02-24,-1.0399999999999991
002231.XSHE,2020-02-24,-2.0500000000000007
603650.XSHG,2020-02-24,-0.5299999999999976
002403.XSHE,2020-02-24,-1.4299999999999997
600810.XSHG,2020-02-24,-0.8800000000000026
601600.XSHG,2020-02-24,-0.03000000000000025
002313.XSHE,2020-02-24,-3.6000000000000014
603326.XSHG,2020-02-24,-0.1999999999999993
002291.XSHE,2020-02-24,-1.0399999999999991
300699.XSHE,2020-02-24,-1.3699999999999903
300270.XSHE,2020-02-24,-4.289999999999999
002377.XSHE,2020-02-24,-0.21000000000000085
600651.XSHG,2020-02-24,-506.09000000000015
601881.XSHG,2020-02-24,-0.23000000000000043
300313.XSHE,2020-02-24,-0.16000000000000014
603363.XSHG,2020-02-24,-0.5799999999999983
600175.XSHG,2020-02-24,-1.3599999999999994
600336.XSHG,2020-02-24,-0.6099999999999994
600854.XSHG,2020-02-24,-0.4299999999999997
002788.XSHE,2020-02-24,-0.21000000000000085
000670.XSHE,2020-02-24,-0.629999999999999
600495.XSHG,2020-02-24,-0.4499999999999993
000856.XSHE,2020-02-24,-0.21999999999999886
603798.XSHG,2020-02-24,-0.379999999999999
300338.XSHE,2020-02-24,-0.4799999999999969
600371.XSHG,2020-02-24,-1.9299999999999997
300232.XSHE,2020-02-24,-8.469999999999999
000421.XSHE,2020-02-24,-0.5
002816.XSHE,2020-02-24,-1.0500000000000007
300157.XSHE,2020-02-24,-0.9800000000000004
300762.XSHE,2020-02-24,-2.799999999999997
601226.XSHG,2020-02-24,-0.07000000000000028
601999.XSHG,2020-02-24,-0.14000000000000057
000877.XSHE,2020-02-24,-2.1199999999999903
000819.XSHE,2020-02-24,-1.5500000000000114
688101.XSHG,2020-02-24,-0.5199999999999996
300079.XSHE,2020-02-24,-2.760000000000005
000789.XSHE,2020-02-24,-1.1799999999999997
000153.XSHE,2020-02-24,-0.7999999999999972
300161.XSHE,2020-02-24,-1.3999999999999986
600837.XSHG,2020-02-24,-3.159999999999968
002695.XSHE,2020-02-24,-1.1700000000000017
600187.XSHG,2020-02-24,-0.129999999999999
603277.XSHG,2020-02-24,-0.21999999999999886
300328.XSHE,2020-02-24,-3.219999999999999
601618.XSHG,2020-02-24,0.0
002302.XSHE,2020-02-24,-1.7600000000000051
002833.XSHE,2020-02-24,-0.7199999999999989
300471.XSHE,2020-02-24,-5.739999999999995
603900.XSHG,2020-02-24,-0.10999999999999943
002412.XSHE,2020-02-24,-1.4600000000000009
002393.XSHE,2020-02-24,-0.879999999999999
600657.XSHG,2020-02-24,-0.3299999999999983
000519.XSHE,2020-02-24,-1.1400000000000006
002221.XSHE,2020-02-24,-1.2000000000000028
600375.XSHG,2020-02-24,-0.33999999999999986
600007.XSHG,2020-02-24,-0.1700000000000017
002241.XSHE,2020-02-24,-33.219999999999914
603186.XSHG,2020-02-24,-6.200000000000003
600386.XSHG,2020-02-24,-0.11000000000000298
002960.XSHE,2020-02-24,-0.39000000000000057
600219.XSHG,2020-02-24,-0.07000000000000028
603286.XSHG,2020-02-24,-0.7799999999999976
300477.XSHE,2020-02-24,-1.5499999999999972
000910.XSHE,2020-02-24,-1.120000000000001
002493.XSHE,2020-02-24,-1.0800000000000125
002721.XSHE,2020-02-24,-0.4299999999999997
300672.XSHE,2020-02-24,-10.040000000000006
002530.XSHE,2020-02-24,-2.1099999999999994
002775.XSHE,2020-02-24,-0.19000000000000128
300120.XSHE,2020-02-24,-0.6899999999999977
688399.XSHG,2020-02-24,-3.0600000000000023
000735.XSHE,2020-02-24,-1.0300000000000011
002597.XSHE,2020-02-24,-4.769999999999996
300635.XSHE,2020-02-24,-1.9100000000000037
002613.XSHE,2020-02-24,-2.41
600883.XSHG,2020-02-24,-2.3500000000000014
300490.XSHE,2020-02-24,-0.5700000000000003
002370.XSHE,2020-02-24,-0.5300000000000011
002489.XSHE,2020-02-24,-1.0
002665.XSHE,2020-02-24,-0.4200000000000017
688003.XSHG,2020-02-24,-0.6499999999999986
000534.XSHE,2020-02-24,-1.2899999999999991
000058.XSHE,2020-02-24,-0.9199999999999946
000886.XSHE,2020-02-24,-0.15000000000000036
300052.XSHE,2020-02-24,-2.3000000000000043
002484.XSHE,2020-02-24,-2.0900000000000034
300676.XSHE,2020-02-24,-1.1700000000000017
002183.XSHE,2020-02-24,-1.4899999999999949
603200.XSHG,2020-02-24,0.0
002215.XSHE,2020-02-24,-1.5399999999999991
000926.XSHE,2020-02-24,-0.09999999999999787
600959.XSHG,2020-02-24,-0.1299999999999999
603136.XSHG,2020-02-24,-0.12999999999999545
601919.XSHG,2020-02-24,-0.0600000000000005
000593.XSHE,2020-02-24,-0.18999999999999773
600986.XSHG,2020-02-24,-1.0499999999999972
300525.XSHE,2020-02-24,-4.759999999999991
300556.XSHE,2020-02-24,-0.5399999999999991
600110.XSHG,2020-02-24,-6.780000000000001
002407.XSHE,2020-02-24,-1.5100000000000051
688138.XSHG,2020-02-24,-2.1799999999999997
600081.XSHG,2020-02-24,-2.0600000000000023
002349.XSHE,2020-02-24,-0.14999999999999858
603789.XSHG,2020-02-24,-0.16999999999999815
688200.XSHG,2020-02-24,-16.139999999999986
000785.XSHE,2020-02-24,-0.8299999999999983
600866.XSHG,2020-02-24,-2.769999999999996
603968.XSHG,2020-02-24,-0.9299999999999997
603320.XSHG,2020-02-24,-0.379999999999999
603822.XSHG,2020-02-24,-0.5399999999999991
600691.XSHG,2020-02-24,-0.2799999999999976
601111.XSHG,2020-02-24,-0.07000000000000028
300558.XSHE,2020-02-24,-1.8199999999999932
002084.XSHE,2020-02-24,-0.15000000000000036
000505.XSHE,2020-02-24,-0.6799999999999997
002678.XSHE,2020-02-24,-0.6600000000000001
600126.XSHG,2020-02-24,-2.669999999999998
600190.XSHG,2020-02-24,-0.08000000000000007
000028.XSHE,2020-02-24,-0.3100000000000023
300625.XSHE,2020-02-24,-0.4599999999999973
603881.XSHG,2020-02-24,-1.8999999999999986
002902.XSHE,2020-02-24,-1.9500000000000028
600537.XSHG,2020-02-24,-0.45000000000000107
600082.XSHG,2020-02-24,-0.17999999999999972
300669.XSHE,2020-02-24,-0.46000000000000085
002866.XSHE,2020-02-24,-0.7700000000000031
000055.XSHE,2020-02-24,-0.8799999999999955
601360.XSHG,2020-02-24,-6.039999999999999
688028.XSHG,2020-02-24,-0.5599999999999881
000665.XSHE,2020-02-24,-1.8999999999999986
300334.XSHE,2020-02-24,-0.3200000000000003
300098.XSHE,2020-02-24,-6.930000000000007
