code,date,low_close_diff
300256.XSHE,2022-03-11,-0.41999999999999993
002225.XSHE,2022-03-11,-0.2599999999999998
688588.XSHG,2022-03-11,-0.6799999999999997
300588.XSHE,2022-03-11,-2.620000000000001
603269.XSHG,2022-03-11,-1.5199999999999996
605277.XSHG,2022-03-11,-1.2300000000000004
601668.XSHG,2022-03-11,-0.29999999999999893
300287.XSHE,2022-03-11,-3.3399999999999963
002295.XSHE,2022-03-11,-0.370000000000001
600858.XSHG,2022-03-11,-1.3999999999999986
603323.XSHG,2022-03-11,-0.25
300166.XSHE,2022-03-11,-11.579999999999984
603676.XSHG,2022-03-11,-0.3100000000000005
600536.XSHG,2022-03-11,-12.740000000000009
000929.XSHE,2022-03-11,-0.7199999999999989
688173.XSHG,2022-03-11,-0.7199999999999989
600103.XSHG,2022-03-11,-0.4800000000000004
603015.XSHG,2022-03-11,-0.7700000000000014
688109.XSHG,2022-03-11,-1.7100000000000009
688698.XSHG,2022-03-11,-0.620000000000001
688800.XSHG,2022-03-11,-2.950000000000003
000758.XSHE,2022-03-11,-3.0799999999999983
300595.XSHE,2022-03-11,-25.53000000000003
600352.XSHG,2022-03-11,-6.819999999999993
300931.XSHE,2022-03-11,-0.27000000000000135
002048.XSHE,2022-03-11,-4.560000000000002
002327.XSHE,2022-03-11,-2.469999999999999
300789.XSHE,2022-03-11,-1.7299999999999969
605001.XSHG,2022-03-11,-0.29999999999999893
002433.XSHE,2022-03-11,-1.0100000000000016
600105.XSHG,2022-03-11,-1.9699999999999989
002324.XSHE,2022-03-11,-1.3799999999999955
002641.XSHE,2022-03-11,-1.1799999999999997
300618.XSHE,2022-03-11,-6.319999999999993
601390.XSHG,2022-03-11,-0.1800000000000006
002892.XSHE,2022-03-11,-1.5200000000000031
000533.XSHE,2022-03-11,-0.3800000000000008
002441.XSHE,2022-03-11,-1.4000000000000057
000950.XSHE,2022-03-11,-0.46000000000000085
300469.XSHE,2022-03-11,-1.6900000000000048
000989.XSHE,2022-03-11,-2.1899999999999977
600892.XSHG,2022-03-11,-0.6600000000000001
688598.XSHG,2022-03-11,-10.590000000000003
