code,date,momentum_5d
603999.XSHG,2022-06-07,0.006901840490797673
300510.XSHE,2022-06-07,0.043898809523809534
002289.XSHE,2022-06-07,0.0
002481.XSHE,2022-06-07,0.05460321265883472
300724.XSHE,2022-06-07,0.29575380973516774
688328.XSHG,2022-06-07,0.19505094614264928
600220.XSHG,2022-06-07,0.10466531440162274
600730.XSHG,2022-06-07,0.0018547140649147753
603108.XSHG,2022-06-07,0.04114664586583472
600199.XSHG,2022-06-07,0.0052925829295564775
601018.XSHG,2022-06-07,0.03976143141153088
601336.XSHG,2022-06-07,0.01882057716436636
000951.XSHE,2022-06-07,-0.031083050024283687
600599.XSHG,2022-06-07,0.015590200445434466
002443.XSHE,2022-06-07,-0.029209621993127266
688161.XSHG,2022-06-07,0.060049852707908524
603969.XSHG,2022-06-07,0.011313330054107285
600883.XSHG,2022-06-07,0.009409751924722043
300307.XSHE,2022-06-07,0.026565464895635715
603917.XSHG,2022-06-07,0.15317622950819687
301088.XSHE,2022-06-07,0.03783173348390734
600355.XSHG,2022-06-07,0.03121319199057715
300547.XSHE,2022-06-07,0.048038862900323887
000554.XSHE,2022-06-07,0.008792497069167737
000516.XSHE,2022-06-07,0.1504829133492025
301236.XSHE,2022-06-07,0.09887442065769148
601229.XSHG,2022-06-07,0.006057268722466924
600039.XSHG,2022-06-07,0.018034682080924958
301228.XSHE,2022-06-07,0.024685607824872058
601020.XSHG,2022-06-07,-0.06119791666666663
000869.XSHE,2022-06-07,0.021928484107579527
603725.XSHG,2022-06-07,0.01863354037267073
603177.XSHG,2022-06-07,-0.17861121425919047
600288.XSHG,2022-06-07,-0.0008052826542116476
300164.XSHE,2022-06-07,0.03547745358090193
002012.XSHE,2022-06-07,0.029850746268656803
605133.XSHG,2022-06-07,-0.0054107230693556385
300936.XSHE,2022-06-07,0.05954465849387036
688182.XSHG,2022-06-07,0.27697262479871165
002590.XSHE,2022-06-07,0.1460230722525806
300738.XSHE,2022-06-07,0.04695255112169949
300894.XSHE,2022-06-07,0.13659359190556497
300207.XSHE,2022-06-07,0.1889781224037661
002938.XSHE,2022-06-07,0.10415224913494825
600095.XSHG,2022-06-07,0.029170090386195557
002876.XSHE,2022-06-07,0.26800804828973845
002502.XSHE,2022-06-07,-0.030120481927710885
002542.XSHE,2022-06-07,-0.006982726938625561
000736.XSHE,2022-06-07,-0.12552391187533574
600623.XSHG,2022-06-07,-0.020807490696650777
301012.XSHE,2022-06-07,-0.024198969303159457
300534.XSHE,2022-06-07,0.0758858576356225
603815.XSHG,2022-06-07,0.005213764337852034
000096.XSHE,2022-06-07,0.0327674694038691
300359.XSHE,2022-06-07,-0.008231479171863398
002826.XSHE,2022-06-07,0.03128153380423826
600382.XSHG,2022-06-07,-0.004772510340439018
300512.XSHE,2022-06-07,0.03730218538055774
600588.XSHG,2022-06-07,0.06336923459529786
300885.XSHE,2022-06-07,0.05527479469361962
600361.XSHG,2022-06-07,-0.02454354983537843
600236.XSHG,2022-06-07,-0.011325782811459018
000565.XSHE,2022-06-07,0.03298350824587715
000998.XSHE,2022-06-07,-0.005762641470252405
300531.XSHE,2022-06-07,-0.012571204085641163
002224.XSHE,2022-06-07,0.015720243824189906
002337.XSHE,2022-06-07,0.014254385964912464
688055.XSHG,2022-06-07,0.197452229299363
002453.XSHE,2022-06-07,0.12299168975069263
601512.XSHG,2022-06-07,0.0021141649048626032
300799.XSHE,2022-06-07,0.24693721286370596
603697.XSHG,2022-06-07,0.023731587561374834
000155.XSHE,2022-06-07,0.08293153326904523
301129.XSHE,2022-06-07,0.06925533703143372
600667.XSHG,2022-06-07,0.01681324366270065
300437.XSHE,2022-06-07,0.06245564229950329
002836.XSHE,2022-06-07,0.06730769230769229
600537.XSHG,2022-06-07,0.08752735229759279
603816.XSHG,2022-06-07,0.054598008778503404
300514.XSHE,2022-06-07,0.037055837563451766
300033.XSHE,2022-06-07,0.06828440156833149
002459.XSHE,2022-06-07,0.011268985791278885
300084.XSHE,2022-06-07,0.026561731431382407
688278.XSHG,2022-06-07,0.24389216512215683
000679.XSHE,2022-06-07,-0.014227642276422814
688766.XSHG,2022-06-07,0.18542129972819388
600403.XSHG,2022-06-07,-0.17814293166405848
688173.XSHG,2022-06-07,0.3804789877993675
300366.XSHE,2022-06-07,0.035849056603773466
000055.XSHE,2022-06-07,0.01905215527506532
300876.XSHE,2022-06-07,0.02534364261168376
002992.XSHE,2022-06-07,0.03450479233226833
300025.XSHE,2022-06-07,0.043838136112814174
688676.XSHG,2022-06-07,0.22495606326889273
300363.XSHE,2022-06-07,0.0865921787709496
600290.XSHG,2022-06-07,0.0
300994.XSHE,2022-06-07,-0.019003931847968447
603008.XSHG,2022-06-07,0.0455399061032864
601236.XSHG,2022-06-07,0.027932960893854775
600742.XSHG,2022-06-07,-0.01921696394058192
300346.XSHE,2022-06-07,0.059368394877533204
300726.XSHE,2022-06-07,0.06042451215337219
688323.XSHG,2022-06-07,0.09881422924901195
601956.XSHG,2022-06-07,0.008183306055646433
002467.XSHE,2022-06-07,0.007589285714285854
000159.XSHE,2022-06-07,-0.005324813631522929
001218.XSHE,2022-06-07,0.026379624014554404
688251.XSHG,2022-06-07,
600592.XSHG,2022-06-07,0.014214368036880476
600331.XSHG,2022-06-07,0.13719068413391566
688680.XSHG,2022-06-07,0.08960607498813489
002261.XSHE,2022-06-07,0.026046660274848144
002310.XSHE,2022-06-07,-0.008288770053475947
300841.XSHE,2022-06-07,-0.009800672316651826
300850.XSHE,2022-06-07,0.0961771844660193
002181.XSHE,2022-06-07,0.003549245785270605
000837.XSHE,2022-06-07,-0.0012243648607285218
688767.XSHG,2022-06-07,0.10784463061690786
600808.XSHG,2022-06-07,0.015819209039548143
002714.XSHE,2022-06-07,0.026449543003935982
601288.XSHG,2022-06-07,-0.009505703422053147
603617.XSHG,2022-06-07,0.010505836575875449
603799.XSHG,2022-06-07,0.17289830912121928
002579.XSHE,2022-06-07,0.07785410533202497
688656.XSHG,2022-06-07,0.12496604183645732
300386.XSHE,2022-06-07,0.04359029418080307
600428.XSHG,2022-06-07,0.032660902977905915
300286.XSHE,2022-06-07,0.12802905249257202
600828.XSHG,2022-06-07,0.016354016354016343
002285.XSHE,2022-06-07,-0.03061646669424911
002574.XSHE,2022-06-07,-0.00454545454545463
000739.XSHE,2022-06-07,0.04104822889291926
002900.XSHE,2022-06-07,0.061213991769547116
600856.XSHG,2022-06-07,-0.09729729729729741
600186.XSHG,2022-06-07,0.15254237288135597
600584.XSHG,2022-06-07,0.044140830267997755
603070.XSHG,2022-06-07,0.052113491603937634
002806.XSHE,2022-06-07,0.13172043010752676
300639.XSHE,2022-06-07,-0.02898550724637683
601991.XSHG,2022-06-07,-0.011851851851851891
002398.XSHE,2022-06-07,-0.0159695817490495
002627.XSHE,2022-06-07,-0.02224521469218832
300323.XSHE,2022-06-07,0.062178387650085654
002027.XSHE,2022-06-07,0.10050811748667732
601113.XSHG,2022-06-07,-0.07621009268795054
300866.XSHE,2022-06-07,0.09395973154362403
600276.XSHG,2022-06-07,0.04981276943893764
002377.XSHE,2022-06-07,0.18801996672212984
002738.XSHE,2022-06-07,0.1546776476643934
002802.XSHE,2022-06-07,0.06474103585657365
002140.XSHE,2022-06-07,-0.03388739946380692
300130.XSHE,2022-06-07,0.04352430371703897
002021.XSHE,2022-06-07,-0.04221334854535097
603555.XSHG,2022-06-07,0.1205479452054794
300777.XSHE,2022-06-07,0.040543502081963556
002884.XSHE,2022-06-07,0.011215334420880962
603031.XSHG,2022-06-07,0.0904657810660836
300698.XSHE,2022-06-07,0.00862641008626408
000933.XSHE,2022-06-07,0.037249753856251955
300083.XSHE,2022-06-07,0.13656217882836574
002304.XSHE,2022-06-07,0.029784445091756373
601233.XSHG,2022-06-07,0.011778115501519748
300658.XSHE,2022-06-07,0.027898027898028088
002392.XSHE,2022-06-07,0.01439089692101736
601598.XSHG,2022-06-07,0.0
300563.XSHE,2022-06-07,0.027953110910730494
605189.XSHG,2022-06-07,0.07153356197942196
002683.XSHE,2022-06-07,0.07997334221926011
002882.XSHE,2022-06-07,0.0161943319838056
600969.XSHG,2022-06-07,-0.0379292670425424
603131.XSHG,2022-06-07,-0.0810263335584065
002347.XSHE,2022-06-07,0.014392991239048802
002316.XSHE,2022-06-07,-0.047281323877068626
688019.XSHG,2022-06-07,0.09518421610918604
301126.XSHE,2022-06-07,0.03569303985722794
002333.XSHE,2022-06-07,0.043624161073825496
601866.XSHG,2022-06-07,0.024096385542168752
603505.XSHG,2022-06-07,0.07941239088780083
002501.XSHE,2022-06-07,0.00473653049141487
300310.XSHE,2022-06-07,0.029308697037273124
300498.XSHE,2022-06-07,0.008613503751041751
000690.XSHE,2022-06-07,0.05671554821792757
688162.XSHG,2022-06-07,0.22761109857884065
002364.XSHE,2022-06-07,0.027021137502724057
600178.XSHG,2022-06-07,-0.1007326007326006
002136.XSHE,2022-06-07,0.02907754010695185
002816.XSHE,2022-06-07,-0.01014656144306647
603878.XSHG,2022-06-07,0.044551062371487316
601811.XSHG,2022-06-07,0.026119402985074647
300940.XSHE,2022-06-07,0.019515810276679924
300508.XSHE,2022-06-07,0.035923566878980795
300493.XSHE,2022-06-07,0.036445536445536275
603611.XSHG,2022-06-07,0.04831018038565227
300219.XSHE,2022-06-07,0.08682559598494355
601528.XSHG,2022-06-07,0.020262216924910703
300487.XSHE,2022-06-07,0.14098844875784589
603386.XSHG,2022-06-07,0.07326732673267333
603786.XSHG,2022-06-07,0.14778410070701842
300129.XSHE,2022-06-07,0.027828054298642435
300620.XSHE,2022-06-07,0.11609367214748367
600083.XSHG,2022-06-07,0.04215686274509811
603896.XSHG,2022-06-07,0.0421299005266238
301031.XSHE,2022-06-07,0.13359442993907744
