code,date,momentum_5d
601288.XSHG,2020-01-06,
603617.XSHG,2020-01-06,
603799.XSHG,2020-01-06,
002579.XSHE,2020-01-06,
300386.XSHE,2020-01-06,
600428.XSHG,2020-01-06,
300286.XSHE,2020-01-06,
600828.XSHG,2020-01-06,
002285.XSHE,2020-01-06,
002574.XSHE,2020-01-06,
000739.XSHE,2020-01-06,
002900.XSHE,2020-01-06,
600856.XSHG,2020-01-06,
600186.XSHG,2020-01-06,
600584.XSHG,2020-01-06,
600485.XSHG,2020-01-06,
002806.XSHE,2020-01-06,
300639.XSHE,2020-01-06,
601991.XSHG,2020-01-06,
002398.XSHE,2020-01-06,
002627.XSHE,2020-01-06,
300323.XSHE,2020-01-06,
002027.XSHE,2020-01-06,
601113.XSHG,2020-01-06,
600276.XSHG,2020-01-06,
002377.XSHE,2020-01-06,
002738.XSHE,2020-01-06,
002802.XSHE,2020-01-06,
002140.XSHE,2020-01-06,
300130.XSHE,2020-01-06,
002021.XSHE,2020-01-06,
603555.XSHG,2020-01-06,
300777.XSHE,2020-01-06,
002884.XSHE,2020-01-06,
603031.XSHG,2020-01-06,
300698.XSHE,2020-01-06,
000933.XSHE,2020-01-06,
002776.XSHE,2020-01-06,
300083.XSHE,2020-01-06,
002304.XSHE,2020-01-06,
601233.XSHG,2020-01-06,
300658.XSHE,2020-01-06,
002392.XSHE,2020-01-06,
601598.XSHG,2020-01-06,
300563.XSHE,2020-01-06,
002683.XSHE,2020-01-06,
002882.XSHE,2020-01-06,
600969.XSHG,2020-01-06,
603131.XSHG,2020-01-06,
002347.XSHE,2020-01-06,
002316.XSHE,2020-01-06,
688019.XSHG,2020-01-06,
002333.XSHE,2020-01-06,
601866.XSHG,2020-01-06,
603505.XSHG,2020-01-06,
002501.XSHE,2020-01-06,
300310.XSHE,2020-01-06,
300498.XSHE,2020-01-06,
300038.XSHE,2020-01-06,
000690.XSHE,2020-01-06,
002364.XSHE,2020-01-06,
600178.XSHG,2020-01-06,
002136.XSHE,2020-01-06,
002816.XSHE,2020-01-06,
603878.XSHG,2020-01-06,
601811.XSHG,2020-01-06,
300508.XSHE,2020-01-06,
300493.XSHE,2020-01-06,
603611.XSHG,2020-01-06,
300219.XSHE,2020-01-06,
300487.XSHE,2020-01-06,
603386.XSHG,2020-01-06,
603786.XSHG,2020-01-06,
300129.XSHE,2020-01-06,
300620.XSHE,2020-01-06,
600083.XSHG,2020-01-06,
603896.XSHG,2020-01-06,
000812.XSHE,2020-01-06,
600691.XSHG,2020-01-06,
002044.XSHE,2020-01-06,
300741.XSHE,2020-01-06,
600500.XSHG,2020-01-06,
002962.XSHE,2020-01-06,
002074.XSHE,2020-01-06,
300431.XSHE,2020-01-06,
300541.XSHE,2020-01-06,
600128.XSHG,2020-01-06,
600379.XSHG,2020-01-06,
601166.XSHG,2020-01-06,
603026.XSHG,2020-01-06,
300333.XSHE,2020-01-06,
601066.XSHG,2020-01-06,
002275.XSHE,2020-01-06,
000636.XSHE,2020-01-06,
601698.XSHG,2020-01-06,
000719.XSHE,2020-01-06,
600839.XSHG,2020-01-06,
002932.XSHE,2020-01-06,
000829.XSHE,2020-01-06,
000695.XSHE,2020-01-06,
300760.XSHE,2020-01-06,
600172.XSHG,2020-01-06,
000420.XSHE,2020-01-06,
600115.XSHG,2020-01-06,
300094.XSHE,2020-01-06,
300594.XSHE,2020-01-06,
600655.XSHG,2020-01-06,
300713.XSHE,2020-01-06,
601619.XSHG,2020-01-06,
603322.XSHG,2020-01-06,
603988.XSHG,2020-01-06,
600161.XSHG,2020-01-06,
603985.XSHG,2020-01-06,
002086.XSHE,2020-01-06,
600119.XSHG,2020-01-06,
600810.XSHG,2020-01-06,
300505.XSHE,2020-01-06,
002670.XSHE,2020-01-06,
600809.XSHG,2020-01-06,
002749.XSHE,2020-01-06,
000623.XSHE,2020-01-06,
600638.XSHG,2020-01-06,
603520.XSHG,2020-01-06,
002931.XSHE,2020-01-06,
600105.XSHG,2020-01-06,
000016.XSHE,2020-01-06,
000030.XSHE,2020-01-06,
603289.XSHG,2020-01-06,
002840.XSHE,2020-01-06,
300520.XSHE,2020-01-06,
688202.XSHG,2020-01-06,
603298.XSHG,2020-01-06,
002629.XSHE,2020-01-06,
000504.XSHE,2020-01-06,
000526.XSHE,2020-01-06,
002734.XSHE,2020-01-06,
300057.XSHE,2020-01-06,
300440.XSHE,2020-01-06,
601838.XSHG,2020-01-06,
600847.XSHG,2020-01-06,
300454.XSHE,2020-01-06,
002848.XSHE,2020-01-06,
002718.XSHE,2020-01-06,
002730.XSHE,2020-01-06,
002022.XSHE,2020-01-06,
002953.XSHE,2020-01-06,
300315.XSHE,2020-01-06,
300773.XSHE,2020-01-06,
300647.XSHE,2020-01-06,
600897.XSHG,2020-01-06,
002668.XSHE,2020-01-06,
000589.XSHE,2020-01-06,
000591.XSHE,2020-01-06,
002507.XSHE,2020-01-06,
002942.XSHE,2020-01-06,
300662.XSHE,2020-01-06,
002809.XSHE,2020-01-06,
603638.XSHG,2020-01-06,
000682.XSHE,2020-01-06,
600606.XSHG,2020-01-06,
600960.XSHG,2020-01-06,
002686.XSHE,2020-01-06,
002765.XSHE,2020-01-06,
600976.XSHG,2020-01-06,
600527.XSHG,2020-01-06,
000880.XSHE,2020-01-06,
600857.XSHG,2020-01-06,
000402.XSHE,2020-01-06,
000848.XSHE,2020-01-06,
603767.XSHG,2020-01-06,
603088.XSHG,2020-01-06,
603300.XSHG,2020-01-06,
002368.XSHE,2020-01-06,
600498.XSHG,2020-01-06,
000593.XSHE,2020-01-06,
688123.XSHG,2020-01-06,
000967.XSHE,2020-01-06,
000572.XSHE,2020-01-06,
300481.XSHE,2020-01-06,
002245.XSHE,2020-01-06,
002583.XSHE,2020-01-06,
000859.XSHE,2020-01-06,
002117.XSHE,2020-01-06,
300795.XSHE,2020-01-06,
600226.XSHG,2020-01-06,
002029.XSHE,2020-01-06,
300572.XSHE,2020-01-06,
000517.XSHE,2020-01-06,
002642.XSHE,2020-01-06,
300595.XSHE,2020-01-06,
603042.XSHG,2020-01-06,
603330.XSHG,2020-01-06,
002886.XSHE,2020-01-06,
300679.XSHE,2020-01-06,
300234.XSHE,2020-01-06,
600370.XSHG,2020-01-06,
601998.XSHG,2020-01-06,
002756.XSHE,2020-01-06,
600555.XSHG,2020-01-06,
600171.XSHG,2020-01-06,
603990.XSHG,2020-01-06,
300128.XSHE,2020-01-06,
600233.XSHG,2020-01-06,
600081.XSHG,2020-01-06,
000628.XSHE,2020-01-06,
600908.XSHG,2020-01-06,
601177.XSHG,2020-01-06,
603626.XSHG,2020-01-06,
002330.XSHE,2020-01-06,
300412.XSHE,2020-01-06,
002472.XSHE,2020-01-06,
603879.XSHG,2020-01-06,
603829.XSHG,2020-01-06,
600775.XSHG,2020-01-06,
600998.XSHG,2020-01-06,
300304.XSHE,2020-01-06,
000555.XSHE,2020-01-06,
000678.XSHE,2020-01-06,
000066.XSHE,2020-01-06,
600511.XSHG,2020-01-06,
002252.XSHE,2020-01-06,
600837.XSHG,2020-01-06,
603866.XSHG,2020-01-06,
600855.XSHG,2020-01-06,
000626.XSHE,2020-01-06,
603608.XSHG,2020-01-06,
603096.XSHG,2020-01-06,
003816.XSHE,2020-01-06,
600734.XSHG,2020-01-06,
002340.XSHE,2020-01-06,
603055.XSHG,2020-01-06,
300650.XSHE,2020-01-06,
603318.XSHG,2020-01-06,
600231.XSHG,2020-01-06,
603718.XSHG,2020-01-06,
600307.XSHG,2020-01-06,
000584.XSHE,2020-01-06,
000428.XSHE,2020-01-06,
300127.XSHE,2020-01-06,
600874.XSHG,2020-01-06,
603378.XSHG,2020-01-06,
000790.XSHE,2020-01-06,
000088.XSHE,2020-01-06,
603183.XSHG,2020-01-06,
603867.XSHG,2020-01-06,
600805.XSHG,2020-01-06,
300169.XSHE,2020-01-06,
300424.XSHE,2020-01-06,
002591.XSHE,2020-01-06,
300685.XSHE,2020-01-06,
000151.XSHE,2020-01-06,
000521.XSHE,2020-01-06,
603690.XSHG,2020-01-06,
002666.XSHE,2020-01-06,
002643.XSHE,2020-01-06,
600576.XSHG,2020-01-06,
603881.XSHG,2020-01-06,
002331.XSHE,2020-01-06,
603938.XSHG,2020-01-06,
600710.XSHG,2020-01-06,
300080.XSHE,2020-01-06,
601636.XSHG,2020-01-06,
600594.XSHG,2020-01-06,
603027.XSHG,2020-01-06,
688016.XSHG,2020-01-06,
000930.XSHE,2020-01-06,
002654.XSHE,2020-01-06,
600094.XSHG,2020-01-06,
300787.XSHE,2020-01-06,
603317.XSHG,2020-01-06,
300211.XSHE,2020-01-06,
002911.XSHE,2020-01-06,
300316.XSHE,2020-01-06,
002352.XSHE,2020-01-06,
002269.XSHE,2020-01-06,
002531.XSHE,2020-01-06,
002004.XSHE,2020-01-06,
600593.XSHG,2020-01-06,
600238.XSHG,2020-01-06,
300115.XSHE,2020-01-06,
300240.XSHE,2020-01-06,
002006.XSHE,2020-01-06,
300394.XSHE,2020-01-06,
600229.XSHG,2020-01-06,
001979.XSHE,2020-01-06,
002596.XSHE,2020-01-06,
300692.XSHE,2020-01-06,
603309.XSHG,2020-01-06,
603083.XSHG,2020-01-06,
688006.XSHG,2020-01-06,
300790.XSHE,2020-01-06,
300447.XSHE,2020-01-06,
002155.XSHE,2020-01-06,
300559.XSHE,2020-01-06,
000032.XSHE,2020-01-06,
600207.XSHG,2020-01-06,
002077.XSHE,2020-01-06,
600854.XSHG,2020-01-06,
000911.XSHE,2020-01-06,
002927.XSHE,2020-01-06,
600160.XSHG,2020-01-06,
300158.XSHE,2020-01-06,
002359.XSHE,2020-01-06,
600282.XSHG,2020-01-06,
600127.XSHG,2020-01-06,
000498.XSHE,2020-01-06,
600979.XSHG,2020-01-06,
603615.XSHG,2020-01-06,
603020.XSHG,2020-01-06,
002782.XSHE,2020-01-06,
002530.XSHE,2020-01-06,
300013.XSHE,2020-01-06,
688009.XSHG,2020-01-06,
600305.XSHG,2020-01-06,
002767.XSHE,2020-01-06,
002919.XSHE,2020-01-06,
300480.XSHE,2020-01-06,
600007.XSHG,2020-01-06,
600112.XSHG,2020-01-06,
603106.XSHG,2020-01-06,
002798.XSHE,2020-01-06,
603538.XSHG,2020-01-06,
000990.XSHE,2020-01-06,
688022.XSHG,2020-01-06,
002378.XSHE,2020-01-06,
601766.XSHG,2020-01-06,
688003.XSHG,2020-01-06,
688198.XSHG,2020-01-06,
002426.XSHE,2020-01-06,
603648.XSHG,2020-01-06,
002095.XSHE,2020-01-06,
000587.XSHE,2020-01-06,
002193.XSHE,2020-01-06,
000819.XSHE,2020-01-06,
300546.XSHE,2020-01-06,
000039.XSHE,2020-01-06,
300786.XSHE,2020-01-06,
603618.XSHG,2020-01-06,
002017.XSHE,2020-01-06,
688029.XSHG,2020-01-06,
600717.XSHG,2020-01-06,
600107.XSHG,2020-01-06,
002712.XSHE,2020-01-06,
603663.XSHG,2020-01-06,
300645.XSHE,2020-01-06,
600823.XSHG,2020-01-06,
000935.XSHE,2020-01-06,
000885.XSHE,2020-01-06,
600423.XSHG,2020-01-06,
603693.XSHG,2020-01-06,
300294.XSHE,2020-01-06,
300344.XSHE,2020-01-06,
002810.XSHE,2020-01-06,
002727.XSHE,2020-01-06,
002369.XSHE,2020-01-06,
300176.XSHE,2020-01-06,
000666.XSHE,2020-01-06,
603393.XSHG,2020-01-06,
600718.XSHG,2020-01-06,
600581.XSHG,2020-01-06,
600139.XSHG,2020-01-06,
300729.XSHE,2020-01-06,
600055.XSHG,2020-01-06,
002598.XSHE,2020-01-06,
300809.XSHE,2020-01-06,
600436.XSHG,2020-01-06,
300289.XSHE,2020-01-06,
300268.XSHE,2020-01-06,
603808.XSHG,2020-01-06,
601808.XSHG,2020-01-06,
600255.XSHG,2020-01-06,
300583.XSHE,2020-01-06,
603970.XSHG,2020-01-06,
603789.XSHG,2020-01-06,
002248.XSHE,2020-01-06,
300517.XSHE,2020-01-06,
603099.XSHG,2020-01-06,
603016.XSHG,2020-01-06,
600522.XSHG,2020-01-06,
300356.XSHE,2020-01-06,
000756.XSHE,2020-01-06,
002054.XSHE,2020-01-06,
002556.XSHE,2020-01-06,
600715.XSHG,2020-01-06,
002223.XSHE,2020-01-06,
002406.XSHE,2020-01-06,
600348.XSHG,2020-01-06,
600196.XSHG,2020-01-06,
603898.XSHG,2020-01-06,
603619.XSHG,2020-01-06,
000922.XSHE,2020-01-06,
603136.XSHG,2020-01-06,
603186.XSHG,2020-01-06,
002142.XSHE,2020-01-06,
600622.XSHG,2020-01-06,
002503.XSHE,2020-01-06,
002011.XSHE,2020-01-06,
300399.XSHE,2020-01-06,
000735.XSHE,2020-01-06,
600477.XSHG,2020-01-06,
300725.XSHE,2020-01-06,
002374.XSHE,2020-01-06,
002208.XSHE,2020-01-06,
300682.XSHE,2020-01-06,
603979.XSHG,2020-01-06,
300355.XSHE,2020-01-06,
002922.XSHE,2020-01-06,
603869.XSHG,2020-01-06,
002037.XSHE,2020-01-06,
300167.XSHE,2020-01-06,
300529.XSHE,2020-01-06,
600444.XSHG,2020-01-06,
600302.XSHG,2020-01-06,
300134.XSHE,2020-01-06,
002595.XSHE,2020-01-06,
300202.XSHE,2020-01-06,
600526.XSHG,2020-01-06,
600876.XSHG,2020-01-06,
002317.XSHE,2020-01-06,
603279.XSHG,2020-01-06,
600804.XSHG,2020-01-06,
000605.XSHE,2020-01-06,
002394.XSHE,2020-01-06,
601211.XSHG,2020-01-06,
600021.XSHG,2020-01-06,
300379.XSHE,2020-01-06,
000913.XSHE,2020-01-06,
002417.XSHE,2020-01-06,
600571.XSHG,2020-01-06,
300402.XSHE,2020-01-06,
600490.XSHG,2020-01-06,
002124.XSHE,2020-01-06,
002133.XSHE,2020-01-06,
002702.XSHE,2020-01-06,
000008.XSHE,2020-01-06,
300184.XSHE,2020-01-06,
000800.XSHE,2020-01-06,
600230.XSHG,2020-01-06,
000760.XSHE,2020-01-06,
002872.XSHE,2020-01-06,
000567.XSHE,2020-01-06,
601058.XSHG,2020-01-06,
300434.XSHE,2020-01-06,
603936.XSHG,2020-01-06,
600241.XSHG,2020-01-06,
300332.XSHE,2020-01-06,
000600.XSHE,2020-01-06,
600488.XSHG,2020-01-06,
603997.XSHG,2020-01-06,
603989.XSHG,2020-01-06,
300229.XSHE,2020-01-06,
000711.XSHE,2020-01-06,
601005.XSHG,2020-01-06,
002466.XSHE,2020-01-06,
600530.XSHG,2020-01-06,
002241.XSHE,2020-01-06,
000938.XSHE,2020-01-06,
002539.XSHE,2020-01-06,
600336.XSHG,2020-01-06,
000509.XSHE,2020-01-06,
600415.XSHG,2020-01-06,
601369.XSHG,2020-01-06,
601929.XSHG,2020-01-06,
601968.XSHG,2020-01-06,
603788.XSHG,2020-01-06,
300147.XSHE,2020-01-06,
300789.XSHE,2020-01-06,
601011.XSHG,2020-01-06,
600658.XSHG,2020-01-06,
300422.XSHE,2020-01-06,
600586.XSHG,2020-01-06,
002777.XSHE,2020-01-06,
600467.XSHG,2020-01-06,
002071.XSHE,2020-01-06,
000917.XSHE,2020-01-06,
002103.XSHE,2020-01-06,
002926.XSHE,2020-01-06,
300287.XSHE,2020-01-06,
300295.XSHE,2020-01-06,
002431.XSHE,2020-01-06,
002360.XSHE,2020-01-06,
600577.XSHG,2020-01-06,
603260.XSHG,2020-01-06,
600845.XSHG,2020-01-06,
002602.XSHE,2020-01-06,
300805.XSHE,2020-01-06,
603189.XSHG,2020-01-06,
300426.XSHE,2020-01-06,
603900.XSHG,2020-01-06,
601098.XSHG,2020-01-06,
000782.XSHE,2020-01-06,
600272.XSHG,2020-01-06,
300288.XSHE,2020-01-06,
000950.XSHE,2020-01-06,
002237.XSHE,2020-01-06,
300442.XSHE,2020-01-06,
300759.XSHE,2020-01-06,
300683.XSHE,2020-01-06,
603508.XSHG,2020-01-06,
601228.XSHG,2020-01-06,
300360.XSHE,2020-01-06,
300737.XSHE,2020-01-06,
601555.XSHG,2020-01-06,
603101.XSHG,2020-01-06,
002951.XSHE,2020-01-06,
300607.XSHE,2020-01-06,
002408.XSHE,2020-01-06,
601077.XSHG,2020-01-06,
300649.XSHE,2020-01-06,
000717.XSHE,2020-01-06,
600579.XSHG,2020-01-06,
600966.XSHG,2020-01-06,
600628.XSHG,2020-01-06,
002273.XSHE,2020-01-06,
300509.XSHE,2020-01-06,
600629.XSHG,2020-01-06,
300048.XSHE,2020-01-06,
002638.XSHE,2020-01-06,
600826.XSHG,2020-01-06,
002196.XSHE,2020-01-06,
300768.XSHE,2020-01-06,
300588.XSHE,2020-01-06,
600297.XSHG,2020-01-06,
600846.XSHG,2020-01-06,
002795.XSHE,2020-01-06,
300612.XSHE,2020-01-06,
002282.XSHE,2020-01-06,
002432.XSHE,2020-01-06,
600746.XSHG,2020-01-06,
300105.XSHE,2020-01-06,
600392.XSHG,2020-01-06,
300005.XSHE,2020-01-06,
688128.XSHG,2020-01-06,
000007.XSHE,2020-01-06,
600898.XSHG,2020-01-06,
603339.XSHG,2020-01-06,
600761.XSHG,2020-01-06,
002921.XSHE,2020-01-06,
002616.XSHE,2020-01-06,
603023.XSHG,2020-01-06,
300484.XSHE,2020-01-06,
600386.XSHG,2020-01-06,
603160.XSHG,2020-01-06,
002104.XSHE,2020-01-06,
000021.XSHE,2020-01-06,
601002.XSHG,2020-01-06,
601155.XSHG,2020-01-06,
002947.XSHE,2020-01-06,
002576.XSHE,2020-01-06,
300243.XSHE,2020-01-06,
300632.XSHE,2020-01-06,
300561.XSHE,2020-01-06,
300513.XSHE,2020-01-06,
601258.XSHG,2020-01-06,
002493.XSHE,2020-01-06,
603876.XSHG,2020-01-06,
688357.XSHG,2020-01-06,
300125.XSHE,2020-01-06,
002288.XSHE,2020-01-06,
603895.XSHG,2020-01-06,
002637.XSHE,2020-01-06,
600506.XSHG,2020-01-06,
000966.XSHE,2020-01-06,
600732.XSHG,2020-01-06,
300568.XSHE,2020-01-06,
600252.XSHG,2020-01-06,
002462.XSHE,2020-01-06,
600643.XSHG,2020-01-06,
300542.XSHE,2020-01-06,
002688.XSHE,2020-01-06,
002841.XSHE,2020-01-06,
600818.XSHG,2020-01-06,
600069.XSHG,2020-01-06,
300009.XSHE,2020-01-06,
300743.XSHE,2020-01-06,
601168.XSHG,2020-01-06,
002366.XSHE,2020-01-06,
601677.XSHG,2020-01-06,
000581.XSHE,2020-01-06,
300419.XSHE,2020-01-06,
603214.XSHG,2020-01-06,
002950.XSHE,2020-01-06,
300375.XSHE,2020-01-06,
600429.XSHG,2020-01-06,
603698.XSHG,2020-01-06,
603685.XSHG,2020-01-06,
601727.XSHG,2020-01-06,
000633.XSHE,2020-01-06,
002632.XSHE,2020-01-06,
300695.XSHE,2020-01-06,
000732.XSHE,2020-01-06,
000540.XSHE,2020-01-06,
603920.XSHG,2020-01-06,
300653.XSHE,2020-01-06,
600769.XSHG,2020-01-06,
000803.XSHE,2020-01-06,
300600.XSHE,2020-01-06,
002373.XSHE,2020-01-06,
600909.XSHG,2020-01-06,
300483.XSHE,2020-01-06,
603288.XSHG,2020-01-06,
002167.XSHE,2020-01-06,
000630.XSHE,2020-01-06,
603650.XSHG,2020-01-06,
300654.XSHE,2020-01-06,
600278.XSHG,2020-01-06,
300631.XSHE,2020-01-06,
002033.XSHE,2020-01-06,
300190.XSHE,2020-01-06,
300553.XSHE,2020-01-06,
600609.XSHG,2020-01-06,
002773.XSHE,2020-01-06,
601108.XSHG,2020-01-06,
002161.XSHE,2020-01-06,
603567.XSHG,2020-01-06,
300752.XSHE,2020-01-06,
600776.XSHG,2020-01-06,
603286.XSHG,2020-01-06,
600118.XSHG,2020-01-06,
002030.XSHE,2020-01-06,
600983.XSHG,2020-01-06,
300369.XSHE,2020-01-06,
002812.XSHE,2020-01-06,
000068.XSHE,2020-01-06,
603311.XSHG,2020-01-06,
600540.XSHG,2020-01-06,
601577.XSHG,2020-01-06,
601865.XSHG,2020-01-06,
002325.XSHE,2020-01-06,
600978.XSHG,2020-01-06,
000957.XSHE,2020-01-06,
600031.XSHG,2020-01-06,
300753.XSHE,2020-01-06,
601199.XSHG,2020-01-06,
300782.XSHE,2020-01-06,
002837.XSHE,2020-01-06,
300325.XSHE,2020-01-06,
600303.XSHG,2020-01-06,
600977.XSHG,2020-01-06,
002447.XSHE,2020-01-06,
603133.XSHG,2020-01-06,
000422.XSHE,2020-01-06,
600873.XSHG,2020-01-06,
002486.XSHE,2020-01-06,
600390.XSHG,2020-01-06,
002296.XSHE,2020-01-06,
603716.XSHG,2020-01-06,
603516.XSHG,2020-01-06,
002287.XSHE,2020-01-06,
603301.XSHG,2020-01-06,
000687.XSHE,2020-01-06,
300059.XSHE,2020-01-06,
300675.XSHE,2020-01-06,
300576.XSHE,2020-01-06,
000821.XSHE,2020-01-06,
603488.XSHG,2020-01-06,
600435.XSHG,2020-01-06,
600275.XSHG,2020-01-06,
600277.XSHG,2020-01-06,
000970.XSHE,2020-01-06,
600648.XSHG,2020-01-06,
002096.XSHE,2020-01-06,
603168.XSHG,2020-01-06,
688111.XSHG,2020-01-06,
300351.XSHE,2020-01-06,
601818.XSHG,2020-01-06,
688122.XSHG,2020-01-06,
603192.XSHG,2020-01-06,
002528.XSHE,2020-01-06,
300208.XSHE,2020-01-06,
601588.XSHG,2020-01-06,
600155.XSHG,2020-01-06,
300312.XSHE,2020-01-06,
300459.XSHE,2020-01-06,
000909.XSHE,2020-01-06,
600170.XSHG,2020-01-06,
300570.XSHE,2020-01-06,
300100.XSHE,2020-01-06,
002745.XSHE,2020-01-06,
688196.XSHG,2020-01-06,
300187.XSHE,2020-01-06,
603081.XSHG,2020-01-06,
002899.XSHE,2020-01-06,
600212.XSHG,2020-01-06,
600346.XSHG,2020-01-06,
600693.XSHG,2020-01-06,
600695.XSHG,2020-01-06,
603700.XSHG,2020-01-06,
603610.XSHG,2020-01-06,
603035.XSHG,2020-01-06,
000893.XSHE,2020-01-06,
002048.XSHE,2020-01-06,
600723.XSHG,2020-01-06,
300699.XSHE,2020-01-06,
000826.XSHE,2020-01-06,
000710.XSHE,2020-01-06,
600770.XSHG,2020-01-06,
300045.XSHE,2020-01-06,
603326.XSHG,2020-01-06,
002651.XSHE,2020-01-06,
600807.XSHG,2020-01-06,
300155.XSHE,2020-01-06,
688268.XSHG,2020-01-06,
002955.XSHE,2020-01-06,
300177.XSHE,2020-01-06,
002367.XSHE,2020-01-06,
000823.XSHE,2020-01-06,
300201.XSHE,2020-01-06,
300027.XSHE,2020-01-06,
002256.XSHE,2020-01-06,
002878.XSHE,2020-01-06,
002708.XSHE,2020-01-06,
002435.XSHE,2020-01-06,
300131.XSHE,2020-01-06,
000607.XSHE,2020-01-06,
000738.XSHE,2020-01-06,
002236.XSHE,2020-01-06,
603038.XSHG,2020-01-06,
600373.XSHG,2020-01-06,
002229.XSHE,2020-01-06,
002770.XSHE,2020-01-06,
603919.XSHG,2020-01-06,
000820.XSHE,2020-01-06,
000620.XSHE,2020-01-06,
600814.XSHG,2020-01-06,
688288.XSHG,2020-01-06,
000919.XSHE,2020-01-06,
600332.XSHG,2020-01-06,
600997.XSHG,2020-01-06,
002189.XSHE,2020-01-06,
300409.XSHE,2020-01-06,
600148.XSHG,2020-01-06,
300429.XSHE,2020-01-06,
600198.XSHG,2020-01-06,
600662.XSHG,2020-01-06,
000612.XSHE,2020-01-06,
300277.XSHE,2020-01-06,
600468.XSHG,2020-01-06,
002570.XSHE,2020-01-06,
002062.XSHE,2020-01-06,
300309.XSHE,2020-01-06,
300475.XSHE,2020-01-06,
600063.XSHG,2020-01-06,
600146.XSHG,2020-01-06,
300069.XSHE,2020-01-06,
300354.XSHE,2020-01-06,
600663.XSHG,2020-01-06,
002743.XSHE,2020-01-06,
300456.XSHE,2020-01-06,
600779.XSHG,2020-01-06,
002039.XSHE,2020-01-06,
002458.XSHE,2020-01-06,
300785.XSHE,2020-01-06,
603010.XSHG,2020-01-06,
600213.XSHG,2020-01-06,
600743.XSHG,2020-01-06,
002972.XSHE,2020-01-06,
000677.XSHE,2020-01-06,
600023.XSHG,2020-01-06,
603222.XSHG,2020-01-06,
300566.XSHE,2020-01-06,
300780.XSHE,2020-01-06,
002234.XSHE,2020-01-06,
002397.XSHE,2020-01-06,
300382.XSHE,2020-01-06,
002624.XSHE,2020-01-06,
002866.XSHE,2020-01-06,
002487.XSHE,2020-01-06,
600410.XSHG,2020-01-06,
300284.XSHE,2020-01-06,
002227.XSHE,2020-01-06,
000923.XSHE,2020-01-06,
002402.XSHE,2020-01-06,
601333.XSHG,2020-01-06,
002634.XSHE,2020-01-06,
002081.XSHE,2020-01-06,
688188.XSHG,2020-01-06,
002781.XSHE,2020-01-06,
600289.XSHG,2020-01-06,
600388.XSHG,2020-01-06,
002805.XSHE,2020-01-06,
