code,date,momentum_5d
603999.XSHG,2021-12-14,0.046454767726161306
300510.XSHE,2021-12-14,0.028064660978895484
002289.XSHE,2021-12-14,0.19387755102040827
002481.XSHE,2021-12-14,-0.011376146788990904
300724.XSHE,2021-12-14,0.007746658721375699
688328.XSHG,2021-12-14,0.18205188128067307
600220.XSHG,2021-12-14,-0.008529854490717415
600730.XSHG,2021-12-14,0.12528253148207957
603108.XSHG,2021-12-14,-0.047592695074709424
600199.XSHG,2021-12-14,0.03898346903528238
601018.XSHG,2021-12-14,-0.025691699604743046
601336.XSHG,2021-12-14,0.0002241649854293204
000951.XSHE,2021-12-14,0.04086945203696479
600599.XSHG,2021-12-14,0.03442711135018839
002443.XSHE,2021-12-14,-0.002685078634445781
688161.XSHG,2021-12-14,0.03767441860465137
603969.XSHG,2021-12-14,0.024625267665952855
600883.XSHG,2021-12-14,-0.02332433095998021
300307.XSHE,2021-12-14,0.0
603917.XSHG,2021-12-14,-0.07686040195545896
301088.XSHE,2021-12-14,0.009195402298850519
600355.XSHG,2021-12-14,0.00694846554719164
300547.XSHE,2021-12-14,0.13969647101846783
000554.XSHE,2021-12-14,0.006263048016701633
000516.XSHE,2021-12-14,0.043482522692073866
601229.XSHG,2021-12-14,-0.005376344086021501
600039.XSHG,2021-12-14,-0.057148299838079786
601020.XSHG,2021-12-14,0.013198757763975166
000869.XSHE,2021-12-14,0.033404883284142706
603725.XSHG,2021-12-14,-0.009337860780984641
603177.XSHG,2021-12-14,-0.0006385696040868138
600288.XSHG,2021-12-14,0.14033208355650784
300164.XSHE,2021-12-14,0.0
002012.XSHE,2021-12-14,0.029726118904475518
605133.XSHG,2021-12-14,0.04636459430979989
300936.XSHE,2021-12-14,0.03347280334728042
688182.XSHG,2021-12-14,0.001506024096385561
002590.XSHE,2021-12-14,0.402964959568733
300738.XSHE,2021-12-14,0.08677147572309574
300894.XSHE,2021-12-14,-0.006405279503105654
300207.XSHE,2021-12-14,-0.02843324502495226
002938.XSHE,2021-12-14,0.10526315789473673
600095.XSHG,2021-12-14,0.01411411411411434
002876.XSHE,2021-12-14,0.13002610966057437
002502.XSHE,2021-12-14,0.08383035122597748
002542.XSHE,2021-12-14,0.036110049675200484
000736.XSHE,2021-12-14,-0.07289850017439847
600623.XSHG,2021-12-14,-0.026934396304436947
301012.XSHE,2021-12-14,0.07999999999999985
300534.XSHE,2021-12-14,-0.0066508313539193065
603815.XSHG,2021-12-14,-0.01948842874543244
000096.XSHE,2021-12-14,0.003542958370239324
300359.XSHE,2021-12-14,0.08484573502722337
002826.XSHE,2021-12-14,0.05611222444889763
600382.XSHG,2021-12-14,-0.09550898203592806
300512.XSHE,2021-12-14,0.031154551007941178
600588.XSHG,2021-12-14,0.12797856444709077
300885.XSHE,2021-12-14,0.02108825826607652
600361.XSHG,2021-12-14,0.05286646069344325
600236.XSHG,2021-12-14,-0.038220551378446266
000565.XSHE,2021-12-14,0.011235955056179803
000998.XSHE,2021-12-14,0.021127034059575056
300531.XSHE,2021-12-14,0.06413743736578392
002224.XSHE,2021-12-14,0.0040218328066647935
002337.XSHE,2021-12-14,0.11783107403545379
688055.XSHG,2021-12-14,0.02844311377245523
002453.XSHE,2021-12-14,0.014423076923076872
601512.XSHG,2021-12-14,-0.04698672114402447
300799.XSHE,2021-12-14,0.10745839326073559
603697.XSHG,2021-12-14,0.0978647686832741
000155.XSHE,2021-12-14,0.021818181818181737
301129.XSHE,2021-12-14,0.05734284560506109
600667.XSHG,2021-12-14,0.007439134355274879
300437.XSHE,2021-12-14,-0.0028552602679552397
